,CABP2 (51475)
ACH-000004,-0.14542754103757924
ACH-000005,-0.06537685313200378
ACH-000007,-0.21807803623436
ACH-000009,0.0662995522975899
ACH-000011,0.11889759077294705
ACH-000012,0.07444445539913082
ACH-000013,-0.0074767647352900705
ACH-000014,0.22709070281086136
ACH-000015,-0.027824276947495463
ACH-000017,-0.000687472218454019
ACH-000018,-0.12797570926542973
ACH-000019,-0.07225870248026002
ACH-000021,-0.07556567813165249
ACH-000022,-0.12610445028296235
ACH-000025,-0.07116714476208906
ACH-000028,-0.1263379619907998
ACH-000030,-0.07357720031033177
ACH-000035,0.03560888278349199
ACH-000036,-0.058295939293618385
ACH-000037,-0.008411805690339703
ACH-000039,0.2612568032518203
ACH-000040,0.11603963475380714
ACH-000041,0.1730548536194343
ACH-000042,-0.10629898495981424
ACH-000045,-0.011089353550884308
ACH-000047,0.03546163857803842
ACH-000052,-0.2078380532634807
ACH-000053,-0.0760698931483492
ACH-000054,0.004076741838194078
ACH-000055,-0.08825181112518322
ACH-000060,0.017171130148769188
ACH-000067,0.07940387949906835
ACH-000070,-0.1830145707734216
ACH-000075,-0.26577447881096666
ACH-000078,0.12748305697164475
ACH-000082,-0.12695955397286776
ACH-000085,-0.08039375550334556
ACH-000086,-0.09010188696263832
ACH-000087,-0.19950880123474526
ACH-000092,0.00877639528975254
ACH-000095,-0.06986670818552969
ACH-000097,-0.2795689747431234
ACH-000098,-0.13071695589903065
ACH-000099,-0.0072104175554217045
ACH-000108,-0.15900780258104452
ACH-000113,-0.16405388828159287
ACH-000116,-0.23534744069339225
ACH-000118,-0.270664947857696
ACH-000120,-0.10385138154804732
ACH-000123,0.058259298404385824
ACH-000127,-0.06615091119235865
ACH-000128,0.12967338189290015
ACH-000132,-0.2599276631736192
ACH-000133,-0.037984672202518416
ACH-000137,-0.07981371218815363
ACH-000138,-0.3130820175540818
ACH-000142,-0.015412676906330513
ACH-000143,-0.09360715340498997
ACH-000146,-0.05632441666223341
ACH-000148,0.02816285138089244
ACH-000150,-0.14880464739904875
ACH-000152,0.15130433026800796
ACH-000153,0.061457192748109526
ACH-000159,0.002396122020549137
ACH-000160,-0.5241614910756568
ACH-000163,0.07050009046040599
ACH-000167,-0.2741104789543483
ACH-000168,0.11092545049089456
ACH-000169,0.03751470055222398
ACH-000178,-0.021841955910652702
ACH-000183,-0.06713677094256547
ACH-000188,-0.19561906957256608
ACH-000189,0.13077581903972646
ACH-000190,-0.0832869574283994
ACH-000198,-0.03520087248446562
ACH-000203,0.5131925231426641
ACH-000204,-0.18579029511567532
