,KRTDAP (388533)
ACH-000459,-0.3344004130949641
ACH-000460,-0.3645237461406123
ACH-000461,-0.17020609916963966
ACH-000463,-0.08662897301604995
ACH-000464,-0.3554685620248997
ACH-000466,-0.20730452253317586
ACH-000467,-0.2585979217068691
ACH-000468,-0.23775305814712575
ACH-000469,-0.32988612012754404
ACH-000470,-0.4317600086795062
ACH-000471,-0.18842116932407948
ACH-000472,-0.27384655049748674
ACH-000473,-0.3609310681282835
ACH-000475,-0.40824837702472666
ACH-000476,-0.2892118385491748
ACH-000477,-0.0930383376533695
ACH-000479,-0.2765168225982433
ACH-000480,-0.4575658117194068
ACH-000481,-0.3068123395932135
ACH-000483,-0.2333129417224766
ACH-000484,-0.2688387728927387
ACH-000485,-0.359043881383085
ACH-000486,-0.4644074605619527
ACH-000487,-0.207005894224273
ACH-000488,-0.23678366625028255
ACH-000490,-0.3879046129604283
ACH-000491,-0.3803760900514493
ACH-000495,-0.14782508695082494
ACH-000496,-0.3070684338966896
ACH-000499,-0.625525063046882
ACH-000500,-0.2893782503881037
ACH-000502,-0.3941154401170152
ACH-000503,-0.3746875917318345
ACH-000505,-0.22160377874044102
ACH-000507,-0.3508316801460588
ACH-000510,-0.4561691398312101
ACH-000511,-0.44393710834249295
ACH-000512,-0.29154875669397423
ACH-000516,-0.3658382785368112
ACH-000517,-0.5013593896121322
ACH-000518,-0.39132763092688266
ACH-000520,-0.3409282973034247
ACH-000521,-0.2250523304095503
ACH-000522,-0.1827818609051171
ACH-000524,-0.3230199400344376
ACH-000527,-0.3074085777584189
ACH-000528,-0.2555682174479781
ACH-000537,-0.021086828309095938
ACH-000541,-0.3805162130314676
ACH-000542,-0.2663438222643981
ACH-000544,-0.11918135239066473
ACH-000545,-0.2534719320719589
ACH-000547,-0.09503859730260976
ACH-000548,-0.2978477875090064
ACH-000549,-0.2846075952107359
ACH-000550,-0.24550912964871316
ACH-000552,-0.2680984489629791
ACH-000556,-0.3286500721764772
ACH-000557,-0.3622872509171609
ACH-000569,-0.2232744132359121
ACH-000570,-0.1710600248733105
ACH-000571,-0.33040851097481005
ACH-000573,-0.2620254524828703
ACH-000576,-0.19931871156686048
ACH-000579,0.039963324828062384
ACH-000580,-0.21268958782046973
ACH-000584,-0.2744912962471793
ACH-000585,-0.3618958207799747
ACH-000588,-0.22281888225631646
ACH-000589,-0.2018313348255601
ACH-000591,-0.2589984951281429
ACH-000593,-0.349945553238761
ACH-000600,-0.2824611906065712
ACH-000601,-0.2393211717568195
ACH-000605,-0.2453350212327275
ACH-000606,-0.2721094311156672
ACH-000608,-0.3684464596715361
ACH-000614,-0.27951100941047474
ACH-000616,-0.21336969581566964
ACH-000618,-0.3430470235186036
ACH-000619,-0.15243091390627028
ACH-000620,-0.3418435435687718
ACH-000621,-0.3557222118776928
ACH-000622,-0.16664771913566484
ACH-000623,-0.353132297247398
ACH-000624,-0.3353217733386552
ACH-000627,-0.20764742610073225
ACH-000630,-0.30435180811122536
ACH-000631,-0.3276788487753668
ACH-000632,-0.2892979908276751
ACH-000633,-0.3184381950589053
ACH-000637,-0.4043961331439109
ACH-000638,-0.1897598986786289
ACH-000646,-0.3744902220997395
ACH-000647,-0.2138889363821204
ACH-000648,-0.17888904795528476
ACH-000649,-0.30723420539427954
ACH-000651,-0.2910271725843407
ACH-000652,-0.08903871004558969
ACH-000653,-0.250758658050945
ACH-000657,-0.3317927093711085
ACH-000658,-0.2168655513897513
ACH-000661,-0.3588087742374236
ACH-000662,-0.4825580927528755
ACH-000663,-0.2341068963744298
ACH-000665,-0.22440990347767295
ACH-000671,-0.09129866436982513
ACH-000672,-0.16284903223556713
ACH-000673,-0.3329878023838493
ACH-000676,-0.0897283021998037
ACH-000677,-0.3438666173054053
ACH-000681,-0.3295394642949596
ACH-000683,-0.15952036568592567
ACH-000684,-0.17392416520323706
ACH-000688,-0.2444098237123039
ACH-000693,-0.2704941852846042
ACH-000694,-0.29083754176955895
ACH-000695,-0.5164740366703311
ACH-000696,-0.31259894703368185
ACH-000697,-0.13930556484216491
ACH-000699,-0.24487349409760945
ACH-000701,-0.3945285682743169
ACH-000706,-0.4547815460796237
ACH-000711,-0.37697632322383057
ACH-000713,-0.2904508562506658
ACH-000714,-0.16600960200465176
ACH-000718,-0.37011367088310937
ACH-000720,-0.40003285622546303
ACH-000721,-0.18329555790911325
ACH-000724,-0.022468165099467148
ACH-000725,-0.1365381945101304
ACH-000732,-0.2216567002167403
ACH-000734,-0.3483646668703025
ACH-000735,-0.3062389400735908
ACH-000736,-0.4307914855591025
ACH-000738,-0.26237383526316177
ACH-000746,-0.28105923535550337
ACH-000747,-0.3505146131990069
ACH-000748,-0.3309604459298687
ACH-000753,-0.16982448024201796
ACH-000756,-0.3736540657735825
ACH-000757,-0.3096035279472965
ACH-000758,-0.3162935796065599
ACH-000760,-0.2654576915381115
ACH-000762,-0.15081151027913262
ACH-000763,-0.4122462038387278
ACH-000764,-0.20384528350438064
ACH-000765,-0.3868824743026273
ACH-000766,-0.2616294775307321
ACH-000767,-0.3218962935922006
ACH-000768,-0.4196459284859204
ACH-000769,-0.21384307272322448
ACH-000770,-0.24356669715159526
ACH-000771,-0.0781257412991293
ACH-000773,-0.29054280333300153
ACH-000776,-0.4676626748015674
ACH-000777,-0.23569820838364344
ACH-000778,-0.4184786130283123
ACH-000781,-0.3124884215577049
ACH-000782,-0.2544317475296043
ACH-000783,-0.2471882945913109
ACH-000784,-0.2934678851676387
ACH-000785,-0.2662383124225991
ACH-000787,-0.3299310160727705
ACH-000788,-0.2155945789215284
ACH-000791,-0.36825537892085736
ACH-000792,-0.29037899373775866
ACH-000794,-0.3647380073892413
ACH-000796,-0.3700863677326988
ACH-000798,-0.31638272133017464
ACH-000799,-0.3570460215569589
ACH-000800,-0.22233555231643384
ACH-000802,-0.3855610964948345
ACH-000804,-0.3959690541095421
ACH-000805,-0.1704298411947588
ACH-000809,-0.2645943963921205
ACH-000810,-0.298943155537089
ACH-000811,-0.18167050164806667
ACH-000817,-0.35646362395240017
ACH-000819,-0.3232757316306822
ACH-000820,-0.37568608101147705
ACH-000821,-0.2875922410263845
ACH-000822,-0.3335379619872744
ACH-000823,-0.2820423404272319
ACH-000824,-0.4922303675861776
ACH-000827,-0.3772428958750184
ACH-000829,-0.05294864638492357
ACH-000831,-0.4099601133290818
ACH-000832,-0.22151038143992327
ACH-000833,-0.3792193462161211
ACH-000834,-0.21947148739851435
ACH-000835,-0.14334779123199634
ACH-000836,-0.3635290091134291
ACH-000837,-0.3273219594008467
ACH-000838,-0.3948256770738463
ACH-000839,-0.35650922289584314
ACH-000840,-0.33531206088175075
ACH-000841,-0.41356663522701503
ACH-000843,-0.23539734023791065
ACH-000846,-0.0862672632979704
ACH-000847,-0.4104167881039325
ACH-000848,-0.4014429446183153
ACH-000849,-0.1852173772306956
ACH-000851,-0.03205674859482825
ACH-000855,-0.17061565362437262
ACH-000856,-0.23955848490041076
ACH-000858,-0.3812677754563009
ACH-000859,-0.3967119872754428
ACH-000861,-0.5650893887209552
ACH-000862,-0.3153217191411261
ACH-000865,-0.32491246506780963
ACH-000866,-0.24581219747863195
ACH-000867,-0.3051609888652604
ACH-000869,-0.2837438812337312
ACH-000872,-0.43930290167234265
ACH-000873,-0.398486798316055
ACH-000876,-0.44528884544020575
ACH-000878,-0.0308422313484818
ACH-000880,-0.2555906076404833
ACH-000881,-0.2693629796613698
ACH-000882,-0.1921553514880906
ACH-000884,-0.2877999343147584
ACH-000885,-0.2931671934278147
ACH-000887,-0.4325845152536832
ACH-000889,-0.29450177908334874
ACH-000896,-0.2766416998602069
ACH-000898,-0.4170185695555004
ACH-000900,-0.4181235944763338
ACH-000901,-0.4476538971221072
ACH-000905,-0.27325341115966584
ACH-000906,-0.29044068104193577
ACH-000907,-0.09930192881200944
ACH-000910,-0.3689301397247288
ACH-000911,-0.3024346958793772
ACH-000912,-0.2826093385627292
ACH-000913,-0.13506334476729265
ACH-000915,-0.28811453357558603
ACH-000916,-0.3310648212997727
ACH-000917,-0.39804912229515055
ACH-000920,-0.3337138009623057
ACH-000921,-0.40215469366420775
ACH-000924,-0.16284140037916264
ACH-000926,-0.17694863416843534
ACH-000928,-0.31193367375600417
ACH-000929,-0.2374110755304657
ACH-000932,-0.14002240550468406
ACH-000935,-0.3160423208119433
ACH-000936,-0.3839012624954222
ACH-000937,-0.27421081448303697
ACH-000938,-0.29033898395770874
ACH-000939,-0.15837441432693172
ACH-000941,-0.3762655781056287
ACH-000943,-0.3166040529836298
ACH-000946,-0.3672042766470568
ACH-000947,-0.3183478583217743
ACH-000948,-0.3268286496960024
ACH-000950,-0.4483451426966513
ACH-000953,-0.2980069748147309
ACH-000954,-0.19567165050247246
ACH-000957,-0.3458966223799751
ACH-000958,-0.3378369080268976
ACH-000960,-0.4891620953272253
ACH-000963,-0.15879821571806224
ACH-000968,-0.2537662849212104
ACH-000969,-0.29709777711031565
ACH-000972,-0.34291853877996964
ACH-000973,-0.439556047236541
ACH-000974,-0.26066491631862376
ACH-000978,-0.5125500110875142
ACH-000984,-0.3263789477523001
ACH-000986,-0.22059900013504224
ACH-000988,-0.33204954059797664
ACH-000993,-0.21143907061137152
ACH-000994,-0.4214154001774991
ACH-000996,-0.5253187282511435
ACH-001001,-0.2411127751909936
ACH-001020,-0.32264122252616273
ACH-001028,-0.2856680164736344
ACH-001031,-0.270613705044006
ACH-001038,-0.2876395223009808
ACH-001048,-0.4132002127920472
ACH-001050,-0.2081001837417422
ACH-001053,-0.043129641449032016
ACH-001054,0.03037845751905302
ACH-001061,-0.0948165921241074
ACH-001067,-0.36668449542342896
ACH-001075,-0.6147843590180329
ACH-001096,-0.192778278938382
ACH-001111,-0.030040812866040267
ACH-001119,-0.19545917022133166
ACH-001128,-0.4079090099580327
ACH-001134,-0.21819203396778092
ACH-001151,-0.3114580769337794
ACH-001163,-0.2648315344661245
ACH-001164,-0.6115645972738192
ACH-001183,-0.3380628655760093
ACH-001192,-0.30362062958512065
ACH-001193,-0.20772810410771167
ACH-001196,-0.3268308432639663
ACH-001197,-0.3906543702342882
ACH-001205,-0.09946776484951417
ACH-001211,-0.12650096140156689
ACH-001212,-0.16004912971543525
ACH-001228,-0.1384876896193611
ACH-001232,-0.4177270944052591
ACH-001239,-0.22190932084297574
ACH-001270,-0.19027393028520265
ACH-001274,-0.25550885365457665
ACH-001275,-0.194642753505026
ACH-001277,-0.3157263196390585
ACH-001278,-0.18542968714733132
ACH-001280,-0.2020056638633471
ACH-001283,-0.2632392496374881
ACH-001289,-0.2633292550586057
ACH-001300,-0.267146054273016
ACH-001301,-0.3252892758305298
ACH-001302,-0.4532651361695555
ACH-001306,-0.2341224046145079
ACH-001318,-0.0940593356416106
ACH-001322,-0.3724646349707105
ACH-001328,-0.31091324953942506
ACH-001332,-0.35765795702518105
ACH-001336,-0.34737268954718825
ACH-001346,-0.2675010756703281
ACH-001353,-0.4294060050730328
ACH-001354,-0.5114084089550861
ACH-001367,-0.4281108218126628
ACH-001368,-0.3483326998371488
ACH-001374,-0.2711737303880426
ACH-001377,-0.20078836897103092
ACH-001380,-0.20218863254845326
ACH-001391,-0.2617939159916044
ACH-001408,-0.3735483349523251
ACH-001430,-0.1510481071644971
ACH-001431,-0.4363160425354885
ACH-001450,0.06456818705687291
ACH-001496,-0.13025412945085946
ACH-001500,-0.44929096851470096
ACH-001523,-0.2893679455471607
ACH-001532,-0.4440130410268075
ACH-001550,-0.27969822592586624
ACH-001552,-0.15718120778202135
ACH-001554,-0.3880123870761641
ACH-001654,-0.2866897811086579
ACH-001735,-0.2205451724291334
ACH-001736,-0.3853936588565668
ACH-001737,0.013997802036850335
ACH-001740,-0.3514952349347138
ACH-001745,-0.4116188329048277
ACH-001765,-0.2806066788901049
