,PRRC2B (84726)
ACH-000004,-0.1439413568021053
ACH-000005,0.04937794544049658
ACH-000007,-0.06358529686138586
ACH-000009,0.014935834778130654
ACH-000011,-0.06624501375367478
ACH-000012,0.11765962362800618
ACH-000013,-0.12447922385062656
ACH-000014,-0.09687620483585432
ACH-000015,-0.056204222059591205
ACH-000017,-0.0245700870861902
ACH-000018,-0.056397038969416564
ACH-000019,0.0830690250208924
ACH-000021,-0.0618635117996264
ACH-000022,0.08401297985883069
ACH-000025,-0.020261843313934474
ACH-000028,-0.07060738344627783
ACH-000030,0.06603619165276457
ACH-000035,0.10343886970536627
ACH-000036,-0.10479215204213528
ACH-000037,0.12992428850248414
ACH-000039,-0.16113895616761725
ACH-000040,0.04079736694985208
ACH-000041,-0.04166659081669023
ACH-000042,-0.08476053486768202
ACH-000045,0.034461195887220485
ACH-000047,0.20195063138134586
ACH-000052,-0.04806348643835653
ACH-000053,0.03611158957794823
ACH-000054,-0.010712030374117457
ACH-000055,0.13022130111559896
ACH-000060,-0.057218690438852964
ACH-000067,0.025300574956593228
ACH-000070,0.2922776070474767
ACH-000075,0.013713008003790191
ACH-000078,0.15289687601022256
ACH-000082,-0.009095344769964216
ACH-000085,0.00031690546874042964
ACH-000086,-0.05028252962626864
ACH-000087,0.10738377697701204
ACH-000092,0.0437932472266136
ACH-000095,-0.17425565699033296
ACH-000097,-0.10325576569405263
ACH-000098,0.05420706651983808
ACH-000099,-0.20713177058226304
ACH-000108,-0.16880357861907944
ACH-000113,0.26335218721463016
ACH-000116,-0.024519404264843808
ACH-000118,0.039828484872842934
ACH-000120,0.055315764054533714
ACH-000123,-0.0010015993085325287
ACH-000127,-0.06859059237717416
ACH-000128,-0.027813209991809917
ACH-000132,-0.19859690653942674
ACH-000133,0.052613028705302003
ACH-000137,-0.14128555894614964
ACH-000138,0.04338589275934432
ACH-000142,-0.061333149099091565
ACH-000143,-0.10380734051676224
ACH-000146,0.06795415067029106
ACH-000148,-0.05141371149097562
ACH-000150,0.008444729683852235
ACH-000152,-0.09573350948135932
ACH-000153,0.12209206290498288
ACH-000159,-0.027956011806742842
ACH-000160,-0.021264444383755708
ACH-000163,-0.02534883303590588
ACH-000167,-0.10589439691493227
ACH-000168,0.2258079670694477
ACH-000169,-0.15313147661159526
ACH-000178,0.07300784640925939
ACH-000183,-0.01154142115646188
ACH-000188,0.022712260118817558
ACH-000189,0.11022019984464147
ACH-000190,0.1954837998142067
ACH-000198,0.19668750096646606
ACH-000203,-0.13196563479409348
ACH-000204,-0.04851220719455868
ACH-000206,0.04351891981955133
ACH-000207,-0.07055941701556008
ACH-000208,-0.11989165937171213
ACH-000210,0.2353069575424541
ACH-000211,-0.1721255544777854
ACH-000215,-0.08488041538694778
ACH-000221,-0.02018758927101717
ACH-000222,0.0724829313164955
ACH-000223,0.0055728251214741285
ACH-000226,0.02014842336036756
ACH-000227,0.15232604655010354
ACH-000228,0.0221441431991953
ACH-000231,0.024556751846798782
ACH-000232,-0.1026184358479309
ACH-000233,0.1040182375539744
ACH-000234,-0.0695261849258777
ACH-000235,-0.00702896382453032
ACH-000237,-0.14658798830243908
ACH-000238,0.14119274787822866
ACH-000242,0.2761058382254354
ACH-000243,0.006074364771239519
ACH-000244,-0.11602034561711452
ACH-000246,0.03943733435707032
ACH-000248,0.04854778920240467
ACH-000250,0.1365201593810693
ACH-000251,-0.17970190480363726
ACH-000252,-0.15254681919844856
ACH-000253,-0.030130929082116276
ACH-000255,-0.09893778880715197
ACH-000256,0.006634756504550089
ACH-000257,-0.07484950979570876
ACH-000258,0.17524310062861956
ACH-000259,0.018995736568351733
ACH-000260,0.12606276868794686
ACH-000261,-0.09578862574932262
ACH-000262,-0.15709572989306114
ACH-000263,0.06765271259307434
ACH-000264,-0.13699855527863758
ACH-000265,-0.12970953241680142
ACH-000266,-0.1964778015404492
ACH-000272,-0.08517817936189946
ACH-000274,-0.13915457874040724
ACH-000277,-0.06536871286035073
ACH-000278,0.04203595518857401
ACH-000279,-0.03637197784804
ACH-000280,-0.036172406171718366
ACH-000281,-0.1581298962370617
ACH-000288,0.07529914944071299
ACH-000291,-0.004653881038445503
ACH-000293,-0.056723393737839314
ACH-000294,0.012400694546491531
ACH-000295,0.1504150624156105
ACH-000296,0.09571844101473688
ACH-000302,-0.0054510159604755975
ACH-000304,-0.022679381759900717
ACH-000307,-0.09416247186157194
ACH-000308,-0.005146397006965459
ACH-000310,-0.09601425981213532
ACH-000311,-0.07127889922201111
ACH-000312,-0.2525194603650452
ACH-000315,0.15066204420206694
ACH-000316,0.03883314477779473
ACH-000317,0.027863374204654408
ACH-000318,-0.02580769899677701
ACH-000319,0.10829433235061056
ACH-000320,-0.3607348437964855
ACH-000322,0.04233519394450458
ACH-000323,0.02007610709551571
ACH-000324,-0.045006549324457586
ACH-000329,-0.14200388817311346
ACH-000330,-0.05037045179819514
ACH-000331,-0.08281429150748508
ACH-000332,0.005910990358460328
ACH-000334,0.18076196924277835
ACH-000335,0.06847181817735414
ACH-000336,0.15075243658534154
ACH-000337,0.010505828119196864
ACH-000338,0.17617762989246138
ACH-000339,-0.0014550799574933864
ACH-000341,-0.10228079724020273
ACH-000348,0.031362117461413465
ACH-000350,0.06366956511564466
ACH-000352,0.19363004794707311
ACH-000356,0.08942160060042856
ACH-000361,-0.03227796955525266
