,WARS2 (10352)
ACH-000395,-0.10032236504708768
ACH-000396,-0.4890108429536358
ACH-000397,-0.14117029514118834
ACH-000401,-0.36926419159793655
ACH-000402,-0.2065050774379645
ACH-000403,-0.2779306262215919
ACH-000404,-0.15914144729218704
ACH-000406,-0.3014349148851248
ACH-000407,-0.3632326507681555
ACH-000408,-0.45649317030067293
ACH-000410,-0.24792308938047894
ACH-000411,0.039347082190898566
ACH-000414,-0.17691144246527993
ACH-000415,-0.3770896638185092
ACH-000416,-0.05057937507865549
ACH-000420,-0.36791157753914266
ACH-000421,-0.10859379097738568
ACH-000424,-0.6166736265648785
ACH-000425,-0.16905432575198942
ACH-000426,-0.3479824922406535
ACH-000427,-0.2070739044987952
ACH-000433,-0.2839729574928887
ACH-000435,-0.2971238289877806
ACH-000436,0.11772517805226874
ACH-000444,-0.3466478448990755
ACH-000445,-0.34175477718527864
ACH-000448,-0.2348908130345535
ACH-000450,-0.3064161757045409
ACH-000452,-0.22737857947968185
ACH-000454,-0.7439571333497392
ACH-000458,-0.3123494341547048
ACH-000459,-0.6948814435253904
ACH-000460,-0.3489158520336185
ACH-000461,-0.5281731847120493
ACH-000463,-0.08841795795321501
ACH-000464,-0.2702264394402407
ACH-000466,-0.251196224924864
ACH-000467,-0.4560790192620641
ACH-000468,-0.410315512120784
ACH-000469,-0.5055673887085796
ACH-000470,-0.16910220409078974
ACH-000471,-0.2776563618838203
ACH-000472,-0.2026974640135064
ACH-000473,-0.17229735765193896
ACH-000475,-0.3369569319951479
ACH-000476,-0.2549130985613371
ACH-000477,-0.07018870044303653
ACH-000479,-0.3416812607849191
ACH-000480,-0.4625974905618698
ACH-000481,-0.2557875716647779
ACH-000483,-0.4538304945706557
ACH-000484,-0.2723899661700384
ACH-000485,-0.22167109654706715
ACH-000486,-0.3106564976571817
ACH-000487,-0.4442909031363363
ACH-000488,-0.2883159877262972
ACH-000490,-0.2171419417234373
ACH-000491,-0.4267764991636319
ACH-000495,-0.30531412438645594
ACH-000496,-0.3917859677548413
ACH-000499,-0.5496443145687077
ACH-000500,-0.3867577715196543
ACH-000502,-0.18805300086349652
ACH-000503,-0.5189347437514732
ACH-000505,-0.24748480254133534
ACH-000507,-0.2562148370960674
ACH-000510,-0.2607815110797182
ACH-000511,-0.13074544071596034
ACH-000512,-0.6103511608340539
ACH-000516,-0.19623938483419526
ACH-000517,-0.20984269719972015
ACH-000518,-0.3913809312431646
ACH-000520,-0.24314397392580694
ACH-000521,-0.4056827954019567
ACH-000522,-0.3726028697480212
ACH-000524,-0.11406428581459906
ACH-000527,-0.0857613829458683
ACH-000528,-0.4504568101235538
ACH-000537,-0.3798081455858013
ACH-000541,-0.2815791624197617
ACH-000542,-0.08739259665492978
ACH-000544,-0.5736499287699868
ACH-000545,-0.3879995641634979
ACH-000547,-0.3587580426743083
ACH-000548,-0.2205414238418259
ACH-000549,-0.4086497382317529
ACH-000550,-0.3058943713667189
ACH-000552,-0.4343267434470742
ACH-000556,-0.21245973730806245
ACH-000557,-0.10306613375714772
ACH-000569,-0.0869242894505287
ACH-000570,-0.2956264782498194
ACH-000571,-0.3392639085229716
ACH-000573,-0.14091272151513484
ACH-000576,-0.030257914999349086
ACH-000579,-0.5036944618588727
ACH-000580,-0.34191850660144113
ACH-000584,-0.06948058384587119
ACH-000585,-0.1901969553942304
ACH-000588,-0.2917159707629894
ACH-000589,-0.2855143432962273
ACH-000591,-0.3384676916007142
ACH-000593,-0.4097791251703763
ACH-000600,-0.4207189066062153
ACH-000601,-0.3659766132977443
ACH-000605,-0.42239046885739867
ACH-000606,-0.4016375797973816
ACH-000608,-0.2271767458178948
ACH-000614,-0.3622235454726809
ACH-000616,-0.2241751647070352
ACH-000618,-0.3158537676942964
ACH-000619,-0.4254910662613794
ACH-000620,-0.4464879404660445
ACH-000621,-0.2365881640128573
ACH-000622,-0.3699778709274815
ACH-000623,-0.3444810063546015
ACH-000624,-0.17979442927833822
ACH-000627,-0.4777492468683847
ACH-000630,-0.3785080632696534
ACH-000631,-0.11010582320311033
ACH-000632,-0.300616661535534
ACH-000633,-0.4479621960594804
ACH-000637,-0.3366619747762328
ACH-000638,-0.31997719766658056
ACH-000646,-0.2750092456481586
ACH-000647,-0.2685245297282408
ACH-000648,-0.23944137579202665
ACH-000649,-0.25858315352331285
ACH-000651,-0.7866486099572688
ACH-000652,-0.4097905243562737
ACH-000653,-0.2818183427113817
ACH-000657,-0.412470937760683
ACH-000658,-0.24010790488791905
ACH-000661,-0.4063988775638951
ACH-000662,-0.4623097946818578
ACH-000663,-0.2589427246823857
ACH-000665,-0.2381166611103803
ACH-000671,-0.4477461428113709
ACH-000672,-0.4068985522575506
ACH-000673,-0.08001386095565045
ACH-000676,-0.4576764330463184
ACH-000677,-0.40480667960871547
ACH-000681,-0.3588259065746311
ACH-000683,-0.4245103350045038
ACH-000684,-0.4717592127216434
ACH-000688,-0.6044107214835572
ACH-000693,-0.6097065282019543
ACH-000694,-0.6778224734439698
ACH-000695,-0.17434790823517676
ACH-000696,-0.3807174134377856
ACH-000697,-0.6585195395369087
ACH-000699,-0.2705872417763556
ACH-000701,-0.1974133302965776
ACH-000706,-0.5383858083954236
ACH-000711,-0.4214348469314616
ACH-000713,-0.26126616882995085
ACH-000714,-0.061351247828692876
ACH-000718,-0.15974312877522268
ACH-000720,-0.3394468108776813
ACH-000721,-0.4995682688264624
ACH-000724,-0.3314482773845078
ACH-000725,-0.3901130166588795
ACH-000732,-0.2551769241178744
ACH-000734,-0.5602430159146267
ACH-000735,-0.30179882471819863
ACH-000736,-0.3078079604971811
ACH-000738,-0.41523389649657416
ACH-000746,-0.5572892184934389
ACH-000747,-0.6209875445509182
ACH-000748,-0.2544764774974295
ACH-000753,-0.29908655443048165
ACH-000756,-0.2576050713785337
ACH-000757,-0.3748686904160784
ACH-000758,-0.8824308827522901
ACH-000760,-0.28529239445448656
ACH-000762,-0.331415872174504
ACH-000763,-0.1745329363883263
ACH-000764,-0.3623805524366855
ACH-000765,-0.4616585163112508
ACH-000766,-0.15151274734171444
ACH-000767,-0.2160922383670812
ACH-000768,-0.29519175893984345
ACH-000769,-0.4945398997298617
ACH-000770,-0.15708017717214404
ACH-000771,-0.2083908590545301
ACH-000773,-0.08053410904767486
ACH-000776,-0.3944660569730757
ACH-000777,-0.3057589794858849
ACH-000778,-0.29723764522793483
ACH-000781,-0.2790940033831253
ACH-000782,-0.36088648355424574
ACH-000783,-0.12091882260242068
ACH-000784,-0.586993799054879
ACH-000785,-0.3270231441353809
ACH-000787,-0.4922860881707001
ACH-000788,-0.23969204926308466
ACH-000791,-0.2264528359039092
ACH-000792,-0.18919862145390792
ACH-000794,-0.2572848420518681
ACH-000796,-0.24348352600668705
ACH-000798,-0.3492631011741369
ACH-000799,-0.13485658319446922
ACH-000800,-0.2686912215596195
ACH-000802,-0.3859062912548175
ACH-000804,-0.2456984585446321
ACH-000805,-0.40270324268752106
ACH-000809,-0.4273822617131917
ACH-000810,-0.4824802083233684
ACH-000811,-0.3054238347781597
ACH-000817,-0.7005771372927708
ACH-000819,-0.39082536283754427
ACH-000820,0.037178879979842615
ACH-000821,-0.2257529796844865
ACH-000822,-0.2417678776920997
ACH-000823,-0.5295601521515884
ACH-000824,-0.047210914045358286
ACH-000827,-0.12941487641427807
ACH-000829,-0.25203611322456504
ACH-000831,-0.4999461822320279
ACH-000832,-0.4550744961314387
ACH-000833,-0.41965290520569376
ACH-000834,-0.5105248746648366
ACH-000835,-0.34811083294832523
ACH-000836,-0.17626563190790762
ACH-000837,-0.5312664998120394
ACH-000838,-0.2745806114999064
ACH-000839,-0.17380241524430612
ACH-000840,-0.120925837512962
ACH-000841,-0.14130888771824324
ACH-000843,-0.5963078236066439
ACH-000846,-0.2357461831340289
ACH-000847,-0.5813292347565621
ACH-000848,-0.8133432614960902
ACH-000849,-0.3944128074591134
ACH-000851,-0.5600845068841126
ACH-000855,-0.4300026809806132
ACH-000856,-0.29883045689349885
ACH-000858,-0.6241810270245881
ACH-000859,-0.5127890322712908
ACH-000861,-0.2830491643776628
ACH-000862,-0.4040245537172793
ACH-000865,-0.3976430053564061
ACH-000866,-0.3966456228339569
ACH-000867,-0.18899929616015787
ACH-000869,-0.4022341814060923
ACH-000872,-0.3129286534646308
ACH-000873,-0.3177808954617368
ACH-000876,-0.5403514864237814
ACH-000878,-0.13236687085650545
ACH-000880,-0.09986506068873204
ACH-000881,-0.24603841193355236
ACH-000882,-0.5247600128139321
ACH-000884,-0.35889585791909995
ACH-000885,-0.594034419542221
ACH-000887,-0.3356486856668106
ACH-000889,-0.6475663854965563
ACH-000896,-0.3057613584422927
ACH-000898,-0.310813733753055
ACH-000900,-0.17188329239146705
ACH-000901,-0.2591476290301139
ACH-000905,-0.3177454446552118
ACH-000906,-0.3490369841503385
ACH-000907,-0.2912792653710389
ACH-000910,-0.3919583126480802
ACH-000911,-0.36772918110262
ACH-000912,-0.2970328047290225
ACH-000913,-0.5010418154902491
ACH-000915,-0.36711260774405496
ACH-000916,0.03264827826311742
ACH-000917,-0.32836065567649403
ACH-000920,-0.5515036972397663
ACH-000921,-0.2101135776863205
ACH-000924,-0.6625730577495891
ACH-000926,-0.2016149995879843
ACH-000928,-0.23471239260679266
ACH-000929,-0.5399841313059988
ACH-000932,-0.3710236304253147
ACH-000935,-0.5881941476160946
ACH-000936,-0.6535542147278784
ACH-000937,-0.36634126084568697
ACH-000938,-0.3695901610239897
ACH-000939,-0.2463568465225936
ACH-000941,-0.3256507915895035
ACH-000943,-0.5145150287015445
ACH-000946,-0.3102153149134343
ACH-000947,-0.7461715694690104
ACH-000948,-0.2495541763605315
ACH-000950,-0.3662326163303339
ACH-000953,-0.11670246327083915
ACH-000954,-0.6161629195668727
ACH-000957,-0.4585895999339243
ACH-000958,-0.2399960241221308
ACH-000960,-0.2536886872066039
ACH-000963,-0.5281715459041217
ACH-000968,-0.5862249544211601
ACH-000969,-0.5713711452901886
ACH-000972,-0.3887208206092344
ACH-000973,-0.5720756427081882
ACH-000974,-0.1814506915828465
ACH-000978,-0.37108128628882814
ACH-000984,-0.21705106477837885
ACH-000986,-0.3127772331965316
ACH-000988,-0.211613021972784
ACH-000993,-0.11250114615490854
ACH-000994,-0.3677237298815783
ACH-000996,-0.10812870728861748
ACH-001001,-0.2492673190774855
ACH-001020,-0.3711931163562929
ACH-001028,-0.4726087414355104
ACH-001031,-0.2773562510730219
ACH-001038,-0.21684205746347465
ACH-001048,-0.3330329546398661
ACH-001050,-0.116166183955219
ACH-001053,-0.35413232228748864
ACH-001054,-0.4216376583329503
ACH-001061,-0.5243635870061665
ACH-001067,-0.4050640023681801
ACH-001075,-0.21064247902641425
ACH-001096,-0.4616060569622994
ACH-001111,-0.3309227176763898
ACH-001119,-0.37635570187905054
ACH-001128,-0.2910282014975412
ACH-001134,-0.17575224577253687
ACH-001151,-0.1782528072697099
ACH-001163,-0.3919108185942333
ACH-001164,-0.6368959171657147
ACH-001183,-0.1682806196204401
ACH-001192,-0.2275869025333958
ACH-001193,-0.2324158895912184
ACH-001196,-0.3656798424268384
ACH-001197,-0.0806334265159356
ACH-001205,-0.3459861528606957
ACH-001211,-0.1411977508841922
ACH-001212,-0.3423947643500406
ACH-001228,-0.22662141927811805
ACH-001232,-0.35264796916583885
ACH-001239,-0.35321162233626785
ACH-001270,-0.44520394121223417
ACH-001274,-0.3019201751975518
ACH-001275,-0.5846787750475257
ACH-001277,-0.2339719814478605
ACH-001278,-0.3721413881683353
ACH-001280,-0.08013106084886669
ACH-001283,-0.3216528115467593
ACH-001289,-0.07337186452373354
ACH-001300,-0.3693356943023095
ACH-001301,-0.02416230400635484
ACH-001302,-0.1956174891965604
ACH-001306,-0.3579848238139601
ACH-001318,-0.5760173129267038
ACH-001322,-0.2571054518274292
ACH-001328,-0.15628737278180307
ACH-001332,-0.4911897361215834
ACH-001336,-0.2938040390845808
ACH-001346,-0.34616890940754197
ACH-001353,-0.05080768502733085
ACH-001354,-0.2215409230342296
ACH-001367,-0.5402931570408137
ACH-001368,-0.3719890218255164
ACH-001374,0.11931092561297675
ACH-001377,-0.474883990844668
ACH-001380,-0.3055419525546034
ACH-001391,-0.22806428546902796
ACH-001408,-0.16512781482842995
ACH-001430,-0.3095520844601246
ACH-001431,-0.1837180179583476
ACH-001450,-0.43741295789054857
ACH-001496,-0.25963492341175354
ACH-001500,-0.5530476267310707
ACH-001523,-0.23604234795389276
ACH-001532,-0.21289142430186256
ACH-001550,-0.531725234228797
ACH-001552,-0.1582322471303607
ACH-001554,-0.3168365649598085
ACH-001654,-0.2292442162067793
ACH-001735,-0.006711355558360496
ACH-001736,-0.27288032513500005
ACH-001737,-0.1920995045449481
ACH-001740,-0.26909245071822685
ACH-001745,-0.1884136595812068
ACH-001765,-0.20881261301982346
