,NMD3 (51068)
ACH-000257,-0.7337682135797019
ACH-000258,-0.7479755881637276
ACH-000259,-0.7727604295966058
ACH-000260,-0.9087678390997516
ACH-000261,-0.8548986221801603
ACH-000262,-0.945884024176496
ACH-000263,-0.9572650367934924
ACH-000264,-1.118280286271939
ACH-000265,-0.934001709361842
ACH-000266,-1.0992698327937271
ACH-000272,-0.981597324823149
ACH-000274,-0.8563154273298786
ACH-000277,-0.9352483104108196
ACH-000278,-1.0093085062741536
ACH-000279,-0.9793066840805356
ACH-000280,-0.8879174796866679
ACH-000281,-1.1966947373769126
ACH-000288,-1.0110779110130304
ACH-000291,-0.9242941536426588
ACH-000293,-0.8477546535591413
ACH-000294,-0.8143806203434913
ACH-000295,-0.7438471049665888
ACH-000296,-0.9055694785401128
ACH-000302,-1.0580908809247764
ACH-000304,-0.9089807926852284
ACH-000307,-1.0846214568980086
ACH-000308,-0.8268958027269641
ACH-000310,-1.1022410129460782
ACH-000311,-0.89543746246387
ACH-000312,-0.979081589665881
ACH-000315,-1.091903656591424
ACH-000316,-1.0423944882404592
ACH-000317,-1.2293385263434329
ACH-000318,-1.0184165173977258
ACH-000319,-0.9731288977726223
ACH-000320,-0.9734072970082072
ACH-000322,-0.7768443045328917
ACH-000323,-0.9336925331240256
ACH-000324,-0.986859156346664
ACH-000329,-0.8802857217306588
ACH-000330,-0.844631164785861
ACH-000331,-0.9369419739097532
ACH-000332,-0.9392773768339228
ACH-000334,-0.9649914484695756
ACH-000335,-1.029270066711285
ACH-000336,-0.7572277176079313
ACH-000337,-1.0458572914952
ACH-000338,-0.9462568567610774
ACH-000339,-1.107965943401623
ACH-000341,-1.0313683683065231
ACH-000348,-0.7817618715301025
ACH-000350,-0.7838672957692385
ACH-000352,-0.8049408935007789
ACH-000356,-0.8190393953829446
ACH-000361,-1.0586809348866626
ACH-000362,-0.8958212057468045
ACH-000363,-1.0960368414072232
ACH-000364,-1.0159238311205672
ACH-000365,-0.8180294360334479
ACH-000366,-1.0052836240816871
ACH-000368,-0.9880939691900078
ACH-000374,-0.7898460137155382
ACH-000375,-1.157141722082103
ACH-000376,-1.0801275319277177
ACH-000381,-0.9443204888383608
ACH-000383,-0.8958696873347934
ACH-000387,-0.9938339189490036
ACH-000389,-0.9859075014257264
ACH-000390,-0.7843515424724179
ACH-000393,-1.0126224093710017
ACH-000395,-0.8808574530262699
ACH-000396,-0.8418121983059641
ACH-000397,-1.0030903086844043
ACH-000401,-0.9968563732567112
ACH-000402,-0.926339697047658
ACH-000403,-0.8277412803131603
ACH-000404,-0.7933764510458887
ACH-000406,-0.9944734012236182
ACH-000407,-0.9369825116495089
ACH-000408,-0.8114033171968822
ACH-000410,-0.9887908418569256
ACH-000411,-0.9940529036073644
ACH-000414,-0.9061823955811016
ACH-000415,-0.7841682063447425
ACH-000416,-0.9716585422989102
ACH-000420,-0.9599297436947072
ACH-000421,-0.9184813161539328
ACH-000424,-0.9567925230039092
ACH-000425,-0.9133079256867592
ACH-000426,-0.6584693831778142
ACH-000427,-0.8440861538747576
ACH-000433,-0.7838034853815049
ACH-000435,-0.8585455595526846
ACH-000436,-0.7996323097195048
ACH-000444,-1.197849899308074
ACH-000445,-1.0791215697958112
ACH-000448,-0.9916590353435784
ACH-000450,-0.918736569073922
ACH-000452,-0.9562200624664681
ACH-000454,-0.8173892859111052
ACH-000458,-0.9670798663303664
ACH-000459,-0.4762887483503709
ACH-000460,-0.8667312092664758
ACH-000461,-0.9620988150400138
ACH-000463,-1.1794865495218951
ACH-000464,-0.975108222105609
ACH-000466,-0.8482366993709125
ACH-000467,-0.8161380097277893
ACH-000468,-0.9529167146069856
ACH-000469,-1.0140514526555504
ACH-000470,-1.053110583322474
ACH-000471,-1.0580148642799891
ACH-000472,-0.8226173917561924
ACH-000473,-0.9972807096253979
ACH-000475,-0.9697439711996434
ACH-000476,-0.8636815569433864
ACH-000477,-0.8074029711207175
ACH-000479,-1.191481178170613
ACH-000480,-1.3438226095899288
ACH-000481,-1.0745436537549051
ACH-000483,-0.876235263309321
ACH-000484,-0.7380841378438003
ACH-000485,-0.801752240860782
ACH-000486,-0.9186083059255026
ACH-000487,-1.0015882783785983
ACH-000488,-0.8236006990975557
ACH-000490,-0.9066902954772912
ACH-000491,-0.8271501463351175
ACH-000495,-0.9652448305640008
ACH-000496,-0.9770570913209536
ACH-000499,-1.022020968402893
ACH-000500,-0.8026765724804058
ACH-000502,-0.7859228631317439
ACH-000503,-0.7846386510685104
ACH-000505,-0.8613277747224287
ACH-000507,-0.8989330946837141
ACH-000510,-1.0033947387734816
ACH-000511,-1.1633245412407325
ACH-000512,-0.8315199243303703
ACH-000516,-0.8563760733310686
ACH-000517,-0.8790236452445692
ACH-000518,-0.9584733730153324
ACH-000520,-0.857840169401789
ACH-000521,-1.0832371969639858
ACH-000522,-1.0851169836501322
ACH-000524,-0.8695961743863491
ACH-000527,-1.0092178214822365
ACH-000528,-0.7529579264247064
ACH-000537,-1.2143156838622873
ACH-000541,-0.6703660560430493
ACH-000542,-0.9796053010346732
ACH-000544,-0.8834994487127766
ACH-000545,-1.0128375749381475
ACH-000547,-1.0570759043075364
ACH-000548,-0.9076472360849376
ACH-000549,-1.0017518547213773
ACH-000550,-1.0078463803565705
ACH-000552,-1.026084570575223
ACH-000556,-0.8917978885033311
ACH-000557,-0.8631531506675977
ACH-000569,-0.9827611691103711
ACH-000570,-0.9848856201019162
ACH-000571,-0.8591156441743003
ACH-000573,-1.2238445120717516
ACH-000576,-0.8574164909440255
ACH-000579,-0.9032268027665248
ACH-000580,-1.2017170023227972
ACH-000584,-1.0339203366888503
ACH-000585,-0.9847216278113002
ACH-000588,-0.8655398528286266
ACH-000589,-0.8500519916974805
ACH-000591,-1.0891035393680684
ACH-000593,-1.1068682576704651
ACH-000600,-0.8454940550254961
ACH-000601,-0.8912038336428582
ACH-000605,-0.7767563266946201
ACH-000606,-0.9342136238728732
ACH-000608,-0.6394960918475878
ACH-000614,-1.1295583438016217
ACH-000616,-1.028440573302554
ACH-000618,-0.9172966095070848
ACH-000619,-0.7753700593278515
ACH-000620,-0.9717135634318006
ACH-000621,-0.8889045147785006
ACH-000622,-1.022151328513714
ACH-000623,-0.9094730995741102
ACH-000624,-0.8873387983526222
ACH-000627,-0.9272288862251008
ACH-000630,-0.9625614400023133
ACH-000631,-1.0001151826586878
ACH-000632,-0.8775444066612053
ACH-000633,-0.4587854759481396
ACH-000637,-1.020966516324144
ACH-000638,-0.9393835798424784
ACH-000646,-0.7931875492544836
ACH-000647,-0.9043525538100616
ACH-000648,-1.0186151823465408
ACH-000649,-1.0449547332558125
ACH-000651,-1.1258515800414428
ACH-000652,-1.0845679846635787
ACH-000653,-0.8460206662090561
ACH-000657,-0.9608439802973688
ACH-000658,-0.8158570913317028
ACH-000661,-0.9537801574818536
ACH-000662,-0.9679550017383646
ACH-000663,-1.1628575273804451
ACH-000665,-0.8777301104569567
ACH-000671,-0.798593311292179
ACH-000672,-1.3828883267996683
ACH-000673,-0.8460511896430851
ACH-000676,-0.7977414697712496
ACH-000677,-0.9968904225780962
ACH-000681,-0.9470583390813272
ACH-000683,-0.7966878605637735
ACH-000684,-0.9786591478544222
ACH-000688,-0.8263916841305105
ACH-000693,-0.9302384993601476
ACH-000694,-0.9125054105630712
ACH-000695,-0.8625331098708243
ACH-000696,-0.9856931869701441
ACH-000697,-0.8935383895858547
ACH-000699,-0.993422427546502
ACH-000701,-0.8310426883596703
ACH-000706,-1.1054341930580198
ACH-000711,-0.7631106982421708
ACH-000713,-0.8495516063696968
ACH-000714,-0.7253314145708517
ACH-000718,-0.9020205930237909
ACH-000720,-1.020557831840348
ACH-000721,-0.9868777371558584
ACH-000724,-0.7848957139498145
ACH-000725,-0.7870312520796029
ACH-000732,-0.9220489553329742
ACH-000734,-0.8682732273421592
ACH-000735,-1.0634600853654403
ACH-000736,-0.7598295158019699
ACH-000738,-1.1671689128044878
ACH-000746,-0.9093034207418996
ACH-000747,-0.8151367780263973
ACH-000748,-1.0044895488862522
ACH-000753,-1.0489953574618718
ACH-000756,-1.258021167460475
ACH-000757,-1.03207557878248
ACH-000758,-0.7186818941276125
ACH-000760,-1.0972393703129042
ACH-000762,-0.9253387620547844
ACH-000763,-0.7305103974081896
ACH-000764,-0.8325680083447741
ACH-000765,-0.9691029200182262
ACH-000766,-1.1704783511244463
ACH-000767,-1.0249896547621178
ACH-000768,-1.080138188796954
ACH-000769,-0.8122174330475593
ACH-000770,-0.9539239383362174
ACH-000771,-0.7951258073988401
ACH-000773,-0.9013545895046596
ACH-000776,-0.9578644740706654
ACH-000777,-0.8244583726210696
ACH-000778,-0.7565425032942276
ACH-000781,-0.8962336496512086
ACH-000782,-0.9001359254531289
ACH-000783,-0.7804620974481797
ACH-000784,-1.0236600487121634
ACH-000785,-0.8357377937628998
ACH-000787,-0.9481894722085272
ACH-000788,-1.1227580861879676
ACH-000791,-0.910237091410628
ACH-000792,-0.9079958909794708
ACH-000794,-0.6562453782252641
ACH-000796,-0.8655026102421983
ACH-000798,-1.0479308845780404
ACH-000799,-0.9268585212673932
ACH-000800,-0.9869910032153788
ACH-000802,-1.0942299787433984
ACH-000804,-1.1007468059146357
ACH-000805,-0.8363105768014731
ACH-000809,-0.7694499197849655
ACH-000810,-0.922396679978938
ACH-000811,-1.0266989326579932
ACH-000817,-0.7968461805114793
ACH-000819,-1.1832179373650138
ACH-000820,-1.153395046403523
ACH-000821,-0.9090945697109356
ACH-000822,-0.9682649372020972
ACH-000823,-0.9360741950104412
ACH-000824,-0.9461811605297415
ACH-000827,-1.1288845098371871
ACH-000829,-0.9408313218611856
ACH-000831,-0.9493580338490116
ACH-000832,-0.9777878964565028
ACH-000833,-1.1400767802159226
ACH-000834,-0.6767915486559987
ACH-000835,-1.0761373919199653
ACH-000836,-0.8411175641173761
ACH-000837,-0.9454922196328998
ACH-000838,-0.7225594380435799
ACH-000839,-1.1164572901255476
ACH-000840,-0.8559440436856619
ACH-000841,-0.7769511647111544
ACH-000843,-1.002761448261798
ACH-000846,-0.7496089379236159
ACH-000847,-1.252168812773348
ACH-000848,-0.966971276370188
ACH-000849,-0.9341117297631808
ACH-000851,-0.8841019499548322
ACH-000855,-1.0227738542331366
ACH-000856,-0.9375173074910058
ACH-000858,-0.8189769087656528
ACH-000859,-1.0192862025154297
ACH-000861,-0.8416664740472732
ACH-000862,-0.9759739627750912
ACH-000865,-1.0050000176376497
ACH-000866,-1.1744548546535027
ACH-000867,-1.1039924946110355
ACH-000869,-0.9495154433235734
ACH-000872,-1.0729423949709709
ACH-000873,-0.730974589201168
ACH-000876,-0.952231672260182
ACH-000878,-1.1704066308713732
ACH-000880,-1.1795546220057462
ACH-000881,-1.0382065582938995
ACH-000882,-1.0826710881289507
ACH-000884,-0.8908335161927057
ACH-000885,-0.8919531641164515
ACH-000887,-0.8725083090698058
ACH-000889,-0.8963764129548637
ACH-000896,-0.9047544551774056
ACH-000898,-0.9572216768114822
ACH-000900,-0.8531514323883221
ACH-000901,-1.0225428796077023
ACH-000905,-1.0327368267209904
ACH-000906,-0.9251752483044212
ACH-000907,-0.9339279568400728
ACH-000910,-1.0964272445503214
ACH-000911,-1.0317668499160049
ACH-000912,-1.0015234600562957
ACH-000913,-0.8559446299070376
ACH-000915,-1.1073979344541645
ACH-000916,-0.960391085222154
ACH-000917,-1.159461651971602
ACH-000920,-0.9368179412632354
ACH-000921,-0.9068175654721188
ACH-000924,-0.9220018848438872
ACH-000926,-1.0011010053977445
ACH-000928,-0.7363857003275613
ACH-000929,-0.9332455084091852
ACH-000932,-0.8472451060640174
ACH-000935,-0.8088420291781864
ACH-000936,-1.0796560309503933
ACH-000937,-0.8610468513145495
ACH-000938,-0.803932003250132
ACH-000939,-0.861511760760981
ACH-000941,-0.7623808599492462
ACH-000943,-1.1245093254722769
ACH-000946,-0.9822830860142326
ACH-000947,-1.1407084453262308
ACH-000948,-0.8895943734095816
ACH-000950,-1.1285676368593898
ACH-000953,-0.7045881192965765
ACH-000954,-0.9046235804338074
ACH-000957,-1.0501059815611828
ACH-000958,-0.9571986778571916
ACH-000960,-0.7369723754202447
ACH-000963,-1.1071282608163742
ACH-000968,-0.9305259295187592
ACH-000969,-0.8550521078626669
ACH-000972,-0.9847320202885868
ACH-000973,-1.0229555659897769
ACH-000974,-0.993688099753658
ACH-000978,-0.8592106760208728
ACH-000984,-0.8973316162302638
ACH-000986,-0.9644917113719568
ACH-000988,-1.0649467525337923
ACH-000993,-0.8457068950597609
ACH-000994,-0.940464774434716
ACH-000996,-0.6412131834934919
ACH-001001,-0.8578551844254511
ACH-001020,-1.2950581882598882
ACH-001028,-0.9877230226832764
ACH-001031,-1.1036029440758868
ACH-001038,-0.9078408312878012
ACH-001048,-0.9314665596048578
ACH-001050,-1.22422807308048
ACH-001053,-1.0042286412898287
ACH-001054,-0.9746888485729546
ACH-001061,-1.0674416716051518
ACH-001067,-0.8961734418949427
ACH-001075,-1.0169621031241078
ACH-001096,-1.1011757671113398
ACH-001111,-0.7848026755322772
ACH-001119,-0.8663277874908434
ACH-001128,-1.0855678315737076
ACH-001134,-0.9788888254790864
ACH-001151,-0.961968907602908
ACH-001163,-1.0531499153785435
ACH-001164,-0.9715629489246358
ACH-001183,-0.922907562789564
ACH-001192,-1.2583435652419752
ACH-001193,-1.173485193640604
ACH-001196,-0.7909637442680291
ACH-001197,-0.7165187416969196
ACH-001205,-1.046741383071403
ACH-001211,-1.0054364962213922
ACH-001212,-0.926367985397801
ACH-001228,-0.6391502385873781
ACH-001232,-0.906366745181364
ACH-001239,-0.7805784961258908
ACH-001270,-1.3096240862569322
ACH-001274,-0.9859207330225764
ACH-001275,-1.0262137009723131
ACH-001277,-1.1270184500259572
ACH-001278,-0.8669589118428971
ACH-001280,-1.0029680822457492
ACH-001283,-1.1340222080855142
ACH-001289,-0.8785979302756396
ACH-001300,-1.1418015139631312
ACH-001301,-0.884063444979262
ACH-001302,-0.9602406139402744
ACH-001306,-1.1247083348461158
ACH-001318,-1.2070274976037152
ACH-001322,-0.9171728740058112
ACH-001328,-0.7813200102648633
ACH-001332,-0.6079544202094845
ACH-001336,-1.0457742641669754
ACH-001346,-0.8382728984060716
ACH-001353,-0.8520267224333314
ACH-001354,-0.9792762387105002
ACH-001367,-0.7771512752641107
ACH-001368,-0.9702812062086358
ACH-001374,-0.8946779383301555
ACH-001377,-1.045627438123152
ACH-001380,-0.9232411797533652
ACH-001391,-0.8470146746082662
ACH-001408,-0.8512473613572481
ACH-001430,-0.9356392285602676
ACH-001431,-0.96006133108998
ACH-001450,-1.0794583446929071
ACH-001496,-1.0663113855203648
ACH-001500,-0.9929492358901046
ACH-001523,-0.93721231742861
ACH-001532,-0.8809127995943743
ACH-001550,-0.9204520330850684
ACH-001552,-0.9097757791197424
ACH-001554,-0.9022865512193216
ACH-001654,-1.0528560056660023
ACH-001735,-0.9378513578106452
ACH-001736,-0.6058593444906275
ACH-001737,-0.6933097652819873
ACH-001740,-1.0362361694554565
ACH-001745,-0.941697046402724
ACH-001765,-0.7482828593589621
