,IMMP2L (83943)
ACH-000004,0.13374159188123164
ACH-000005,0.2300666221975021
ACH-000007,0.04149374356975442
ACH-000009,-0.017779951215468322
ACH-000011,-0.07287591060296826
ACH-000012,-0.048930371644561856
ACH-000013,-0.032225057568144894
ACH-000014,-0.22175201834194835
ACH-000015,-0.01097348804659122
ACH-000017,-0.01595000469981314
ACH-000018,-0.038915659870003484
ACH-000019,-0.05119628790739336
ACH-000021,-0.2282767216141701
ACH-000022,-0.1107789319844875
ACH-000025,-0.07010959800708483
ACH-000028,-0.1322221988883145
ACH-000030,0.0936988647856545
ACH-000035,0.04623034017759944
ACH-000036,-0.12977836453292393
ACH-000037,-0.0579242370057421
ACH-000039,0.04158383052978376
ACH-000040,-0.0002534156950637934
ACH-000041,-0.113162903965642
ACH-000042,-0.04471639880762295
ACH-000045,0.08914749304749339
ACH-000047,0.029400055058746717
ACH-000052,-0.067705653002595
ACH-000053,-0.059798939662120965
ACH-000054,-0.10556070614686464
ACH-000055,0.05275425847099443
ACH-000060,-0.15189012640155705
ACH-000067,-0.12325973882979685
ACH-000070,-0.055522213362658335
ACH-000075,-0.07275976064551032
ACH-000078,-0.14034821351837334
ACH-000082,-0.1496412068401441
ACH-000085,0.025610249418328675
ACH-000086,0.1379696979165373
ACH-000087,-0.14430402428203304
ACH-000092,0.07263664707908246
ACH-000095,-0.06587649369168087
ACH-000097,-0.035122153731017285
ACH-000098,-0.12647745088389498
ACH-000099,-0.11638721323630273
ACH-000108,-0.012342351841279662
ACH-000113,0.10054926037940104
ACH-000116,0.007300001434639931
ACH-000118,0.08226592861373208
ACH-000120,-0.018951035617743844
ACH-000123,-0.055786383431882934
ACH-000127,-0.032471956700201934
ACH-000128,-0.06414306840140133
ACH-000132,0.02390362354679213
ACH-000133,-0.10830117646546736
ACH-000137,-0.05118589647674213
ACH-000138,-0.08795721086444798
ACH-000142,0.033409194619562155
ACH-000143,-0.05984452566842775
ACH-000146,-0.024600374191139703
ACH-000148,-0.04737811807787192
ACH-000150,-0.054986138651779655
ACH-000152,-0.03420729695326266
ACH-000153,-0.0187902616204806
ACH-000159,-0.03974678292300876
ACH-000160,0.01096968149985147
ACH-000163,-0.08026638525986603
ACH-000167,-0.1293100179336022
ACH-000168,0.07060586637964385
ACH-000169,0.05177298464351349
ACH-000178,0.07886673093267291
ACH-000183,0.037180125904759484
ACH-000188,-0.08446436775947831
ACH-000189,-0.004266157606885753
ACH-000190,-0.0955010759247963
ACH-000198,-0.06833727504280611
ACH-000203,-0.3780391091155871
ACH-000204,0.046505063423258976
ACH-000206,0.3162576589871256
ACH-000207,-0.08299439667905596
ACH-000208,0.13005227748611847
ACH-000210,-0.08456356659270975
ACH-000211,-0.1072231005317194
ACH-000215,0.007060701176766008
ACH-000221,-0.0613921258972184
ACH-000222,-0.0028570349799601365
ACH-000223,0.015596330323112676
ACH-000226,-0.04255488319580631
ACH-000227,0.027078656739489414
ACH-000228,0.07857078032688214
ACH-000231,-0.04692305117720556
ACH-000232,-0.09425826208039673
ACH-000233,0.09637744585478566
ACH-000234,-0.024604622800406168
ACH-000235,-0.057475435971337085
ACH-000237,-0.10577905025770357
ACH-000238,0.03729373368176886
ACH-000242,-0.028136095667554532
ACH-000243,-0.18872936694350534
ACH-000244,-0.07966754855974252
ACH-000246,-0.10188541741833368
ACH-000248,0.0058547675538066545
ACH-000250,-0.1093571613504436
ACH-000251,0.04407435335249446
ACH-000252,-0.01106200019550105
ACH-000253,-0.003661788368574413
ACH-000255,0.02493067782433255
ACH-000256,-0.06111623521492359
ACH-000257,-0.009071640841888771
ACH-000258,-0.06991544784722792
ACH-000259,-0.01956924397240519
ACH-000260,-0.03414219533667365
ACH-000261,-0.013531508220158
ACH-000262,0.029485406885781208
ACH-000263,-0.013491630317007593
ACH-000264,-0.0013927259325048813
ACH-000265,0.08162661524941157
ACH-000266,-0.0291216720061211
ACH-000272,-0.0931736081731162
ACH-000274,-0.02146160199094756
ACH-000277,-0.016026547832908657
ACH-000278,-0.05874993982294659
ACH-000279,-0.04139773413864432
ACH-000280,0.07272273347576212
ACH-000281,-0.01099425544814625
ACH-000288,-0.04371622088662809
ACH-000291,-0.10301662357521817
ACH-000293,-0.1243675150210886
ACH-000294,-0.02415655660144821
ACH-000295,0.05527773763213272
ACH-000296,-0.16116713986214887
ACH-000302,0.052745030540863914
ACH-000304,-0.09878182287551764
ACH-000307,0.07713678682582494
ACH-000308,-0.04756538881013106
ACH-000310,-0.02944348532110407
ACH-000311,-0.046554812089418
ACH-000312,0.0050916612867873065
ACH-000315,-0.012004046739868664
ACH-000316,-0.03700153210957898
ACH-000317,-0.10023770143036484
ACH-000318,-0.07377916681736107
ACH-000319,-0.03512949099717355
ACH-000320,0.11527277822702395
ACH-000322,0.014392886551250454
ACH-000323,-0.03380505744452046
ACH-000324,-0.031034824674703462
ACH-000329,0.02258701788736094
ACH-000330,0.032323125681596815
ACH-000331,-0.006869902570588385
ACH-000332,-0.0275417714980638
ACH-000334,-0.12360857733919227
ACH-000335,-0.0283545526582257
ACH-000336,0.04490074328428452
ACH-000337,-0.07626939464962905
ACH-000338,0.044768016398925484
ACH-000339,-0.08499596174391298
ACH-000341,0.05444594606063409
ACH-000348,-0.06936736728001677
ACH-000350,-0.09348538872116416
ACH-000352,-0.07324574981516332
ACH-000356,-0.07656561337068253
ACH-000361,-0.11361988499695108
ACH-000362,-0.04538125029341408
ACH-000363,0.011347689413961236
ACH-000364,-0.11797800259520465
ACH-000365,-0.16110175807487978
ACH-000366,-0.057004940023686126
ACH-000368,-0.016934932487202126
ACH-000374,-0.08812695666279037
ACH-000375,-0.041193097953110915
ACH-000376,-0.047091278254974736
ACH-000381,-0.1684906821479852
ACH-000383,-0.29837165392171244
ACH-000387,-0.041264491748787234
ACH-000389,-0.08194808498850656
ACH-000390,-0.075306037411679
ACH-000393,0.018912904678634858
ACH-000395,-0.10768953128077513
ACH-000396,0.04691307039627635
ACH-000397,0.055962669683645896
ACH-000401,-0.025882594317680644
