,UQCC1 (55245)
ACH-000476,-0.20394073374548927
ACH-000477,-0.5258230833619846
ACH-000479,-0.7005340681610752
ACH-000480,-0.2619817089362533
ACH-000481,-0.3320654614334328
ACH-000483,-0.5077240403345179
ACH-000484,-0.2669720724200069
ACH-000485,-0.2611615041623649
ACH-000486,-0.22546017549896466
ACH-000487,-0.16812321790500118
ACH-000488,-0.3949389265255834
ACH-000490,-0.27738717131013085
ACH-000491,-0.3886455659510438
ACH-000495,0.03250088380885355
ACH-000496,-0.4139917353227183
ACH-000499,-0.5682801759969157
ACH-000500,-0.7374357341647962
ACH-000502,-0.23698207932339646
ACH-000503,-0.149486106558288
ACH-000505,-0.3504494328693637
ACH-000507,-0.5862543930770349
ACH-000510,-0.26905814097213226
ACH-000511,-0.33812506530641456
ACH-000512,-0.3711323107277767
ACH-000516,-0.3869448378985131
ACH-000517,-0.2878283337943246
ACH-000518,-0.1617803395217874
ACH-000520,-0.2520279771557561
ACH-000521,-0.3879182478590854
ACH-000522,-0.15691960413401382
ACH-000524,-0.2899739453797961
ACH-000527,-0.5851226930807263
ACH-000528,-0.4233020840004793
ACH-000537,-0.6019698326459939
ACH-000541,-0.6713513705275561
ACH-000542,-0.19214456857156484
ACH-000544,-0.5919465123466626
ACH-000545,-0.2297437637576848
ACH-000547,-0.5475360505010837
ACH-000548,-0.08867164169069924
ACH-000549,-0.27273559868123004
ACH-000550,-0.3558879765995904
ACH-000552,-0.2898262603160896
ACH-000556,-0.3677608575346423
ACH-000557,-0.4142566281811226
ACH-000569,-0.4041730491696423
ACH-000570,-0.33062416293539504
ACH-000571,-0.2832767297672926
ACH-000573,-0.3166597252711695
ACH-000576,-0.13406666130280706
ACH-000579,-0.1609960975288388
ACH-000580,-0.23248228054376555
ACH-000584,-0.27759792703592656
ACH-000585,-0.2182895342721422
ACH-000588,-0.2751851180300163
ACH-000589,-0.18188513380329865
ACH-000591,-0.29408578775039945
ACH-000593,-0.3930914322175644
ACH-000600,-0.387612177240779
ACH-000601,-0.271941619593128
ACH-000605,-0.4327016289423632
ACH-000606,-0.2755183808548653
ACH-000608,-0.3507863204974768
ACH-000614,-0.5841791796265383
ACH-000616,-0.1501758953195994
ACH-000618,-0.28712447435882754
ACH-000619,-0.33698553045738794
ACH-000620,-0.6301062300135362
ACH-000621,-0.2162327109884677
ACH-000622,-0.4100958795828883
ACH-000623,-0.3993566827665424
ACH-000624,-0.4045501944033633
ACH-000627,-0.3247036882467526
ACH-000630,-0.34767006437018894
ACH-000631,-0.05885394824613417
ACH-000632,-0.2640673877936665
ACH-000633,-0.029796498823307132
ACH-000637,-0.3459218960752277
ACH-000638,-0.18013276393814254
ACH-000646,-0.6879978585975307
ACH-000647,-0.4038136811139228
ACH-000648,-0.3002461554062528
ACH-000649,-0.2311415711845583
ACH-000651,-0.7757223346170246
ACH-000652,-0.2006746711906294
ACH-000653,-0.23873272224124745
ACH-000657,-0.3786629706683417
ACH-000658,-0.30583365819050123
ACH-000661,-0.3000924693710394
ACH-000662,-0.31659493328091143
ACH-000663,-0.5675001429079105
ACH-000665,-0.25946670312571235
ACH-000671,-0.4564338168913089
ACH-000672,-0.4016522859927072
ACH-000673,-0.23218673143804064
ACH-000676,-0.3181431449816229
ACH-000677,-0.4140999253943741
ACH-000681,-0.3372005321625863
ACH-000683,-0.2936060754611276
ACH-000684,-0.4562125891116549
ACH-000688,-0.20400243938086352
ACH-000693,-0.5828206576615503
ACH-000694,-0.3132004512013515
ACH-000695,-0.27958266505595925
ACH-000696,-0.151924516340135
ACH-000697,-0.2614400656373636
ACH-000699,-0.15422276330864335
ACH-000701,-0.26682409816288305
ACH-000706,-0.6114393770476189
ACH-000711,-0.13544879598211038
ACH-000713,-0.2150400258358168
ACH-000714,-0.18798076285124696
ACH-000718,-0.4052012246210047
ACH-000720,-0.2741891398745255
ACH-000721,-0.3741637559090614
ACH-000724,-0.4304763113786604
ACH-000725,-0.38479735083270256
ACH-000732,-0.2897946684034101
ACH-000734,-0.2332613170214068
ACH-000735,-0.14141231192490386
ACH-000736,0.07030492580709354
ACH-000738,-0.3486027410502729
ACH-000746,-0.5467795378389594
ACH-000747,-0.2632265861627516
ACH-000748,-0.22012205123545026
ACH-000753,-0.30755055215429583
ACH-000756,-0.14094732281490374
ACH-000757,-0.21009965177257747
ACH-000758,-0.20770555082311748
ACH-000760,-0.2258337369050603
ACH-000762,-0.4231873732597984
ACH-000763,-0.2689791112704717
ACH-000764,-0.2792823637458659
ACH-000765,-0.17166478872607102
ACH-000766,-0.2492902622937301
ACH-000767,-0.19326325638172415
ACH-000768,-0.2446029815946721
ACH-000769,-0.18173178505115029
ACH-000770,-0.19177675384313825
ACH-000771,-0.06058663678004478
ACH-000773,-0.23844278126744345
ACH-000776,-0.2461841677896669
ACH-000777,-0.436270561216114
ACH-000778,-0.2673801161551197
ACH-000781,-0.2582292487441112
ACH-000782,-0.817026423350612
ACH-000783,-0.11197966624255104
ACH-000784,-0.3818731421369709
ACH-000785,-0.3685294568510476
ACH-000787,-0.5377976977339344
ACH-000788,-0.22274451659079691
ACH-000791,-0.32335486024074456
ACH-000792,-0.2674739243497374
ACH-000794,-0.22493380336652255
ACH-000796,-0.08825377389037009
ACH-000798,-0.1805290053340988
ACH-000799,-0.06305121509875683
ACH-000800,-0.3176839736371566
ACH-000802,-0.3611567387440314
ACH-000804,-0.4842443366839633
ACH-000805,-0.16913602612073902
ACH-000809,-0.4667053604963735
ACH-000810,-0.2909204106327807
ACH-000811,-0.3941952494931538
ACH-000817,-0.35780778897122073
ACH-000819,-0.21800353144733087
ACH-000820,-0.4172139093110061
ACH-000821,-0.20867252838305514
ACH-000822,-0.3768071066424832
ACH-000823,-0.3743717815866637
ACH-000824,-0.1796971799148149
ACH-000827,-0.1825598969264551
ACH-000829,0.09772052136304787
ACH-000831,-0.3922025121083829
ACH-000832,-0.1512547212416564
ACH-000833,-0.42915636650680017
ACH-000834,-0.3331129598171949
ACH-000835,-0.18042240447078092
ACH-000836,-0.20726029855209527
ACH-000837,-0.6132431435618578
ACH-000838,-0.31494650284225445
ACH-000839,-0.22536791627353905
ACH-000840,-0.25278550479595296
ACH-000841,-0.2823660493960911
ACH-000843,-0.15813075181787456
ACH-000846,-0.16679373227157265
ACH-000847,-0.4237184891256732
ACH-000848,-0.5680456367910052
ACH-000849,-0.6049258271726811
ACH-000851,-0.3818390891186402
ACH-000855,-0.4811242971257204
ACH-000856,-0.26785757272648203
ACH-000858,-0.4569827662836936
ACH-000859,-0.58464787149482
ACH-000861,-0.3689806798145701
ACH-000862,-0.4928425062199773
ACH-000865,-0.2865144504106701
ACH-000866,-0.2493816867791826
ACH-000867,-0.39696631002311855
ACH-000869,-0.3878291534648048
ACH-000872,-0.19042986811980067
ACH-000873,-0.23718795927740915
ACH-000876,-0.30285096199126865
ACH-000878,-0.583592879568748
ACH-000880,-0.5976096066662964
ACH-000881,-0.2077392086668706
ACH-000882,-0.4071246046992812
ACH-000884,-0.4295153661141745
ACH-000885,-0.4117033244278793
ACH-000887,-0.17502907320898667
ACH-000889,-0.3839517952773064
ACH-000896,-0.2124295881666765
ACH-000898,-0.3599920500890836
ACH-000900,-0.2689825241850749
ACH-000901,-0.4232258398256961
ACH-000905,-0.3730612711112321
ACH-000906,-0.2738723977667993
ACH-000907,-0.33358439116906824
ACH-000910,-0.2535400203817618
ACH-000911,-0.4568171934044435
ACH-000912,-0.2478638422264215
ACH-000913,-0.35325424719472953
ACH-000915,-0.5508415664228178
ACH-000916,-0.05737110240365055
ACH-000917,-0.2608441461526359
ACH-000920,-0.5907137810567512
ACH-000921,-0.7157076658361524
ACH-000924,-0.4333286386333046
ACH-000926,-0.4849269844513896
ACH-000928,-0.19355736281793645
ACH-000929,-0.2570564342045912
ACH-000932,-0.4066379181970368
ACH-000935,-0.27937523750437504
ACH-000936,-0.6174328999455603
ACH-000937,-0.2734785102940979
ACH-000938,-0.4769902727679179
ACH-000939,-0.3915609154755729
ACH-000941,-0.42701756054436496
ACH-000943,-0.3773872928494644
ACH-000946,-0.4517510583602383
ACH-000947,-0.655406218530413
ACH-000948,-0.2549168088150939
ACH-000950,-0.4763601474284277
ACH-000953,-0.6403405014777024
ACH-000954,-0.5803874543362513
ACH-000957,-0.4683420433188771
ACH-000958,-0.22745661538782935
ACH-000960,-0.5025084232266183
ACH-000963,-0.2654337886247662
ACH-000968,-0.2568458738531573
ACH-000969,-0.4671432484508773
ACH-000972,-0.006862876949967742
ACH-000973,-0.2155816330317452
ACH-000974,-0.3158487768778959
ACH-000978,-0.17303934237720928
ACH-000984,-0.2519477286169796
ACH-000986,-0.3951408490957259
ACH-000988,-0.1789544559771694
ACH-000993,-0.10918896375262607
ACH-000994,-1.0158304741411288
ACH-000996,-0.42323014804809217
ACH-001001,-0.5502663356375048
ACH-001020,0.10538309036176664
ACH-001028,-0.6587497390136641
ACH-001031,-0.5499875612298014
ACH-001038,-0.3505090498681412
ACH-001048,-0.23457034788919445
ACH-001050,-0.3782645704012733
ACH-001053,-0.01956758926766158
ACH-001054,-0.06655660437795055
ACH-001061,-0.4966362178996558
ACH-001067,-0.3323999326071955
ACH-001075,-0.491762154082748
ACH-001096,-0.17005031233384876
ACH-001111,-0.10243671437998517
ACH-001119,-0.20730211530219989
ACH-001128,-0.6358188911683158
ACH-001134,-0.1317973588030292
ACH-001151,-0.2727309006486648
ACH-001163,-0.42994037204302177
ACH-001164,-0.48027432171698897
ACH-001183,-0.24745967312718564
ACH-001192,-0.09368338093612916
ACH-001193,-0.19982356664664547
ACH-001196,-0.11194536342148807
ACH-001197,-0.1425897096950578
ACH-001205,-0.3269984877038987
ACH-001211,-0.504591015803026
ACH-001212,-0.3244797903994604
ACH-001228,-0.2862677897616292
ACH-001232,-0.3729548598855171
ACH-001239,-0.630560376046249
ACH-001270,-0.3863156124893279
ACH-001274,-0.2951867343541079
ACH-001275,-0.2767000290911594
ACH-001277,-0.1823809112211634
ACH-001278,-0.8151202708409572
ACH-001280,-0.3195398250650288
ACH-001283,-0.0725441536478323
ACH-001289,-0.37642799762874
ACH-001300,-0.5908022066782271
ACH-001301,-0.25365355530205586
ACH-001302,-0.01840143893295781
ACH-001306,-0.33625956923887856
ACH-001318,-0.4437522766724558
ACH-001322,-0.3752738074303062
ACH-001328,-0.21741054197991236
ACH-001332,-0.03456153612703433
ACH-001336,-0.3350040597489031
ACH-001346,-0.20813442704334692
ACH-001353,-0.13466717800929465
ACH-001354,-0.10261370030721324
ACH-001367,-0.4119114102548461
ACH-001368,-0.1579256318947993
ACH-001374,-0.2595302720744949
ACH-001377,-0.1446921123288565
ACH-001380,-0.2651723584968581
ACH-001391,-0.3681749570821287
ACH-001408,-0.15118424078448364
ACH-001430,-0.21362284990425934
ACH-001431,-0.24817905546124175
ACH-001450,-0.3767802963391872
ACH-001496,-0.29142637614196465
ACH-001500,-0.2843536205674129
ACH-001523,-0.4969827742264234
ACH-001532,-0.2568623444568379
ACH-001550,-0.3269199422128445
ACH-001552,-0.3972887714188776
ACH-001554,-0.4678748759668741
ACH-001654,-0.21075127865375576
ACH-001735,-0.5508537566634619
ACH-001736,-0.3575697798790313
ACH-001737,-0.4680207284443454
ACH-001740,-0.255325966061396
ACH-001745,-0.23805482612553364
ACH-001765,-0.17569694592048482
