,TWSG1 (57045)
ACH-000004,0.3527548689852234
ACH-000005,0.4756350163378027
ACH-000007,0.15504494886267547
ACH-000009,0.1871978980382077
ACH-000011,0.2491342407813907
ACH-000012,0.1660202640906812
ACH-000013,0.1833760392823538
ACH-000014,0.0848107789547966
ACH-000015,0.20240760582037864
ACH-000017,0.006292036486152689
ACH-000018,0.21724651047711252
ACH-000019,0.13480357344618274
ACH-000021,0.15659088307906502
ACH-000022,0.1692726692357504
ACH-000025,0.0982716480107409
ACH-000028,0.12159518431674128
ACH-000030,0.18281477162860246
ACH-000035,0.06159507045838634
ACH-000036,0.05772111951672699
ACH-000037,0.1391242228830994
ACH-000039,0.10293827372335518
ACH-000040,0.0781995460863526
ACH-000041,0.3079986453914445
ACH-000042,0.049293863838718296
ACH-000045,0.0858499751495248
ACH-000047,0.031389287469864025
ACH-000052,-0.08157444475409459
ACH-000053,0.19176812723827671
ACH-000054,0.11064178596425027
ACH-000055,0.08273533748090921
ACH-000060,0.14610523705360656
ACH-000067,0.12983677948633965
ACH-000070,0.18296542339051786
ACH-000075,0.3468773151341422
ACH-000078,0.1615122801524947
ACH-000082,0.13649021957395338
ACH-000085,0.180867742201684
ACH-000086,0.10505898475363658
ACH-000087,0.14923247081460395
ACH-000092,0.11235932023099886
ACH-000095,0.16508056769844148
ACH-000097,0.16928988481293744
ACH-000098,0.2330418456711511
ACH-000099,0.11095504604590928
ACH-000108,0.18265697211492074
ACH-000113,0.19172711404211346
ACH-000116,0.15075235178367585
ACH-000118,0.12246097167906896
ACH-000120,0.03371096382863105
ACH-000123,0.12817621832498227
ACH-000127,0.044136782885522766
ACH-000128,0.17393122375784995
ACH-000132,0.20852811836503965
ACH-000133,0.2713803237692977
ACH-000137,0.09140591224029973
ACH-000138,-0.00040544724033921004
ACH-000142,0.1711923384176549
ACH-000143,0.06233394601972709
ACH-000146,0.10944778130141472
ACH-000148,0.21776645839845885
ACH-000150,0.07477529336340391
ACH-000152,0.1047717487229948
ACH-000153,-0.010578630717505635
ACH-000159,0.10367753644571227
ACH-000160,0.13538034406581234
ACH-000163,0.21205883624609992
ACH-000167,-0.009397576047328288
ACH-000168,0.2689333220576506
ACH-000169,0.16909541634056294
ACH-000178,0.11936894018289958
ACH-000183,0.15223480798360994
ACH-000188,0.09576125452033137
ACH-000189,0.12195406223598387
ACH-000190,0.07600870130093819
ACH-000198,0.18573480935940512
ACH-000203,0.5038014436029262
ACH-000204,0.1909855066534337
ACH-000206,0.1991716128732812
ACH-000207,-0.05165958991140216
ACH-000208,-0.05805183979084993
ACH-000210,0.14822886258688953
ACH-000211,0.10481421866140693
ACH-000215,0.04266358998095754
ACH-000221,0.09783514013638396
ACH-000222,0.05010402547628977
ACH-000223,0.20321131158278646
ACH-000226,0.18687803835760844
ACH-000227,0.13911017283473534
ACH-000228,0.13994447193856066
ACH-000231,0.1101176654779229
ACH-000232,0.026124771333326836
ACH-000233,0.15057155734654096
ACH-000234,0.06460912119973516
ACH-000235,0.17837178017554253
ACH-000237,0.14284747094878386
ACH-000238,0.038404192718149335
ACH-000242,0.097881734887077
ACH-000243,0.1703332326148079
ACH-000244,0.10546778257827323
ACH-000246,0.0506851632845236
ACH-000248,0.12980710402412635
ACH-000250,0.12086871299208103
ACH-000251,0.2452346114756859
ACH-000252,0.1524496779831212
ACH-000253,0.0729566151340867
ACH-000255,0.08975511627992734
ACH-000256,0.315278847569725
ACH-000257,0.18988643905588146
ACH-000258,0.12706148412184284
ACH-000259,0.0917453759880984
ACH-000260,0.2108326636138048
ACH-000261,0.16570836190717514
ACH-000262,0.14510132097258366
ACH-000263,0.156568615970329
ACH-000264,0.06818480620832061
ACH-000265,0.23730678379538386
ACH-000266,0.07335083916170979
ACH-000272,0.1212400179135082
ACH-000274,0.11682055167914887
ACH-000277,0.040440341375994455
ACH-000278,0.007614388065828331
ACH-000279,0.11830474374540945
ACH-000280,0.002836897269893244
ACH-000281,0.047440348828997884
ACH-000288,0.15733910537056575
ACH-000291,0.1967803282437012
ACH-000293,0.10661146832378113
ACH-000294,0.3070557523719536
ACH-000295,0.052084554667831184
ACH-000296,0.18574258911395888
ACH-000302,0.1513581608958934
ACH-000304,0.01800803089427666
ACH-000307,0.18025959555249144
ACH-000308,0.160657959649996
ACH-000310,0.1982518296271255
ACH-000311,0.11825112549824482
ACH-000312,0.16136437607518675
ACH-000315,0.1936839123356797
ACH-000316,0.19235632787108264
ACH-000317,0.3635701846079309
ACH-000318,0.11220294040381427
ACH-000319,0.16363149764009718
ACH-000320,-0.021831778904763517
ACH-000322,0.12866005992030094
ACH-000323,0.20593106767261526
ACH-000324,0.1686772292948376
ACH-000329,0.16483769319119615
ACH-000330,0.10818242798976947
ACH-000331,0.1725636168507635
ACH-000332,0.148823175459776
ACH-000334,0.2799554414465874
ACH-000335,0.11393431874476564
ACH-000336,0.2928340405600544
ACH-000337,0.25566540185159925
ACH-000338,0.09391066478763006
ACH-000339,0.1357682335577471
ACH-000341,0.2520807664948947
ACH-000348,0.11091427373546416
ACH-000350,0.14741733010750746
ACH-000352,0.22615141465926694
ACH-000356,0.10740504546089537
ACH-000361,0.1424943256032673
ACH-000362,0.16708694745556882
ACH-000363,0.17592878502209744
ACH-000364,0.1830918960148428
ACH-000365,0.24422601314296905
ACH-000366,0.16345175654569505
ACH-000368,0.2122081386535464
ACH-000374,0.22789705815872655
ACH-000375,0.0359490682134707
ACH-000376,0.1444977033049944
ACH-000381,0.06856343132356077
ACH-000383,0.18091947589312374
ACH-000387,0.23041926206723504
ACH-000389,0.0988373585772654
ACH-000390,0.21619701645477254
ACH-000393,-0.0015813773738731136
ACH-000395,0.16139178148765568
ACH-000396,-0.024728447976534385
ACH-000397,0.11530439409616908
ACH-000401,-0.03411048836229609
ACH-000402,0.123849664329373
ACH-000403,0.0092762275724534
ACH-000404,0.30539198064031325
ACH-000406,0.2048710237173849
ACH-000407,0.2098956079458797
ACH-000408,0.2600291075724977
ACH-000410,0.17048733325595486
ACH-000411,0.21439695925876384
ACH-000414,0.11080467924297066
ACH-000415,0.14158577983402826
ACH-000416,0.1656988334767405
ACH-000420,0.12614486744183118
ACH-000421,0.07571021890172787
ACH-000424,0.0322282600892119
ACH-000425,0.12895888400590852
ACH-000426,0.1587124381279595
ACH-000427,0.08721514214823878
ACH-000433,0.1593318910169864
ACH-000435,0.08594524245952324
ACH-000436,0.21173749103323636
ACH-000444,0.12964083627697462
ACH-000445,0.14972647114397547
ACH-000448,0.09548590834489384
ACH-000450,0.2059224066690449
ACH-000452,0.09488202563299697
ACH-000454,0.13278687532310465
ACH-000458,0.10603088624611008
ACH-000459,0.07865428701525894
ACH-000460,0.11946305476373405
ACH-000461,0.11752579928324805
ACH-000463,0.0746404346332764
ACH-000464,0.17613886366721315
ACH-000466,0.15070058771082612
ACH-000467,0.18273677868443688
ACH-000468,0.1867325811819288
ACH-000469,0.16696135548025196
ACH-000470,0.1963909633684106
ACH-000471,0.2610224022029834
ACH-000472,0.07225101656403622
ACH-000473,0.02960099600634525
ACH-000475,0.07847164853569963
ACH-000476,0.1852162678954098
