,LDHA (3939)
ACH-000004,-0.07221973454717832
ACH-000005,0.19885572898010148
ACH-000007,0.30557038980194345
ACH-000009,0.14058508281192214
ACH-000011,-0.1256585021526459
ACH-000012,0.04391374189023791
ACH-000013,0.07884648257010952
ACH-000014,-0.0106542938024663
ACH-000015,0.19986601310059013
ACH-000017,0.10381984621710892
ACH-000018,-0.002682841215244671
ACH-000019,-0.13519748874938406
ACH-000021,0.14161387906224984
ACH-000022,-0.18019861369728835
ACH-000025,0.09197860275974
ACH-000028,-0.27360438581444296
ACH-000030,0.05454989035147308
ACH-000035,0.09093338865337383
ACH-000036,-0.031652684510012234
ACH-000037,0.023815960430899192
ACH-000039,-0.2466471612792188
ACH-000040,-0.07928049548335171
ACH-000041,0.06642224084994944
ACH-000042,0.11638801556708593
ACH-000045,-0.10894147734595604
ACH-000047,0.1550190507926094
ACH-000052,0.21108949600020835
ACH-000053,0.005598530420276206
ACH-000054,0.034057932947225165
ACH-000055,0.1125638318963155
ACH-000060,-0.36719882417351707
ACH-000067,0.06805577011990653
ACH-000070,0.25386144063524946
ACH-000075,0.09073745440706142
ACH-000078,-0.006316823168948707
ACH-000082,0.07461426648047481
ACH-000085,0.11837883647451924
ACH-000086,0.0494710713270309
ACH-000087,-0.0948409495046022
ACH-000092,0.09004192162540459
ACH-000095,0.06965338975355782
ACH-000097,-0.07923840524044984
ACH-000098,0.0873652465627613
ACH-000099,0.19697734972290404
ACH-000108,-0.10817532174435616
ACH-000113,0.01705161829666545
ACH-000116,0.11403588665219895
ACH-000118,0.1635946023810259
ACH-000120,0.05156720037105668
ACH-000123,0.16500133127481226
ACH-000127,0.04330683425626693
ACH-000128,0.042918268802592814
ACH-000132,0.03321244679376091
ACH-000133,0.09946386518573863
ACH-000137,0.10028818831955474
ACH-000138,0.087770535731552
ACH-000142,0.0106123552495957
ACH-000143,0.15602400840691275
ACH-000146,0.026804030244240957
ACH-000148,0.08696998264066311
ACH-000150,0.135928009218402
ACH-000152,0.1617045993191435
ACH-000153,0.10248728546330674
ACH-000159,0.0798939660924705
ACH-000160,-0.05516698273970202
