,FOXP4 (116113)
ACH-000004,-0.12313959085164328
ACH-000005,0.1891764518529192
ACH-000007,-0.2305549665065982
ACH-000009,-0.009448347557203451
ACH-000011,-0.14098087037513182
ACH-000012,-0.06531244881663004
ACH-000013,-0.04651601396661122
ACH-000014,-0.28955131455492605
ACH-000015,-0.039118540664584686
ACH-000017,-0.16005721286338526
ACH-000018,-0.07266702487681688
ACH-000019,0.051837619270986166
ACH-000021,0.005887289864311331
ACH-000022,-0.10103360944686927
ACH-000025,-0.13110075988904946
ACH-000028,-0.1360659140837015
ACH-000030,-0.052334927619195205
ACH-000035,-0.13598472482488794
ACH-000036,0.15813063569207506
ACH-000037,-0.12627758955955332
ACH-000039,-0.06468022739254299
ACH-000040,-0.10688495625578476
ACH-000041,-0.08227577427853193
ACH-000042,-0.18772499972988246
ACH-000045,-0.06711711219088011
ACH-000047,0.0805284303756971
ACH-000052,0.11607425511916095
ACH-000053,-0.032200341324977816
ACH-000054,-0.0903357220408154
ACH-000055,-0.10115365920500086
ACH-000060,-0.05652733273080925
ACH-000067,-0.3038150877561656
ACH-000070,0.12617622232338194
ACH-000075,-0.17917624064313709
ACH-000078,-0.1307160447746186
ACH-000082,-0.07411616208650744
ACH-000085,0.12773863397618734
ACH-000086,-0.006823218863057289
ACH-000087,-0.09699455998547676
ACH-000092,0.03611859971644902
ACH-000095,-0.06853742605363036
ACH-000097,-0.050677233272990486
ACH-000098,-0.17409799532129971
ACH-000099,-0.01743304279705871
ACH-000108,0.02576367904263408
ACH-000113,-0.26726593000779475
ACH-000116,0.014637607366616043
ACH-000118,-0.026520969597412982
ACH-000120,-0.12959743644350633
ACH-000123,-0.014230786892529938
ACH-000127,-0.18482682970495332
ACH-000128,-0.25349162276435644
ACH-000132,-0.014217982769396797
ACH-000133,-0.061831639775857636
ACH-000137,-0.1873394402282181
ACH-000138,-0.15008386672355314
ACH-000142,-0.25566034601442683
ACH-000143,0.021407426269906372
ACH-000146,-0.11562794939514626
ACH-000148,0.06598653451585232
ACH-000150,-0.13512838300390284
ACH-000152,0.08137281091900088
ACH-000153,0.03845903647989589
ACH-000159,-0.06474934023965732
ACH-000160,0.07025067116223059
ACH-000163,-0.0614166801860705
ACH-000167,-0.23529313254164425
ACH-000168,0.018049699722065386
ACH-000169,-0.0879656453155342
ACH-000178,-0.07828485833812644
ACH-000183,-0.06582889437986855
ACH-000188,-0.058550756530293326
ACH-000189,-0.16718606224832644
ACH-000190,-0.11176905843734136
ACH-000198,-0.21848548515905186
ACH-000203,-0.2924667993608315
ACH-000204,-0.11271441121220635
ACH-000206,0.062300619060572514
ACH-000207,-0.05845707694658541
ACH-000208,-0.01789713396046009
ACH-000210,-0.3912225829652605
ACH-000211,-0.1882937642670041
ACH-000215,-0.1611532309097833
ACH-000221,-0.07287549962193351
ACH-000222,-0.02377233502590597
ACH-000223,-0.034456733531367134
ACH-000226,0.058973177593395126
ACH-000227,0.0071606437098482405
ACH-000228,-0.07478726526246708
ACH-000231,-0.036645177152286684
ACH-000232,-0.12915186036641746
ACH-000233,-0.09619940178497556
ACH-000234,0.04663730166833335
ACH-000235,-0.08040555492197916
ACH-000237,-0.08978373798005904
ACH-000238,-0.07130920746970691
ACH-000242,-0.1262298623913788
ACH-000243,-0.05361108956670165
ACH-000244,-0.19101345475061954
ACH-000246,-0.15383198495382985
ACH-000248,-0.0906565197119126
ACH-000250,-0.17810799241791947
ACH-000251,0.02789712110768687
ACH-000252,0.2044919961995738
ACH-000253,-0.3254147811499956
ACH-000255,-0.17077872542830475
ACH-000256,0.026903444042687758
ACH-000257,0.07272995406254401
ACH-000258,0.007158225128514602
ACH-000259,-0.023546812790970068
ACH-000260,-0.09323583850654836
ACH-000261,-0.1872060511953267
ACH-000262,-0.1777642101640732
ACH-000263,0.017687204724781268
ACH-000264,-0.14197501099546436
ACH-000265,-0.026481471084173508
ACH-000266,-0.02390342933665256
ACH-000272,-0.1437722046267029
ACH-000274,0.13459329938257342
ACH-000277,-0.054411073888473285
ACH-000278,-0.05773476375475081
ACH-000279,-0.026800070413150058
ACH-000280,-0.03605153589669535
ACH-000281,-0.049603013811322316
ACH-000288,0.013872778550094464
ACH-000291,-0.18071575766550002
ACH-000293,-0.08049352210794758
ACH-000294,0.14203197114301588
ACH-000295,-0.10158021032860523
ACH-000296,-0.06499342601276945
ACH-000302,-0.0316902099539474
ACH-000304,-0.1746440377493495
ACH-000307,-0.013793932597419171
