,AQP2 (359)
ACH-000004,0.050338272856143486
ACH-000005,-0.12000713680575074
ACH-000007,-0.06927938078107032
ACH-000009,-0.1904462275419017
ACH-000011,-0.1183370258588937
ACH-000012,-0.22020209179664585
ACH-000013,-0.2407289553099555
ACH-000014,0.014654543659422255
ACH-000015,-0.010600797921563085
ACH-000017,-0.22812376094245754
ACH-000018,-0.14425184418936274
ACH-000019,0.0296235719538648
ACH-000021,-0.18063299542334185
ACH-000022,-0.17393290429897496
ACH-000025,-0.3690602611444536
ACH-000028,-0.13966346341146227
ACH-000030,-0.17282557260549458
ACH-000035,-0.22340396377964367
ACH-000036,-0.1671780973756141
ACH-000037,-0.21245714413331712
ACH-000039,-0.14021619683780387
ACH-000040,0.04700622350886125
ACH-000041,-0.2220780699865957
ACH-000042,-0.013040742951537216
ACH-000045,-0.08820003883036916
ACH-000047,-0.08853810465736205
ACH-000052,-0.07726592844824863
ACH-000053,-0.17293344098106253
ACH-000054,-0.14702825714754364
ACH-000055,-0.37419314679725146
ACH-000060,0.012679360482290635
ACH-000067,-0.3949216489244516
ACH-000070,-0.01710112806422255
ACH-000075,-0.08043265519640737
ACH-000078,-0.19670769384182055
ACH-000082,-0.03631768331793889
ACH-000085,0.2433712679562241
ACH-000086,-0.2661701342643549
ACH-000087,-0.11337223065685748
ACH-000092,-0.0417640285327555
ACH-000095,-0.0870511970017905
ACH-000097,-0.04485131074938603
ACH-000098,-0.02673300012005836
ACH-000099,-0.212451102380026
ACH-000108,-0.19745266278543414
ACH-000113,0.0652543036068942
ACH-000116,0.030033968498531318
ACH-000118,-0.09903462439686582
ACH-000120,-0.03404188903119695
ACH-000123,-0.2678529751576004
ACH-000127,-0.02646517996124076
ACH-000128,-0.13965662835987422
ACH-000132,0.013235702193467673
ACH-000133,-0.14539743495139798
ACH-000137,-0.21050507521558112
ACH-000138,-0.16528262311280414
ACH-000142,-0.02031066607503134
ACH-000143,0.08134858518715743
ACH-000146,0.09315721955497247
ACH-000148,-0.20190230594546668
ACH-000150,-0.2534238485058578
ACH-000152,-0.1375288541627094
ACH-000153,-0.051524022155487584
ACH-000159,-0.02087570704600575
ACH-000160,0.03235008864762853
ACH-000163,-0.23870956860124865
ACH-000167,-0.2466915968319968
ACH-000168,-0.19968560652875708
ACH-000169,-0.05205475134549162
ACH-000178,-0.13684426345750825
ACH-000183,-0.24011933567204605
ACH-000188,-0.13279589882403972
ACH-000189,-0.4774742282354431
ACH-000190,-0.16097089063513847
ACH-000198,-0.01783935248613699
ACH-000203,-0.6488077803388025
ACH-000204,-0.15867672009165093
ACH-000206,-0.12966089500301967
ACH-000207,-0.1754646068736655
ACH-000208,0.12918551286573812
ACH-000210,-0.19093676156929693
ACH-000211,-0.06643704302205454
ACH-000215,-0.035926706678446885
ACH-000221,-0.17192646745015006
ACH-000222,-0.12674129286791352
ACH-000223,-0.04750691360133123
ACH-000226,-0.01618024915915231
ACH-000227,0.048457581814271435
ACH-000228,-0.07369594380297054
ACH-000231,-0.16121463048486084
ACH-000232,-0.13761916961807213
ACH-000233,-0.2528813212689783
ACH-000234,-0.12088026717973553
ACH-000235,-0.07424922393144595
ACH-000237,-0.0867301015018283
ACH-000238,-0.06393752850768247
ACH-000242,-0.22517106585289884
ACH-000243,-0.10838075553607204
ACH-000244,-0.1880639928462004
ACH-000246,-0.011773322279369926
ACH-000248,-0.21883931210735766
ACH-000250,-0.08813491771659154
ACH-000251,-0.22402042096181926
ACH-000252,-0.12056412767385685
ACH-000253,-0.029977687002478583
ACH-000255,-0.07900026041283911
ACH-000256,0.009210625239400591
ACH-000257,-0.0991398511226146
ACH-000258,-0.01648253331559204
ACH-000259,-0.10211043095072672
ACH-000260,-0.24421933500573406
ACH-000261,-0.14095441755854915
ACH-000262,-0.053076009385288565
ACH-000263,-0.0224374146538988
ACH-000264,-0.16076805899541768
ACH-000265,-0.03785588800283582
ACH-000266,-0.1266592228971923
ACH-000272,0.0004226800744967229
ACH-000274,-0.18767624586148104
ACH-000277,-0.10279917380635847
ACH-000278,-0.1760194193318515
ACH-000279,-0.24519585570378066
ACH-000280,-0.1327477270404627
ACH-000281,-0.052510221470918016
ACH-000288,-0.28394558278966386
