,AXL (558)
ACH-000406,-0.0374203602846737
ACH-000407,-0.0727141373951401
ACH-000408,-0.035288803788659666
ACH-000410,-0.13510420161471348
ACH-000411,0.014837480026640253
ACH-000414,0.0010581616502786534
ACH-000415,-0.00952827787646122
ACH-000416,-0.09014515003745084
ACH-000420,-0.1905488818111738
ACH-000421,-0.1094856234670988
ACH-000424,-0.10820361139864533
ACH-000425,-0.1223392188403765
ACH-000426,-0.19595549430081735
ACH-000427,0.04938634144752619
ACH-000433,0.05382768142963184
ACH-000435,-0.10910103773676556
ACH-000436,-0.1371962868450044
ACH-000444,-0.11006790028267267
ACH-000445,-0.5173023480071064
ACH-000448,-0.02249825558585609
ACH-000450,-0.09075686484692788
ACH-000452,-0.0229659129129364
ACH-000454,0.05357433689731795
ACH-000458,-0.11511885630253108
ACH-000459,0.02334592881245699
ACH-000460,-0.11053366871956476
ACH-000461,-0.0712011311625314
ACH-000463,-0.13040965150415498
ACH-000464,-0.16453049363096195
ACH-000466,-0.22918111208812364
ACH-000467,0.15787900173695818
ACH-000468,-0.3895106346605665
ACH-000469,-0.051546703750552925
ACH-000470,-0.05939385573184055
ACH-000471,0.015119930690511575
ACH-000472,-0.0921144279871218
ACH-000473,-0.029071484448029025
ACH-000475,-0.10697321415968734
ACH-000476,-0.1079764903001397
ACH-000477,0.006534891580939581
ACH-000479,-0.1778999337226481
ACH-000480,-0.10732001141826178
ACH-000481,-0.1164013942714333
ACH-000483,0.05290205871575242
ACH-000484,0.09479691209670736
ACH-000485,-0.09951318962512114
ACH-000486,-0.10560723710465876
ACH-000487,-0.8673183561677219
ACH-000488,-0.03936972139289217
ACH-000490,-0.08154149149769302
ACH-000491,-0.04594762056809922
ACH-000495,0.005756975143309478
ACH-000496,-0.039781955946777456
ACH-000499,-0.16118983703438594
ACH-000500,0.11257995308932027
ACH-000502,-0.029427654742194494
ACH-000503,0.03395717711279865
ACH-000505,-0.1436644272064945
ACH-000507,0.04323902222807936
ACH-000510,-0.2359337013275757
ACH-000511,-0.2399378694169724
ACH-000512,0.1202142066786308
ACH-000516,-0.18099296208978655
ACH-000517,-0.21099651095179311
ACH-000518,0.014905136257747987
ACH-000520,-0.06261170402957268
ACH-000521,-0.03436931392883388
ACH-000522,-0.07301748091554075
ACH-000524,-0.08305510286294589
ACH-000527,0.0012894075351627065
ACH-000528,0.05198639733427314
ACH-000537,-0.016194697967135904
ACH-000541,-0.15380306816306835
ACH-000542,-0.2303669305144678
ACH-000544,-0.08733621793651225
ACH-000545,0.00016155412388194003
ACH-000547,-0.1586567467739077
ACH-000548,-0.10127580288786904
ACH-000549,-0.04670613448475421
ACH-000550,-0.08797588772585763
ACH-000552,-0.06835247366237528
ACH-000556,-0.20389402019283034
ACH-000557,-0.058005731972444165
ACH-000569,-0.1673497088592319
ACH-000570,-0.20778614238894216
ACH-000571,-0.13361635378122375
ACH-000573,-0.05613320839928082
ACH-000576,-0.09937074210912422
ACH-000579,0.014503927833733431
ACH-000580,0.04412815901072016
ACH-000584,-0.014512245549388668
ACH-000585,-0.1522529666839039
ACH-000588,0.01715013539656584
ACH-000589,0.0265700748618961
ACH-000591,-0.1340989312321325
ACH-000593,-0.03276684166038499
ACH-000600,0.08991752396754837
ACH-000601,-0.07798747116510339
ACH-000605,-0.1707759157253846
ACH-000606,-0.013432993014336857
ACH-000608,-0.14013065973206562
ACH-000614,-0.06185242680238316
ACH-000616,-0.14868160771176891
ACH-000618,-0.17444146803465108
ACH-000619,-0.009271697835987023
ACH-000620,-0.09303905551861344
ACH-000621,-0.1804637565789608
ACH-000622,-0.033427448357728665
ACH-000623,0.07797389091363058
ACH-000624,-0.13660555397725732
ACH-000627,-0.2930347588229105
ACH-000630,0.03424004691399067
ACH-000631,-0.33041263231856033
ACH-000632,-0.10032565558984197
ACH-000633,0.021121583601334717
ACH-000637,0.006207749540665915
ACH-000638,-0.035429720469161
ACH-000646,0.015548147281073316
ACH-000647,-0.00915155889822334
ACH-000648,-0.0840444544642588
ACH-000649,-0.1861597666515032
ACH-000651,-0.12323412744623742
ACH-000652,-0.015467683007128087
ACH-000653,-0.2274669703901934
ACH-000657,-0.3203933470999311
ACH-000658,-0.10832673247031507
ACH-000661,-0.17905009770489813
ACH-000662,0.33688178561602106
ACH-000663,-0.10596488153385833
ACH-000665,0.03236779993531798
ACH-000671,-0.10181351469117986
ACH-000672,-0.3315250239680481
ACH-000673,0.027348164417216117
ACH-000676,0.053574861224087486
ACH-000677,-0.2565026095833969
ACH-000681,-0.12482393248387695
ACH-000683,-0.005290794817881374
ACH-000684,0.042537529982910015
ACH-000688,-0.16457454505074307
ACH-000693,-0.12113688775384165
ACH-000694,-0.0934481182233877
ACH-000695,0.15018803804637484
ACH-000696,-0.13944129068025782
ACH-000697,-0.037607049156042134
ACH-000699,-0.03757341706669492
ACH-000701,-0.3450626058093121
ACH-000706,-0.047709622024297536
ACH-000711,-0.05424982286966373
ACH-000713,-0.2956031826436861
ACH-000714,-0.11502972454747352
ACH-000718,-0.3256106859773496
ACH-000720,-0.07410665019448827
ACH-000721,-0.019058314518915348
ACH-000724,-0.06080852231710684
ACH-000725,-0.12593049934819686
ACH-000732,-0.19811258958015646
ACH-000734,-0.11241336936033654
ACH-000735,-0.2212284431605568
ACH-000736,-0.018261126435328214
ACH-000738,-0.052685839365944266
ACH-000746,-0.14851242205080425
ACH-000747,-0.06318002841060393
ACH-000748,-0.23144853136890925
ACH-000753,-0.0935156911879827
ACH-000756,-0.2348389055206977
ACH-000757,-0.11153408923521543
ACH-000758,-0.20292377326176347
ACH-000760,-0.04982964487860171
ACH-000762,0.00950784903264228
ACH-000763,-0.02164427468667648
ACH-000764,-0.012865862871119571
ACH-000765,0.07568930785072321
ACH-000766,-0.12581954462471834
ACH-000767,-0.10583455841262536
ACH-000768,-0.09972646801359328
ACH-000769,-0.12319837868760428
ACH-000770,-0.0978610297658749
ACH-000771,-0.07223121820571937
ACH-000773,0.041405312656541335
ACH-000776,-0.21754430710141706
ACH-000777,-0.11193634800336563
ACH-000778,-0.061127410687780326
ACH-000781,0.033212819545226084
ACH-000782,-0.17403034671320586
ACH-000783,-0.03818938508292891
ACH-000784,-0.0690510690399129
ACH-000785,-0.07327152542361133
ACH-000787,-0.125520058244023
ACH-000788,-0.09480438846831636
ACH-000791,-0.08402895520856034
ACH-000792,-0.2343693879586734
ACH-000794,-0.08796405532089123
ACH-000796,-0.30437982961525384
ACH-000798,-0.2416435956206765
ACH-000799,-0.2341200846890696
ACH-000800,0.1116245057306962
ACH-000802,-0.030225927034553037
ACH-000804,-0.08184259931545912
ACH-000805,-0.07521456364070338
ACH-000809,0.0034729448143703172
ACH-000810,0.16719376519719745
ACH-000811,-0.08387973448707894
ACH-000817,-0.07772946645971313
ACH-000819,-0.17690571794250592
ACH-000820,0.003039023293595414
ACH-000821,-0.13189518213146914
ACH-000822,-0.1700009840644418
ACH-000823,-0.12090970616845186
ACH-000824,-0.22952453499808284
ACH-000827,-0.08075709860579988
ACH-000829,-0.1422553816920247
ACH-000831,-0.05275012609345277
ACH-000832,0.010786822895770768
ACH-000833,0.10480726422399704
ACH-000834,-0.20137091769811685
ACH-000835,-0.316128006225154
ACH-000836,-0.15707417712920302
ACH-000837,-0.07687588823026939
ACH-000838,-0.21238628806596455
ACH-000839,0.06761948714111651
ACH-000840,-0.16876098384592608
ACH-000841,-0.07603656003206216
ACH-000843,-0.2437979207912788
ACH-000846,-0.05113151504903918
ACH-000847,-0.2362468775941916
ACH-000848,-0.1361797673282883
ACH-000849,0.1083411363008255
ACH-000851,-0.06340681283314663
ACH-000855,-0.028664647047559118
ACH-000856,-0.006214382860581938
ACH-000858,-0.03819965919650948
ACH-000859,-0.08397501565783823
ACH-000861,-0.2026995487919764
ACH-000862,-0.021923883296625958
ACH-000865,-0.08578534979589154
ACH-000866,-0.0724184652123166
ACH-000867,0.01435946106823941
ACH-000869,0.050838688524206525
ACH-000872,-0.06790836363071016
ACH-000873,0.03968115013232151
ACH-000876,-0.04212259516786067
ACH-000878,0.04863954206921477
ACH-000880,0.05626371773001911
ACH-000881,-0.0909495012440088
ACH-000882,-0.08035492212612955
ACH-000884,-0.1528568652438134
ACH-000885,0.018134454298117643
ACH-000887,-0.14647047435240762
ACH-000889,-0.05984886381960239
ACH-000896,-0.419747355752606
ACH-000898,-0.20851095756906066
ACH-000900,-0.07677671908950867
ACH-000901,-0.1202815744757346
ACH-000905,-0.017509394254013287
ACH-000906,-0.17054911432429326
ACH-000907,-0.36995217629724464
ACH-000910,-0.05025668401323796
ACH-000911,-0.11892812873433943
ACH-000912,-0.08992847934880731
ACH-000913,-0.12507897675510035
ACH-000915,-0.1138338560773564
ACH-000916,-0.19884498803361486
ACH-000917,-0.1863109000622572
ACH-000920,-0.27187463004375184
ACH-000921,-0.06787398387084102
ACH-000924,-0.03289844567346845
ACH-000926,-0.06296771984503527
ACH-000928,0.011206272207175504
ACH-000929,0.03437108451545882
ACH-000932,-0.1284422037177985
ACH-000935,-0.07215020338208306
ACH-000936,-0.051054060507536116
ACH-000937,-0.05034370488633718
ACH-000938,-0.08658055455837416
ACH-000939,-0.2594504198141731
ACH-000941,-0.12610926617190793
ACH-000943,-0.13991566734005415
ACH-000946,-0.2181583462144735
ACH-000947,-0.04561375832820832
ACH-000948,-0.05908049438972773
ACH-000950,-0.3636846483425931
ACH-000953,-0.15576107852691196
ACH-000954,-0.4494821307372834
ACH-000957,-0.024033473131540167
ACH-000958,0.058832622294427324
ACH-000960,-0.10490552535433008
ACH-000963,-0.25179130881188605
ACH-000968,-0.04658396102431565
ACH-000969,-0.021748059980443147
ACH-000972,-0.4380855659164689
ACH-000973,-0.05890853707607946
ACH-000974,-0.1053313763272836
ACH-000978,0.14931034171901109
ACH-000984,-0.17104870729550056
ACH-000986,-0.031212682661724164
ACH-000988,-0.09117254475059923
ACH-000993,-0.16277874952913174
ACH-000994,-0.04308048184290935
ACH-000996,-0.1511959370587087
ACH-001001,-0.06833187021681278
ACH-001020,-0.1112778028232936
ACH-001028,-0.044661687712272455
ACH-001031,-0.07633986330300183
ACH-001038,-0.0574388788384542
ACH-001048,-0.1759555727377628
ACH-001050,-0.3444104300391625
ACH-001053,0.20779493856721065
ACH-001054,-0.1113910193402699
ACH-001061,-0.029050382269513363
ACH-001067,0.11388133860032455
ACH-001075,-0.057671460414780135
ACH-001096,-0.13408497447562812
ACH-001111,0.13418602580640035
ACH-001119,-0.2186972276007495
ACH-001128,0.015196888048063675
ACH-001134,-0.10399411970473983
ACH-001151,-0.08846352842303731
ACH-001163,-0.19443788245970173
ACH-001164,0.0858323378269576
ACH-001183,-0.06365893282372127
ACH-001192,-0.18009693115807618
ACH-001193,-0.011942388701796248
ACH-001196,0.06744434545719481
ACH-001197,-0.1305219566791435
ACH-001205,-0.14949951349707982
ACH-001211,-0.15185467287375545
ACH-001212,-0.2707061533381556
ACH-001228,-0.026498247419989397
ACH-001232,-0.2771658486730877
ACH-001239,-0.2182347777947679
ACH-001270,-0.06180222347639772
ACH-001274,-0.12907980209984166
ACH-001275,-0.02379887005611955
ACH-001277,-0.11044633976246153
ACH-001278,-0.06359703254370577
ACH-001280,-0.04563199237185068
ACH-001283,-0.2710169425623017
ACH-001289,-0.10521587540291072
ACH-001300,-0.04450965269530207
ACH-001301,0.07747182787806871
ACH-001302,-0.014188802705373756
ACH-001306,-0.07801850962211458
ACH-001318,-0.04113154931856125
ACH-001322,-0.3024337300371566
ACH-001328,-0.12464893219482005
ACH-001332,-0.2287457268556267
ACH-001336,-0.11927565343258376
ACH-001346,-0.08668942446662407
ACH-001353,-0.2771675852641876
ACH-001354,-0.08267717992115066
ACH-001367,-0.025842317689898173
ACH-001368,-0.06282570108639693
ACH-001374,-0.016071552304681803
ACH-001377,0.04852975338737607
ACH-001380,-0.04478100277771855
ACH-001391,-0.045968482071813484
ACH-001408,-0.08088198961850565
ACH-001430,0.05969782374506586
ACH-001431,-0.11931211898029788
ACH-001450,0.02044923750340216
ACH-001496,-0.03882739218798216
ACH-001500,-0.5583258577256053
ACH-001523,-0.16759095466082422
ACH-001532,-0.09705420359022104
ACH-001550,-0.08294495292045885
ACH-001552,0.017870158412600968
ACH-001554,-0.12226924914048813
ACH-001654,-0.13654885246359333
ACH-001735,-0.2287996839790144
ACH-001736,-0.16969885936071394
ACH-001737,-0.05083201996708248
ACH-001740,-0.06651749451622002
ACH-001745,-0.11216745643371023
ACH-001765,-0.01090286312871465
