,RASEF (158158)
ACH-000468,-0.022209852542757112
ACH-000469,0.0199997026368748
ACH-000470,0.034589330992856784
ACH-000471,-0.13719752966597756
ACH-000472,-0.08472111343845871
ACH-000473,-0.3102563367115486
ACH-000475,-0.08770077453616519
ACH-000476,0.033334038750345484
ACH-000477,-0.09873039832516188
ACH-000479,-0.16447343368366893
ACH-000480,-0.2102288663395776
ACH-000481,-0.004777053428338754
ACH-000483,-0.2380464023488444
ACH-000484,0.09243372946701997
ACH-000485,-0.06531335440885151
ACH-000486,-0.03819515843251284
ACH-000487,-0.06536887379605485
ACH-000488,-0.10100768761042997
ACH-000490,-0.029688099192898693
ACH-000491,-0.13750822767968335
ACH-000495,-0.07961381067508998
ACH-000496,-0.11138886032285464
ACH-000499,0.1062697510294784
ACH-000500,-0.1623484193141108
ACH-000502,-0.09604668240473258
ACH-000503,0.1554009431072604
ACH-000505,-0.1023851210042774
ACH-000507,-0.14620361721388936
ACH-000510,-0.09179470587695958
ACH-000511,0.04768739358337462
ACH-000512,0.3946451220384837
ACH-000516,-0.1230001984752462
ACH-000517,-0.09762132865753978
ACH-000518,-0.2392738939720481
ACH-000520,-0.03564116855702544
ACH-000521,-0.1947511586554425
ACH-000522,-0.13695116631017865
ACH-000524,-0.06255495489166189
ACH-000527,-0.09042568129510598
ACH-000528,-0.017384263168218023
ACH-000537,-0.015410414188758622
ACH-000541,-0.2533632463318269
ACH-000542,-0.04731010572394689
ACH-000544,-0.17315856515225414
ACH-000545,0.02752463515522511
ACH-000547,-0.15448222915819387
ACH-000548,0.02656245693070664
ACH-000549,-0.09352315818082216
ACH-000550,0.017775591010176152
ACH-000552,-0.04093866761375815
ACH-000556,-0.07756257721487282
ACH-000557,-0.07925850181802928
ACH-000569,-0.26997942637920364
ACH-000570,-0.09519122535942894
ACH-000571,-0.1599514034076825
ACH-000573,-0.14358048764279618
ACH-000576,0.09032277128119597
ACH-000579,-0.0874244248140374
ACH-000580,-0.08030587434766234
ACH-000584,-0.17445258514728834
ACH-000585,-0.05233632396043959
ACH-000588,0.012467184021870008
ACH-000589,-0.08211698403260062
ACH-000591,-0.17365858305936124
ACH-000593,-0.12589814848382902
ACH-000600,0.04510897456390358
ACH-000601,-0.011253353404986058
ACH-000605,-0.24639875293506985
ACH-000606,-0.05819504580551644
ACH-000608,0.05274722833255673
ACH-000614,-0.007437819762308727
ACH-000616,-0.02286502171810501
ACH-000618,-0.053301955386900135
ACH-000619,-0.3396070638299404
ACH-000620,-0.16887778770174985
ACH-000621,0.029509531780040617
ACH-000622,-0.13657024880672625
ACH-000623,-0.0395979143412447
ACH-000624,-0.08296318449957604
ACH-000627,-0.1613185092807785
ACH-000630,-0.0211911525725918
ACH-000631,-0.2905995624346779
ACH-000632,0.012153284652644694
ACH-000633,-0.05358753485242095
ACH-000637,-0.0942438060407423
ACH-000638,-0.03883099009412247
ACH-000646,0.08969657712019903
ACH-000647,-0.057850620594395975
ACH-000648,-0.1903966092069044
ACH-000649,-0.0229934700722266
ACH-000651,-0.1320185185714075
ACH-000652,0.010711352383997624
ACH-000653,0.14849514187781454
ACH-000657,-0.04381312043952219
ACH-000658,-0.11406759715976697
ACH-000661,-0.17492296557764414
ACH-000662,-0.23660112861158925
ACH-000663,-0.10743459560761766
ACH-000665,-0.09282310455191203
ACH-000671,-0.20113393974442847
ACH-000672,0.14766632431247165
ACH-000673,0.008836093789889978
ACH-000676,-0.23041395302069376
ACH-000677,-0.13163003993563033
ACH-000681,-0.07932767902301785
ACH-000683,-0.0986069542013466
ACH-000684,-0.034235723121333314
ACH-000688,-0.03325831020589616
ACH-000693,-0.09255186769004764
ACH-000694,-0.08507475100321643
ACH-000695,-0.2563201783006841
ACH-000696,-0.19933038071081613
ACH-000697,-0.03549811130607861
ACH-000699,-0.09088956150771772
ACH-000701,-0.13951831369537726
ACH-000706,-0.1412610213150045
ACH-000711,-0.10612181145767084
ACH-000713,-0.10450265667738988
ACH-000714,-0.23244033265209205
ACH-000718,-0.24724991170895103
ACH-000720,-0.2299024440911277
ACH-000721,-0.07644077289590785
ACH-000724,-0.11409665585040485
ACH-000725,-0.054039200217941036
ACH-000732,-0.1751434318044359
ACH-000734,-0.1512237764286984
ACH-000735,-0.048911476304410416
ACH-000736,-0.16284108542971928
ACH-000738,-0.1388479876266013
ACH-000746,0.07857511604150151
ACH-000747,-0.11025436872888353
ACH-000748,-0.2627523086256374
ACH-000753,-0.1088159718610512
ACH-000756,-0.2651014050107661
ACH-000757,-0.13172951038214475
ACH-000758,-0.15802237167911692
ACH-000760,-0.10956025839538004
ACH-000762,-0.1133371096014718
ACH-000763,-0.13418072343243054
ACH-000764,0.12787847261045968
ACH-000765,-0.08192900558317777
ACH-000766,-0.030342217044680063
ACH-000767,-0.17920611319927826
ACH-000768,-0.10161044766783456
ACH-000769,0.049484310053082535
ACH-000770,-0.016801058247622683
ACH-000771,-0.09151568564282156
ACH-000773,0.07891638296522993
ACH-000776,-0.2193421348697231
ACH-000777,-0.2338270363011677
ACH-000778,0.027208670121818983
ACH-000781,-0.05987500973663992
ACH-000782,-0.1991226539480341
ACH-000783,-0.1604444630889324
ACH-000784,-0.10132553169161086
ACH-000785,0.06423936100381597
ACH-000787,-0.08682345136399326
ACH-000788,-0.18168629415398588
ACH-000791,-0.008151043671035876
ACH-000792,-0.13341071505055127
ACH-000794,-0.05069608896532778
ACH-000796,-0.09030557506049232
ACH-000798,-0.4437811109308928
ACH-000799,-0.021646482964645445
ACH-000800,-0.0708994107321431
ACH-000802,-0.17323112051693398
ACH-000804,-0.10687406602337916
ACH-000805,-0.17515129444089736
ACH-000809,-0.15467290854652552
ACH-000810,-0.2925835334701927
ACH-000811,-0.11784502987097177
ACH-000817,0.07966977305238815
ACH-000819,-0.1550081020585553
ACH-000820,-0.0016859882362293774
ACH-000821,0.002051586516503786
ACH-000822,-0.12048539625191487
ACH-000823,-0.02468023622158556
ACH-000824,-0.13278907251659958
ACH-000827,-0.1189973452955902
ACH-000829,-0.2619660502548529
ACH-000831,-0.07061753443201697
ACH-000832,-0.15702674470734634
ACH-000833,-0.05707745047094422
ACH-000834,-0.09559192662579016
ACH-000835,-0.2634100457113184
ACH-000836,0.02234271793264954
ACH-000837,-0.05504634394372567
ACH-000838,0.03730546320053959
ACH-000839,-0.2083188186530069
ACH-000840,-0.05760014815236765
ACH-000841,-0.10641159832054273
ACH-000843,0.01046116940756539
ACH-000846,-0.12372860079981547
ACH-000847,-0.2790835060152048
ACH-000848,-0.11220878141463493
ACH-000849,-0.1483183274152702
ACH-000851,-0.01771384412967474
ACH-000855,-0.21837284481197716
ACH-000856,-0.09637668789179626
ACH-000858,-0.2071784214366364
ACH-000859,-0.02095233198354006
ACH-000861,-0.13065918098899465
ACH-000862,-0.06265849172499258
ACH-000865,-0.09381119742330446
ACH-000866,-0.14742838845821285
ACH-000867,-0.10634702948727144
ACH-000869,-0.2556874402449388
ACH-000872,0.04961113396218851
ACH-000873,-0.3024001668190533
ACH-000876,-0.09509808854000494
ACH-000878,-0.12879498740337392
ACH-000880,-0.024803983781108468
ACH-000881,-0.05326141041585921
ACH-000882,-0.1368017488347323
ACH-000884,0.04159807562494515
ACH-000885,-0.15910237321657938
ACH-000887,-0.0828382705170711
ACH-000889,-0.03998609493305076
ACH-000896,-0.16572712174051787
ACH-000898,-0.09437545203052526
ACH-000900,-0.1518744655827275
ACH-000901,0.017923009825440473
ACH-000905,-0.0679136179425328
ACH-000906,-0.08471248480847021
ACH-000907,-0.10031315194243694
ACH-000910,-0.23721842098868215
ACH-000911,-0.055998365061091696
ACH-000912,-0.21167034077845506
ACH-000913,-0.07318231843611013
ACH-000915,0.003980015706290965
ACH-000916,-0.4469311723853425
ACH-000917,-0.0970332952585142
ACH-000920,-0.1880070997798122
ACH-000921,0.04122823933493159
ACH-000924,-0.22069158300927136
ACH-000926,-0.3215935486717704
ACH-000928,-0.3755773699265664
ACH-000929,-0.13384784997748658
ACH-000932,-0.12125811527776667
ACH-000935,-0.05219652495771584
ACH-000936,-0.13516699115155825
ACH-000937,-0.02860545712178077
ACH-000938,0.03748069815319687
ACH-000939,-0.04516426489024988
ACH-000941,-0.016732605256428047
ACH-000943,-0.05133454056228939
ACH-000946,-0.16157499884745705
ACH-000947,-0.10375183168796308
ACH-000948,-0.1068338154789893
ACH-000950,-0.2382980308289005
ACH-000953,-0.14521745995964985
ACH-000954,-0.2338513604485744
ACH-000957,0.02950781241708815
ACH-000958,-0.0869210954809859
ACH-000960,-0.06497488413513729
ACH-000963,-0.2887361540479779
ACH-000968,-0.15301744213663152
ACH-000969,-0.061108579757984276
ACH-000972,0.06614788960829819
ACH-000973,-0.12123581993979728
ACH-000974,-0.20091198491212756
ACH-000978,0.02743576464619412
ACH-000984,-0.19500887829705904
ACH-000986,-0.05088632028340415
ACH-000988,-0.17789876158266454
ACH-000993,0.03431752707481014
ACH-000994,-0.1726858018496465
ACH-000996,-0.061746541675424975
ACH-001001,-0.1441932138358993
ACH-001020,-0.11668360271057908
ACH-001028,-0.13658312493393707
ACH-001031,-0.02375913795955532
ACH-001038,-0.16583020456476374
ACH-001048,-0.22458296481219
ACH-001050,-0.006674120715413652
ACH-001053,0.2340792376222741
ACH-001054,-0.07959700690651375
ACH-001061,-0.14482360151348034
ACH-001067,-0.15121555866853825
ACH-001075,0.011134998198142669
ACH-001096,-0.12243646052107647
ACH-001111,-0.07660701722940441
ACH-001119,0.06522640057593998
ACH-001128,-0.10708594906309432
ACH-001134,-0.2780783263269787
ACH-001151,-0.2322460249572085
ACH-001163,-0.08866866283009331
ACH-001164,0.10618124359396654
ACH-001183,-0.035379502766865974
ACH-001192,-0.2513425517606968
ACH-001193,0.0733246458183343
ACH-001196,-0.1519994093060068
ACH-001197,-0.2116194857816681
ACH-001205,-0.020770799314435963
ACH-001211,-0.05804837452134695
ACH-001212,-0.13339192669608094
ACH-001228,-0.07305931342200425
ACH-001232,-0.034921056456405836
ACH-001239,-0.08472871131181693
ACH-001270,-0.042905492400191834
ACH-001274,-0.20592412472097105
ACH-001275,-0.23268182332186646
ACH-001277,-0.165671425619333
ACH-001278,-0.29224448436906764
ACH-001280,-0.1666070145505778
ACH-001283,-0.21264515973784914
ACH-001289,-0.061440571967667015
ACH-001300,-0.06572594781654001
ACH-001301,0.016106535850659392
ACH-001302,0.2384859216929162
ACH-001306,0.044627906956537865
ACH-001318,-0.10858415453008163
ACH-001322,-0.309227256797787
ACH-001328,-0.06343653685494008
ACH-001332,-0.04905148542763527
ACH-001336,-0.16906078561663776
ACH-001346,-0.16833157463902584
ACH-001353,-0.050504115211724966
ACH-001354,-0.5624959113104441
ACH-001367,0.06664350405117317
ACH-001368,0.0349899011717447
ACH-001374,-0.1351160522497775
ACH-001377,-0.1129837334295936
ACH-001380,-0.12908646989269207
ACH-001391,-0.11814891680641527
ACH-001408,0.10668765525089688
ACH-001430,-0.10967793163566412
ACH-001431,-0.1760410829809531
ACH-001450,-0.10855159063378858
ACH-001496,0.034046248046864784
ACH-001500,-0.2263156089228217
ACH-001523,-0.10703650679289277
ACH-001532,-0.10751081116853994
ACH-001550,-0.02667369611047738
ACH-001552,-0.059750996437526675
ACH-001554,-0.06929729397889567
ACH-001654,-0.0010950659409727029
ACH-001735,-0.03779099122474648
ACH-001736,-0.09527077333417183
ACH-001737,1.1131105300454305
ACH-001740,-0.02746994628938719
ACH-001745,-0.2166395180653784
ACH-001765,-0.20025750830005
