,SOX2 (6657)
ACH-000004,0.23684902796370305
ACH-000005,0.3996887338573869
ACH-000007,0.1210781065232796
ACH-000009,0.1454246096473906
ACH-000011,0.004523008435108596
ACH-000012,0.09001705135794298
ACH-000013,0.15950534922013815
ACH-000014,0.0852194765480529
ACH-000015,0.03518827578217527
ACH-000017,0.1453532907044923
ACH-000018,0.0642615676834088
ACH-000019,0.24816119505843365
ACH-000021,0.07581974765215757
ACH-000022,0.1272495788965354
ACH-000025,-0.021807092536947497
ACH-000028,-0.013477827880623943
ACH-000030,0.044153751769758005
ACH-000035,0.0988015655390524
ACH-000036,0.1320337351323339
ACH-000037,0.15030091901265366
ACH-000039,-0.02924326568593242
ACH-000040,-0.02172966733958153
ACH-000041,-0.11317333422526098
ACH-000042,0.08967797676040791
ACH-000045,-0.004512591889911128
ACH-000047,0.06063102718811895
ACH-000052,0.15546293793085475
ACH-000053,0.13503365708770354
ACH-000054,0.10248068142993104
ACH-000055,0.06072982046527961
ACH-000060,0.012811701378684724
ACH-000067,0.0671740044152762
ACH-000070,0.1960518503136392
ACH-000075,-0.012576866059826991
ACH-000078,0.12719916587266478
ACH-000082,0.0970676204696789
ACH-000085,0.1437198123588002
ACH-000086,0.12245247645248986
ACH-000087,-0.12548541056367046
ACH-000092,0.055588307095458686
ACH-000095,0.044647745617498055
ACH-000097,0.04487638194072077
ACH-000098,0.09806661505487516
ACH-000099,9.296265947414929e-05
ACH-000108,0.015918050769350947
ACH-000113,0.1155873209249681
ACH-000116,0.025315934614318518
ACH-000118,0.0484241476877696
ACH-000120,0.06398599472698488
ACH-000123,-0.03674161241143813
ACH-000127,0.02247479591970077
ACH-000128,-0.8194919251700807
ACH-000132,0.1163071822962964
ACH-000133,0.02594924728882379
ACH-000137,0.16292799254403867
ACH-000138,-0.09256412501453523
ACH-000142,0.014790125564623231
ACH-000143,-0.4618669949598733
ACH-000146,0.17264625221006222
ACH-000148,0.06370844910307144
ACH-000150,-0.064802869632112
ACH-000152,0.1170310376677767
ACH-000153,0.23355639969031666
ACH-000159,0.06693997352536235
ACH-000160,-0.08781632852076683
ACH-000163,0.09285862696628826
ACH-000167,0.2075634564522649
ACH-000168,0.1719933858851488
ACH-000169,0.1000556500274958
ACH-000178,-0.02743006919294044
ACH-000183,-0.1065174055106152
ACH-000188,0.16303075230282071
ACH-000189,0.11864663651751167
ACH-000190,-0.16704602008946656
