,RILPL2 (196383)
ACH-000938,-0.1480852711620037
ACH-000939,-0.0937628142704955
ACH-000941,-0.1976515900094639
ACH-000943,-0.27880031846435066
ACH-000946,-0.21804083888111828
ACH-000947,-0.24386823343975897
ACH-000948,-0.22753797933762954
ACH-000950,-0.2855831834507269
ACH-000953,-0.4323991983028747
ACH-000954,0.14586997130156232
ACH-000957,-0.04007616505202718
ACH-000958,-0.16082864797059607
ACH-000960,-0.19796595405412076
ACH-000963,-0.3261339433187978
ACH-000968,-0.3040833357144064
ACH-000969,-0.2029458974036055
ACH-000972,0.0004338969543910168
ACH-000973,-0.2737135853182426
ACH-000974,-0.3395968101488889
ACH-000978,-0.13785242595389366
ACH-000984,-0.2243674815840309
ACH-000986,-0.2205917585488896
ACH-000988,-0.2157656579075164
ACH-000993,-0.23332300332894024
ACH-000994,-0.19848834461874848
ACH-000996,-0.2449332632485151
ACH-001001,-0.42471933312672666
ACH-001020,-0.33981686364207186
ACH-001028,-0.14066024814234546
ACH-001031,-0.2402126662800444
ACH-001038,-0.41517594436428257
ACH-001048,-0.3162003404913445
ACH-001050,-0.31076757670216465
ACH-001053,-0.33731928796853045
ACH-001054,-0.3885155193372748
ACH-001061,-0.23410347013638766
ACH-001067,-0.2134651174051803
ACH-001075,0.028238545900560463
ACH-001096,-0.24326362294111714
ACH-001111,-0.4587020241749477
ACH-001119,-0.036519138838158494
ACH-001128,-0.15518667203197065
ACH-001134,-0.22323151916528566
ACH-001151,-0.2032173916100106
ACH-001163,-0.25418664532157664
ACH-001164,-0.14347818919345318
ACH-001183,-0.08556957983110644
ACH-001192,-0.1855353366900942
ACH-001193,-0.1962312762445232
ACH-001196,-0.2318272745912476
ACH-001197,-0.06029055976108243
ACH-001205,-0.43476808569294695
ACH-001211,-0.31360423108483104
ACH-001212,-0.3260816781332267
ACH-001228,-0.25522854627713504
ACH-001232,-0.2657426262451791
ACH-001239,-0.2279035224241248
ACH-001270,-0.3621542546062736
ACH-001274,-0.2516586361407377
ACH-001275,-0.1721785849858485
ACH-001277,-0.2480910209793395
ACH-001278,-0.2990183206779078
ACH-001280,-0.4330700388847653
ACH-001283,-0.3815634273617563
ACH-001289,-0.4260114875227291
ACH-001300,-0.4395032912211807
ACH-001301,-0.3879768347184395
ACH-001302,-0.2025293144775493
ACH-001306,-0.18081168191725824
ACH-001318,-0.16311142482653893
ACH-001322,-0.1312990190699447
ACH-001328,-0.2757997903180055
ACH-001332,-0.06356345354198409
ACH-001336,-0.1263985962501063
ACH-001346,-0.17703011239804084
ACH-001353,-0.3193297157491325
ACH-001354,-0.5999831188700127
ACH-001367,-0.3501014394733018
ACH-001368,-0.27918287527797275
ACH-001374,-0.4728054951770411
ACH-001377,-0.12300309150772955
ACH-001380,-0.20379764310670065
ACH-001391,-0.33126945402732
ACH-001408,-0.29694564959830805
ACH-001430,-0.4928988939938786
ACH-001431,-0.3942790027663856
ACH-001450,-0.27823689232238136
ACH-001496,-0.2077776097252252
ACH-001500,-0.2408068017067266
ACH-001523,-0.34532034597181466
ACH-001532,-0.24120288998905706
ACH-001550,-0.2523539822072165
ACH-001552,-0.21910413258869865
ACH-001554,-0.23603594276521025
ACH-001654,-0.3342791046378824
ACH-001735,-0.27114505071571404
ACH-001736,-0.18993480344441455
ACH-001737,-0.8304474989741953
ACH-001740,-0.4182016634598341
ACH-001745,-0.5092397935014225
ACH-001765,-0.2867200200292719
