,ANKS6 (203286)
ACH-000332,-0.3720504148570859
ACH-000334,-0.4482420893167326
ACH-000335,-0.35681531156202295
ACH-000336,-0.6013103824487929
ACH-000337,-0.33316358698406273
ACH-000338,0.14943094556437705
ACH-000339,-0.4376976962475844
ACH-000341,-0.2633063184685645
ACH-000348,-0.35850471293960234
ACH-000350,-0.4340305661318832
ACH-000352,-0.4330421879164721
ACH-000356,-0.4791223366019938
ACH-000361,-0.402115342675128
ACH-000362,-0.16065962554324473
ACH-000363,-0.42669678347026135
ACH-000364,-0.5573127098915747
ACH-000365,-0.5183281249550844
ACH-000366,-0.4637583077355306
ACH-000368,-0.3497668106637382
ACH-000374,-0.41336765169781015
ACH-000375,-0.3552066741099186
ACH-000376,-0.2988070048384657
ACH-000381,-0.4268984872161109
ACH-000383,-0.35460436068532303
ACH-000387,-0.3884841691239234
ACH-000389,-0.455136283901248
ACH-000390,-0.4716682135946698
ACH-000393,-0.4387878345571559
ACH-000395,-0.5109413185827635
ACH-000396,-0.7003732396831339
ACH-000397,-0.3777743570121579
ACH-000401,-0.3473815565914499
ACH-000402,-0.4557361397380382
ACH-000403,-0.4665577504019948
ACH-000404,-0.4982533827023556
ACH-000406,-0.23258257413319766
ACH-000407,-0.4808732928477317
ACH-000408,-0.2902960214966229
ACH-000410,-0.4450771808604165
ACH-000411,-0.375811114242438
ACH-000414,-0.4535883574772232
ACH-000415,-0.2507903009992261
ACH-000416,-0.4818200825764714
ACH-000420,-0.2823429742786694
ACH-000421,-0.4658649237252119
ACH-000424,-0.2943740477688587
ACH-000425,-0.4691086598395194
ACH-000426,-0.443673459874469
ACH-000427,-0.5434405549695757
ACH-000433,-0.19016724857275635
ACH-000435,-0.4542041595259648
ACH-000436,-0.4844050972619231
ACH-000444,-0.3734641448487431
ACH-000445,-0.6208093163038566
ACH-000448,-0.40853356118872586
ACH-000450,-0.5122327474786948
ACH-000452,-0.3116736750626841
ACH-000454,-0.462236378604407
ACH-000458,-0.3838138799176313
ACH-000459,0.02384327962572307
ACH-000460,-0.4516269077744256
ACH-000461,-0.31351359468744894
ACH-000463,-0.2900377137186526
ACH-000464,-0.2688375538820416
ACH-000466,-0.4432427623072632
ACH-000467,-0.3791546060970173
ACH-000468,-0.2731623897175727
ACH-000469,-0.3203224212189157
ACH-000470,-0.3167270419928573
ACH-000471,-0.27448797973814665
ACH-000472,-0.3501147232954308
ACH-000473,-0.15041106545411326
ACH-000475,-0.4384368755298677
ACH-000476,-0.5558130924492855
ACH-000477,-0.2548264297329656
ACH-000479,-0.7057509092406303
ACH-000480,-0.2315948269174449
ACH-000481,-0.36008405931487525
ACH-000483,-0.38689039747056897
ACH-000484,-0.5737999722673074
ACH-000485,-0.3851808590082736
ACH-000486,-0.2471290400105601
ACH-000487,-0.43802128442268656
ACH-000488,-0.4367684910335269
ACH-000490,-0.3599109756742594
ACH-000491,-0.3598157296093754
ACH-000495,-0.37211854650611226
ACH-000496,-0.3088476888010223
ACH-000499,-0.1932919334945717
ACH-000500,-0.06280050453625187
ACH-000502,-0.3512643262570753
ACH-000503,-0.2945609456026801
ACH-000505,-0.4211953578869272
ACH-000507,-0.31004356566012
ACH-000510,-0.2570984966666327
ACH-000511,-0.3915175433716376
ACH-000512,-0.5796464645176326
ACH-000516,-0.4920102410525084
ACH-000517,-0.3535800024348512
ACH-000518,-0.22935421970315295
ACH-000520,-0.3042574954055113
ACH-000521,-0.3839116153353664
ACH-000522,-0.32680594850782785
ACH-000524,-0.23913253029035625
ACH-000527,-0.33990334549940066
ACH-000528,-0.23558492000818976
ACH-000537,-0.2451471340104757
ACH-000541,-0.05221201280349972
ACH-000542,-0.4391197487077453
ACH-000544,-0.5268251518565767
ACH-000545,-0.4952856166792565
ACH-000547,-0.31932810851475346
ACH-000548,-0.4804418538175344
ACH-000549,-0.23724881425392524
ACH-000550,-0.22540448417731795
ACH-000552,-0.3500505090333246
ACH-000556,-0.4438179938630695
ACH-000557,-0.37771167834804026
ACH-000569,-0.30357807998557257
ACH-000570,-0.5641918099074371
ACH-000571,-0.23853541179336055
ACH-000573,-0.3353944807697139
ACH-000576,-0.4880113383159396
ACH-000579,-0.20093618491238352
ACH-000580,-0.549961669892315
ACH-000584,-0.25889650177454104
ACH-000585,-0.2583825139395605
ACH-000588,-0.4116259304364852
ACH-000589,-0.3798549899991661
ACH-000591,-0.2078635252209041
ACH-000593,-0.248455152196243
ACH-000600,-0.3699827694500181
ACH-000601,-0.3830191312720891
ACH-000605,-0.5131379132607223
ACH-000606,-0.2416217359547604
ACH-000608,-0.4294486325659391
ACH-000614,-0.2002651671216032
ACH-000616,-0.2406177643760055
ACH-000618,-0.19499996781901247
ACH-000619,-0.43603041902801015
ACH-000620,-0.2933026960873748
ACH-000621,-0.3763283561851092
ACH-000622,-0.3472335194292962
ACH-000623,-0.24368092115156564
ACH-000624,-0.33524833789000835
ACH-000627,-0.2369514770519988
ACH-000630,-0.5209303806958501
ACH-000631,-0.4747722397972991
ACH-000632,-0.21975771592726331
ACH-000633,-0.3636832793342099
ACH-000637,-0.3354162655835677
ACH-000638,-0.3483053352816976
ACH-000646,-0.14406920803566836
ACH-000647,-0.3465359567271169
ACH-000648,-0.427951911890299
ACH-000649,-0.25985557643298857
ACH-000651,-0.3193182133858528
ACH-000652,-0.19286799623609768
ACH-000653,-0.41878731730642543
ACH-000657,-0.4604106931572958
ACH-000658,-0.4248562500115071
ACH-000661,-0.6221536528837559
ACH-000662,-0.3929194422730684
ACH-000663,-0.2621643631987701
ACH-000665,-0.5343944790439775
ACH-000671,-0.3712451324334272
ACH-000672,-0.11628444482745436
ACH-000673,-0.3934396273243543
ACH-000676,-0.3665881901764925
ACH-000677,-0.27086695586456155
ACH-000681,-0.13464424252845295
ACH-000683,-0.4511896413743644
ACH-000684,-0.1669112669230344
ACH-000688,-0.3477798309293095
ACH-000693,-0.4128709542621699
ACH-000694,-0.3523559718088329
ACH-000695,-0.5586004086157559
ACH-000696,-0.3908718939163927
ACH-000697,-0.2664019085878512
ACH-000699,-0.3891776270803012
ACH-000701,-0.428056179934158
ACH-000706,-0.2356079185896249
ACH-000711,-0.4986506412520107
ACH-000713,-0.2833576492264194
ACH-000714,-0.2075302314069232
ACH-000718,-0.4249226695514597
ACH-000720,-0.39123795619733465
ACH-000721,-0.4009822943760578
ACH-000724,-0.21831934958909666
ACH-000725,-0.4280462570580916
ACH-000732,-0.2362689449588835
ACH-000734,-0.39720273544560025
ACH-000735,-0.4445726623330553
ACH-000736,-0.21046070554704324
ACH-000738,-0.35308817054292063
ACH-000746,-0.2941979905656837
ACH-000747,-0.3965696228906092
ACH-000748,-0.4045102005091876
ACH-000753,-0.30004386073560496
ACH-000756,-0.23429533919123666
ACH-000757,-0.3397742895777156
ACH-000758,-0.4388647518759671
ACH-000760,-0.35919943907437296
ACH-000762,-0.2353984441965476
ACH-000763,-0.459615875405358
ACH-000764,-0.3882958325749131
ACH-000765,-0.4039415716044481
ACH-000766,-0.2822671134046952
ACH-000767,-0.4758326665941509
ACH-000768,-0.5449160761201967
ACH-000769,-0.3962382534718336
ACH-000770,-0.411659148590113
ACH-000771,-0.4097940552326028
ACH-000773,-0.2532462220146889
ACH-000776,-0.3843403548317191
ACH-000777,-0.3695327372860664
ACH-000778,-0.1700128797676677
ACH-000781,-0.3356372881853482
ACH-000782,-0.2546453032626652
ACH-000783,-0.3459979999868105
ACH-000784,-0.19539727475948926
ACH-000785,-0.4651675327056114
ACH-000787,-0.25305148018132584
ACH-000788,-0.4180687314528384
ACH-000791,-0.4588186638974325
ACH-000792,-0.3628927157622205
ACH-000794,-0.4010471281049528
ACH-000796,-0.4073742529852861
ACH-000798,-0.3433350707337027
ACH-000799,-0.698801791493134
ACH-000800,-0.267304006491056
ACH-000802,-0.16280965634185707
ACH-000804,-0.3217067623991567
ACH-000805,-0.6170043208563278
ACH-000809,-0.2548130654919781
ACH-000810,0.0014621427360039462
ACH-000811,-0.4095394770108781
ACH-000817,-0.22906682409220736
ACH-000819,-0.4881972364012606
ACH-000820,-0.6882818330405225
ACH-000821,-0.27872164476954364
ACH-000822,-0.5102845391153925
ACH-000823,-0.2875436267971426
ACH-000824,-0.3024706758387162
ACH-000827,-0.4538410659365889
ACH-000829,-0.25283849827927285
ACH-000831,-0.377715956891531
ACH-000832,-0.3697612108627281
ACH-000833,-0.040669004522693314
ACH-000834,-0.18287521699359036
ACH-000835,-0.3531380163391055
ACH-000836,-0.38481408656320093
ACH-000837,-0.3081101906401067
ACH-000838,-0.3034243601836801
ACH-000839,-0.3975474960014725
ACH-000840,-0.3080775960840355
ACH-000841,-0.3491680696536016
ACH-000843,-0.11718183541985536
ACH-000846,-0.4341007576770921
ACH-000847,-0.4876690872775648
ACH-000848,-0.18915624067445688
ACH-000849,-0.3682914437793873
ACH-000851,-0.4287968917145825
ACH-000855,-0.311723403470019
ACH-000856,-0.21640520255401774
ACH-000858,-0.2564094947488457
ACH-000859,-0.4877663516385186
ACH-000861,-0.29896306631415365
ACH-000862,-0.5152257999320253
ACH-000865,-0.2880787939565738
ACH-000866,-0.3233386123584649
ACH-000867,-0.4595376194824132
ACH-000869,-0.4214050251451623
ACH-000872,-0.349839085118253
ACH-000873,-0.5877648938241692
ACH-000876,-0.3697124405746338
ACH-000878,-0.3039549280690174
ACH-000880,-0.4120948012948777
ACH-000881,-0.6809231005728875
ACH-000882,-0.3731224265610203
ACH-000884,-0.5891981182137526
ACH-000885,-0.3753772928840596
ACH-000887,-0.3723933104777429
ACH-000889,-0.4702438182341353
ACH-000896,-0.4143168031123467
ACH-000898,-0.4489789016145767
ACH-000900,-0.38815534419565
ACH-000901,-0.3900895986706665
ACH-000905,-0.42407231857227423
ACH-000906,-0.33065656322163794
ACH-000907,-0.3251342861392135
ACH-000910,-0.2922779207425791
ACH-000911,-0.3982684359001252
ACH-000912,-0.29737597317850234
ACH-000913,-0.3193619418305319
ACH-000915,-0.34556850002074263
ACH-000916,0.014492298792024454
ACH-000917,-0.4236029042584256
ACH-000920,-0.3131088635927673
ACH-000921,-0.1876821659515947
ACH-000924,-0.42438977810250816
ACH-000926,-0.3782646370789277
ACH-000928,-0.4409815100381807
ACH-000929,-0.5882157775099329
ACH-000932,-0.32989562279487256
ACH-000935,-0.2367351882449491
ACH-000936,-0.3738241300950039
ACH-000937,-0.43478209187305344
ACH-000938,-0.399478516481896
ACH-000939,-0.1691161274688812
ACH-000941,-0.4732806333179148
ACH-000943,-0.2861838896169932
ACH-000946,-0.5361283432200026
ACH-000947,-0.4508539980183725
ACH-000948,-0.4482986411258216
ACH-000950,-0.1704405379338917
ACH-000953,-0.49985447260909005
ACH-000954,-0.0971562093358452
ACH-000957,-0.30884896750844004
ACH-000958,-0.3470928305760167
ACH-000960,-0.39099276817829
ACH-000963,-0.2911583974027022
ACH-000968,-0.3733895542875161
ACH-000969,-0.34080296611626176
ACH-000972,-0.7414004810709272
ACH-000973,-0.2695171761606673
ACH-000974,-0.43412809927542106
ACH-000978,-0.19597912226898576
ACH-000984,-0.5253080037790315
ACH-000986,-0.37914986630035175
ACH-000988,-0.24478758871189826
ACH-000993,-0.4834083561023613
ACH-000994,-0.21899932024833796
ACH-000996,-0.5019834477655427
ACH-001001,-0.3993198896075926
ACH-001020,-0.2842046920674558
ACH-001028,-0.5941027369508087
ACH-001031,-0.19332755315389094
ACH-001038,-0.3816405230781823
ACH-001048,-0.40210476539175466
ACH-001050,-0.2592535245119765
ACH-001053,-0.589345830067098
ACH-001054,-0.4648181215855001
ACH-001061,-0.3236369492940914
ACH-001067,-0.3444787792162549
ACH-001075,-0.3405319968019664
ACH-001096,-0.5604905146778424
ACH-001111,0.12333545101679755
ACH-001119,-0.4440123535927791
ACH-001128,-0.2476806095067009
ACH-001134,-0.4458401662648725
ACH-001151,-0.4597514732253285
ACH-001163,-0.3125122281568691
ACH-001164,-0.3707862671434318
ACH-001183,-0.4438529166633176
ACH-001192,-0.274166211997848
ACH-001193,-0.5155799379683488
ACH-001196,-0.4855265350451336
ACH-001197,-0.36680874439193817
ACH-001205,-0.408220420393695
ACH-001211,-0.4267098824230017
ACH-001212,-0.3581832790253053
ACH-001228,-0.4112526082413437
ACH-001232,-0.3492545760878137
ACH-001239,-0.4183461971051948
ACH-001270,-0.7269470243370513
ACH-001274,-0.5094192585299067
ACH-001275,-0.11830089921819816
ACH-001277,-0.5220221377597892
ACH-001278,-0.3415658470775444
ACH-001280,-0.4618386208835522
ACH-001283,-0.42568602727229576
ACH-001289,-0.21234121911249726
ACH-001300,-0.4037841006142093
ACH-001301,-0.4760264738257706
ACH-001302,-0.4489144004530449
ACH-001306,-0.2873434570282774
ACH-001318,-0.4839254647801716
ACH-001322,-0.5496700267015673
ACH-001328,-0.3896816303234924
ACH-001332,-0.21450000364211536
ACH-001336,-0.4155681467500368
ACH-001346,-0.18646604863347305
ACH-001353,-0.297764197834723
ACH-001354,-0.760920631900376
ACH-001367,-0.3402109522397239
ACH-001368,-0.4645435725691272
ACH-001374,-0.6956446570665223
ACH-001377,-0.33584525031020823
ACH-001380,-0.4451181240696442
ACH-001391,-0.5655011038936848
ACH-001408,-0.4158145876882745
ACH-001430,-0.5498972133165978
ACH-001431,-0.4733576229190961
ACH-001450,-0.3939751803816612
ACH-001496,-0.3713893969400281
ACH-001500,-0.5648516140656958
ACH-001523,-0.3332321061021351
ACH-001532,-0.35359294373920114
ACH-001550,-0.3331310372157872
ACH-001552,-0.4233055593989705
ACH-001554,-0.3405601514685412
ACH-001654,-0.31887333100366344
ACH-001735,-0.3404676210971049
ACH-001736,-0.30865163338060553
ACH-001737,-0.0734813978979994
ACH-001740,-0.2174843362036624
ACH-001745,-0.4307504435660741
ACH-001765,-0.2868802923717972
