,RPL22L1 (200916)
ACH-000426,-0.3119466571688536
ACH-000427,-0.3189393412163265
ACH-000433,-0.3425730334855931
ACH-000435,-0.08946272552401859
ACH-000436,-0.2843417515952022
ACH-000444,-0.2099778877262866
ACH-000445,-0.6165752652695251
ACH-000448,-0.4037518964526418
ACH-000450,-0.2335028503066721
ACH-000452,-0.2517168410446737
ACH-000454,-0.17508068466845064
ACH-000458,-0.8858158585925913
ACH-000459,-0.3895223007237921
ACH-000460,-0.2351310672910959
ACH-000461,-0.3097621824690498
ACH-000463,-0.6306358103502915
ACH-000464,-0.35281897718222016
ACH-000466,-0.2057085090635102
ACH-000467,-0.4272895849442057
ACH-000468,-0.2680008029212778
ACH-000469,-0.3283090642643516
ACH-000470,-0.4114829430387078
ACH-000471,-0.4632543268452136
ACH-000472,-0.3178756854073567
ACH-000473,-0.1785439763599545
ACH-000475,-0.4258326706861361
ACH-000476,-0.3036928014235908
ACH-000477,-0.34646127139884864
ACH-000479,-0.1635249169171802
ACH-000480,-0.5512101386587107
ACH-000481,-0.2490880544901113
ACH-000483,-0.2932929371897611
ACH-000484,-0.24001330947985844
ACH-000485,-0.3109576733510262
ACH-000486,-0.2637496863917061
ACH-000487,-0.15174596210184302
ACH-000488,-0.19309222061541728
ACH-000490,-0.32034854088276143
ACH-000491,-0.2740860161930072
ACH-000495,-0.7873293829115467
ACH-000496,-0.5457182699008956
ACH-000499,-0.2842044998465494
ACH-000500,-0.33754881550901145
ACH-000502,-0.3101206040519033
ACH-000503,-0.13597105348807004
ACH-000505,-0.3470406716249993
ACH-000507,-0.453102473814077
ACH-000510,-0.3857870778510362
ACH-000511,-0.3863999853226606
ACH-000512,-0.35597472698484744
ACH-000516,-0.3404050723450772
ACH-000517,-0.3750105279299786
ACH-000518,-0.3460629111707539
ACH-000520,-0.2942124449223016
ACH-000521,-0.3516854614715702
ACH-000522,-0.3557602019777348
ACH-000524,-0.251610202821998
ACH-000527,-0.2628842163339189
ACH-000528,-0.4705279947265039
ACH-000537,-0.4728647620088917
ACH-000541,-0.43456519112943
ACH-000542,-0.4216010046292777
ACH-000544,-0.3192374126128709
ACH-000545,-0.4279267473522716
ACH-000547,-0.263646157797734
ACH-000548,-0.3138726787009333
ACH-000549,-0.2501409038979187
ACH-000550,-0.3057129371973845
ACH-000552,-0.3461340023090832
ACH-000556,-0.2392533027629525
ACH-000557,-0.2054760059418807
ACH-000569,-0.6479423075529941
ACH-000570,-0.3508856670454204
ACH-000571,-0.3318373038741978
ACH-000573,-0.3427423352159904
ACH-000576,-0.2391381436149583
ACH-000579,-0.26631632580791914
ACH-000580,-0.3724682832900613
ACH-000584,-0.2950308348857451
ACH-000585,-0.3105692402432609
ACH-000588,-0.0660605260352337
ACH-000589,-0.20021139089633025
ACH-000591,-0.3075956833896113
ACH-000593,-0.4661906294934418
ACH-000600,-0.5282339596033927
ACH-000601,-0.3083685317539289
ACH-000605,-0.1481316315115349
ACH-000606,-0.19787070245808366
ACH-000608,-0.3802665484105008
ACH-000614,-0.25502197120541903
ACH-000616,-0.3448563993646315
ACH-000618,-0.24796975546744074
ACH-000619,-0.25325713965461616
ACH-000620,-0.2957969855511235
ACH-000621,-0.33892827836288164
ACH-000622,-0.2446766934951802
ACH-000623,-0.16884825380116467
ACH-000624,-0.2473780442303732
ACH-000627,-0.18215541865011686
ACH-000630,-0.4690680812186384
ACH-000631,-0.9139900237275604
ACH-000632,-0.2340240138161567
ACH-000633,-0.3535204298228629
ACH-000637,-0.26177227741512826
ACH-000638,-0.22028304857345388
ACH-000646,0.034123697691913
ACH-000647,-0.3247095700866912
ACH-000648,-0.5475702211149108
ACH-000649,-0.27356868718951444
ACH-000651,-0.1716685217508306
ACH-000652,-0.2441838004946792
ACH-000653,-0.1944755875787367
ACH-000657,-0.23891341013786974
ACH-000658,-0.3087654903729313
ACH-000661,-0.14608760448042113
ACH-000662,-0.21628641491925546
ACH-000663,-0.2742742772202299
ACH-000665,-0.3469994640278489
ACH-000671,-0.2818199429084953
ACH-000672,-0.32966965415896976
ACH-000673,-0.417714308640978
ACH-000676,-0.21528421555178492
ACH-000677,-0.5747468322190832
ACH-000681,-0.17168199347661856
ACH-000683,-0.3536641827338444
ACH-000684,-0.7189458263097313
ACH-000688,-0.4387108840249286
ACH-000693,-0.14195949888137638
ACH-000694,-0.1692464920834098
ACH-000695,-0.03360602507161649
ACH-000696,-0.29316355036529684
ACH-000697,-0.4367509283242128
ACH-000699,-0.2896038848725675
ACH-000701,-0.13638845064128205
ACH-000706,-0.2261230681001362
ACH-000711,-0.3160285722515689
ACH-000713,-0.3982090474388004
ACH-000714,-0.03832923586653783
ACH-000718,-0.2590076775121912
ACH-000720,-0.2914504008136281
ACH-000721,-0.31137679639358595
ACH-000724,-0.356110801644664
ACH-000725,-0.40079164430486064
ACH-000732,-0.3237019979185155
ACH-000734,-0.3323431693025413
ACH-000735,-0.390140646935088
ACH-000736,-0.3599464580268767
ACH-000738,-0.21650776765281216
ACH-000746,-0.2292952295509867
ACH-000747,-0.3893899246554648
ACH-000748,-0.2019881169425707
ACH-000753,-0.2494022885831591
ACH-000756,-0.3124370765530052
ACH-000757,-0.3232698495167999
ACH-000758,-0.3389690904072835
ACH-000760,-0.2354261044028697
ACH-000762,-0.13941409768999133
ACH-000763,-0.3263854836733535
ACH-000764,-0.4683119606011709
ACH-000765,-0.21172417628319115
ACH-000766,-0.2840713643592263
ACH-000767,-0.38394149136225797
ACH-000768,-0.3812314200482344
ACH-000769,-0.2651169261812704
ACH-000770,-0.20337919961244805
ACH-000771,-0.2871392571675536
ACH-000773,-0.41821958343094856
ACH-000776,-0.32625520409367753
ACH-000777,-0.1745670463484858
ACH-000778,-0.16436672222359286
ACH-000781,-0.266721475232136
ACH-000782,-0.28821650641398905
ACH-000783,-0.2625651120810681
ACH-000784,-0.2766184801098184
ACH-000785,-0.3960786782649995
ACH-000787,-0.2912888675269575
ACH-000788,-0.3409942151663817
ACH-000791,-0.3118009592185886
ACH-000792,-0.24858980000117345
ACH-000794,-0.5397866674277161
ACH-000796,-0.364308784626588
ACH-000798,-0.15620914877687442
ACH-000799,-0.3590312916379313
ACH-000800,-0.4608674243400745
ACH-000802,-0.14211444537948906
ACH-000804,-0.5745659311939251
ACH-000805,-0.2421572702320333
ACH-000809,-0.4090100287127469
ACH-000810,-0.017920443800553968
ACH-000811,-0.361224270265056
ACH-000817,-0.29098833511597505
ACH-000819,-0.13237038046638452
ACH-000820,-0.2523689068900865
ACH-000821,-0.20313720785763584
ACH-000822,-0.23682383493932915
ACH-000823,-0.2870134643676073
ACH-000824,-0.3238974800212657
ACH-000827,-0.5376859653650021
ACH-000829,-0.3571554335278854
ACH-000831,-0.2868010681927239
ACH-000832,-0.11555747851800605
ACH-000833,-0.3001686597189297
ACH-000834,-0.18311539360633666
ACH-000835,-0.26140605885634377
ACH-000836,-0.4608146359277912
ACH-000837,-0.3227683434942393
ACH-000838,-0.0918122703166893
ACH-000839,-0.07206122428886337
ACH-000840,-0.19661502932343208
ACH-000841,-0.40179937049699016
ACH-000843,-0.21637790306962826
ACH-000846,-0.2277142426451071
ACH-000847,-0.2160539235318976
ACH-000848,-0.18726564399708115
ACH-000849,-0.25520680537337825
ACH-000851,-0.258527611177078
ACH-000855,-0.4235028271936507
ACH-000856,-0.6375150235128143
ACH-000858,-0.29868685924855143
ACH-000859,-0.2292836350470697
ACH-000861,-0.2643794068803098
ACH-000862,-0.2544577016880682
ACH-000865,-0.3593128624996633
ACH-000866,-0.33193767136436986
ACH-000867,-0.2670995186218243
ACH-000869,-0.2881202829818208
ACH-000872,-0.09103271674490826
ACH-000873,-0.4341183173478744
ACH-000876,-0.2575811085261893
ACH-000878,-0.010485378055528755
ACH-000880,-0.3566115015664337
ACH-000881,-0.3314819614314065
ACH-000882,-0.4159843594466357
ACH-000884,-0.2691526149806258
ACH-000885,-0.6748161459439326
ACH-000887,-0.3145110058138688
ACH-000889,-0.2243203757153094
ACH-000896,-0.4096528380205642
ACH-000898,-0.2141197257472945
ACH-000900,-0.2071336181287368
ACH-000901,-0.2956113416719266
ACH-000905,-0.2691431865799277
ACH-000906,-0.35992705836120703
ACH-000907,-0.3116742448072989
ACH-000910,-0.3060209419863422
ACH-000911,-0.4787531394495448
ACH-000912,-0.2425025620953081
ACH-000913,-0.2252566271225829
ACH-000915,-0.15300869529839284
ACH-000916,-0.3604834315936387
ACH-000917,-0.1850839353217053
ACH-000920,-0.1879033477533364
ACH-000921,-0.27902617958874043
ACH-000924,-0.2728458047257818
ACH-000926,-0.5035354716312647
ACH-000928,-0.5452910024294125
ACH-000929,-0.19028311004249154
ACH-000932,-0.5769760526269748
ACH-000935,-0.3280275599544593
ACH-000936,-0.19653840362386613
ACH-000937,-0.3444258392218201
ACH-000938,-0.3271964468998821
ACH-000939,-0.34066720246915994
ACH-000941,-0.1491108237823432
ACH-000943,-0.7478544340685516
ACH-000946,-0.6041424710273924
ACH-000947,-0.651996952041571
ACH-000948,-0.6645005660838912
ACH-000950,-0.5051192362816439
ACH-000953,-0.31171615661288393
ACH-000954,-0.5331941882414528
ACH-000957,-0.6015496885726921
ACH-000958,-0.8762921309697318
ACH-000960,-0.4901305488113436
ACH-000963,-0.5127586728973123
ACH-000968,-0.3188567129027773
ACH-000969,-0.15030524061346187
ACH-000972,-0.3567283303486257
ACH-000973,-0.31711410584422983
ACH-000974,-0.7248378654780899
ACH-000978,-0.4725846851216869
ACH-000984,-0.5114626241437594
ACH-000986,-0.2354406674351773
ACH-000988,-0.462318514987257
ACH-000993,-0.7165955213954319
ACH-000994,-0.6709696266244359
ACH-000996,-0.5161247901933449
ACH-001001,-0.2796513121628942
ACH-001020,-0.4999893347996067
ACH-001028,-0.29829342059041103
ACH-001031,0.3205838016918185
ACH-001038,-0.2018062722021132
ACH-001048,-0.3539229700911232
ACH-001050,-0.43068499885726796
ACH-001053,-0.17196163935326866
ACH-001054,-0.3351917731215972
ACH-001061,-0.6625652248552651
ACH-001067,-0.4415609557636455
ACH-001075,-0.6711455274241233
ACH-001096,-0.20745907138616085
ACH-001111,-0.026855851849053185
ACH-001119,-0.29518949432005936
ACH-001128,-0.19417739680051155
ACH-001134,-0.8932222788065507
ACH-001151,-0.3467009225531841
ACH-001163,-0.1772760166710228
ACH-001164,-0.5660074543794772
ACH-001183,-0.4321764098553878
ACH-001192,-0.18888378579264975
ACH-001193,-0.2409014755616252
ACH-001196,-0.3550941054285877
ACH-001197,-0.473169949560531
ACH-001205,-0.2601146905432419
ACH-001211,-0.2466825131731917
ACH-001212,-0.24302232220598394
ACH-001228,-0.6296465882597674
ACH-001232,-0.3174289549715492
ACH-001239,-0.6070003911828203
ACH-001270,-0.27962631130371063
ACH-001274,-0.2796971303574026
ACH-001275,-0.2486042054234305
ACH-001277,-0.30879862718375434
ACH-001278,-0.1786455689233956
ACH-001280,-0.38806282484509774
ACH-001283,-0.16248965964413176
ACH-001289,-0.02646813669816973
ACH-001300,-0.22236282057011605
ACH-001301,-0.4748484729679604
ACH-001302,-0.5797432602747686
ACH-001306,-0.331547844742975
ACH-001318,-0.16050982458874558
ACH-001322,-0.18323819844646902
ACH-001328,-0.2434282340891429
ACH-001332,-0.34036004996352626
ACH-001336,-0.4045893944379686
ACH-001346,-0.1367074341212896
ACH-001353,-0.4045289616971082
ACH-001354,-0.2547007268460795
ACH-001367,-0.2371125123059849
ACH-001368,-0.3173490286457962
ACH-001374,-0.4752945246752924
ACH-001377,-0.2752212233313753
ACH-001380,-0.3166061221053806
ACH-001391,-0.3458467781162697
ACH-001408,-0.2834737544506111
ACH-001430,-0.14791790324609322
ACH-001431,-0.22064802299990274
ACH-001450,-0.019619482886078125
ACH-001496,-0.4423691052875275
ACH-001500,-0.32090717570097715
ACH-001523,-0.4887996644204709
ACH-001532,-0.6096787460409607
ACH-001550,-0.2562716723350107
ACH-001552,-0.4675123594413962
ACH-001554,-0.30642589223505073
ACH-001654,-0.22254269604907773
ACH-001735,-0.16250739454631885
ACH-001736,-0.2285017081874884
ACH-001737,-0.42957478160524337
ACH-001740,-0.3770686366220285
ACH-001745,-0.2330252138867811
ACH-001765,-0.4027483886140024
