,SGTA (6449)
ACH-000470,-0.04337964770069136
ACH-000471,-0.1963457759169117
ACH-000472,-0.15990688235007078
ACH-000473,-0.008994697309938708
ACH-000475,-0.06709941826358938
ACH-000476,-0.13970444053465325
ACH-000477,0.012125248541165692
ACH-000479,-0.055300806566258034
ACH-000480,-0.13113607103056
ACH-000481,-0.14776492221197254
ACH-000483,-0.09184860055493282
ACH-000484,-0.15082500199777718
ACH-000485,-0.10636262128039414
ACH-000486,-0.18409034457591966
ACH-000487,-0.12383998082431752
ACH-000488,-0.10525523042671887
ACH-000490,-0.14297951977596646
ACH-000491,-0.09930909660091207
ACH-000495,-0.0497732504346589
ACH-000496,-0.15493983131271016
ACH-000499,-0.2371088159578681
ACH-000500,0.1230294381381312
ACH-000502,-0.0733062299924757
ACH-000503,-0.3485857033070324
ACH-000505,-0.14018526863540332
ACH-000507,-0.1679086269508607
ACH-000510,-0.1383666878230347
ACH-000511,-0.24215368217824484
ACH-000512,-0.23544980139571625
ACH-000516,-0.14859330334755252
ACH-000517,-0.09727257009238097
ACH-000518,-0.06980836131211386
ACH-000520,0.015073718285235804
ACH-000521,-0.11464315171000213
ACH-000522,-0.11242003849563363
ACH-000524,-0.08032059551535049
ACH-000527,-0.12351319620335426
ACH-000528,-0.3543491309330041
ACH-000537,-0.1287497558799609
ACH-000541,-0.2091641999739264
ACH-000542,-0.15154231518685274
ACH-000544,-0.016847981226708372
ACH-000545,-0.316925998327086
ACH-000547,-0.367075033936462
ACH-000548,-0.185093855499252
ACH-000549,-0.16448036419339115
ACH-000550,-0.03922948700180956
ACH-000552,-0.16906829030174636
ACH-000556,-0.26695574976115943
ACH-000557,-0.14781872820601313
ACH-000569,-0.2479950484552932
ACH-000570,-0.10004239967523072
ACH-000571,-0.1435726980296353
ACH-000573,-0.08833991995251944
ACH-000576,-0.21849541768239794
ACH-000579,-0.0828036964046298
ACH-000580,-0.07800585811735149
ACH-000584,-0.12297513794234205
ACH-000585,-0.23131580664366025
ACH-000588,-0.13352504285050998
ACH-000589,-0.010895599050286276
ACH-000591,-0.3627100192372117
ACH-000593,-0.1243537063005271
ACH-000600,-0.11707937279054205
ACH-000601,-0.2786551922202963
ACH-000605,-0.027134876042494576
ACH-000606,-0.13405905358506584
ACH-000608,-0.2322592170077151
ACH-000614,0.034912509480733184
ACH-000616,-0.061098991446879664
ACH-000618,-0.12812331923106327
ACH-000619,-0.09801969089642992
ACH-000620,-0.1912073818328268
ACH-000621,-0.1083626722495644
ACH-000622,-0.2558663810572693
ACH-000623,-0.08943235730030795
ACH-000624,-0.1885718935090474
ACH-000627,-0.18721380693281048
ACH-000630,-0.0753770227296063
ACH-000631,0.09398425610789272
ACH-000632,-0.05495350108304515
ACH-000633,-0.2983778548835678
ACH-000637,-0.13479086958720066
ACH-000638,-0.15089981572846498
ACH-000646,-0.17089674976162653
ACH-000647,-0.07390488044970225
ACH-000648,-0.15473316838227485
ACH-000649,-0.20336667213786047
ACH-000651,-0.03547263825637731
ACH-000652,-0.18910085392799425
ACH-000653,-0.07642088690357889
ACH-000657,-0.19049629968128545
ACH-000658,-0.1080200492530629
ACH-000661,-0.14945974463760808
ACH-000662,-0.3348688232322076
ACH-000663,-0.08473489455755924
ACH-000665,-0.23841212885310556
ACH-000671,-0.07464889214331634
ACH-000672,-0.2110608211228016
ACH-000673,-0.14425919861946707
ACH-000676,-0.12593805549704626
ACH-000677,-0.10510006995316157
ACH-000681,-0.13904403797578202
ACH-000683,-0.16285090296011115
ACH-000684,-0.1601415350499376
ACH-000688,-0.13067514028542612
ACH-000693,-0.07035100915676773
ACH-000694,-0.04324276768040526
ACH-000695,-0.2076455352007497
ACH-000696,-0.13804213323988787
ACH-000697,-0.043227315315861714
ACH-000699,-0.2277098615484988
ACH-000701,-0.06696046869614865
ACH-000706,-0.2509898809947078
ACH-000711,-0.12350584973546062
ACH-000713,-0.06178307475950385
ACH-000714,-0.12489602300354855
ACH-000718,-0.008583543368394253
ACH-000720,-0.08598529092994453
ACH-000721,-0.0943404092779249
ACH-000724,0.04331995407430087
ACH-000725,-0.21738638448158226
ACH-000732,-0.3024482738278051
ACH-000734,-0.1590128982501124
ACH-000735,-0.11271446782906967
ACH-000736,0.014095805983397457
ACH-000738,-0.15590413528967564
ACH-000746,-0.07431731268218947
ACH-000747,-0.057080915702485364
ACH-000748,-0.1919392210435376
ACH-000753,-0.10257916888094214
ACH-000756,-0.16561109446906652
ACH-000757,-0.03332711509773722
ACH-000758,-0.18154695713254207
ACH-000760,-0.11272458621373276
ACH-000762,-0.023201599292869742
ACH-000763,-0.006124651296132929
ACH-000764,-0.05573369561867034
ACH-000765,-0.07063806738252403
ACH-000766,-0.043811910119647086
ACH-000767,-0.13908385780412402
ACH-000768,-0.14557315025919504
ACH-000769,-0.13441741529765402
ACH-000770,-0.14734941007264482
ACH-000771,0.01915341230530621
ACH-000773,-0.06260161355409967
ACH-000776,-0.2386248752546537
ACH-000777,-0.08630227783118688
ACH-000778,-0.1396740531185817
ACH-000781,-0.1830206841622083
ACH-000782,-0.12179309970671885
ACH-000783,-0.2398047274834079
ACH-000784,-0.1612679335468759
ACH-000785,-0.2622173599774093
ACH-000787,-0.04776450527522538
ACH-000788,-0.15186966545558106
ACH-000791,-0.236264070634482
ACH-000792,-0.19071677936020945
ACH-000794,-0.0019280303687149731
ACH-000796,-0.15763240458557254
ACH-000798,-0.2449566555904285
ACH-000799,-0.2385935804823533
ACH-000800,-0.2674768168244049
ACH-000802,-0.04194562223786423
ACH-000804,-0.055054912188339716
ACH-000805,-0.03942207574794837
ACH-000809,-0.10041988768573208
ACH-000810,0.17084368939030825
ACH-000811,-0.1012687486168428
ACH-000817,0.006541824713568663
ACH-000819,-0.23001588932967015
ACH-000820,-0.01922668986519301
ACH-000821,-0.2458703082287164
ACH-000822,-0.1082485256119096
ACH-000823,-0.18452034997584504
ACH-000824,-0.14041263766672613
ACH-000827,-0.07424108287099461
ACH-000829,-0.125666478469002
ACH-000831,-0.32760438537153697
ACH-000832,0.001853477996594616
ACH-000833,-0.1735922251779129
ACH-000834,-0.038408116212095715
ACH-000835,-0.16386268456169914
ACH-000836,-0.08370691617557129
ACH-000837,-0.09552321230695407
ACH-000838,-0.32438191410029904
ACH-000839,-0.09373849198202104
ACH-000840,-0.07071791327670694
ACH-000841,-0.1485581348580732
ACH-000843,-0.1656719680946022
ACH-000846,-0.1122881603946119
ACH-000847,-0.23797432749156505
ACH-000848,-0.1310298358698487
ACH-000849,-0.13813093179826674
ACH-000851,-0.018498700814766005
ACH-000855,-0.04577671693761121
ACH-000856,-0.1893936237290959
ACH-000858,-0.1658148138576356
ACH-000859,-0.09897177177393764
ACH-000861,-0.0842414778363165
ACH-000862,-0.0874874008781566
ACH-000865,-0.1939330399184332
ACH-000866,-0.02347155643057613
ACH-000867,-0.2237213790898398
ACH-000869,-0.1050439626562106
ACH-000872,-0.1993230278461222
ACH-000873,-0.20293538566825184
ACH-000876,0.00896151422311871
ACH-000878,-0.010766243203498432
ACH-000880,-0.005166708806647665
ACH-000881,-0.06573953952140597
ACH-000882,-0.2104544972824426
ACH-000884,-0.12612111050787975
ACH-000885,-0.15908605233862938
ACH-000887,-0.07874229140972837
ACH-000889,-0.03916705868806278
ACH-000896,-0.15749715916993665
ACH-000898,-0.11353417817339825
ACH-000900,-0.1405098222343001
ACH-000901,-0.16472735589513995
ACH-000905,-0.1338074449226004
ACH-000906,-0.0638258207652427
ACH-000907,-0.2607247817157075
ACH-000910,-0.08601715909013555
ACH-000911,-0.2478635680613201
ACH-000912,-0.08988791193008408
ACH-000913,-0.13450782411205364
ACH-000915,0.048734566990119514
ACH-000916,-0.025792598311149
ACH-000917,-0.18759084756000646
ACH-000920,-0.03400905175487804
ACH-000921,-0.030871440447793407
ACH-000924,-0.032304452688920016
ACH-000926,-0.14396526778988267
ACH-000928,-0.07108511437914226
ACH-000929,-0.3444485353618966
ACH-000932,-0.10895850821755808
ACH-000935,-0.03951226205832743
ACH-000936,-0.06840800591522968
ACH-000937,-0.0935041642307148
ACH-000938,-0.05248380007609317
ACH-000939,-0.4190802382496305
ACH-000941,-0.1553220686081637
ACH-000943,-0.0821256772847749
ACH-000946,-0.16460759644635853
ACH-000947,-0.10009931468953168
ACH-000948,-0.1240863831137872
ACH-000950,-0.32153641356024315
ACH-000953,-0.045893850994052916
ACH-000954,-0.010129544773618826
ACH-000957,-0.17919650436880993
ACH-000958,-0.21171432733414003
ACH-000960,-0.013758543797705792
ACH-000963,0.010922991059406549
ACH-000968,-0.13467573079712195
ACH-000969,-0.024606456739319653
ACH-000972,-0.08038412776281817
ACH-000973,-0.04679257376793693
ACH-000974,-0.06556414628687254
ACH-000978,-0.1706553635796157
ACH-000984,-0.24340845904472425
ACH-000986,-0.06820933520581979
ACH-000988,-0.1815246810100529
ACH-000993,-0.15520514858101375
ACH-000994,-0.1665554147734427
ACH-000996,-0.17711723463131096
ACH-001001,-0.08296967695576833
ACH-001020,-0.30671812304765195
ACH-001028,-0.2335146884541596
ACH-001031,-0.12643599506034814
ACH-001038,-0.05118216477300475
ACH-001048,-0.17171775166801767
ACH-001050,-0.15238593392470806
ACH-001053,-0.12111647816930578
ACH-001054,-0.13213852133538587
ACH-001061,-0.1258765597592374
ACH-001067,-0.2706119048054326
ACH-001075,-0.17467068570961866
ACH-001096,-0.1825504079184856
ACH-001111,-0.16633666260678398
ACH-001119,-0.15153798403297838
ACH-001128,-0.35926573502848475
ACH-001134,-0.2154974977067532
ACH-001151,-0.06163926126128661
ACH-001163,-0.15853468803857146
ACH-001164,-0.05464478557936084
ACH-001183,-0.1257547297946464
ACH-001192,-0.08033654136155853
ACH-001193,-0.23963915463249216
ACH-001196,-0.15600396422071766
ACH-001197,0.011276368371430293
ACH-001205,-0.15527854926687928
ACH-001211,-0.1911202624204736
ACH-001212,0.0294980737309476
ACH-001228,-0.1582521997304305
ACH-001232,-0.07207574205836005
ACH-001239,-0.10105346400865417
ACH-001270,-0.2841577942545045
ACH-001274,-0.025403648871322442
ACH-001275,-0.07160644300334483
ACH-001277,0.06908231123727877
ACH-001278,-0.07716283432207141
ACH-001280,-0.3685959277244848
ACH-001283,-0.10406593518023
ACH-001289,-0.15017859801569505
ACH-001300,-0.10026294807622728
ACH-001301,-0.16876585668448355
ACH-001302,-0.29588345065178745
ACH-001306,-0.13794822788204827
ACH-001318,-0.08668681272177439
ACH-001322,-0.2632096809526189
ACH-001328,0.030449166823525737
ACH-001332,-0.015585154583522269
ACH-001336,-0.11098656181801586
ACH-001346,-0.05180737437147751
ACH-001353,-0.09084260936775068
ACH-001354,-0.039453561358942235
ACH-001367,-0.022612726092319336
ACH-001368,-0.12597245032746368
ACH-001374,-0.5918777306790864
ACH-001377,-0.13597548767944798
ACH-001380,-0.14585508668059735
ACH-001391,-0.17869391576097698
ACH-001408,-0.013152986479748184
ACH-001430,-0.2446867501794494
ACH-001431,-0.07362003626241173
ACH-001450,-0.1317477012233975
ACH-001496,-0.04922797196590754
ACH-001500,-0.15186009304138662
ACH-001523,-0.15632258671718138
ACH-001532,-0.1274331120616916
ACH-001550,-0.025875265183082214
ACH-001552,-0.12710669648578574
ACH-001554,-0.12895769203482926
ACH-001654,-0.05401930789267327
ACH-001735,-0.13730930869897162
ACH-001736,-0.02009997083416769
ACH-001737,0.09865613984111868
ACH-001740,-0.28982412566418103
ACH-001745,-0.1404940882437999
ACH-001765,-0.1910503584124233
