,ATP5A1 (498)
ACH-000004,-0.5000490832740844
ACH-000005,-0.39704741937535065
ACH-000007,-0.4201017136812629
ACH-000009,-0.3626459128830537
ACH-000011,0.10377123422478388
ACH-000012,-0.16603118675480766
ACH-000013,-0.5816146698743268
ACH-000014,-0.3388516132712097
ACH-000015,-0.7002541718541871
ACH-000017,-0.5685541407216107
ACH-000018,-0.2956499446263419
ACH-000019,-0.4421531085551497
ACH-000021,-0.2841879509429022
ACH-000022,-0.5129865542922148
ACH-000025,-0.5729091978294826
ACH-000028,-0.3866257849076324
ACH-000030,-0.4287362611614785
ACH-000035,-0.7205826605698721
ACH-000036,-0.1241450772103769
ACH-000037,-0.26858025161813753
ACH-000039,-0.3672479158247369
ACH-000040,-0.23179657279750926
ACH-000041,-0.38663943293677183
ACH-000042,-0.11026768935408136
ACH-000045,-0.5305242250341458
ACH-000047,-0.4407716720342713
ACH-000052,-0.3046006042716843
ACH-000053,-0.4013790538191589
ACH-000054,-0.3696990684472037
ACH-000055,-0.08585937450570298
ACH-000060,-0.22464295431289646
ACH-000067,-0.17332111196074118
ACH-000070,-0.7367402359420926
ACH-000075,-0.4732533650456712
ACH-000078,-0.4232989452845575
ACH-000082,-0.26766583597652144
ACH-000085,-0.6397443375178217
ACH-000086,-0.6598341314868612
ACH-000087,-0.4038846152025788
ACH-000092,-0.22898836152966964
ACH-000095,-0.2105372731518915
ACH-000097,-0.31117709760308515
ACH-000098,-0.459609354201567
ACH-000099,-0.2944190858427613
ACH-000108,-0.3464208718544802
ACH-000113,-0.5465893582115889
ACH-000116,-0.5415588688224507
ACH-000118,-0.4939228250928866
ACH-000120,-0.3985205529948715
ACH-000123,-0.41466544098991664
ACH-000127,-0.5195801299992511
ACH-000128,-0.5459770699104582
ACH-000132,-0.3471242696115236
ACH-000133,-0.19280518680325867
ACH-000137,-0.3443835458414832
ACH-000138,-0.3116775435566062
ACH-000142,-0.4999330340088461
ACH-000143,-0.580564384218251
ACH-000146,-0.26705976830965145
ACH-000148,-0.3023931813921817
ACH-000150,-0.7090987529886364
ACH-000152,-0.3308814290393623
ACH-000153,-0.4962760901599476
ACH-000159,-0.3868695948080907
ACH-000160,-0.4440287917376787
ACH-000163,-0.14800237015878753
ACH-000167,-0.055554359601949564
ACH-000168,-0.4271983011800681
ACH-000169,-0.6090692343118403
ACH-000178,-0.22752958018901204
ACH-000183,-0.35476782204807106
ACH-000188,-0.385149414882855
ACH-000189,-0.2938185339769237
ACH-000190,-0.4801566491014957
ACH-000198,-0.5419159389750837
ACH-000203,-0.2758357519244417
ACH-000204,-0.2804631312494342
ACH-000206,-0.2769589250985139
ACH-000207,-0.24643619964016536
ACH-000208,-0.3235376993918951
ACH-000210,-0.13412699505365985
ACH-000211,-0.4894920560439259
ACH-000215,-0.5356705734321962
ACH-000221,-0.6677132415630394
ACH-000222,-0.3712079850292216
ACH-000223,-0.8030472263219198
ACH-000226,-0.1269089315889982
ACH-000227,-0.3162850444568992
ACH-000228,-0.2575342006697943
ACH-000231,-0.13692753750856496
ACH-000232,-0.6677964310378628
ACH-000233,-0.4499973148821237
ACH-000234,-0.2906709693825133
ACH-000235,-0.18308100390153345
ACH-000237,-0.11615274455084765
ACH-000238,-0.18342646102488536
ACH-000242,0.01743775115212848
ACH-000243,-0.2603928456647649
ACH-000244,-0.5127192183535816
ACH-000246,-0.4990625069981485
ACH-000248,-0.6350796578041608
ACH-000250,-0.202508072438354
ACH-000251,-0.4573773024502785
ACH-000252,-0.5126255533343813
ACH-000253,-0.3321983628671372
ACH-000255,-0.5296627691537934
ACH-000256,-0.3313521473304548
ACH-000257,-0.5708737015013242
ACH-000258,-0.34370615023408924
ACH-000259,-0.4472091705496969
ACH-000260,-0.3007710638807345
ACH-000261,-0.4112262017384978
ACH-000262,-0.5381857650489069
ACH-000263,-0.3150047230881822
ACH-000264,-0.5421233977898949
ACH-000265,-0.5362819932762745
ACH-000266,-0.07867299948750738
ACH-000272,-0.3789349246304527
ACH-000274,-0.4894371533821283
ACH-000277,-0.4542880183923089
ACH-000278,-0.4944008354284958
ACH-000279,-0.2908124529084434
ACH-000280,-0.542606132599088
ACH-000281,-0.529889846143556
ACH-000288,-0.4366885276462677
