,PARK7 (11315)
ACH-000004,0.06853884417284227
ACH-000005,0.1555219026989879
ACH-000007,-0.1833192166452632
ACH-000009,-0.11110363521620184
ACH-000011,0.10293061853060537
ACH-000012,-0.08564322956376834
ACH-000013,0.046082988668623086
ACH-000014,-0.008046319628089191
ACH-000015,0.02394568140663725
ACH-000017,-0.1658135698200095
ACH-000018,-0.22361738481712312
ACH-000019,0.08999644606379421
ACH-000021,0.06750652726117068
ACH-000022,-0.010415036561133077
ACH-000025,-0.14619900443448688
ACH-000028,0.06218539426813768
ACH-000030,0.040824187859848815
ACH-000035,-0.24698295724594474
ACH-000036,0.03981995577783129
ACH-000037,-0.08532125354759043
ACH-000039,-0.09712971514117266
ACH-000040,-0.1660351725703386
ACH-000041,0.008778282138727297
ACH-000042,0.06604130147620624
ACH-000045,0.01363064323628624
ACH-000047,-0.00864476785012239
ACH-000052,-0.00035568414658474336
ACH-000053,-0.031196176808904057
ACH-000054,-0.058917219304213314
ACH-000055,0.09335992721692457
ACH-000060,0.040312340433451686
ACH-000067,-0.20960657316831
ACH-000070,0.028834464092516682
ACH-000075,0.0237286281667759
ACH-000078,0.05305439077381106
ACH-000082,0.01697788782047935
ACH-000085,-0.2765457103856156
ACH-000086,-0.03916054672075929
ACH-000087,-0.11668239617462454
ACH-000092,-0.0937446214225165
ACH-000095,0.04096190371641821
ACH-000097,0.017110758003262016
ACH-000098,-0.07209721629110344
ACH-000099,-0.06085415422795312
ACH-000108,0.08617968754192205
ACH-000113,-0.05133290873457741
ACH-000116,0.03301446163485248
ACH-000118,0.06597947909181316
ACH-000120,-0.08680903804768504
ACH-000123,0.036161232717598
ACH-000127,0.05286099221970798
ACH-000128,0.11968169952563774
ACH-000132,0.011275534857966759
ACH-000133,0.04420166921144041
ACH-000137,-0.020756120829220816
ACH-000138,0.028008864897255983
ACH-000142,-0.08444839871916901
ACH-000143,-0.08568311387317186
ACH-000146,0.019454809889404852
ACH-000148,-0.07191810825469355
ACH-000150,-0.1561240835820358
ACH-000152,-0.0387850373996605
ACH-000153,0.0962436095015159
ACH-000159,-0.01819324680254513
ACH-000160,0.032187677118355934
ACH-000163,0.013471648302083463
ACH-000167,-0.34300381921573386
ACH-000168,0.04808791499432213
ACH-000169,-0.03389276463581024
ACH-000178,0.0730371793423525
ACH-000183,-0.10015410907772074
ACH-000188,-0.0925969336857182
ACH-000189,-0.10690359358311598
ACH-000190,-0.2251199139940436
ACH-000198,0.004503212883413655
ACH-000203,0.21124720984952705
ACH-000204,0.05984106183460738
ACH-000206,-0.058953348453242765
ACH-000207,0.05337806359275065
ACH-000208,-0.0038747323401613493
ACH-000210,0.13683291692554772
ACH-000211,0.0002905489677363205
ACH-000215,-0.061491048198515925
ACH-000221,0.03703881539455957
ACH-000222,0.12099032620974055
ACH-000223,-0.003762944262300597
ACH-000226,0.12514294034578988
ACH-000227,-0.09311451467562212
ACH-000228,-0.04063781859451456
ACH-000231,-0.023655722204810586
ACH-000232,0.0136784108998248
ACH-000233,-0.06712129440012768
ACH-000234,-0.00492166330547313
ACH-000235,0.06118504992971958
ACH-000237,-0.0460623327098885
ACH-000238,-0.19046037133906574
ACH-000242,0.11627935608722025
ACH-000243,0.019245881243374917
ACH-000244,-0.2794897791856896
ACH-000246,-0.14786212804584886
ACH-000248,0.08764800264409822
ACH-000250,0.0009168183175003147
ACH-000251,0.086368901538495
ACH-000252,0.04144938487460437
ACH-000253,-0.050148899112571636
ACH-000255,0.0015311581579950586
ACH-000256,-0.05292114316154653
ACH-000257,-0.05251122457786562
ACH-000258,0.12291369544915093
ACH-000259,0.00013024559661042808
ACH-000260,-0.036828569226449774
ACH-000261,0.14093272328466513
ACH-000262,-0.05181217508631245
ACH-000263,-0.08924553110966991
ACH-000264,0.021370863585447274
ACH-000265,-0.033168538842080764
ACH-000266,-0.02151387106065273
ACH-000272,0.03543160422779549
ACH-000274,-0.07705756908123101
