,ABI3 (51225)
ACH-000004,0.2316048966141449
ACH-000005,0.015738528818208117
ACH-000007,0.21628962550223904
ACH-000009,0.058283443337746266
ACH-000011,0.248119979938327
ACH-000012,0.02459199832142461
ACH-000013,0.11772964253846435
ACH-000014,0.008669730893787444
ACH-000015,0.0801599291634796
ACH-000017,0.049114907075376635
ACH-000018,0.11497643848787925
ACH-000019,0.1569676057292867
ACH-000021,0.0717365449382671
ACH-000022,0.027893034452033068
ACH-000025,0.1575495391141568
ACH-000028,0.10251530017099662
ACH-000030,0.08302359427001696
ACH-000035,-0.08945087240088563
ACH-000036,0.01611425462021214
ACH-000037,0.06346897072852399
ACH-000039,-0.1899101115679666
ACH-000040,0.05468528245131348
ACH-000041,0.12018191413841288
ACH-000042,0.0695849171065801
ACH-000045,-0.05099075310910351
ACH-000047,0.10178226157683924
ACH-000052,0.018143812316322026
ACH-000053,0.08216042944682139
ACH-000054,0.03333946531024342
ACH-000055,0.047087758368764686
ACH-000060,0.0439905598381312
ACH-000067,0.05014344022588649
ACH-000070,-0.014442568991139238
ACH-000075,0.1950238119491863
ACH-000078,0.0015871073444125668
ACH-000082,-0.015423875795612574
ACH-000085,-0.008992156662318352
ACH-000086,-0.1033947204691428
ACH-000087,-0.06976138822807804
ACH-000092,0.01218551101771248
ACH-000095,0.1882314779814776
ACH-000097,0.047341816246201
ACH-000098,0.06716120109536076
ACH-000099,0.1922666643890815
ACH-000108,0.11545563243805683
ACH-000113,0.06433905902054657
ACH-000116,0.04680586986210828
ACH-000118,0.0011153546879645623
ACH-000120,0.08271516178797506
ACH-000123,-0.007500871799732562
ACH-000127,0.02580077327105923
ACH-000128,-0.002306576403426049
ACH-000132,0.07502680236128531
ACH-000133,0.13157923842619218
ACH-000137,0.12841178825479233
ACH-000138,0.0095805392694754
ACH-000142,-0.1476616008545617
ACH-000143,-0.02488169468873741
ACH-000146,0.07314148322421869
ACH-000148,0.028306808883866524
ACH-000150,0.0241974622307552
ACH-000152,-0.012889009020096471
ACH-000153,-0.01933474968735268
ACH-000159,0.050584619458792855
ACH-000160,0.028224131190960795
ACH-000163,-0.0027594498048764005
ACH-000167,-0.17883576931070125
ACH-000168,-0.09466394049338264
ACH-000169,0.009724098447471356
ACH-000178,0.20267553054881304
ACH-000183,0.019389546452750102
ACH-000188,-0.021915430849624738
ACH-000189,-0.007422224368256681
ACH-000190,0.022866701881854443
ACH-000198,-0.1137243300127546
ACH-000203,-0.08001886819763554
ACH-000204,0.1228087323668502
ACH-000206,0.09362510060965637
ACH-000207,0.014743280934105313
ACH-000208,0.3757502907823971
ACH-000210,0.19222258286744465
ACH-000211,0.08098820495537548
ACH-000215,0.08040712943804032
ACH-000221,-0.11787503422475624
ACH-000222,0.08316087768284512
ACH-000223,0.14560971569065176
ACH-000226,0.07357225753988345
ACH-000227,0.08366979588894981
ACH-000228,0.05760323078867378
ACH-000231,-0.008431577385220802
ACH-000232,0.08052289133318874
ACH-000233,0.16813344145449471
ACH-000234,0.14414086129220954
ACH-000235,0.07210336625493821
ACH-000237,0.05866493463731438
ACH-000238,-0.02843414080843735
ACH-000242,-0.04161553414798678
ACH-000243,0.055404328968588414
ACH-000244,0.049881292490293015
ACH-000246,0.09792424912372956
ACH-000248,-0.012967449592478949
ACH-000250,-0.03203571514494434
ACH-000251,0.1586962226264672
ACH-000252,0.01809476774905472
ACH-000253,0.15008134365936213
ACH-000255,0.038534706702952115
ACH-000256,-0.0068869764822575156
ACH-000257,-0.004817942051404968
ACH-000258,-0.025681014689792198
ACH-000259,0.09997025762291023
ACH-000260,0.12666633955065545
ACH-000261,0.10759438361281436
ACH-000262,0.07908627242925934
ACH-000263,-0.04486896150532345
