,LYPD6 (130574)
ACH-000004,-0.1867954339948548
ACH-000005,-0.2638607493265644
ACH-000007,-0.1924775618587594
ACH-000009,-0.33227335156943444
ACH-000011,-0.05036345872224481
ACH-000012,0.11352320526885593
ACH-000013,-0.11973297846487517
ACH-000014,-0.2618951700472921
ACH-000015,-0.0703753890144357
ACH-000017,-0.1285674134943073
ACH-000018,-0.22220976147818175
ACH-000019,-0.13033867944777153
ACH-000021,-0.04590644041312425
ACH-000022,-0.2228482911903288
ACH-000025,0.1489240542451992
ACH-000028,-0.11186948296109828
ACH-000030,-0.08328995561807613
ACH-000035,-0.0776364385185474
ACH-000036,-0.09132200766774473
ACH-000037,-0.07530657442747694
ACH-000039,0.186206125040516
ACH-000040,-0.01821854406836252
ACH-000041,-0.2707437783638008
ACH-000042,-0.0970601704764715
ACH-000045,-0.1037199628484398
ACH-000047,-0.19555381399635996
ACH-000052,0.0587362192508278
ACH-000053,-0.06551663896066151
ACH-000054,-0.08367895722458467
ACH-000055,-0.1720707003817859
ACH-000060,-0.034633241303650045
ACH-000067,-0.05716156086558795
ACH-000070,0.16347892128672548
ACH-000075,-0.10584132121670907
ACH-000078,0.006424821901393521
ACH-000082,-0.04978553376131421
ACH-000085,-0.0480387953677271
ACH-000086,-0.13635622403868014
ACH-000087,-0.2335734337445409
ACH-000092,-0.1405984522623753
ACH-000095,-0.13400056781214142
ACH-000097,-0.058260926875123076
ACH-000098,-0.2009612159870773
ACH-000099,-0.08126320457243656
ACH-000108,-0.04918772239109391
ACH-000113,-0.10454078165581836
ACH-000116,-0.1154422263259863
ACH-000118,-0.054326444034027414
ACH-000120,-0.020201807809375496
ACH-000123,-0.07498162657051438
ACH-000127,-0.1923183667868321
ACH-000128,-0.26394914532881114
ACH-000132,-0.1314673677060168
ACH-000133,-0.003212921127870549
ACH-000137,-0.0947865121576718
ACH-000138,-0.03032564759230817
ACH-000142,-0.2326096170014801
ACH-000143,-0.2295620933276908
ACH-000146,-0.057476394621761163
ACH-000148,-0.059749109373009326
ACH-000150,-0.20683493699859465
ACH-000152,-0.018437808586099304
ACH-000153,-0.4261053244287513
ACH-000159,-0.20989121678354544
ACH-000160,-0.11334299228115413
ACH-000163,-0.17469711347185166
ACH-000167,-0.2261089318369196
ACH-000168,-0.005281491222346443
ACH-000169,0.01618852758696871
ACH-000178,-0.07057133403568124
ACH-000183,-0.12083365583960345
ACH-000188,0.02550446300519608
ACH-000189,-0.32630813323888164
ACH-000190,-0.15126109143057204
ACH-000198,-0.13114478100470411
ACH-000203,-0.1927446921303424
ACH-000204,-0.2726184972756159
ACH-000206,-0.040325507612936524
ACH-000207,-0.04657030342096265
ACH-000208,-0.22872611464318246
ACH-000210,-0.4144658651261571
ACH-000211,-0.1272153806206147
ACH-000215,-0.08835559937624997
ACH-000221,-0.3214842190660819
ACH-000222,-0.06557556027779407
ACH-000223,-0.1397370371633036
ACH-000226,-0.11488176765973285
ACH-000227,-0.12352367568705293
ACH-000228,-0.08032869992276179
ACH-000231,-0.0856683130931669
ACH-000232,-0.12888022987351966
ACH-000233,-0.13637418863578638
ACH-000234,-0.14610476280489115
ACH-000235,-0.15820098618924458
ACH-000237,-0.2682259106568198
ACH-000238,-0.10174242856392453
ACH-000242,-0.2977940625199365
ACH-000243,-0.08601483814939402
ACH-000244,-0.31710933720916684
ACH-000246,-0.14677440555589033
ACH-000248,-0.16614727466150225
ACH-000250,-0.18475629170659574
ACH-000251,-0.15362591255077718
ACH-000252,-0.08156067272436282
ACH-000253,-0.0439792255939932
ACH-000255,-0.1809305963069566
ACH-000256,-0.14906617080151668
ACH-000257,0.05967228458881721
ACH-000258,-0.11803321419689965
ACH-000259,-0.11489343775303736
ACH-000260,-0.12572507806180194
ACH-000261,-0.15311316066547992
ACH-000262,-0.19161023801780255
ACH-000263,-0.2432243138945332
ACH-000264,-0.17397732442660982
ACH-000265,-0.1790972198116588
ACH-000266,-0.08420675435492625
ACH-000272,-0.11080040744234501
ACH-000274,-0.11863777799326053
ACH-000277,-0.01782251899945526
ACH-000278,-0.26088970185099464
ACH-000279,-0.28549312900200285
ACH-000280,-0.12734142445618454
ACH-000281,-0.1499950523062469
ACH-000288,-0.13056249113445892
ACH-000291,0.006039136957160484
ACH-000293,-0.19078005368051454
ACH-000294,-0.2023530378813732
ACH-000295,-0.15151665167270764
ACH-000296,-0.045659335168338436
ACH-000302,-0.16618691244644898
ACH-000304,-0.2465654856643066
ACH-000307,-0.09643779572257732
ACH-000308,-0.14085540150058296
ACH-000310,-0.14390174373983514
ACH-000311,-0.08935248188137238
ACH-000312,-0.11855327854323855
ACH-000315,-0.16676404340358386
ACH-000316,-0.1987262632450768
ACH-000317,-0.09598509146042132
ACH-000318,-0.1374748991743241
ACH-000319,-0.10915156897744127
ACH-000320,-0.18364543504789374
ACH-000322,-0.05463635723281101
ACH-000323,-0.0685698513643139
ACH-000324,-0.19144550280182232
ACH-000329,-0.006818012351843035
ACH-000330,-0.05006416753255294
ACH-000331,-0.03285925959565806
ACH-000332,-0.17173006856038625
ACH-000334,0.13108830005306887
ACH-000335,-0.23111982789355956
ACH-000336,-0.16371033020151887
ACH-000337,-0.2588190472009207
ACH-000338,0.496741353333332
ACH-000339,-0.10671289939706212
ACH-000341,-0.13125666649982756
ACH-000348,0.04816043826739
ACH-000350,-0.03789730821495993
ACH-000352,-0.13143229584568394
ACH-000356,-0.16347288465125065
ACH-000361,-0.1055051718367844
ACH-000362,-0.09971456863082814
ACH-000363,-0.05992229340364745
ACH-000364,-0.09138793933123024
ACH-000365,-0.05991574716982681
ACH-000366,-0.09645541452927096
ACH-000368,-0.2529849610172513
ACH-000374,-0.17537010561404096
ACH-000375,-0.1945057095960618
ACH-000376,-0.08318301114465132
ACH-000381,-0.15348976202428885
ACH-000383,-0.03653021814644085
ACH-000387,-0.19712876070373775
ACH-000389,-0.052043249521449904
ACH-000390,-0.21470219096051776
ACH-000393,-0.216276323611589
ACH-000395,-0.030859096781403413
ACH-000396,0.2459058911395824
ACH-000397,-0.1164755850758132
ACH-000401,0.08361891083783772
ACH-000402,-0.29261056833377985
ACH-000403,-0.08722557487424062
ACH-000404,0.14304569712692686
ACH-000406,-0.0648690472083089
ACH-000407,-0.059949549449058816
ACH-000408,0.04045454787913103
ACH-000410,-0.12634121997634942
ACH-000411,-0.21143863249097986
ACH-000414,-0.1499370951230514
ACH-000415,-0.1960082944692282
ACH-000416,-0.1467129983190037
ACH-000420,-0.21518246737957525
ACH-000421,-0.1986613722970928
ACH-000424,-0.215959454437442
ACH-000425,-0.1408510294921712
ACH-000426,0.01561935824637011
ACH-000427,-0.036123126484482314
ACH-000433,0.0878956787496635
ACH-000435,0.028086544270147458
ACH-000436,-0.06573236851236099
ACH-000444,-0.18413208239570267
ACH-000445,-0.28212082080849205
ACH-000448,-0.0590957475539809
ACH-000450,-0.04883787576580429
ACH-000452,-0.11807541887338086
ACH-000454,-0.3288773780317418
ACH-000458,-0.031829622879682974
ACH-000459,-0.22561962927362034
ACH-000460,-0.12424864431592852
ACH-000461,-0.11542891608033427
ACH-000463,-0.07140140634202792
ACH-000464,-0.1815775735434084
ACH-000466,-0.18006205272740955
ACH-000467,-0.19297677907289013
ACH-000468,-0.04181921536389245
ACH-000469,-0.19202595053394625
ACH-000470,-0.3186870891234514
ACH-000471,-0.04576303330098302
ACH-000472,-0.08296843941397385
ACH-000473,-0.3135342660993529
ACH-000475,-0.13092599827725918
ACH-000476,-0.2895306756687003
ACH-000477,-0.17745318617920733
ACH-000479,-0.03678291582084399
ACH-000480,-0.3030617347616939
ACH-000481,-0.22492979487214348
ACH-000483,-0.030466316060501018
ACH-000484,0.03652842213494886
ACH-000485,-0.07960367809316306
ACH-000486,-0.25483712261077085
ACH-000487,-0.17743155103982566
ACH-000488,-0.1552626628852514
ACH-000490,-0.22039586898202693
ACH-000491,0.024534237888320518
ACH-000495,-0.2350926988324197
ACH-000496,-0.286488166313193
ACH-000499,-0.30892822128188635
ACH-000500,-0.25589762790223264
ACH-000502,-0.07343825624450231
ACH-000503,-0.0031298599411804587
ACH-000505,-0.10464563971555156
ACH-000507,-0.08733524377792336
ACH-000510,-0.3301928997402789
ACH-000511,-0.18355457329608701
ACH-000512,-0.10781537553289253
ACH-000516,-0.20012219871469106
ACH-000517,-0.14615337155013933
ACH-000518,-0.07476489659285405
ACH-000520,-0.2589444868757987
ACH-000521,-0.12728797042780138
ACH-000522,-0.144867077744113
ACH-000524,-0.1119088464277777
