,SPDL1 (54908)
ACH-000146,-0.7351923826469833
ACH-000148,-0.6177530486012759
ACH-000150,-0.4982587526966864
ACH-000152,-0.6738986112185643
ACH-000153,-0.7079709221947078
ACH-000159,-0.5973417763668332
ACH-000160,-0.9953992532558832
ACH-000163,-0.7132537512273939
ACH-000167,-1.120918702767996
ACH-000168,-0.5738764390191413
ACH-000169,-0.6450672648624495
ACH-000178,-0.5502496730178205
ACH-000183,-0.5748255851538436
ACH-000188,-0.7137768858416299
ACH-000189,-0.7190427372390555
ACH-000190,-0.4769863315131518
ACH-000198,-0.6347016444056867
ACH-000203,-0.9470914171490022
ACH-000204,-0.6803200939134795
ACH-000206,-0.6780235692850254
ACH-000207,-0.8392465168266949
ACH-000208,-0.69302018560138
ACH-000210,-0.6782160336953869
ACH-000211,-0.6166706530517486
ACH-000215,-0.773076721281057
ACH-000221,-0.6033508009558902
ACH-000222,-0.5377816682653693
ACH-000223,-0.7015324399154267
ACH-000226,-0.5152927592139807
ACH-000227,-0.9483460532582204
ACH-000228,-0.8252772384994259
ACH-000231,-0.6685129733806678
ACH-000232,-0.7866387418837092
ACH-000233,-0.6815612706579383
ACH-000234,-0.8428606202959158
ACH-000235,-0.7300204632096184
ACH-000237,-0.7016490828611978
ACH-000238,-0.8284688457752108
ACH-000242,-0.7859983706549097
ACH-000243,-0.579841301542173
ACH-000244,-0.7166943757944811
ACH-000246,-0.6778301581544063
ACH-000248,-0.6779623588742172
ACH-000250,-0.7809959916843081
ACH-000251,-0.5374040898558945
ACH-000252,-0.8472167682170171
ACH-000253,-0.598849884824304
ACH-000255,-0.6446963610798109
ACH-000256,-0.6259822873560109
ACH-000257,-0.7242799016232115
ACH-000258,-0.4437381810098416
ACH-000259,-0.6767632801625082
ACH-000260,-0.8309869369104939
ACH-000261,-0.7924011944914171
ACH-000262,-0.7694963395333817
ACH-000263,-0.8274939194098277
ACH-000264,-0.8148670289312411
ACH-000265,-0.5325966491267085
ACH-000266,-0.6260014752831324
ACH-000272,-0.5183809162713269
ACH-000274,-0.8214197507989294
ACH-000277,-0.5660885991800693
ACH-000278,-0.7611804480020288
ACH-000279,-0.859892110961007
ACH-000280,-0.5678891424411342
ACH-000281,-0.5651282532826291
ACH-000288,-0.7052687174893092
ACH-000291,-0.5873310074650477
ACH-000293,-0.582068579813995
ACH-000294,-0.768104893818604
ACH-000295,-0.7314844036856691
ACH-000296,-0.4316140138693815
ACH-000302,-0.44634589541821695
ACH-000304,-0.5004683107599893
ACH-000307,-0.7103676683667016
ACH-000308,-0.5116073370190325
ACH-000310,-0.7232829428817172
ACH-000311,-0.7046932497744081
ACH-000312,-0.7575832996414366
ACH-000315,-0.6674813974979025
ACH-000316,-0.8439676104512667
ACH-000317,-0.9246792809387115
ACH-000318,-0.5720671039325396
ACH-000319,-0.8572308490457561
ACH-000320,-0.8399867766116672
ACH-000322,-0.6824174478448993
ACH-000323,-0.5016074375107817
ACH-000324,-0.6686255105919688
ACH-000329,-0.7253363841066045
ACH-000330,-0.6777936124387518
ACH-000331,-0.7285022119154129
ACH-000332,-0.4828519641469229
ACH-000334,-0.983634118055564
ACH-000335,-0.43995115400977336
ACH-000336,-0.5950837711827415
ACH-000337,-0.792741140346648
ACH-000338,-0.502825826031161
ACH-000339,-0.4864331562993768
ACH-000341,-1.0294131258807526
ACH-000348,-0.5922059881372899
ACH-000350,-0.5156666157158266
ACH-000352,-0.6283264495735171
ACH-000356,-0.5294904281823449
ACH-000361,-0.8004243468030352
ACH-000362,-0.5127031507721501
ACH-000363,-0.6612783652809713
ACH-000364,-0.5439196175099004
ACH-000365,-0.6514731787875906
ACH-000366,-0.6604899920103448
ACH-000368,-0.8044753313027058
ACH-000374,-0.5571490132755073
ACH-000375,-0.6065122613194828
ACH-000376,-0.5957853417500365
ACH-000381,-0.7412359114797267
ACH-000383,-0.4928909625670093
ACH-000387,-0.7747835811658409
ACH-000389,-0.759509536675731
ACH-000390,-0.9443968011332232
ACH-000393,-0.8195700481171321
ACH-000395,-0.4947956774156884
ACH-000396,-0.6494421066343482
ACH-000397,-0.677780080806679
ACH-000401,-0.5452584236501802
ACH-000402,-0.3777248852995544
ACH-000403,-0.6683986979196282
ACH-000404,-1.022324441724738
ACH-000406,-0.6332679096232651
ACH-000407,-0.6566569384404449
ACH-000408,-0.4542709146131024
ACH-000410,-0.7514801600933563
ACH-000411,-0.7220605970784999
ACH-000414,-0.8340108722991636
ACH-000415,-0.7442965719630888
ACH-000416,-0.7891388771853548
ACH-000420,-0.9056223160277368
ACH-000421,-0.6725947507937762
ACH-000424,-0.686225586790027
ACH-000425,-0.6062586518742908
ACH-000426,-0.3519530379847999
ACH-000427,-0.9069876867973314
ACH-000433,-0.8115205958293703
ACH-000435,-0.5457474945118366
ACH-000436,-0.6735702535168318
ACH-000444,-0.7140399502583719
ACH-000445,-0.6252092641332351
ACH-000448,-0.6143561591212515
ACH-000450,-0.4438153955553905
ACH-000452,-0.6813617638281364
ACH-000454,-0.5440737712598868
ACH-000458,-0.6034808978957373
ACH-000459,-0.3932157126733537
ACH-000460,-0.6332889048698771
ACH-000461,-0.7466442640195702
ACH-000463,-0.7387238086389699
ACH-000464,-0.7164897729842047
ACH-000466,-0.6136690911297487
ACH-000467,-0.4829197396352817
ACH-000468,-0.5481164410548984
ACH-000469,-0.7361994992500452
ACH-000470,-0.6818187811851653
ACH-000471,-0.7441605622623901
ACH-000472,-0.6983403054630327
ACH-000473,-0.748267297803149
ACH-000475,-0.6525794895013081
ACH-000476,-0.5933656903762391
ACH-000477,-0.3995694421100247
ACH-000479,-0.6119322784433977
ACH-000480,-0.5337408102500959
ACH-000481,-0.8125271712716569
ACH-000483,-0.7210560990027793
ACH-000484,-0.8430682116126502
ACH-000485,-0.7686479797616271
ACH-000486,-0.8505037013657875
ACH-000487,-1.0170929386873404
ACH-000488,-0.60558409277923
ACH-000490,-0.8654737856552126
ACH-000491,-0.6944028125260855
ACH-000495,-0.8503132071995402
ACH-000496,-0.702638384969908
ACH-000499,-0.6979020322615319
ACH-000500,-0.5167087319342492
ACH-000502,-0.7036763290868655
ACH-000503,-0.3343357085123904
ACH-000505,-0.4523830153898552
ACH-000507,-0.7670755378643567
ACH-000510,-0.5866287949357119
ACH-000511,-0.9030386925033922
ACH-000512,-0.7409320031167603
ACH-000516,-0.6862173744209105
ACH-000517,-0.7700857941941657
ACH-000518,-1.150303759669731
ACH-000520,-0.6076277216571772
ACH-000521,-0.7018020587873051
ACH-000522,-0.65596826434058
ACH-000524,-0.5524579518278241
ACH-000527,-0.8213499728053771
ACH-000528,-0.7488305806300707
ACH-000537,-0.8552703500740825
ACH-000541,-0.532592155958432
ACH-000542,-0.6623232466355984
ACH-000544,-0.5664800032947886
ACH-000545,-0.7937625236027309
ACH-000547,-0.4957935817310339
ACH-000548,-0.6108443005001067
ACH-000549,-0.6983639929619824
ACH-000550,-0.8524658182374175
ACH-000552,-0.6807574521076587
ACH-000556,-0.5676328865658777
ACH-000557,-0.7648220909637007
ACH-000569,-0.5296491777125211
ACH-000570,-0.8156896675809245
ACH-000571,-0.4953852033546686
ACH-000573,-0.74804960556964
ACH-000576,-0.6914263808636123
ACH-000579,-0.6487743251279738
ACH-000580,-0.9777080267165351
ACH-000584,-0.3625203374218521
ACH-000585,-0.6790495920135179
ACH-000588,-0.4590714017126217
ACH-000589,-0.6265606790318147
ACH-000591,-0.8786414064757381
ACH-000593,-0.6377747170739113
ACH-000600,-0.6143236067371941
ACH-000601,-0.7450272499499789
ACH-000605,-0.6079371328468347
ACH-000606,-0.7475996967092543
ACH-000608,-0.5697515022684928
ACH-000614,-0.8143418673470744
ACH-000616,-0.7051581409144854
ACH-000618,-0.7801692681465743
ACH-000619,-0.772798635672819
ACH-000620,-0.6563423646292075
ACH-000621,-0.4448119094404216
ACH-000622,-1.1264331778077858
ACH-000623,-0.7753061383308686
ACH-000624,-0.7982953980838075
ACH-000627,-0.5239099561916327
ACH-000630,-0.8205645132289686
ACH-000631,-0.8827139648531669
ACH-000632,-0.6350741992716756
ACH-000633,-0.37816000847540426
ACH-000637,-0.6230041136664014
ACH-000638,-0.5556955459142193
ACH-000646,-0.6395546560837417
ACH-000647,-0.6672273096335288
ACH-000648,-0.8689370020893498
ACH-000649,-0.7005936329944101
ACH-000651,-0.6600537778592076
ACH-000652,-0.9071650703849911
ACH-000653,-0.8158632660045574
ACH-000657,-0.6062329806360021
ACH-000658,-0.6877714746092985
ACH-000661,-0.41753141710363695
ACH-000662,-0.9039752732034833
ACH-000663,-0.6992046075380125
ACH-000665,-0.7016376513109163
ACH-000671,-0.6722196123077124
ACH-000672,-0.5536795750578458
ACH-000673,-0.8917118747644069
ACH-000676,-0.4968056042019244
ACH-000677,-0.6218505381474568
ACH-000681,-0.6526578302640451
ACH-000683,-0.6247748843295854
ACH-000684,-0.6628557913070349
ACH-000688,-0.8221984351656206
ACH-000693,-0.5040784087286686
ACH-000694,-0.818531923092072
ACH-000695,-0.6343291142711723
ACH-000696,-0.7200494354796646
ACH-000697,-0.5691481030643856
ACH-000699,-0.8795841092392234
ACH-000701,-0.5513814016783947
ACH-000706,-0.6048399601876749
ACH-000711,-0.6740772385361657
ACH-000713,-0.2412552961610841
ACH-000714,-0.9537905655770188
ACH-000718,-0.4342271999074933
ACH-000720,-0.5981168372486618
ACH-000721,-0.7223931723098833
ACH-000724,-0.5161166487243891
ACH-000725,-0.6973966321364983
ACH-000732,-0.7176400403049252
ACH-000734,-0.5627764299893304
ACH-000735,-0.7045180236716138
ACH-000736,-0.5843052896309565
ACH-000738,-0.6857632567866779
ACH-000746,-0.552570415519299
ACH-000747,-0.7152877609876229
ACH-000748,-0.5499388321595652
ACH-000753,-0.7653968155107613
ACH-000756,-0.6605817403322954
ACH-000757,-0.06214252029261036
ACH-000758,-0.6337851809884408
ACH-000760,-0.6057798805577094
ACH-000762,-0.4582920114764531
ACH-000763,-0.8054107359525156
ACH-000764,-0.6087219901849545
ACH-000765,-0.5747677087994085
ACH-000766,-0.4843318021358343
ACH-000767,-0.8711703714011363
ACH-000768,-0.5605725246806417
ACH-000769,-0.6063775527521905
ACH-000770,-0.6704620648064322
ACH-000771,-0.71242578760894
ACH-000773,-0.5490360414655889
ACH-000776,-0.7586999614111538
ACH-000777,-0.5964884009577278
ACH-000778,-0.8485808792058603
ACH-000781,-0.8224957768004059
ACH-000782,-0.5348992002462469
ACH-000783,-0.7216098729549084
ACH-000784,-0.4918068558661875
ACH-000785,-0.9903792108862456
ACH-000787,-0.6705146734647732
ACH-000788,-0.6272038585845414
ACH-000791,-0.4814363494822953
ACH-000792,-0.5796755889200007
ACH-000794,-0.6120520395151967
ACH-000796,-0.6566474824819628
ACH-000798,-0.5847404926116876
ACH-000799,-0.8942901210537197
ACH-000800,-0.5117405401272753
ACH-000802,-1.0577032055904352
ACH-000804,-0.4938967714548685
ACH-000805,-0.5999297762945899
ACH-000809,-0.5591171443790949
ACH-000810,-0.5063967534466587
ACH-000811,-1.0394791252101956
ACH-000817,-0.7809571775036922
ACH-000819,-0.7416753520867699
ACH-000820,-1.0988762670314312
ACH-000821,-0.6328981447989523
ACH-000822,-0.6249650048484459
ACH-000823,-0.5846698740380826
ACH-000824,-0.7805096422623586
ACH-000827,-0.6545016012007598
ACH-000829,-0.5522623298918636
ACH-000831,-0.5000188077538608
ACH-000832,-0.7405620311690148
ACH-000833,-0.4345771668173504
ACH-000834,-0.5380767702065237
ACH-000835,-0.5279922384890051
ACH-000836,-0.97012463567887
ACH-000837,-0.6716201045066573
ACH-000838,-0.6943305083074804
ACH-000839,-0.8208934558981529
ACH-000840,-0.7077307603884877
ACH-000841,-0.4667800541343493
ACH-000843,-0.7323649904309987
ACH-000846,-0.7031689347132059
ACH-000847,-0.7543773966556808
ACH-000848,-0.5867197553880722
ACH-000849,-0.6185265224606149
ACH-000851,-0.6029657605801542
ACH-000855,-0.5383521894132395
ACH-000856,-0.5809499284705775
ACH-000858,-0.6751724247641349
ACH-000859,-0.6316782346916334
ACH-000861,-0.6224743081501688
ACH-000862,-0.9268996334975116
ACH-000865,-0.6272228578965489
ACH-000866,-0.5896072010887271
ACH-000867,-0.7234821879005204
ACH-000869,-0.821030830758086
ACH-000872,-0.591157080283087
ACH-000873,-0.5299745062212201
ACH-000876,-0.9599221492832636
ACH-000878,-0.7563003116007059
ACH-000880,-0.8358635653017379
ACH-000881,-0.4343265195005081
ACH-000882,-0.467569383988024
ACH-000884,-0.7560100855981152
ACH-000885,-0.8502825619276837
ACH-000887,-0.6808764607213724
ACH-000889,-0.38741371861911
ACH-000896,-0.5987877337437147
ACH-000898,-0.7616178098034125
ACH-000900,-0.6629933826473432
ACH-000901,-0.6028506739579027
ACH-000905,-0.5961193546381663
ACH-000906,-0.6405809282532395
ACH-000907,-0.606409277152408
ACH-000910,-0.7104362193889505
ACH-000911,-0.6253303695512573
ACH-000912,-0.7160216788361777
ACH-000913,-0.7266913812900766
ACH-000915,-0.6409670334756745
ACH-000916,-0.9344471616403798
ACH-000917,-0.7096822636661065
ACH-000920,-0.5865380359245596
ACH-000921,-0.7839916440214015
ACH-000924,-0.7594517139472536
ACH-000926,-0.673785235259715
ACH-000928,-0.5076008500574287
ACH-000929,-0.7232420750839479
ACH-000932,-0.8181580779870369
ACH-000935,-0.9616611745452912
ACH-000936,-0.5176324076796419
ACH-000937,-0.3639499503630445
ACH-000938,-0.554036950522417
ACH-000939,-0.8821283443476572
ACH-000941,-0.5777249275881302
ACH-000943,-0.6507668798238043
ACH-000946,-0.7420806561605156
ACH-000947,-0.6012161595111427
ACH-000948,-0.8851857948925744
ACH-000950,-0.5073527310743312
ACH-000953,-0.3015000261754169
ACH-000954,-0.7104624635516781
ACH-000957,-0.7761181727927304
ACH-000958,-0.5951086071417218
ACH-000960,-0.6326313236045679
ACH-000963,-0.6898133195926087
ACH-000968,-0.6620867137279332
ACH-000969,-0.7852836394277097
ACH-000972,-0.8321843093460236
ACH-000973,-0.8225340227036997
ACH-000974,-0.6136312700431911
ACH-000978,-0.5391704951674587
ACH-000984,-0.8030953922818803
ACH-000986,-0.6769949495422513
ACH-000988,-0.462929557341235
ACH-000993,-0.8885920912106622
ACH-000994,-0.5935879383893626
ACH-000996,-0.7016944956205191
ACH-001001,-0.5910268918464476
ACH-001020,-0.6498707039729494
ACH-001028,-0.5591445017293062
ACH-001031,-0.7170413956014036
ACH-001038,-0.6964567072713129
ACH-001048,-0.7850378166143331
ACH-001050,-0.7652899230352386
ACH-001053,-0.6783931765993838
ACH-001054,-0.6698608510426235
ACH-001061,-0.6063439618030173
ACH-001067,-0.7424749944482335
ACH-001075,-0.8471812303729279
ACH-001096,-0.5924745441403935
ACH-001111,-0.5987741614385239
ACH-001119,-0.4249741775859517
ACH-001128,-0.7436270269163958
ACH-001134,-0.95249638694463
ACH-001151,-0.7379411763516216
ACH-001163,-0.48438202823276
ACH-001164,-0.5010428862158677
ACH-001183,-0.7434809932192422
ACH-001192,-0.7831582863091284
ACH-001193,-0.6536282755369129
ACH-001196,-0.5408956095510865
ACH-001197,-0.9366141951588522
ACH-001205,-0.7835593837803394
ACH-001211,-0.9078893154203348
ACH-001212,-0.304734735396253
ACH-001228,-0.6829751958682787
ACH-001232,-0.8432004043147103
ACH-001239,-0.5205054729765757
ACH-001270,-0.5717331419859563
ACH-001274,-0.575310177352208
ACH-001275,-0.7113898507248264
ACH-001277,-0.6533340663526713
ACH-001278,-0.7846206665370549
ACH-001280,-0.6192882901093631
ACH-001283,-0.5642458669323929
ACH-001289,-0.5538661501819252
ACH-001300,-0.8673625118784531
ACH-001301,-0.9409953054228508
ACH-001302,-0.7072532131140219
ACH-001306,-0.7667355274450451
ACH-001318,-0.5701928729842168
ACH-001322,-0.7179513418598942
ACH-001328,-0.7488534249432431
ACH-001332,-0.5326713697458553
ACH-001336,-0.8818991286766609
ACH-001346,-0.7422133593326798
ACH-001353,-0.6520630225829821
ACH-001354,-0.6678160582933655
ACH-001367,-0.6157187120808174
ACH-001368,-0.6594788330397454
ACH-001374,-0.5153894072366579
ACH-001377,-0.7519667941726854
ACH-001380,-0.6615700379709581
ACH-001391,-0.7545486006641188
ACH-001408,-0.7731104708073835
ACH-001430,-0.6221352101108499
ACH-001431,-0.7807298147347437
ACH-001450,-0.6529758866476841
ACH-001496,-0.6981717011961875
ACH-001500,-0.7583126834914162
ACH-001523,-0.5948440597079688
ACH-001532,-0.7801024982333543
ACH-001550,-0.9493737730933712
ACH-001552,-0.8400638729621462
ACH-001554,-0.6062036344805031
ACH-001654,-0.6625464178022981
ACH-001735,-0.5556960088895279
ACH-001736,-0.7015995999234286
ACH-001737,-0.2629861950270268
ACH-001740,-0.6825658382555294
ACH-001745,-0.4778761696221033
ACH-001765,-0.5262088984480373
