,RHBDL3 (162494)
ACH-000004,-0.01442122921861581
ACH-000005,-0.5229800194566764
ACH-000007,0.009246119599235995
ACH-000009,-0.16935452295422124
ACH-000011,-0.12136747772691173
ACH-000012,-0.12216360446719145
ACH-000013,-0.21821402990395514
ACH-000014,-0.11377996012574365
ACH-000015,-0.10770279440651832
ACH-000017,0.028291205067934824
ACH-000018,0.0857257187055498
ACH-000019,-0.1544974132878483
ACH-000021,-0.1468598429598853
ACH-000022,-0.1197804399291655
ACH-000025,0.024188689175209308
ACH-000028,-0.20193603002152327
ACH-000030,-0.19631737143858952
ACH-000035,-0.29209409002272857
ACH-000036,-0.14953461417812067
ACH-000037,-0.23165915358740585
ACH-000039,-0.08903530383367278
ACH-000040,-0.10975798680741396
ACH-000041,-0.1694472869960865
ACH-000042,-0.0815323063507185
ACH-000045,-0.05587493330224058
ACH-000047,-0.13520175086645372
ACH-000052,-0.15534730154527465
ACH-000053,-0.10159235631211548
ACH-000054,-0.05490477906455697
ACH-000055,-0.14012547274155085
ACH-000060,-0.3612063522928463
ACH-000067,-0.16358944647889173
ACH-000070,-0.1098116725507151
ACH-000075,0.036453136898776384
ACH-000078,-0.0839162437263664
ACH-000082,-0.053429356455293
ACH-000085,-0.016091217897076588
ACH-000086,-0.11381048151342747
ACH-000087,-0.2886090765646887
ACH-000092,-0.16654217165310836
ACH-000095,-0.07607460883833128
ACH-000097,-0.04950015412718951
ACH-000098,-0.09400169316735273
ACH-000099,-0.010236656328012923
ACH-000108,-0.16262748630754462
ACH-000113,0.003438057526341492
ACH-000116,-0.19727847356751804
ACH-000118,-0.14581221096803584
ACH-000120,-0.07590131733156953
ACH-000123,-0.1202197841842058
ACH-000127,-0.12012783119824524
ACH-000128,-0.19926454269820607
ACH-000132,-0.034248873066917165
ACH-000133,0.04447665559679485
ACH-000137,-0.2703234367866228
ACH-000138,-0.10706082440055732
ACH-000142,-0.27292714940785073
ACH-000143,-0.18009672460873474
ACH-000146,-0.12697445254399314
ACH-000148,-0.11915222476061367
ACH-000150,-0.07226002776585473
ACH-000152,-0.12385445539364692
ACH-000153,0.046842875457891515
ACH-000159,-0.037656034973661816
ACH-000160,-0.20165620468382334
ACH-000163,-0.034278284315664785
ACH-000167,0.2933341001363895
ACH-000168,-0.22026784786069648
ACH-000169,-0.015948859914306897
ACH-000178,-0.1368301710977411
ACH-000183,-0.2576280874846633
ACH-000188,-0.17443145021086726
ACH-000189,-0.13589232139095864
ACH-000190,-0.01562160236659405
ACH-000198,-0.14372126017921344
ACH-000203,-0.0939046086872351
ACH-000204,-0.2102829689792428
ACH-000206,-0.2584450540456519
ACH-000207,-0.14419739113887714
ACH-000208,-0.2866714874035265
ACH-000210,0.14623917208542705
ACH-000211,-0.20231482366968184
ACH-000215,-0.10558125592230964
ACH-000221,-0.1055886816351264
ACH-000222,-0.2614479084216476
ACH-000223,-0.03809112413926378
ACH-000226,-0.19227655398344373
ACH-000227,-0.0881641049341584
ACH-000228,-0.13903728450348585
ACH-000231,-0.2134887626463277
ACH-000232,-0.06703906888938799
ACH-000233,-0.06738788858406967
ACH-000234,-0.0026097129500945787
ACH-000235,-0.20793014344751135
ACH-000237,-0.12935764174262285
ACH-000238,-0.12488861299384138
ACH-000242,-0.19460517791020626
ACH-000243,-0.18985557481564388
ACH-000244,-0.20616196253069768
ACH-000246,-0.1309164770588524
ACH-000248,-0.2901773939360205
ACH-000250,-0.11026667413042736
ACH-000251,-0.018002770381160268
ACH-000252,-0.2032833544146101
ACH-000253,0.005796172089002603
ACH-000255,-0.20732287579726427
ACH-000256,-0.2673863051350185
ACH-000257,-0.10197336901901163
ACH-000258,0.058948968580017636
ACH-000259,-0.1947378663921207
ACH-000260,-0.13765679634322653
ACH-000261,-0.1262931402410386
ACH-000262,-0.02740503376217351
ACH-000263,-0.17484349548132655
ACH-000264,-0.14649983298835992
ACH-000265,-0.2350336172599908
ACH-000266,-0.07926668920719995
ACH-000272,-0.14554677702057994
ACH-000274,-0.26571880715772683
ACH-000277,-0.033708479393598154
ACH-000278,-0.09263475684496644
ACH-000279,-0.20389096175344132
ACH-000280,-0.2378340835386813
ACH-000281,-0.11147015180197298
ACH-000288,-0.17822317249775835
ACH-000291,-0.0451760190574106
ACH-000293,-0.10609615368645753
ACH-000294,-0.16386726080879674
ACH-000295,-0.13809909126402406
ACH-000296,0.12370751236120227
ACH-000302,-0.059668508548284885
ACH-000304,0.1276475381354884
ACH-000307,-0.19879685386470514
ACH-000308,-0.04419049577907469
