,TNKS2 (80351)
ACH-000159,0.021810375082572667
ACH-000160,0.12236366234704958
ACH-000163,-0.15261016149696896
ACH-000167,0.14989616759128774
ACH-000168,-0.2430547019066308
ACH-000169,-0.044436535894280565
ACH-000178,-0.047335446210652686
ACH-000183,-0.25934760750239555
ACH-000188,-0.014719116654390569
ACH-000189,0.1459278057362297
ACH-000190,0.3010116551109698
ACH-000198,0.0703422977458075
ACH-000203,-0.12709767768812824
ACH-000204,0.041056399671763694
ACH-000206,0.0006450533402740037
ACH-000207,-0.044969644609987834
ACH-000208,-0.032861968879716805
ACH-000210,0.04753011720590234
ACH-000211,-0.07981497806851551
ACH-000215,-0.04407860674962701
ACH-000221,-0.09187907419957296
ACH-000222,-0.01617408089772951
ACH-000223,-0.06363953851032135
ACH-000226,-0.0556399324308788
ACH-000227,0.025681964447520283
ACH-000228,-0.12945622144019706
ACH-000231,-0.09493418334428963
ACH-000232,0.040058513644064084
ACH-000233,-0.06234646124738149
ACH-000234,-0.06914216887458605
ACH-000235,-0.041907735803277724
ACH-000237,0.0500192038328904
ACH-000238,0.010854771223281144
ACH-000242,0.18869146123605146
ACH-000243,0.0587558177767554
ACH-000244,-0.016459761696153444
ACH-000246,0.008930824573290957
ACH-000248,-0.12514906432097705
ACH-000250,-0.031463109314694315
ACH-000251,-0.20471383153316305
ACH-000252,-0.05601629951156044
ACH-000253,-0.11182574048281443
ACH-000255,-0.07546026839026601
ACH-000256,-0.1171533033640426
ACH-000257,-0.06538374295442642
ACH-000258,-0.027327515367461315
ACH-000259,-0.044924475346388805
ACH-000260,-0.06951649566217484
ACH-000261,-0.008871677253827284
ACH-000262,-0.029600287034584838
ACH-000263,-0.39814759355647295
ACH-000264,-0.10262951900570252
ACH-000265,-0.09188635020466883
ACH-000266,0.005887925421110119
ACH-000272,0.0382007288552116
ACH-000274,-0.06669867467283598
ACH-000277,0.12639744724127866
ACH-000278,0.0023345148251131985
ACH-000279,-0.012379009086170258
ACH-000280,-0.31953731516713885
ACH-000281,-0.09792149584312974
ACH-000288,0.003461764024925765
ACH-000291,-0.0591800847906889
ACH-000293,-0.02263628594945
ACH-000294,-0.0986552228700489
ACH-000295,0.08484938679107465
ACH-000296,0.03929256032870128
ACH-000302,-0.05679166259629221
ACH-000304,0.03968984963490997
ACH-000307,-0.08639329161550753
ACH-000308,0.008750329848401244
ACH-000310,0.01915476154044786
ACH-000311,-0.2664305366420749
ACH-000312,0.02786057043570726
ACH-000315,0.21563089941387453
ACH-000316,-0.017886124831314618
ACH-000317,-0.28442925278770104
ACH-000318,-0.04967971617803962
ACH-000319,0.061548682855511225
ACH-000320,-0.11929676082075667
ACH-000322,-0.07061190626424323
ACH-000323,-0.06493675484643714
ACH-000324,-0.028936263958772176
ACH-000329,0.024066359376468317
ACH-000330,-0.016388436712454345
ACH-000331,-0.18176874630410364
ACH-000332,-0.07749327594925094
ACH-000334,0.2218450332708672
ACH-000335,-0.053258208747997485
ACH-000336,0.04793636478533333
ACH-000337,-0.17013159858023302
ACH-000338,-0.10971744562947364
ACH-000339,0.006852719537751003
ACH-000341,0.07372572971186242
ACH-000348,-0.0011212087198685296
ACH-000350,0.08415268476568356
ACH-000352,-0.13587556622941718
ACH-000356,-0.1737068084281594
ACH-000361,-0.046544299398200976
ACH-000362,-0.02215858309558456
ACH-000363,-0.07737007653766811
ACH-000364,-0.09036627574157136
ACH-000365,-0.051431266336165515
ACH-000366,-0.009066160616879535
ACH-000368,-0.1528587277705428
ACH-000374,-0.06833646227304918
ACH-000375,-0.0916957963387652
ACH-000376,-0.053730083973131657
ACH-000381,-0.16013244965573686
ACH-000383,-0.08497809954791309
ACH-000387,-0.030983752753654982
ACH-000389,-0.2249837624369799
ACH-000390,-0.02549062671731288
ACH-000393,0.008623219085349026
ACH-000395,-0.30446919991262233
ACH-000396,0.0024112350454943018
ACH-000397,-0.028177884657228064
ACH-000401,-0.2332539565299524
ACH-000402,0.004368973760175156
ACH-000403,-0.07992188866633497
ACH-000404,0.009214914358463602
ACH-000406,0.07123955940035151
ACH-000407,-0.059611803603463985
ACH-000408,-0.058026103051804674
ACH-000410,-0.20213403580074787
ACH-000411,-0.02077618463360781
ACH-000414,0.05189048050161814
ACH-000415,-0.09378549023059417
ACH-000416,-0.017757817105423318
ACH-000420,-0.2756503385011893
ACH-000421,-0.1465766198758092
ACH-000424,-0.08764045044364067
ACH-000425,-0.057017324653506826
ACH-000426,-0.05892859291544699
ACH-000427,-0.1772631994225321
ACH-000433,-0.051209775021668937
ACH-000435,0.034750427988233426
ACH-000436,0.13353026746815275
ACH-000444,-0.1085543709113858
ACH-000445,-0.020222249375440288
ACH-000448,-0.03262916826704537
ACH-000450,0.058652561523272514
ACH-000452,-0.15140118531610255
ACH-000454,-0.14246002420830656
ACH-000458,-0.08175130962771422
ACH-000459,0.08411222439661492
ACH-000460,-0.07528786222365491
ACH-000461,-0.01626291108604494
ACH-000463,-0.08278237935751992
ACH-000464,-0.05486756827664548
ACH-000466,-0.2870732997024663
ACH-000467,0.013062057405498432
ACH-000468,-0.02380811245967095
ACH-000469,-0.09363474487371994
ACH-000470,0.035554864991050567
ACH-000471,-0.008148981765832076
ACH-000472,-0.02913077113319592
ACH-000473,0.14279101880696254
ACH-000475,-0.06708180389804666
ACH-000476,-0.20666425944640332
ACH-000477,0.12358985387065892
ACH-000479,-0.10654318693979398
ACH-000480,0.017879473566754175
ACH-000481,-0.04186182514774923
ACH-000483,-0.11789060409260445
ACH-000484,-0.01509654134918403
ACH-000485,-0.04159087502589482
ACH-000486,-0.07532584010603617
ACH-000487,-0.05492161825907847
ACH-000488,0.04600002057576532
ACH-000490,-0.2138787149172171
ACH-000491,-0.09575667966193123
ACH-000495,-0.21619251026755665
ACH-000496,-0.0998284851360696
ACH-000499,-0.12168094314766074
ACH-000500,-0.4393923290609356
ACH-000502,0.12355283349794438
ACH-000503,0.04741387648282582
ACH-000505,0.0650282512284738
ACH-000507,-0.1094819243928038
ACH-000510,0.00146091251571814
ACH-000511,0.020477781866519437
ACH-000512,-0.1313174004389015
ACH-000516,-0.07466991170994658
ACH-000517,-0.0739226200518961
ACH-000518,-0.01980508245131572
ACH-000520,-0.06571993432297787
ACH-000521,-0.14941212359153955
ACH-000522,-0.053134526390590166
ACH-000524,-0.1260199840851382
ACH-000527,0.025456584426407514
ACH-000528,-0.07801054115897804
ACH-000537,-0.14239569338743244
ACH-000541,-0.20807250069116395
ACH-000542,-0.02646292793814807
ACH-000544,-0.0008866701320602369
ACH-000545,-0.01762921787850579
ACH-000547,-0.12606948621695374
ACH-000548,-0.2296788398329793
ACH-000549,-0.30251924510500605
ACH-000550,-0.04643950979662677
ACH-000552,-0.09011310310752912
ACH-000556,-0.06971988180013929
ACH-000557,-0.04038148637726675
ACH-000569,-0.22272989218831185
ACH-000570,-0.06244001193015259
ACH-000571,0.0014724472043533556
ACH-000573,-0.06485335984989743
ACH-000576,-0.03312924282145383
ACH-000579,-0.09592696179034667
ACH-000580,0.110819510552845
ACH-000584,0.07920256521807896
ACH-000585,-0.2161289860170472
ACH-000588,-0.02062251014534869
ACH-000589,-0.015071388166088941
ACH-000591,-0.03023412295418545
ACH-000593,0.0007714210005976028
ACH-000600,0.06150252581478788
ACH-000601,0.03937708959428751
ACH-000605,0.11850514268751187
ACH-000606,-0.07866031330467882
ACH-000608,-0.04710913035370872
ACH-000614,-0.1267269601172809
ACH-000616,-0.154241261662415
ACH-000618,0.007709997103532194
ACH-000619,-0.10251620518086106
ACH-000620,-0.006631669952934729
ACH-000621,0.09907498325834584
ACH-000622,0.10074439417171924
ACH-000623,-0.08169770501571375
ACH-000624,0.03158634247021948
ACH-000627,-0.2293798840880939
ACH-000630,-0.06364817682310703
ACH-000631,-0.05228281645076426
ACH-000632,-0.08477698911074961
ACH-000633,-0.01540537426492771
ACH-000637,0.06255116844261431
ACH-000638,-0.07111041554743343
ACH-000646,0.0958471300104949
ACH-000647,-0.06855730277014654
ACH-000648,-0.1038374615317096
ACH-000649,-0.029525070093028787
ACH-000651,-0.0928197491698765
ACH-000652,-0.16124177556506525
ACH-000653,0.06563387972143478
ACH-000657,-0.09662268238673943
ACH-000658,-0.006052062960996692
ACH-000661,0.03327489065924317
ACH-000662,0.12933029373276278
ACH-000663,0.010387395882725045
ACH-000665,-0.00730308709700673
ACH-000671,-0.20541945413347826
ACH-000672,-0.1257899619206145
ACH-000673,-0.04041017094430829
ACH-000676,-0.090616662516391
ACH-000677,-0.11089553783975756
ACH-000681,-0.06546654501171532
ACH-000683,-0.01994890364058938
ACH-000684,0.03147226345320634
ACH-000688,-0.019431605387476833
ACH-000693,-0.011434652041786036
ACH-000694,-0.20456247321460608
ACH-000695,-0.267546691733274
ACH-000696,-0.06881217712698977
ACH-000697,0.1135428112793458
ACH-000699,0.008963626775871265
ACH-000701,-0.05698508049264145
ACH-000706,-0.044190702706902785
ACH-000711,-0.033420994308298264
ACH-000713,0.012944109256740577
ACH-000714,-0.1367561246642138
ACH-000718,0.008314331160061174
ACH-000720,0.03494579502871957
ACH-000721,-0.05842346073397835
ACH-000724,-0.2635591369985507
ACH-000725,-0.03136340758901025
ACH-000732,-0.05795114466394299
ACH-000734,-0.0009456474462757277
ACH-000735,-0.06460591557212612
ACH-000736,-0.10731581608333783
ACH-000738,-0.2224705616693096
ACH-000746,0.04830526676773507
ACH-000747,-0.1809724750072061
ACH-000748,-0.06456195350924884
ACH-000753,0.05462353264018161
ACH-000756,0.04717245253464746
ACH-000757,-0.00021791522312976372
ACH-000758,-0.06322836332722799
ACH-000760,-0.02650756019689188
ACH-000762,-0.00040923438700586845
ACH-000763,-0.07730355394662079
ACH-000764,-0.2533096307215381
ACH-000765,-0.15854569852769684
ACH-000766,-0.0647171755761586
ACH-000767,-0.03825570992420031
ACH-000768,-0.2340857097248116
ACH-000769,-0.04952624804938344
ACH-000770,-0.08567200586830674
ACH-000771,-0.08190705476473907
ACH-000773,0.022336766740808124
ACH-000776,-0.05145611273089968
ACH-000777,-0.1168265453086315
ACH-000778,-0.0434928938552522
ACH-000781,-0.026079920404775785
ACH-000782,-0.06686051202834299
ACH-000783,0.06693526584418591
ACH-000784,-0.0723476611509227
ACH-000785,-0.05464680224989273
ACH-000787,-0.04134612392349495
ACH-000788,-0.031101046250438132
ACH-000791,0.011117055217512852
ACH-000792,0.05531578127902099
ACH-000794,-0.11624251176238955
ACH-000796,-0.09528602716955144
ACH-000798,-0.15607645220337912
ACH-000799,-0.12939663957886902
ACH-000800,0.08893295762008553
ACH-000802,-0.13565104475788978
ACH-000804,-0.12843783645523107
ACH-000805,-0.1959404278173211
ACH-000809,0.007371373910684961
ACH-000810,-0.03991972290497992
ACH-000811,0.04536971961298504
ACH-000817,-0.11108841234918232
ACH-000819,-0.08124398829410835
ACH-000820,0.05033503170114013
ACH-000821,-0.18202743679310848
ACH-000822,-0.07511145828512872
ACH-000823,-0.057864865172664474
ACH-000824,-0.057638445662536064
ACH-000827,0.03800451741372456
ACH-000829,0.11307062803088155
ACH-000831,-0.11072835226048908
ACH-000832,-0.043104568335767035
ACH-000833,0.1050161287933032
ACH-000834,-0.07838614432732148
ACH-000835,-0.07610232096616237
ACH-000836,0.09640491355605277
ACH-000837,-0.1106628862246072
ACH-000838,0.18384236284161207
ACH-000839,-0.2254883488837792
ACH-000840,-0.1854114611985147
ACH-000841,0.02190576165689677
ACH-000843,0.055477121545617084
ACH-000846,-0.08209586399993679
ACH-000847,0.04706129040954455
ACH-000848,0.12380142154069045
ACH-000849,-0.11910083123721925
ACH-000851,-0.02683887979963634
ACH-000855,0.04037810135377468
ACH-000856,-0.18356896575066314
ACH-000858,0.02978997697132205
ACH-000859,-0.25809174658969203
ACH-000861,-0.0013793703864155278
ACH-000862,-0.09976474486379124
ACH-000865,-0.0799356569400008
ACH-000866,-0.026645872493354768
ACH-000867,-0.013765502838654
ACH-000869,0.06288087601698893
ACH-000872,-0.06472589701894121
ACH-000873,-0.04207167798066922
ACH-000876,0.0034806357226363216
ACH-000878,0.051837471378835286
ACH-000880,0.06612427678546154
ACH-000881,-0.027201596589788046
ACH-000882,-0.043037788819133435
ACH-000884,-0.11562926697422587
ACH-000885,-0.02488263421192227
ACH-000887,-0.04804073435799831
ACH-000889,-0.09177566674654568
ACH-000896,-0.1141206120854076
ACH-000898,0.002108552178795593
ACH-000900,-0.07438299013465217
ACH-000901,0.01150714426763509
ACH-000905,-0.1392379827186862
ACH-000906,-0.010670700754911808
ACH-000907,-0.0973479732526331
ACH-000910,0.10688769472234387
ACH-000911,0.035721058988590036
ACH-000912,-0.02719589376949133
ACH-000913,-0.00880078659369888
ACH-000915,0.07803553761957094
ACH-000916,-0.16347405776807614
ACH-000917,-0.014666656321202575
ACH-000920,0.11765524002437205
ACH-000921,-0.07528006854353396
ACH-000924,-0.047404130856816544
ACH-000926,-0.1156525607290512
ACH-000928,0.1542549210472992
ACH-000929,0.10218581627511772
ACH-000932,-0.183381937589547
ACH-000935,0.028570334661188124
ACH-000936,-0.01943365583273929
ACH-000937,0.032842036344039836
ACH-000938,0.04588482946594991
ACH-000939,0.24928670628966845
ACH-000941,-0.032636523408925214
ACH-000943,-0.09710821241372088
ACH-000946,-0.08810774223616437
ACH-000947,0.07212037661743394
ACH-000948,0.07061796387974552
ACH-000950,-0.18710744255061912
ACH-000953,-0.0074956283395567124
ACH-000954,-0.028049231328329618
ACH-000957,-0.15881313689851848
ACH-000958,-0.09171170566414368
ACH-000960,-0.04589022485033956
ACH-000963,0.01894061445801373
ACH-000968,0.04941789461978519
ACH-000969,-0.1912752946806176
ACH-000972,0.5921029047222953
ACH-000973,0.01907828910137396
ACH-000974,-0.13678884153688126
ACH-000978,-0.2681065384846422
ACH-000984,-0.013313904108464798
ACH-000986,-0.15929572999388306
ACH-000988,-0.00021937043762441398
ACH-000993,0.03997798208822901
ACH-000994,-0.1241301220801549
ACH-000996,-0.0934604560143536
ACH-001001,0.0061356552633201715
ACH-001020,0.2814374719925771
ACH-001028,0.013790013983556351
ACH-001031,-0.24557045216681714
ACH-001038,-0.01284862996639798
ACH-001048,-0.0670721001463817
ACH-001050,-0.07840349067414372
ACH-001053,0.10980027531168944
ACH-001054,0.04492116725306114
ACH-001061,0.09924523584003676
ACH-001067,-0.1089188785986458
ACH-001075,-0.3506279934204249
ACH-001096,-0.02517397935150976
ACH-001111,-0.1411053084763262
ACH-001119,-0.021209545781361385
ACH-001128,0.7523958679800921
ACH-001134,0.020027565759821658
ACH-001151,-0.07826521153559272
ACH-001163,-0.0810439432328813
ACH-001164,-0.059243995406568585
ACH-001183,-0.052644694431627316
ACH-001192,-0.0951380556530696
ACH-001193,0.2323310663601603
ACH-001196,0.09741779282073436
ACH-001197,0.1297634035895298
ACH-001205,-0.1002690672412475
ACH-001211,0.038084256380277334
ACH-001212,-0.08745566960911119
ACH-001228,0.017276058924158826
ACH-001232,-0.04237265115431668
ACH-001239,-0.0761103953018948
ACH-001270,-0.052880616725609585
ACH-001274,-0.06568140393482784
ACH-001275,0.12173600922426395
ACH-001277,-0.032845664547332835
ACH-001278,0.2541207405451168
ACH-001280,0.07309575121318625
ACH-001283,0.0012429949950005213
ACH-001289,-0.06107406630061823
ACH-001300,0.06061472962789991
ACH-001301,0.015866223123776526
ACH-001302,0.028104379524767385
ACH-001306,-0.11373692457772255
ACH-001318,-0.10540945514145683
ACH-001322,-0.19605969030827824
ACH-001328,-0.05502994120857259
ACH-001332,0.032842154465303905
ACH-001336,-0.03788882281933227
ACH-001346,-0.16389360830239671
ACH-001353,-0.1292832521262239
ACH-001354,0.09367321237372006
ACH-001367,-0.06813803231025453
ACH-001368,0.04679347141778584
ACH-001374,-0.2522966678884444
ACH-001377,-0.08189167988851091
ACH-001380,-0.11558745123356025
ACH-001391,-0.1048599285301768
ACH-001408,0.02272199903677741
ACH-001430,-0.13408871716079165
ACH-001431,-0.11203759667373063
ACH-001450,-0.08747503187145322
ACH-001496,0.07154146380863166
ACH-001500,0.20070004931517327
ACH-001523,-0.01711713968916115
ACH-001532,-0.06031253540878581
ACH-001550,0.11947739361819475
ACH-001552,-0.10270244193128243
ACH-001554,-0.05112110190214552
ACH-001654,-0.03661908400345446
ACH-001735,-0.0007795178403915976
ACH-001736,0.12557167775927006
ACH-001737,-0.2786197271836499
ACH-001740,0.13201043963189985
ACH-001745,0.1761202774892004
ACH-001765,-0.03515921519411731
