,LIMK1 (3984)
ACH-000004,-0.17563851035543265
ACH-000005,0.07485432121097961
ACH-000007,0.1166079825658607
ACH-000009,0.11865809049497905
ACH-000011,0.2669876404806403
ACH-000012,0.029671004798860007
ACH-000013,0.12959978773944114
ACH-000014,0.01319427547876865
ACH-000015,0.086038713037756
ACH-000017,0.15624549542292016
ACH-000018,-0.00873601357237672
ACH-000019,0.11151584840700446
ACH-000021,-0.18538339269432053
ACH-000022,-0.10168205937868637
ACH-000025,0.15279264869300396
ACH-000028,0.05014172823798691
ACH-000030,0.13198271452329696
ACH-000035,0.0041105468820363
ACH-000036,0.022891682342058683
ACH-000037,0.06168616042936245
ACH-000039,-0.03162549351115268
ACH-000040,0.048908047381875264
ACH-000041,0.09929038251304964
ACH-000042,0.11456465758300585
ACH-000045,0.07794194810722584
ACH-000047,0.13292375173376325
ACH-000052,-0.005216876252528247
ACH-000053,0.05422999914381891
ACH-000054,0.05167834302795799
ACH-000055,0.0707297787529361
ACH-000060,0.028924902074966518
ACH-000067,-0.0474222620450499
ACH-000070,0.07431498307545327
ACH-000075,-0.04385933538596845
ACH-000078,0.1202643208385072
ACH-000082,0.08922938800462392
ACH-000085,0.033526138666430234
ACH-000086,0.13394793683486672
ACH-000087,0.005155125230406457
ACH-000092,-0.018386856301782818
ACH-000095,0.04996354542642115
ACH-000097,-0.031369833603701366
ACH-000098,-0.12617516547034036
ACH-000099,0.09447766035129752
ACH-000108,0.06258819344956816
ACH-000113,0.07982958364529245
ACH-000116,0.09689551177770868
ACH-000118,0.01195651543580037
ACH-000120,-0.10649637143582502
ACH-000123,0.004493927629577242
ACH-000127,-0.061287245236679916
ACH-000128,-0.1573807527107479
ACH-000132,0.028309405711407026
ACH-000133,-0.0437397099846659
ACH-000137,0.0261155943266636
ACH-000138,0.0975794692442348
ACH-000142,0.18413354375710253
ACH-000143,0.02898572022342613
ACH-000146,0.0034111704542798805
ACH-000148,0.13042353246149976
ACH-000150,0.15450373639980847
ACH-000152,-0.10120360444150182
ACH-000153,0.025415115585781627
ACH-000159,0.00599388478644049
ACH-000160,0.020132481803486226
ACH-000163,-0.02413860216712009
ACH-000167,-0.1947730022658362
ACH-000168,0.028879692040795657
ACH-000169,0.00879160196498731
ACH-000178,0.10583421675219376
ACH-000183,-0.05746797894890136
ACH-000188,-0.004535791625030965
ACH-000189,-0.09740375335906147
ACH-000190,-0.02836195053813303
ACH-000198,0.05995172603089498
ACH-000203,-0.1775668406150244
ACH-000204,-0.1673672856904428
ACH-000206,-0.05709136759660258
ACH-000207,-0.14080994718567266
ACH-000208,0.01782387758021857
ACH-000210,-0.24214969170362435
ACH-000211,0.07391548018073985
ACH-000215,0.006182956470907022
ACH-000221,-0.07970410628015545
ACH-000222,-0.2260729143455908
ACH-000223,0.07190045765258901
ACH-000226,0.01768402292353261
ACH-000227,0.17538970101978424
ACH-000228,0.06811826287488712
ACH-000231,-0.05311175111428042
ACH-000232,0.14376884782793525
ACH-000233,0.06195853305800876
ACH-000234,0.12591170627083575
ACH-000235,0.04451516045355675
ACH-000237,-0.08806637762883818
ACH-000238,-0.04497494583577778
ACH-000242,0.463207464828424
ACH-000243,0.008893804154083687
ACH-000244,-0.4350758911462913
ACH-000246,0.10444145950195388
ACH-000248,0.1352753269912458
ACH-000250,0.02520557864541928
ACH-000251,0.3366504220002298
ACH-000252,0.0047758563284621474
ACH-000253,0.030868964242937363
ACH-000255,-0.09927534846384857
ACH-000256,0.09580241619091112
ACH-000257,-0.08304224838973366
ACH-000258,-0.21430381124856
ACH-000259,0.0651807181654077
ACH-000260,0.09009263111051524
ACH-000261,-0.03630958029480028
ACH-000262,-0.11867701043084343
ACH-000263,-0.13878855555461392
ACH-000264,0.0307378054219718
ACH-000265,0.13568255003726826
ACH-000266,0.08790282437465889
ACH-000272,0.02175534651105977
ACH-000274,-0.012209040849112372
ACH-000277,0.2285699873490257
ACH-000278,-0.05212748388023843
ACH-000279,-0.1037922869894917
ACH-000280,-0.06253761445138037
ACH-000281,-0.1473244350247369
ACH-000288,0.020459192318802825
ACH-000291,0.0505015564868293
ACH-000293,0.07880781430236823
ACH-000294,0.05420693444591456
ACH-000295,0.0706586874745877
ACH-000296,-0.08811580146171755
ACH-000302,-0.02526724505521977
ACH-000304,-0.07786301643234397
ACH-000307,0.01805648670580055
ACH-000308,-0.10468830817798924
ACH-000310,0.104939262658321
ACH-000311,0.0956994316292252
ACH-000312,-0.017686293421158482
ACH-000315,0.04791415899192318
ACH-000316,0.02201737042084297
ACH-000317,-0.1275010351653202
ACH-000318,0.13908649688794614
ACH-000319,-0.0393487986718888
ACH-000320,0.039293898301460725
ACH-000322,0.17755414533955735
ACH-000323,0.07463151725958014
ACH-000324,0.04613050509021442
ACH-000329,0.12048921237466075
ACH-000330,-0.2386571752274417
ACH-000331,0.15302704460210345
ACH-000332,0.07635171935754491
ACH-000334,0.12201878431541904
ACH-000335,0.020918703708818424
ACH-000336,-0.3102186348933977
ACH-000337,-0.08643851930916888
ACH-000338,-0.15574529575617366
ACH-000339,-0.0007563581602375296
ACH-000341,0.08002820242276175
ACH-000348,0.03290654916535754
ACH-000350,0.10943363575890994
ACH-000352,0.10942490229114328
ACH-000356,-0.012923277113157251
ACH-000361,0.028900542683503287
ACH-000362,-0.05862939397763304
ACH-000363,0.015813525222565964
ACH-000364,-0.0976596181369545
ACH-000365,0.12018096033792935
ACH-000366,-0.002812457639998786
ACH-000368,0.12421982552748405
ACH-000374,-0.1490010381213526
ACH-000375,0.00858051895766655
ACH-000376,-0.011364579387894662
ACH-000381,0.06457176863078698
ACH-000383,-0.0071465920047312295
ACH-000387,0.10300369314965307
ACH-000389,0.05969890841074775
ACH-000390,0.03564205798399344
ACH-000393,0.008033283055892874
ACH-000395,-0.2858197244600716
ACH-000396,0.2057558280206926
ACH-000397,0.1099749610846922
ACH-000401,0.07640981358586751
ACH-000402,0.0966838651206062
ACH-000403,-0.018400450383523916
ACH-000404,0.2267694659587828
ACH-000406,0.007432610568404135
ACH-000407,0.04827346933160842
ACH-000408,0.06278133736661419
ACH-000410,-0.0024920106021890038
ACH-000411,-0.140403818385104
ACH-000414,0.14947202715353494
ACH-000415,-0.1597739683439864
ACH-000416,0.11990401520154018
ACH-000420,-0.07271914903857654
ACH-000421,0.04241049850532631
ACH-000424,0.0883988489514968
ACH-000425,-0.0759856548459962
ACH-000426,0.023477818056016342
ACH-000427,-0.008882931729050914
ACH-000433,0.014138974627059002
ACH-000435,0.15591963539320766
ACH-000436,0.16241318997964338
ACH-000444,0.08541575782757149
ACH-000445,0.1919649434520164
ACH-000448,-0.032370547830114185
ACH-000450,-0.25534615953207984
ACH-000452,-0.14095205987820525
ACH-000454,0.33994174122951776
ACH-000458,0.03153586170279924
ACH-000459,0.3135160874522287
ACH-000460,0.16831023543313273
ACH-000461,0.19755549739446734
ACH-000463,0.009641091864015605
ACH-000464,0.09379362354792503
ACH-000466,0.1001342430296457
ACH-000467,0.06426984401219918
ACH-000468,-0.15772204754561758
ACH-000469,0.07661115771366761
ACH-000470,-0.07813552538267507
ACH-000471,0.11800932222730648
ACH-000472,-0.02816821029815748
ACH-000473,-0.0830217221987444
ACH-000475,0.003754895533305451
ACH-000476,-0.004745004355273865
ACH-000477,0.026234322564515397
ACH-000479,-0.15738685717991996
ACH-000480,0.0021813944961046826
ACH-000481,0.08733972351726099
ACH-000483,0.01941372249664151
ACH-000484,-0.054044099178545066
ACH-000485,-0.08416790122588662
ACH-000486,0.14572641750337553
ACH-000487,0.0717795596994616
ACH-000488,0.1187973292644309
ACH-000490,-0.0791194896724685
ACH-000491,-0.051316257431207365
ACH-000495,-0.0914978442645102
ACH-000496,0.06599631403832437
ACH-000499,0.18630793864465556
ACH-000500,0.21099455632936487
ACH-000502,0.08138560745806968
ACH-000503,-0.10221826796821758
ACH-000505,0.06231109425790168
ACH-000507,-0.005696089929464349
ACH-000510,-0.018185354434771685
ACH-000511,0.05619938538100184
ACH-000512,0.13057905956592106
ACH-000516,0.04970110246062488
ACH-000517,0.021237706483662272
ACH-000518,-0.038457023265033884
ACH-000520,-0.01584903007435729
ACH-000521,0.1372207809797358
ACH-000522,-0.09637022261317947
ACH-000524,0.01669118003601324
ACH-000527,0.0646321796473012
ACH-000528,-0.016134124324875654
ACH-000537,-0.0949922896695364
ACH-000541,-0.0663636920187223
ACH-000542,0.047462241797076116
ACH-000544,0.12398764425223086
ACH-000545,0.004776608739138102
ACH-000547,-0.02375694637552406
ACH-000548,0.22203929493586613
ACH-000549,0.09455207609450504
ACH-000550,0.0036562349382720846
ACH-000552,0.07406865500770195
ACH-000556,-0.012583575787084654
ACH-000557,-0.014789792871372952
ACH-000569,0.05082575845855149
ACH-000570,0.03635385291696582
ACH-000571,0.02670895943106574
ACH-000573,0.07313188979425718
ACH-000576,-0.1385029400929322
ACH-000579,0.029694697863368463
ACH-000580,-0.007234290334962144
ACH-000584,0.017791937281380718
ACH-000585,0.05313329477920711
ACH-000588,0.11496982032505845
ACH-000589,0.0013592104881365538
ACH-000591,0.15084584050207453
