,LEPROT (54741)
ACH-000004,-0.01836440815649164
ACH-000005,-0.03216223658465131
ACH-000007,-0.0074602387515168905
ACH-000009,0.025098135715747073
ACH-000011,-0.05753341063142725
ACH-000012,-0.006330502993465064
ACH-000013,0.02776842702744068
ACH-000014,-0.17367334351248992
ACH-000015,-0.036078869413007975
ACH-000017,-0.04853431868374705
ACH-000018,0.11145363735248798
ACH-000019,-0.019804249533424183
ACH-000021,-0.0984257694647844
ACH-000022,-0.0645891345250808
ACH-000025,-0.2749249467594416
ACH-000028,0.08932189350373004
ACH-000030,-0.05170925816849485
ACH-000035,-0.10337776759712572
ACH-000036,-0.0053192940304457705
ACH-000037,-0.003325350366508077
ACH-000039,0.02295049764649727
ACH-000040,0.004001036137786232
ACH-000041,-0.0008409133775797178
ACH-000042,0.046425115711161785
ACH-000045,0.0757385553773093
ACH-000047,0.024563631657525002
ACH-000052,0.054523247444259015
ACH-000053,-0.0002876297751881176
ACH-000054,-0.059569910736462464
ACH-000055,-0.03567612681713361
ACH-000060,0.006884248576875945
ACH-000067,-0.033676866505834145
ACH-000070,-0.25671120957305144
ACH-000075,-0.06775022080906312
ACH-000078,-0.2479463711765051
ACH-000082,-0.10075812248652373
ACH-000085,0.011317814333331441
ACH-000086,-0.06083557806930144
ACH-000087,-0.04659751328956761
ACH-000092,-0.06380913532743206
ACH-000095,-0.114711251136784
ACH-000097,-0.11319004516801455
ACH-000098,-0.1069418025950225
ACH-000099,-0.10665416318134467
ACH-000108,0.060722216444528625
ACH-000113,-0.007327906730356501
ACH-000116,-0.04708467510579139
ACH-000118,0.05291022802926917
ACH-000120,-0.006489006919517036
ACH-000123,0.04108195398176248
ACH-000127,-0.034078446854929466
ACH-000128,-0.13587899093962685
ACH-000132,-0.015486865836636044
ACH-000133,-0.017395705532424054
ACH-000137,-0.20804043114675985
ACH-000138,0.08258270784568453
ACH-000142,0.13407244460123754
ACH-000143,0.2637473891265778
ACH-000146,0.08043818916032694
ACH-000148,-0.10366440593100164
ACH-000150,-0.029379788373394843
ACH-000152,-0.06925027523945176
ACH-000153,-0.07563736966613402
ACH-000159,-0.12289980965122176
ACH-000160,-0.006215981534272239
ACH-000163,-0.22474349731772508
ACH-000167,-0.1337263183581478
ACH-000168,0.09648666190241133
ACH-000169,-0.21529850716960647
ACH-000178,0.06672693973763218
ACH-000183,0.016137209370430405
ACH-000188,-0.07614946084496947
ACH-000189,-0.0805347701398134
ACH-000190,-0.009958584038531077
ACH-000198,-0.12836461984858696
ACH-000203,-0.09907745610736808
ACH-000204,-0.01768094273274579
ACH-000206,0.0336205244478023
ACH-000207,0.04358138960646131
ACH-000208,0.1780295810181717
ACH-000210,-0.17310316725858468
ACH-000211,-0.04585052140519397
ACH-000215,-0.0971049341568324
ACH-000221,0.0252943774262211
ACH-000222,0.1714414809617475
ACH-000223,0.01632743238018326
ACH-000226,0.016249263740032088
ACH-000227,-0.012476857720346629
ACH-000228,-0.14608427482245462
ACH-000231,-0.04473761331640313
ACH-000232,-0.113361753743131
ACH-000233,0.06670164477751807
ACH-000234,-0.1433967504441817
ACH-000235,-0.018970657338962964
ACH-000237,-0.16482518938879487
ACH-000238,-0.16101349346976193
ACH-000242,-0.001251068125155964
ACH-000243,-0.008592191763607017
ACH-000244,0.1691944980236786
ACH-000246,-0.1054520148043796
ACH-000248,-0.01602139905297136
ACH-000250,-0.012593696057596178
ACH-000251,-0.022605568096859832
ACH-000252,0.076078255605091
ACH-000253,0.07465465709918417
ACH-000255,-0.102341021875592
ACH-000256,0.06205252628971169
ACH-000257,-0.14249463838661408
ACH-000258,0.17875688179686153
ACH-000259,-0.022236831687299057
ACH-000260,-0.07989955759152506
ACH-000261,-0.024250993627010924
ACH-000262,0.05614951904120779
ACH-000263,-0.1054360457412809
ACH-000264,-0.052537386730546316
ACH-000265,0.02552403119766137
ACH-000266,0.028888477706298776
ACH-000272,-0.0417532987830249
ACH-000274,0.02101591335410847
ACH-000277,0.12422405636156986
ACH-000278,-0.00318662390357937
ACH-000279,0.016801000856855076
ACH-000280,-0.21720567769632707
ACH-000281,0.1801289835358546
ACH-000288,-0.11299764007592493
ACH-000291,-0.04910670546216418
ACH-000293,-0.03124993725942891
ACH-000294,-0.16230280272725844
ACH-000295,-0.07337727154157297
ACH-000296,0.04914496749237899
ACH-000302,-0.027040278405971896
ACH-000304,-0.1950921199938347
ACH-000307,0.07873920921570306
ACH-000308,-0.01730323258106224
ACH-000310,-0.3442172907836373
ACH-000311,0.06860621181961582
ACH-000312,-0.03936031706875254
ACH-000315,0.2444909628691101
ACH-000316,-0.04899321320811068
ACH-000317,0.09082498591617603
ACH-000318,-0.11409774504679512
ACH-000319,-0.17485418450481394
ACH-000320,-0.0774746605943319
ACH-000322,0.07313750393710705
ACH-000323,-0.05255437057764621
ACH-000324,-0.11148164930610972
ACH-000329,0.02577986547668797
ACH-000330,0.10992644129872907
ACH-000331,-0.1871897884952079
ACH-000332,-0.0077030277189087575
ACH-000334,-0.2372479301628609
ACH-000335,-0.15409762799965004
ACH-000336,-0.0546403253433844
ACH-000337,-0.2631596738934297
ACH-000338,0.012618752314736538
ACH-000339,0.02104838872232285
ACH-000341,-0.11790529395657184
ACH-000348,-0.038888731208922125
ACH-000350,-0.014797731742892294
ACH-000352,0.09830714274317874
ACH-000356,0.10002041628941792
ACH-000361,-0.18937382371557115
ACH-000362,-0.17507170650671827
ACH-000363,0.021906868665100918
ACH-000364,-0.1260326248322028
ACH-000365,0.09976209762760917
ACH-000366,0.02104719697349846
ACH-000368,-0.1306174510774603
ACH-000374,-0.14390564445179235
ACH-000375,-0.021056679990803517
ACH-000376,-0.1498055745096036
ACH-000381,-0.09570272697075433
ACH-000383,-0.059696248861935135
ACH-000387,0.001860793064813461
ACH-000389,0.12746597626264658
ACH-000390,-0.041746127104183836
ACH-000393,0.10269586329887484
ACH-000395,0.05743080739982213
ACH-000396,0.0074293028317511675
ACH-000397,0.014195837190740232
ACH-000401,-0.2243739542885751
ACH-000402,-0.2559072410683799
ACH-000403,-0.02884012552734997
ACH-000404,0.18741268182909854
ACH-000406,0.0008603224009332421
ACH-000407,0.0023038067576798852
ACH-000408,0.15256754172543358
ACH-000410,-0.07680376650886826
ACH-000411,0.047571635500462096
ACH-000414,0.029224820432179405
ACH-000415,0.008606974140763134
ACH-000416,0.06298407923887514
ACH-000420,-0.007644532843887113
ACH-000421,-0.020512460435520404
ACH-000424,-0.15032131278044233
ACH-000425,0.008954348936479025
ACH-000426,0.149057334413911
ACH-000427,0.14163684735726118
ACH-000433,-0.065985169796106
ACH-000435,0.17628184189397236
ACH-000436,-0.10199826962926774
ACH-000444,-0.024822603163735805
ACH-000445,0.14645483172504836
ACH-000448,0.10644175620236256
ACH-000450,-0.019273846913547985
ACH-000452,0.02354029903552966
ACH-000454,-0.027215890830336344
ACH-000458,-0.16209487152358218
ACH-000459,0.08797803091952804
ACH-000460,0.013729855789381294
ACH-000461,-0.2780582164302908
ACH-000463,-0.1189724069424468
ACH-000464,-0.17379180492259952
ACH-000466,-0.029961081993514663
ACH-000467,0.06560816435167978
ACH-000468,-0.08778799442752745
ACH-000469,-0.024324870974631357
ACH-000470,0.07498318107585455
ACH-000471,0.012776629908476904
ACH-000472,-0.0172459135665092
ACH-000473,-0.06972046912619824
ACH-000475,-0.04283209039434167
ACH-000476,-0.09255197539564952
ACH-000477,-0.06960299621446782
ACH-000479,-0.03985447269131443
ACH-000480,-0.08522487420181614
ACH-000481,-0.1265986600744652
ACH-000483,0.2770422548198312
ACH-000484,-0.2187873140340606
ACH-000485,-0.09204457439498097
ACH-000486,0.007307615899033871
ACH-000487,-0.07332292374430083
ACH-000488,-0.05354299626235107
ACH-000490,0.06410357550225937
ACH-000491,-0.043696310979445104
ACH-000495,-0.12022439604102435
ACH-000496,0.013949084614761723
ACH-000499,-0.12232402249673605
ACH-000500,0.2428444856365047
ACH-000502,0.04288334755070717
ACH-000503,-0.14237729469014127
ACH-000505,0.04875535149296885
ACH-000507,-0.06453678903777355
ACH-000510,-0.11584974041501905
ACH-000511,-0.17781821918152246
ACH-000512,-0.17449836326525575
ACH-000516,0.034906440941316765
ACH-000517,-0.0608816757496255
ACH-000518,-0.00857788571674451
ACH-000520,-0.1935054204316188
ACH-000521,-0.0438133611138956
ACH-000522,-0.11030700314919707
ACH-000524,-0.016577460156846968
ACH-000527,0.005302803464954947
ACH-000528,0.004805618855252481
ACH-000537,-0.04863174204995016
ACH-000541,-0.12116065556087785
ACH-000542,-0.10718563667155503
ACH-000544,-0.05598941755059685
ACH-000545,-0.14439533686845982
ACH-000547,-0.020747083450434158
ACH-000548,0.01884653011183146
ACH-000549,0.0006823912991224957
ACH-000550,-0.025048217033059875
ACH-000552,0.033171866042087134
ACH-000556,-0.038563940501600606
ACH-000557,0.013431899007268178
ACH-000569,0.15220567387708642
ACH-000570,-0.03453397670320014
ACH-000571,-0.061962315693720335
ACH-000573,-0.07106144944733646
ACH-000576,-0.07010355120713099
ACH-000579,0.014102065987674585
ACH-000580,-0.03515821301071282
ACH-000584,-0.030157622869236136
ACH-000585,-0.08649073228619475
ACH-000588,0.06481976321497993
ACH-000589,0.0631209365015955
ACH-000591,-0.2412133851122393
ACH-000593,-0.02404121391795089
ACH-000600,-0.14671136084108702
ACH-000601,0.03043533005102932
ACH-000605,-0.11046533928998256
ACH-000606,0.1081250415853904
ACH-000608,-0.04459115260738885
ACH-000614,-0.017613160605199032
ACH-000616,0.07675365175916911
ACH-000618,-0.1377364129618916
ACH-000619,0.02202109880140107
ACH-000620,-0.066272868340041
ACH-000621,-0.1903899478040548
ACH-000622,-0.10010060722924052
ACH-000623,-0.06691168464516009
ACH-000624,-0.06860809218532345
ACH-000627,-0.028840411114580536
ACH-000630,-0.005452009907401072
ACH-000631,-0.05555028108888632
ACH-000632,0.009438088337538621
ACH-000633,-0.07692371405734323
ACH-000637,0.01730301938820218
ACH-000638,0.03004221736549585
ACH-000646,-0.002478465804515679
ACH-000647,0.023810867945162042
ACH-000648,0.05011233511301958
ACH-000649,-0.018868846722652224
ACH-000651,-0.0015571491841074744
ACH-000652,0.12378519066550073
ACH-000653,0.0395116135622165
ACH-000657,-0.01863214108594785
ACH-000658,0.0014591212369239694
ACH-000661,0.1591164944850515
ACH-000662,0.02246151788269173
ACH-000663,-0.03643663611038277
ACH-000665,-0.02375653078043932
ACH-000671,0.09870726812890457
ACH-000672,-0.2679691789461741
ACH-000673,-0.0982286537246986
ACH-000676,-0.011212712767733531
ACH-000677,0.01323576228147824
ACH-000681,0.10917718982763028
ACH-000683,0.002936395014601645
ACH-000684,-0.12385977407294305
ACH-000688,-0.056364576946642736
ACH-000693,0.05192747342862595
ACH-000694,0.12554561143862278
ACH-000695,0.02055633355200157
ACH-000696,-0.09186905742597233
ACH-000697,-0.22605139347401745
ACH-000699,-0.11663424280463455
ACH-000701,0.007002213041314387
ACH-000706,-0.05523895840969829
ACH-000711,-0.08527151016749122
ACH-000713,-0.08484414682850756
ACH-000714,0.09878957111204202
ACH-000718,0.01627823520178167
ACH-000720,0.009401253299249394
ACH-000721,-0.12532566859167055
ACH-000724,0.11829769647800385
ACH-000725,0.059108477821326666
ACH-000732,0.07872582904626056
ACH-000734,-0.13807554408067882
ACH-000735,-0.05993566031360295
ACH-000736,-0.13949955806815642
