,RSPH1 (89765)
ACH-000004,-0.10767668310755038
ACH-000005,-0.21149294223354909
ACH-000007,-0.23422808210338336
ACH-000009,-0.1205946810506581
ACH-000011,0.06133156328107039
ACH-000012,-0.1424949591287447
ACH-000013,-0.0745835663213238
ACH-000014,0.22074113362293035
ACH-000015,0.0819285306429629
ACH-000017,-0.10529751643810872
ACH-000018,-0.21802511816419595
ACH-000019,0.0816357842425709
ACH-000021,-0.005946959263582201
ACH-000022,5.6683016714124435e-06
ACH-000025,-0.0041434528648058465
ACH-000028,-0.0639815606563929
ACH-000030,-0.09556293191085263
ACH-000035,0.11179172326686773
ACH-000036,-0.06487454637150979
ACH-000037,-0.12929203711547796
ACH-000039,-0.05589306059401943
ACH-000040,-0.02874434596277318
ACH-000041,0.16688993341903605
ACH-000042,-0.026131241830628683
ACH-000045,-0.01918886113899574
ACH-000047,-0.011808638479275584
ACH-000052,-0.011761466449915344
ACH-000053,0.014253872346846287
ACH-000054,-0.06171664592024774
ACH-000055,-0.040371880136823315
ACH-000060,-0.07552059651884427
ACH-000067,-0.061843500666647615
ACH-000070,0.04210010003138042
ACH-000075,0.12822940105216335
ACH-000078,0.05499103003155063
ACH-000082,-0.0907683595663182
ACH-000085,0.13291051539973667
ACH-000086,0.0864224376017509
ACH-000087,-0.07696956603507557
ACH-000092,0.02969940057013322
ACH-000095,-0.11561313451021593
ACH-000097,-0.1253041895129427
ACH-000098,0.0382692158793891
ACH-000099,-0.0721298894658803
ACH-000108,0.08176959850940922
ACH-000113,-0.012815943297776073
ACH-000116,0.0018395680069505922
ACH-000118,-0.08368102563620203
ACH-000120,-0.07442035438873351
ACH-000123,-0.08841640164761633
ACH-000127,-0.0936382876538316
ACH-000128,0.0004124419500751683
ACH-000132,-0.29680817390087544
ACH-000133,-0.054336213100375216
ACH-000137,-0.04836463264214205
ACH-000138,0.09063007976151644
ACH-000142,-0.17638430392614596
ACH-000143,-0.1558973014865974
ACH-000146,-0.06407573090074133
ACH-000148,-0.04013916519283957
ACH-000150,-0.06377825283317994
ACH-000152,0.016433564527681216
ACH-000153,-0.14632347663170114
ACH-000159,-0.0923865336172448
ACH-000160,-0.09624155449080164
ACH-000163,-0.1309944147324099
ACH-000167,-0.10849917504886923
ACH-000168,-0.07620567340268428
ACH-000169,-0.12054191498700816
ACH-000178,-0.10514319627335143
ACH-000183,-0.16763512826611315
ACH-000188,-0.12641586539565766
ACH-000189,0.03828153459140517
ACH-000190,-0.028733941030197926
ACH-000198,0.05193864874664665
ACH-000203,0.2835261302080147
ACH-000204,0.1170735170015794
ACH-000206,-0.04116898595429557
ACH-000207,-0.023277805100340918
ACH-000208,-0.14502295894251904
ACH-000210,0.05324568930804282
ACH-000211,0.0938334769217476
ACH-000215,-0.12812044334402325
ACH-000221,-0.08516746702890965
ACH-000222,-0.0004922482625924813
ACH-000223,0.06017305538324449
ACH-000226,0.069423928934511
ACH-000227,-0.053538884248963414
ACH-000228,-0.06833061592774342
ACH-000231,-0.06890371061370115
ACH-000232,-0.006485996311647315
ACH-000233,-0.02706534035067662
ACH-000234,0.08174596782050826
ACH-000235,-0.08611560723314539
ACH-000237,-0.06652112433391386
ACH-000238,-0.0957910006098442
ACH-000242,0.12068159922499755
ACH-000243,-0.029837526097414944
ACH-000244,0.08495376750835344
ACH-000246,-0.017281748974487744
ACH-000248,0.06400994562223382
ACH-000250,-0.07709241251069421
ACH-000251,-0.16424358275028794
ACH-000252,-0.034671357964322864
ACH-000253,-0.12385143370973925
ACH-000255,0.0569878431505183
ACH-000256,-0.02470746627471908
ACH-000257,-0.007891356274641319
ACH-000258,-0.0928753737803061
ACH-000259,-0.1563073272191362
ACH-000260,0.03964026966731274
ACH-000261,-0.02184541561962964
ACH-000262,0.06306342763700336
ACH-000263,0.12412246780493053
ACH-000264,-0.060248993566467623
ACH-000265,-0.1353237785301444
ACH-000266,-0.044630299221581834
ACH-000272,-0.033737836030312204
ACH-000274,-0.05888497880304321
ACH-000277,0.007263566920419994
ACH-000278,-0.04864463075918349
ACH-000279,0.02983913910509822
ACH-000280,-0.14057386282167064
ACH-000281,-0.009527143888194943
ACH-000288,-0.1675471435311652
ACH-000291,-0.07191223252905382
ACH-000293,0.08236536168126415
ACH-000294,-0.11626108771670315
ACH-000295,-0.1820806175251084
ACH-000296,0.08734272548959325
ACH-000302,-0.018025064883891932
ACH-000304,-0.2708190018019237
ACH-000307,-0.02615944629764069
ACH-000308,0.006376387726072685
ACH-000310,-0.17828341046973215
ACH-000311,-0.18658401984732115
ACH-000312,0.026335151663206883
ACH-000315,-0.3601167347444035
ACH-000316,0.03993780157968551
ACH-000317,0.10055327581116827
ACH-000318,-0.08890541714302623
ACH-000319,0.0065907215866885405
ACH-000320,-0.2059256289636953
ACH-000322,-0.1543530594002788
ACH-000323,0.026885968924719245
ACH-000324,-0.0029208879225213684
ACH-000329,-0.0188258788083985
ACH-000330,-0.10612450296102033
ACH-000331,-0.007074760580914666
ACH-000332,-0.15824662684998728
ACH-000334,-0.06586731370569911
ACH-000335,0.21337610317478328
ACH-000336,-0.04584749495881122
ACH-000337,0.11077901360520688
ACH-000338,-0.7188174871146102
ACH-000339,0.007238550900776656
ACH-000341,0.08457645257739912
ACH-000348,-0.02579285169310604
ACH-000350,-0.061897188757624774
ACH-000352,0.08086343356598356
ACH-000356,0.00256454509686991
ACH-000361,-0.18197957638672152
ACH-000362,0.06481258599854038
ACH-000363,-0.1522943671126988
ACH-000364,-0.07645156307134197
ACH-000365,-0.1187359369090974
ACH-000366,0.1146043935123464
ACH-000368,0.050092406602524515
ACH-000374,0.12720810334380506
ACH-000375,-0.054886405529380455
ACH-000376,-0.028272328063744023
ACH-000381,0.0697567036274972
ACH-000383,-0.051593995996022934
ACH-000387,-0.07955445462297843
ACH-000389,-0.06268645511683296
ACH-000390,-0.02229311159674004
ACH-000393,0.02780251332109545
ACH-000395,0.04298166078659569
ACH-000396,-0.12433669781460555
ACH-000397,-0.028456172641027136
ACH-000401,-0.0836253695255204
ACH-000402,-0.20478624591051325
ACH-000403,-0.040644589770448825
ACH-000404,-0.2329708778453745
ACH-000406,0.016517167039434174
