,ASCL1 (429)
ACH-000004,-0.02819868393185948
ACH-000005,0.2933253882636432
ACH-000007,-0.15875707113620094
ACH-000009,0.04243684791466302
ACH-000011,-0.19326583754737367
ACH-000012,-0.12184422518108046
ACH-000013,-0.07926211506833163
ACH-000014,-0.1601554951090741
ACH-000015,-0.11068855678732706
ACH-000017,-0.05147532593939881
ACH-000018,-0.03129900398197317
ACH-000019,-0.32907398571837665
ACH-000021,-0.06085611398390337
ACH-000022,-0.06943750642993897
ACH-000025,-0.1403236099257566
ACH-000028,-0.056141088140237085
ACH-000030,-0.048261509667918805
ACH-000035,0.07427236463359653
ACH-000036,-0.021501194468073845
ACH-000037,-0.04635156872723617
ACH-000039,-0.049535752210971236
ACH-000040,-0.10068282275532096
ACH-000041,-0.25535067705906056
ACH-000042,-0.11845993683751005
ACH-000045,0.050369402087959377
ACH-000047,0.07231728102767655
ACH-000052,-0.05314029987736574
ACH-000053,-0.0728192494897124
ACH-000054,-0.08116242350176536
ACH-000055,0.0841949531409165
ACH-000060,0.07236169910043046
ACH-000067,-0.07296223920250725
ACH-000070,-0.1473564817203275
ACH-000075,-0.015386056801369813
ACH-000078,-0.18019348330714094
ACH-000082,-0.1675306582693946
ACH-000085,-0.09320854100851708
ACH-000086,-0.10399362849720488
ACH-000087,0.04647216481538849
ACH-000092,0.023448838380095084
ACH-000095,-0.0041214867986350615
ACH-000097,-0.17139119252896295
ACH-000098,0.0588133645852969
ACH-000099,-0.10227079484343113
ACH-000108,0.055442146047239495
ACH-000113,0.11530994633585785
ACH-000116,-0.08573072178462772
ACH-000118,-0.07660195030602256
ACH-000120,0.007142286004736175
ACH-000123,0.011661185583488469
ACH-000127,-0.08171002464242842
ACH-000128,-0.14205532579969427
ACH-000132,0.1305414949802503
ACH-000133,-0.058106735407119685
ACH-000137,-0.12488490806754725
ACH-000138,-0.07531470362853575
ACH-000142,-0.008077400728850508
ACH-000143,-0.14174961549619164
ACH-000146,0.003235197517986897
ACH-000148,-0.023381808244457472
ACH-000150,-0.038211456361392435
ACH-000152,-0.03179996964523928
ACH-000153,-0.17678379330609015
ACH-000159,0.011498594284904705
ACH-000160,-0.12445478639970467
ACH-000163,-0.24670070606655095
ACH-000167,0.0009811290547017142
ACH-000168,0.07624420041806136
ACH-000169,-0.029052888759148267
ACH-000178,-0.03304017086000876
ACH-000183,-0.04335539082506789
ACH-000188,0.03975440972461011
ACH-000189,0.14151621038653012
ACH-000190,-0.2455606350855193
ACH-000198,0.06438438904280297
ACH-000203,0.2940834519957756
ACH-000204,0.04590530807703139
ACH-000206,-0.286969143929938
ACH-000207,0.1174563691263222
ACH-000208,-0.05290136915077278
ACH-000210,0.01058912731475256
ACH-000211,0.013828104894214332
ACH-000215,-0.05514754076401173
ACH-000221,-0.19150355555038034
ACH-000222,0.08986965341027219
ACH-000223,-0.05474466269202216
ACH-000226,-0.1674603448258535
ACH-000227,-0.005042620639464182
ACH-000228,0.026465621161392842
ACH-000231,-0.12493802622748101
ACH-000232,-0.17415861471245742
ACH-000233,-0.03600279027827796
ACH-000234,-0.15229760002548032
ACH-000235,-0.08250936075515096
ACH-000237,-0.2826001588002742
ACH-000238,0.11922294393186285
ACH-000242,-0.07471201161339296
ACH-000243,0.007268715648555461
ACH-000244,0.023145094806039768
ACH-000246,-0.023678722261900254
ACH-000248,0.01864390835077988
ACH-000250,-0.0031247465548216555
ACH-000251,-0.10449802518076497
ACH-000252,0.04740056885989615
ACH-000253,0.0044466177050533386
ACH-000255,0.011707090076960486
ACH-000256,-0.13426877866790846
ACH-000257,0.20851814663790727
ACH-000258,0.08553255241484557
ACH-000259,-0.07069709996667091
ACH-000260,-0.014090352498396675
ACH-000261,-0.11514922659755995
ACH-000262,-0.17247526126707036
ACH-000263,0.2994093187021674
ACH-000264,0.06448029028764547
ACH-000265,-0.03884205533612041
ACH-000266,-0.13586575535869244
ACH-000272,-0.01727177822765955
ACH-000274,-0.029294927920988964
ACH-000277,0.009103922333576134
ACH-000278,-0.1976425492986496
ACH-000279,0.0950869797911263
ACH-000280,-0.0564803555001085
ACH-000281,-0.13461028954688792
ACH-000288,0.024613597260051464
ACH-000291,-0.019334420090429887
ACH-000293,-0.11942765894656032
ACH-000294,-0.008305419471876777
ACH-000295,0.043073784332343545
ACH-000296,-0.11704987238271172
ACH-000302,-0.09725411153246047
ACH-000304,-0.21827596404969812
ACH-000307,0.06492060228329467
ACH-000308,-0.09136965439901296
ACH-000310,-0.11373513136294848
ACH-000311,-0.07702612812284343
ACH-000312,0.15539782233715008
ACH-000315,-0.023273294817476677
ACH-000316,0.0958266536479939
ACH-000317,-0.008453512858937548
ACH-000318,-0.07266739370451315
ACH-000319,0.041072900092204816
ACH-000320,0.034428691574640125
ACH-000322,-0.2777228004947324
ACH-000323,-0.01084178738792545
ACH-000324,0.0017796614509100418
ACH-000329,-0.152951221238135
ACH-000330,-0.07665281083359629
ACH-000331,-0.15186434298475435
ACH-000332,-0.07085614730233562
ACH-000334,0.09062734959276232
ACH-000335,-0.05119733921566001
ACH-000336,0.05915476551732366
ACH-000337,-0.08908439492147557
ACH-000338,-0.39855057238420655
ACH-000339,-0.138743956671682
ACH-000341,-0.12473949863828646
ACH-000348,-0.1062614773982892
ACH-000350,-0.023375326921039573
ACH-000352,-0.10381785742290356
ACH-000356,-0.010529892625693527
ACH-000361,0.028023932112969118
ACH-000362,-0.019695010057846244
ACH-000363,-0.10579220725995203
ACH-000364,0.02313840048038928
ACH-000365,-0.012153569352251576
ACH-000366,-0.7413955364302498
ACH-000368,0.04937175179015303
ACH-000374,-0.14759015832768865
ACH-000375,0.006795238255054627
ACH-000376,0.014626608624825394
ACH-000381,0.1227677252893226
ACH-000383,-0.08281171872763607
ACH-000387,0.10265847108764502
ACH-000389,0.09015608169412234
ACH-000390,-0.026129001809205927
ACH-000393,0.06713139229540546
ACH-000395,0.09588570823877723
ACH-000396,-0.05424553673938011
ACH-000397,-0.011215957891181202
ACH-000401,-0.06253960942576416
ACH-000402,-0.13327822804540584
ACH-000403,-0.0509893311706494
ACH-000404,-0.15284045940170676
ACH-000406,0.022426437160858084
ACH-000407,-0.1526827930271605
ACH-000408,-0.32458378857241305
ACH-000410,-0.08021026044289399
ACH-000411,0.07009417246329859
ACH-000414,-0.13332036746866555
ACH-000415,0.06551239365835862
ACH-000416,-0.07070283016259127
ACH-000420,-0.08869999959711856
ACH-000421,-0.033233628079835084
ACH-000424,-0.02259289474542544
ACH-000425,-0.027972582080258497
ACH-000426,-0.05326058033407818
ACH-000427,0.14439774999438296
ACH-000433,-0.10483238373541236
ACH-000435,-0.34917801496042805
ACH-000436,0.048749520767822914
ACH-000444,-0.0145722853821739
ACH-000445,-0.2448864003668721
ACH-000448,-0.1448336687516975
ACH-000450,-0.12652944362778604
ACH-000452,-0.04636514494612919
ACH-000454,-0.11384177150188104
ACH-000458,-0.03172820774797881
ACH-000459,-0.1038275604727464
ACH-000460,-0.0758846326637469
ACH-000461,-0.04886618652517692
ACH-000463,-0.08455916746602697
ACH-000464,-0.08004312093351132
ACH-000466,0.10376193184300148
ACH-000467,-0.11880441681024614
ACH-000468,-0.025360824315637603
ACH-000469,-0.016146645398560415
ACH-000470,-0.027354858522213896
ACH-000471,0.03675278749108469
ACH-000472,-0.024089522453093315
ACH-000473,-0.15558818090679508
ACH-000475,-0.05741672580842485
ACH-000476,0.017594227772573273
ACH-000477,-0.024822864507830188
ACH-000479,0.1682600447336176
ACH-000480,-0.06914038838527026
ACH-000481,-0.02842072683305057
ACH-000483,-0.09013613449319838
ACH-000484,0.05180512727146773
ACH-000485,-0.030029709275646074
ACH-000486,-0.014443424445651372
ACH-000487,0.018711685765029927
ACH-000488,-0.08020627075628331
ACH-000490,-0.07063401771578852
ACH-000491,-0.04471964634645955
ACH-000495,0.0007944350170594875
ACH-000496,-0.02273376358685164
ACH-000499,-0.14217860895323467
ACH-000500,-0.6388190875253507
ACH-000502,-0.06520480349248996
ACH-000503,-0.03957346078469719
ACH-000505,-0.03717636649544055
ACH-000507,-0.2056606195029741
ACH-000510,-0.04978011309812026
ACH-000511,-0.0008535665162152799
ACH-000512,0.09402629858251216
ACH-000516,-0.06269703714048104
ACH-000517,-0.061427723838654365
ACH-000518,0.0823369430334669
ACH-000520,-0.10791377699820258
ACH-000521,-0.045982409488451385
ACH-000522,-0.04290287228003792
ACH-000524,-0.10835783268648323
ACH-000527,-0.012723159473232512
ACH-000528,-0.1176576638250894
ACH-000537,-0.09423030454705718
ACH-000541,-0.1669513633059039
ACH-000542,-0.04977100737334817
ACH-000544,0.06532048586464706
ACH-000545,0.11645245962560527
ACH-000547,0.04847604521138417
ACH-000548,0.056658338814642474
ACH-000549,-0.006676299143411014
ACH-000550,-0.194670393271108
ACH-000552,-0.009981697597278079
ACH-000556,-0.04814973326209559
ACH-000557,0.003452656950828521
ACH-000569,-0.08069654393547454
ACH-000570,0.07124813382346734
ACH-000571,0.000583677656210527
ACH-000573,-0.12985233201807406
ACH-000576,0.06073108207160125
ACH-000579,-0.02955068521952651
ACH-000580,-0.039454232745186134
ACH-000584,-0.008765303637752209
ACH-000585,0.009423145332658192
ACH-000588,0.058473655857004626
ACH-000589,0.0337082653266579
ACH-000591,-0.11622831480369185
ACH-000593,-0.15708177971459947
ACH-000600,-0.0050084970941221075
ACH-000601,-0.0006977718765318247
ACH-000605,-0.11968988941774054
