,POM121 (9883)
ACH-000004,0.18659673708646507
ACH-000005,0.02885336135874012
ACH-000007,-0.1555386362600347
ACH-000009,-0.04319503421566643
ACH-000011,-0.2989133059885486
ACH-000012,-0.04550752518573197
ACH-000013,-0.1963604407010784
ACH-000014,-0.2666869875878076
ACH-000015,-0.061396394424649225
ACH-000017,-0.008960200978532076
ACH-000018,-0.22952761470079636
ACH-000019,-0.19707884019504773
ACH-000021,-0.09608992504531716
ACH-000022,-0.07475755164964566
ACH-000025,0.11530276097996794
ACH-000028,-0.08793122662779651
ACH-000030,-0.1326352953330007
ACH-000035,-0.27079757993317155
ACH-000036,-0.2737652529161713
ACH-000037,-0.21152893684838084
ACH-000039,-0.13951816599009806
ACH-000040,-0.04597119594556378
ACH-000041,-0.050296666904059484
ACH-000042,-0.09698279437093402
ACH-000045,-0.2300520564568692
ACH-000047,-0.2819794409257577
ACH-000052,-0.4018631258952399
ACH-000053,-0.07675625912680188
ACH-000054,-0.17766136741635788
ACH-000055,0.004630191145629854
ACH-000060,-0.35104599803729425
ACH-000067,-0.16857041896260433
ACH-000070,-0.12268128557637703
ACH-000075,-0.23335233382226084
ACH-000078,0.04275769437331458
ACH-000082,-0.20671234296767246
ACH-000085,-0.2417070714187815
ACH-000086,-0.16359987575168486
ACH-000087,-0.05350359892459663
ACH-000092,-0.006503285396574304
ACH-000095,-0.13636068641962348
ACH-000097,-0.2965356514515838
ACH-000098,-0.027035400439639475
ACH-000099,-0.007306299086729166
ACH-000108,-0.3569858094433558
ACH-000113,-0.2524098556817119
ACH-000116,-0.1211792365276273
ACH-000118,-0.2882656317044437
ACH-000120,-0.06353458130121792
ACH-000123,-0.0036005376593633326
ACH-000127,-0.2685422012592683
ACH-000128,-0.13341676774154534
ACH-000132,0.01258592620195507
ACH-000133,-0.09209959401489352
ACH-000137,-0.07600787739251891
ACH-000138,0.009645492494130251
ACH-000142,0.0405999251724754
ACH-000143,-0.20840092939050886
ACH-000146,-0.2420848956785329
ACH-000148,-0.03614190106939582
ACH-000150,-0.13807108028079768
ACH-000152,-0.13422525524901202
ACH-000153,-0.19888088707816595
ACH-000159,-0.091743181880655
ACH-000160,-0.11634566346716704
ACH-000163,-0.12422933645860496
ACH-000167,-0.03721943572098408
ACH-000168,-0.23520035958854146
ACH-000169,-0.244859833677332
ACH-000178,-0.11325345214407105
ACH-000183,0.032137664843624215
ACH-000188,-0.3197475340400289
ACH-000189,-0.2635074918081393
ACH-000190,-0.011246843902769879
ACH-000198,-0.2898832989317353
ACH-000203,0.22751076209602225
ACH-000204,0.03287038508759111
ACH-000206,-0.07024091515980843
ACH-000207,-0.10802969289624416
ACH-000208,-0.1372644572671375
ACH-000210,0.017380396846753972
ACH-000211,-0.1990713157220088
ACH-000215,-0.0653049315256095
ACH-000221,-0.11308279996706085
ACH-000222,0.028702632617691987
ACH-000223,-0.0773363259164313
ACH-000226,-0.14916358915174013
ACH-000227,-0.24927913151427686
ACH-000228,-0.1505905724897144
ACH-000231,-0.151298494516329
ACH-000232,-0.1918404295576252
ACH-000233,-0.15105170938737136
ACH-000234,-0.3463916664379824
ACH-000235,-0.21008969928544147
ACH-000237,-0.12071940376094263
ACH-000238,0.05024952375656115
ACH-000242,0.17486457824466484
ACH-000243,-0.11915646989587825
ACH-000244,-0.34959097809387146
ACH-000246,-0.11536205827157756
ACH-000248,-0.07738456144147984
ACH-000250,-0.16527909283134098
ACH-000251,-0.01640179345033721
ACH-000252,0.2267885959176823
ACH-000253,-0.1385363376404956
ACH-000255,-0.1561604060310283
ACH-000256,0.012447643038525212
ACH-000257,0.20361578099706795
ACH-000258,-0.07675064373816717
ACH-000259,-0.10123587710361884
ACH-000260,-0.1144546174552565
ACH-000261,-0.2372160120601909
ACH-000262,-0.05609463563857745
ACH-000263,-0.3022801403696473
ACH-000264,-0.1800755578771802
ACH-000265,0.09199924463425033
ACH-000266,-0.059570650402369626
ACH-000272,0.026250642361375368
ACH-000274,-0.10386423851544688
ACH-000277,-0.06273882369971256
ACH-000278,-0.22469443000081954
ACH-000279,-0.0871286302541491
ACH-000280,-0.131338171099982
ACH-000281,0.15015563415262684
ACH-000288,-0.12769175545149894
ACH-000291,-0.16188394622305896
ACH-000293,-0.3779957618273345
ACH-000294,0.038523093319974264
ACH-000295,-0.02170795424340768
ACH-000296,-0.04776580620933606
ACH-000302,-0.1170702184943168
ACH-000304,-0.27233867806684137
ACH-000307,-0.13395178701571905
ACH-000308,-0.17045948489937618
ACH-000310,-0.11315298703477378
ACH-000311,-0.1416065487562849
ACH-000312,-0.1388515853324912
ACH-000315,-0.057654552272629764
ACH-000316,-0.1902382589265809
ACH-000317,-0.2576972070002297
ACH-000318,-0.2597635990525674
ACH-000319,-0.10090265607724423
ACH-000320,-0.23544816887505024
ACH-000322,-0.2289827505470864
ACH-000323,-0.12841737888799593
ACH-000324,-0.07656639978945988
ACH-000329,-0.11255971032760348
ACH-000330,-0.3269974060210395
ACH-000331,-0.276992147387213
ACH-000332,-0.12890366270294673
ACH-000334,-0.37673251864059537
ACH-000335,-0.03923137444444477
ACH-000336,-0.09399759996656802
ACH-000337,-0.1717777425157617
ACH-000338,-0.2638004820862579
ACH-000339,-0.16234787122954458
ACH-000341,-0.2507871281530669
ACH-000348,-0.2317364269861641
ACH-000350,0.03442537942274649
ACH-000352,-0.1613321162604161
ACH-000356,-0.1913103456639096
ACH-000361,-0.21854335558076746
ACH-000362,-0.12659480456266645
ACH-000363,-0.0456573138559101
ACH-000364,-0.04770107231926765
ACH-000365,-0.11456209672420015
ACH-000366,-0.06969001795637174
ACH-000368,-0.07869976340201902
ACH-000374,-0.3912796362665129
ACH-000375,-0.08356333321048358
ACH-000376,-0.1823564926082237
ACH-000381,0.033347721771214665
ACH-000383,-0.11730941830362362
ACH-000387,-0.03942088452852397
ACH-000389,-0.2508609426817756
ACH-000390,-0.13445098335856992
ACH-000393,-0.2293606167325559
ACH-000395,-0.11903268952812293
ACH-000396,-0.3024499824058649
ACH-000397,-0.20624655269401987
ACH-000401,-0.010757533566609006
ACH-000402,0.2394962829052838
ACH-000403,-0.27089963495502145
ACH-000404,-0.04831292752099775
ACH-000406,-0.14227143002260334
ACH-000407,0.062253945172400814
ACH-000408,-0.109984984637432
ACH-000410,0.05057243201551126
ACH-000411,-0.21531124071972893
ACH-000414,-0.25479634421394576
ACH-000415,-0.3788165974734654
ACH-000416,-0.1787662298567598
ACH-000420,-0.11276849852052505
ACH-000421,-0.3121003292562112
ACH-000424,-0.2224294114734945
ACH-000425,-0.14996074528787726
ACH-000426,0.014202642777568848
ACH-000427,-0.3996677337871519
ACH-000433,-0.5423119733175749
ACH-000435,0.06914799017383938
ACH-000436,-0.2656626846227482
ACH-000444,-0.18884301622665692
ACH-000445,-0.013120111636405257
ACH-000448,-0.4591221820740042
ACH-000450,-0.1285689753926044
ACH-000452,-0.31333062056092514
ACH-000454,-0.004201981839701147
ACH-000458,-0.21693782052544103
ACH-000459,-0.1261633210730396
ACH-000460,0.13019269643074385
ACH-000461,-0.07922661871937378
ACH-000463,-0.29354839951737405
ACH-000464,-0.1038020366463099
ACH-000466,-0.11348471316135515
ACH-000467,-0.1834391554458818
ACH-000468,-0.08283414708355298
ACH-000469,-0.17182726433421794
ACH-000470,-0.11846206305807425
