,FASN (2194)
ACH-000004,-0.10759888837453564
ACH-000005,0.25488123422409464
ACH-000007,-0.6832389998753564
ACH-000009,-0.5334131182158126
ACH-000011,-0.04697248800620859
ACH-000012,-0.011853938949588852
ACH-000013,-0.08467883909466188
ACH-000014,-0.4222050968083301
ACH-000015,-0.08814858950449897
ACH-000017,-0.06790637402263289
ACH-000018,-0.2867173129622809
ACH-000019,-0.3318363362747821
ACH-000021,-0.04562368659796099
ACH-000022,-0.9341490145050072
ACH-000025,-0.8166628206601909
ACH-000028,-0.12510784246556722
ACH-000030,-0.09200093175746407
ACH-000035,-0.378321593068334
ACH-000036,-0.3685748240710981
ACH-000037,0.007865733776940796
ACH-000039,-0.18126017111537884
ACH-000040,-0.2320973885301475
ACH-000041,-0.09872862542526156
ACH-000042,-0.14823603853988915
ACH-000045,0.9288238867023524
ACH-000047,0.006741602693379357
ACH-000052,-0.3784344830739818
ACH-000053,0.053842423259571774
ACH-000054,0.2348163505380701
ACH-000055,-0.25479642629732
ACH-000060,-0.22556855430145525
ACH-000067,-0.4179068433644776
ACH-000070,-0.08501705299774806
ACH-000075,-0.15906874341401958
ACH-000078,-0.2474579436367918
ACH-000082,0.11712729017641785
ACH-000085,-0.07666457781232851
ACH-000086,-0.8829582933284265
ACH-000087,-0.1384596861632979
ACH-000092,0.054236177309555454
ACH-000095,-0.2000184321362514
ACH-000097,-0.05066976557641453
ACH-000098,-0.7357666358154171
ACH-000099,-0.1779096985193829
ACH-000108,-0.17093319762351605
ACH-000113,0.23040539071032276
ACH-000116,-0.20874556370863864
ACH-000118,0.3094603685714685
ACH-000120,-0.2823192381613333
ACH-000123,-0.552504638987144
ACH-000127,0.07526280248140915
ACH-000128,-0.2709499125745704
ACH-000132,0.14899171808297296
ACH-000133,-0.05349288286095362
ACH-000137,0.04434618259826857
ACH-000138,-0.6890755839029337
ACH-000142,-0.4004879763985428
ACH-000143,-0.010880283364862794
ACH-000146,0.4891595532264394
ACH-000148,-0.12332939931578145
ACH-000150,-0.11271594868367354
ACH-000152,-0.2440230344201006
ACH-000153,0.12876019574258765
ACH-000159,-0.021126616422235824
ACH-000160,-0.21404903160770272
ACH-000163,0.003050921781699871
ACH-000167,-0.8335339852720629
ACH-000168,-0.012480217122296959
ACH-000169,-0.4451885559912309
ACH-000178,-0.34786184623910643
ACH-000183,0.031580943133996515
ACH-000188,-0.1312189015825003
ACH-000189,-0.015300659671203231
ACH-000190,-0.37776777689512575
ACH-000198,0.022189196530035232
ACH-000203,-0.2514291929817805
ACH-000204,0.056292515927507066
ACH-000206,0.5981151843692132
ACH-000207,-0.29716878364576066
ACH-000208,-0.3181668139808027
ACH-000210,-0.15382328467741868
ACH-000211,-0.09730624059113596
ACH-000215,-0.445425651810359
ACH-000221,-0.3975092315448805
ACH-000222,-0.5739023800222885
ACH-000223,-0.17713677013206694
ACH-000226,-0.058650348931304185
ACH-000227,0.015283638383559447
ACH-000228,-0.049432217534584204
ACH-000231,-0.20164559108770308
ACH-000232,-0.3848613822596768
ACH-000233,-0.7096119515172047
ACH-000234,-0.2731040722192035
ACH-000235,-0.3012412836157778
ACH-000237,-0.3237335852320521
ACH-000238,-0.6097228458349576
ACH-000242,-0.21472148134082594
ACH-000243,0.03555625234862092
ACH-000244,-0.2970428464879882
ACH-000246,-0.0470938808426503
ACH-000248,-0.4297585979088081
ACH-000250,-0.1132794887603713
ACH-000251,-0.025104428648013426
ACH-000252,-0.5722757544467348
ACH-000253,-0.4168731663525149
ACH-000255,-0.4161048603382573
ACH-000256,-0.12942920869037253
ACH-000257,-0.2288184216914738
