,COMMD4 (54939)
ACH-000004,-0.07921592558166565
ACH-000005,-0.2331573455151813
ACH-000007,-0.07479907684109441
ACH-000009,-0.09873480532510308
ACH-000011,-0.396701712459298
ACH-000012,-0.08024348634111682
ACH-000013,0.021099186671894588
ACH-000014,-0.07371763237977355
ACH-000015,-0.19817733558219056
ACH-000017,-0.04251100362256331
ACH-000018,-0.1497306603683725
ACH-000019,-0.01521915386949539
ACH-000021,-0.01972292673369626
ACH-000022,-0.06743401182333883
ACH-000025,-0.011378686127665264
ACH-000028,-0.06280124875296604
ACH-000030,-0.2026844573871812
ACH-000035,-0.1514413636217556
ACH-000036,-0.14083302235854
ACH-000037,-0.20317061275496573
ACH-000039,-0.3351160375999548
ACH-000040,-0.1177901907939237
ACH-000041,-0.0014351768230061069
ACH-000042,-0.17423795219440288
ACH-000045,-0.030612872515028262
ACH-000047,-0.12986613769563565
ACH-000052,-0.025864240804233204
ACH-000053,-0.2408127995458189
ACH-000054,-0.1073393543301423
ACH-000055,-0.10376856590153548
ACH-000060,-0.040945898919022915
ACH-000067,-0.175995023941224
ACH-000070,0.1815959364347968
ACH-000075,0.0016400304498981988
ACH-000078,-0.07005397710742088
ACH-000082,-0.12900170301970407
ACH-000085,-0.041359595923398905
ACH-000086,-0.15032162905677066
ACH-000087,-0.17150139862097252
ACH-000092,-0.11958323459935676
ACH-000095,-0.09254134069863873
ACH-000097,-0.054585830395273684
ACH-000098,0.10369345315508552
ACH-000099,-0.17305509357066656
ACH-000108,0.01937742735412822
ACH-000113,-0.15817772836007948
ACH-000116,-0.2972809684459385
ACH-000118,-0.16250634299555114
ACH-000120,-0.12801345149860116
ACH-000123,-0.07403366080090842
ACH-000127,-0.0906272566290828
ACH-000128,-0.1810251513222814
ACH-000132,-0.3649996973190139
ACH-000133,-0.3011745665808065
ACH-000137,-0.2349001673909254
ACH-000138,-0.04156205625914136
ACH-000142,-0.4580762724412515
ACH-000143,-0.2121638128577805
ACH-000146,-0.13460176144782698
ACH-000148,-0.12794536929649833
ACH-000150,-0.11801936115826628
ACH-000152,-0.03865032851878165
ACH-000153,0.011764809956808168
ACH-000159,-0.24193359533029984
ACH-000160,-0.07228951608914345
ACH-000163,0.016144776079591097
ACH-000167,-0.2397262263701001
ACH-000168,-0.10622892347744012
ACH-000169,-0.014379808245495956
ACH-000178,-0.0730518157954009
ACH-000183,-0.16270017632497566
ACH-000188,-0.08999480548333598
ACH-000189,-0.24103427158076535
ACH-000190,-0.037031441608089175
ACH-000198,-0.2367558319082953
ACH-000203,-0.23501473723843544
ACH-000204,-0.29265602850225125
ACH-000206,-0.06578432088483396
ACH-000207,-0.07408668721486711
ACH-000208,0.12741476161023296
ACH-000210,0.02641432963496985
ACH-000211,-0.1681458410953976
ACH-000215,-0.0806136485465907
ACH-000221,-0.021682641171012054
ACH-000222,-0.0938857172821433
ACH-000223,-0.08368031745299881
ACH-000226,0.09854213266527546
ACH-000227,-0.012055067833785306
ACH-000228,-0.14600335034555514
ACH-000231,-0.10517105823826983
ACH-000232,-0.09481495141884598
ACH-000233,-0.14941204286798312
ACH-000234,-0.053087099611587765
ACH-000235,-0.08172060246324203
ACH-000237,-0.2280329510633946
ACH-000238,-0.2618948035400153
ACH-000242,0.12134647526890888
ACH-000243,-0.1169992248352002
ACH-000244,-0.03288482101790163
ACH-000246,-0.16517778282446774
ACH-000248,0.0513006210669435
ACH-000250,0.007599905993317494
ACH-000251,-0.13739280677169666
ACH-000252,-0.17676338530581742
ACH-000253,-0.09398452521067617
ACH-000255,-0.01447650354834296
ACH-000256,-0.14646918117736046
ACH-000257,-0.1506279853581132
ACH-000258,0.04381017772770965
ACH-000259,-0.1627551053530665
ACH-000260,-0.18692338712963105
ACH-000261,-0.10849514421159202
ACH-000262,0.057314605023869584
ACH-000263,-0.12704081170875367
ACH-000264,-0.08281370436143894
ACH-000265,-0.18649889311759155
ACH-000266,-0.2513748121792573
ACH-000272,-0.2753209645063062
ACH-000274,-0.182195990914802
ACH-000277,-0.12296294223999413
ACH-000278,-0.2385613907269699
ACH-000279,-0.06174109239828144
ACH-000280,-0.189325477134974
ACH-000281,-0.050097063748373916
