,FERMT3 (83706)
ACH-000004,0.12188359642528558
ACH-000005,-0.097780634968342
ACH-000007,-0.02148373866732651
ACH-000009,-0.02202566827469448
ACH-000011,-0.07810142663361556
ACH-000012,-0.1484757855269687
ACH-000013,-0.062002716797377525
ACH-000014,0.1044671734325079
ACH-000015,-0.15431012647869066
ACH-000017,-0.10330332660716844
ACH-000018,-0.08683213034013805
ACH-000019,-0.15693380734689755
ACH-000021,-0.08274370571693697
ACH-000022,0.0512960615852245
ACH-000025,-0.1971172182849526
ACH-000028,-0.19421086428967188
ACH-000030,-0.08511812910274927
ACH-000035,-0.1022454430884076
ACH-000036,-0.06939433928867889
ACH-000037,-0.2217189578020365
ACH-000039,0.02959449850033307
ACH-000040,-0.10433711395036144
ACH-000041,-0.05725363068701076
ACH-000042,-0.2333959576553954
ACH-000045,-0.0940707750536537
ACH-000047,-0.07724098990431699
ACH-000052,0.005479108607766391
ACH-000053,-0.14079224005834284
ACH-000054,-0.00022931536432980277
ACH-000055,-0.07182855458570697
ACH-000060,-0.12523779106898475
ACH-000067,-0.015254607878624843
ACH-000070,0.029624371810650463
ACH-000075,-0.19435565208676486
ACH-000078,-0.0905963417744694
ACH-000082,-0.14852745272926735
ACH-000085,-0.17647129811766846
ACH-000086,-0.2480045227939396
ACH-000087,0.042024136160764364
ACH-000092,-0.17089511278814146
ACH-000095,-0.11158466822090783
ACH-000097,-0.12787533064119574
ACH-000098,-0.014015856029875009
ACH-000099,-0.01961107348578443
ACH-000108,-0.0863677162052614
ACH-000113,-0.14649915948473924
ACH-000116,-0.15334988633567334
ACH-000118,-0.22323437307694224
ACH-000120,-0.12837352572244926
ACH-000123,-0.08775403824587105
ACH-000127,0.01895438327045376
ACH-000128,-0.015798891882062082
ACH-000132,-0.06660558058437148
ACH-000133,-0.08073233893137627
ACH-000137,-0.15163196863922626
ACH-000138,-0.09793472557778628
ACH-000142,-0.1353504605552009
ACH-000143,0.02891653445794881
ACH-000146,-0.16432717614311035
ACH-000148,-0.023063740519057373
ACH-000150,-0.2170304966726958
ACH-000152,0.01033622067866591
ACH-000153,-0.10599971607108856
ACH-000159,-0.0461240629975493
ACH-000160,-0.06945643413974044
ACH-000163,-0.06839796031203607
ACH-000167,-0.056002567604519375
ACH-000168,-0.01988211387997025
ACH-000169,-0.1827609522701008
ACH-000178,-0.02939538774444249
ACH-000183,-0.09680288750128356
ACH-000188,-0.282151160168991
ACH-000189,-0.2847947008353995
ACH-000190,-0.09450811310512887
