,HLA-DOB (3112)
ACH-000004,-0.13293872933916892
ACH-000005,0.007739967114166567
ACH-000007,0.037229093111035734
ACH-000009,-0.06292711142558476
ACH-000011,-0.14187715919228086
ACH-000012,-0.10154463219319466
ACH-000013,-0.12624263198313146
ACH-000014,-0.0114706829477284
ACH-000015,-0.04784905387184617
ACH-000017,-0.050968068249546084
ACH-000018,0.022802907794561275
ACH-000019,-0.15132178460582188
ACH-000021,-0.09620154170338052
ACH-000022,0.004135891668508728
ACH-000025,-0.06357251282892508
ACH-000028,-0.06051964649157921
ACH-000030,-0.0504913032420618
ACH-000035,-0.025277170934968597
ACH-000036,0.03978308185359087
ACH-000037,-0.060068058904413066
ACH-000039,-0.08931857741609915
ACH-000040,-0.09667423233625544
ACH-000041,-0.00648781294011637
ACH-000042,-0.025118991136821055
ACH-000045,0.07271067123425742
ACH-000047,-0.0794546706795622
ACH-000052,-0.15592465476707734
ACH-000053,-0.11358119307637195
ACH-000054,-0.03097718030789812
ACH-000055,0.06396294631659723
ACH-000060,-0.12981537672010618
ACH-000067,-0.0809091242335874
ACH-000070,0.0481148696567099
ACH-000075,-0.2069704085380585
ACH-000078,0.012398899308802978
ACH-000082,-0.1403087609685718
ACH-000085,-0.07020958504628956
ACH-000086,0.04013870365856323
ACH-000087,0.06984107942815493
ACH-000092,-0.09073746038576216
ACH-000095,-0.06124721468342707
ACH-000097,-0.08824448248580659
ACH-000098,-0.048878297214081934
ACH-000099,-0.06805106467677033
ACH-000108,-0.10135007075230147
ACH-000113,0.08945785622786281
ACH-000116,0.00716923469659595
ACH-000118,-0.02533345975732033
ACH-000120,0.0560836558497678
ACH-000123,0.036866516117380864
ACH-000127,-0.12841722664092425
ACH-000128,-0.0225454866025606
ACH-000132,-0.06505913311183736
ACH-000133,0.053051404263233716
ACH-000137,-0.090457185620814
ACH-000138,-0.08028547633696212
ACH-000142,-0.10754131288818497
ACH-000143,0.0015664461506551706
ACH-000146,-0.04647205226556636
ACH-000148,0.01771875228891944
ACH-000150,0.033733804867389666
ACH-000152,-0.07464555399436477
ACH-000153,-0.18108477115045232
ACH-000159,0.04820061983925023
ACH-000160,0.0359364180720764
ACH-000163,-0.00592825997520509
ACH-000167,-0.16135713770723706
ACH-000168,0.1478530259436875
ACH-000169,-0.1534286379462048
ACH-000178,-0.13118823608208546
ACH-000183,-0.06346435267111034
ACH-000188,0.07335314732000958
ACH-000189,0.009709928011771559
ACH-000190,-0.0724397785191803
ACH-000198,0.03889878335771108
ACH-000203,0.3183744238865164
ACH-000204,0.04503045997638618
ACH-000206,0.0036204410284856603
ACH-000207,-0.046506289961877535
ACH-000208,-0.34400644436742345
ACH-000210,-0.2087887953695396
ACH-000211,-0.09752673569688328
ACH-000215,0.021043074511343383
ACH-000221,0.013214987948613085
ACH-000222,-0.014008631742203206
ACH-000223,-0.07987858126156154
ACH-000226,-0.14777615371603162
ACH-000227,0.12900191637447989
ACH-000228,0.02609874616967131
ACH-000231,-0.13708155888105494
ACH-000232,0.013481300050070269
ACH-000233,0.004027654768755987
ACH-000234,-0.040727578612212295
ACH-000235,-0.10574945414152234
ACH-000237,-0.02188688261359664
ACH-000238,-0.0571670266455713
ACH-000242,0.1255960012873058
ACH-000243,-0.14307545046197834
ACH-000244,-0.10809830199894302
ACH-000246,-0.08137482798065879
ACH-000248,-0.21918351003813674
ACH-000250,-0.12035385348302564
ACH-000251,0.06832531882385336
ACH-000252,-0.03588419574388442
ACH-000253,-0.11632975794570945
ACH-000255,-0.18471222171950186
ACH-000256,-0.15133757997548025
ACH-000257,-0.044609299731129655
ACH-000258,0.0354448064775399
ACH-000259,-0.02710891874965774
ACH-000260,-0.08442452325677488
ACH-000261,-0.11616277887806488
ACH-000262,-0.01239077653807992
ACH-000263,-0.06426182678282732
ACH-000264,-0.10091979862853877
ACH-000265,-0.15615620273861214
ACH-000266,-0.13464059226622427
ACH-000272,-0.06629152952159667
ACH-000274,-0.12006123698759348
ACH-000277,0.027444213220935116
ACH-000278,0.006252529799594111
ACH-000279,-0.11482649788825135
ACH-000280,-0.08327626009064255
ACH-000281,-0.008132162906289011
ACH-000288,0.03722363634433055
ACH-000291,0.027402323265324588
ACH-000293,-0.0008732623624385747
ACH-000294,-0.01188128338967828
ACH-000295,0.12751115831428006
ACH-000296,-0.07672733911768073
ACH-000302,-0.07089023792255048
ACH-000304,0.045534872207947455
ACH-000307,-0.09015305597029176
ACH-000308,0.01475492912672711
ACH-000310,0.052304173130713776
ACH-000311,-0.06441200518756475
ACH-000312,-0.2352896957068148
ACH-000315,-0.11050227115721993
ACH-000316,-0.1856175090787125
ACH-000317,-0.08982727601564887
ACH-000318,-0.04771434926365359
ACH-000319,-0.06437901531822815
ACH-000320,-0.00911763614204416
ACH-000322,-0.007372104927516099
ACH-000323,0.00058265785430889
ACH-000324,-0.05894821375704973
ACH-000329,-0.14378898778100152
ACH-000330,-0.018108661838991163
ACH-000331,-0.022925453839665058
ACH-000332,-0.07236674003087579
ACH-000334,-0.0560322625283664
