,MRPS36 (92259)
ACH-000004,-0.24332232093778655
ACH-000005,-0.10141411510355892
ACH-000007,-0.02476797417817084
ACH-000009,-0.2780737302126398
ACH-000011,-0.20945980884788373
ACH-000012,-0.2690254005044351
ACH-000013,-0.10345301161467392
ACH-000014,-0.16083502904737845
ACH-000015,-0.17222652335913435
ACH-000017,-0.3360530642790128
ACH-000018,-0.3320093453067249
ACH-000019,-0.1926706776599207
ACH-000021,-0.15509869817834696
ACH-000022,-0.07607301921768075
ACH-000025,-0.11319704867284147
ACH-000028,-0.2076338126680909
ACH-000030,-0.16128148408638895
ACH-000035,-0.1902868715298354
ACH-000036,-0.1937354630282102
ACH-000037,-0.315090984451766
ACH-000039,-0.3473804074707337
ACH-000040,-0.14107768017145164
ACH-000041,-0.26623587143197724
ACH-000042,-0.22444356618193276
ACH-000045,-0.050839794924241184
ACH-000047,-0.2846430302448095
ACH-000052,-0.27669273388752225
ACH-000053,-0.1223551544106169
ACH-000054,-0.3257793939223708
ACH-000055,-0.2833585924129909
ACH-000060,-0.2960985766341689
ACH-000067,-0.21716307354147987
ACH-000070,-0.4147867606827385
ACH-000075,-0.15928810779016753
ACH-000078,-0.3431974509147163
ACH-000082,-0.2659211609003049
ACH-000085,-0.16255069253428953
ACH-000086,-0.2151015884637803
ACH-000087,-0.3676863334156621
ACH-000092,-0.2736028652162989
ACH-000095,-0.21820644643909376
ACH-000097,-0.1865929096070772
ACH-000098,-0.2768615711150517
ACH-000099,-0.4001593747504244
ACH-000108,-0.15181970253190818
ACH-000113,-0.15259428477710052
ACH-000116,-0.21630451137180212
ACH-000118,-0.11730634907970836
ACH-000120,-0.2900820031671321
ACH-000123,-0.07750679830070129
ACH-000127,-0.40632323620007066
ACH-000128,-0.3671041465974597
ACH-000132,-0.4384467902545581
ACH-000133,-0.2209733927925017
ACH-000137,-0.14335930608808795
ACH-000138,-0.03905000630798747
ACH-000142,-0.2801214896746955
ACH-000143,-0.1595058909342034
ACH-000146,-0.1334210730210337
ACH-000148,-0.32626744165017485
ACH-000150,-0.02059943658503585
ACH-000152,-0.03177446600368459
ACH-000153,-0.0455088660899518
ACH-000159,-0.2338859502523862
ACH-000160,-0.18644974303323686
ACH-000163,-0.2268229082080012
ACH-000167,-0.5574489445584504
ACH-000168,-0.3078990651848212
ACH-000169,-0.08108720958651172
ACH-000178,-0.1903615039926333
ACH-000183,-0.2077195121663873
ACH-000188,-0.13283793230599847
ACH-000189,-0.2991500851950894
ACH-000190,-0.24951563881670905
ACH-000198,-0.2607851376706025
ACH-000203,0.1460076624397918
ACH-000204,-0.3152803430037425
ACH-000206,-0.23384442733282285
ACH-000207,-0.3207402806748093
ACH-000208,-0.3750450723075632
ACH-000210,-0.17567641093223804
ACH-000211,-0.21996460491049588
ACH-000215,-0.09831717928968706
ACH-000221,-0.4883746495365399
ACH-000222,-0.17143055036666324
ACH-000223,-0.2992442683746259
ACH-000226,-0.2238762944642796
ACH-000227,-0.41627016392601496
ACH-000228,-0.3803924648999757
ACH-000231,-0.2102641327376169
ACH-000232,-0.3273007861799627
ACH-000233,-0.11837704670108765
ACH-000234,-0.3028626316467085
ACH-000235,-0.3306595206201641
ACH-000237,-0.24819921187480065
ACH-000238,-0.10444734404497873
ACH-000242,-0.1594225773173396
ACH-000243,-0.17778041788254603
ACH-000244,-0.26814781421845346
ACH-000246,-0.21780232600302235
ACH-000248,-0.34203012136111005
ACH-000250,-0.25841943327156125
ACH-000251,-0.28796975616871845
ACH-000252,0.12777387738196685
ACH-000253,-0.2108318054645489
ACH-000255,-0.17070057784294562
ACH-000256,-0.21231010751495305
ACH-000257,-0.062238623339555786
ACH-000258,-0.08952982504572564
ACH-000259,-0.29518751539320404
ACH-000260,-0.2527420594802838
ACH-000261,-0.24379217719319146
