,NTNG2 (84628)
ACH-000004,-0.263822373970136
ACH-000005,-0.08361579478342157
ACH-000007,-0.008637968146440762
ACH-000009,-0.20597448437716515
ACH-000011,-0.014120273063011378
ACH-000012,-0.17196161374979516
ACH-000013,-0.13703462588516802
ACH-000014,-0.08362030653912285
ACH-000015,-0.056419652730857285
ACH-000017,0.07303846454353898
ACH-000018,-0.09272919557379544
ACH-000019,-0.051944158783204304
ACH-000021,-0.14920597706960198
ACH-000022,-0.17767445602997642
ACH-000025,0.05683777682329931
ACH-000028,0.07847488849965502
ACH-000030,-0.07412693580992469
ACH-000035,-0.0878655103258504
ACH-000036,-0.07267266126902502
ACH-000037,-0.08603823966098838
ACH-000039,-0.05336969001762505
ACH-000040,-0.040032198604454436
ACH-000041,-0.033943373270733365
ACH-000042,-0.1207734287595614
ACH-000045,-0.09705948167610644
ACH-000047,-0.04102518382685147
ACH-000052,-0.3415650592139013
ACH-000053,-0.09323860543868613
ACH-000054,-0.17219287098286612
ACH-000055,-0.14566726883511535
ACH-000060,-0.09016365903262703
ACH-000067,-0.22680718631469984
ACH-000070,-0.007473693137859088
ACH-000075,-0.18599586311329835
ACH-000078,-0.19569359105698436
ACH-000082,0.09536563736301584
ACH-000085,0.007367918693851352
ACH-000086,-0.026915190831190337
ACH-000087,-0.44648159193200576
ACH-000092,0.0047061869395752035
ACH-000095,0.0010156207077144145
ACH-000097,0.011501989089881105
ACH-000098,0.013812712899774631
ACH-000099,-0.1082119107320176
ACH-000108,-0.15788790199790148
ACH-000113,0.11428115300004707
ACH-000116,-0.11870394281246872
ACH-000118,-0.036188662358009306
ACH-000120,0.07392668098749099
ACH-000123,0.037557930285380084
ACH-000127,-0.10041825023656534
ACH-000128,0.006170557889834132
ACH-000132,-0.15611190839164082
ACH-000133,-0.06210699899905502
ACH-000137,-0.2512053533420377
ACH-000138,-0.06630994054246397
ACH-000142,-0.08521190263185388
ACH-000143,0.07480779984154089
ACH-000146,-0.08239183590979379
ACH-000148,-0.027706039073671158
ACH-000150,-0.07378633211437363
ACH-000152,-0.03274582342662953
ACH-000153,-0.2570547096669619
ACH-000159,-0.0522624230653442
ACH-000160,-0.07983361391801623
ACH-000163,-0.13529638329744012
ACH-000167,0.29600977401497386
ACH-000168,-0.3316517260353245
ACH-000169,-0.14023188474003706
ACH-000178,-0.1523853135542057
ACH-000183,-0.1023764167680583
ACH-000188,-0.12085771209139445
ACH-000189,-0.16191231920851668
ACH-000190,-0.2518282440075387
ACH-000198,-0.19763115556311306
ACH-000203,0.05135112323497445
ACH-000204,-0.12116617918218672
ACH-000206,0.17432779193132633
ACH-000207,-0.0023678598558156496
ACH-000208,-0.07584279840803515
ACH-000210,-0.24717135654515315
ACH-000211,-0.005667333569287841
ACH-000215,-0.09755199294263876
ACH-000221,-0.048048507311390584
ACH-000222,0.06224538507120452
ACH-000223,-0.016322348637721928
ACH-000226,-0.10847837321420177
ACH-000227,-0.2467353422624846
ACH-000228,-0.1307856877592096
ACH-000231,-0.046183950546400766
ACH-000232,-0.041851190632433546
ACH-000233,-0.08229704912717171
ACH-000234,0.0002511088085235421
ACH-000235,-0.11383232249337467
ACH-000237,-0.0324383128184447
ACH-000238,-0.06249888485813724
ACH-000242,-0.00794273118761302
ACH-000243,-0.06671425054696488
ACH-000244,0.017852339933747678
ACH-000246,-0.07322983182679599
ACH-000248,-0.08699034081262923
ACH-000250,-0.1618710094104902
ACH-000251,-0.2761781932261338
ACH-000252,-0.04246523232891693
ACH-000253,-0.006287797301634064
ACH-000255,-0.02925514767799902
ACH-000256,-0.0219996993523701
ACH-000257,-0.09602075685427094
ACH-000258,0.003800667905423939
ACH-000259,-0.03738060598479788
ACH-000260,-0.07017601884862137
ACH-000261,-0.009012437819186305
ACH-000262,-0.006466831342501805
ACH-000263,-0.09687100860843324
ACH-000264,-0.053158643238544336
ACH-000265,-0.14679628415635398
ACH-000266,-0.09193646540792594
ACH-000272,-0.033256910381618716
ACH-000274,-0.09225561162489164
ACH-000277,-0.13555361357822085
ACH-000278,-0.06264690070560311
ACH-000279,-0.1627533814815937
ACH-000280,-0.06811419262806395
ACH-000281,-0.07976100137798471
ACH-000288,0.04912693136977205
ACH-000291,-0.22886856797835503
ACH-000293,0.03623371623143578
ACH-000294,-0.2234824275008808
ACH-000295,-0.2972639486984837
ACH-000296,-0.05401334675446316
ACH-000302,-0.01267425756701937
ACH-000304,-0.3407208392430727
ACH-000307,-0.1719858548341281
ACH-000308,-0.07246379108257471
ACH-000310,-0.2572527951291765
ACH-000311,0.10043894021570984
ACH-000312,-0.06443864360664593
ACH-000315,-0.08229613456462136
ACH-000316,0.006076667018453249
ACH-000317,0.11425553566628505
ACH-000318,-0.08649710692042682
ACH-000319,0.1322402636312659
ACH-000320,-0.019786058247234152
ACH-000322,-0.1285067218945716
ACH-000323,-0.12678183648674102
ACH-000324,-0.10530383423834153
ACH-000329,-0.12032695521101652
ACH-000330,-0.08444837840796636
ACH-000331,-0.0490981342357456
ACH-000332,-0.016816529555243313
ACH-000334,-0.20018714391426434
ACH-000335,-0.1833342371341836
ACH-000336,-0.041671693024841916
ACH-000337,-0.10746779070174392
ACH-000338,0.02686612087024736
ACH-000339,-0.10714050546332474
ACH-000341,-0.17999644974845214
ACH-000348,-0.004190824890320509
ACH-000350,-0.08026336674715008
ACH-000352,0.017939617062046113
ACH-000356,0.08582756223167186
ACH-000361,-0.0523267555259944
ACH-000362,-0.07164060416578925
ACH-000363,0.010750895105088944
ACH-000364,-0.28683358545989074
ACH-000365,-0.05044717030612225
ACH-000366,-0.12670965529989262
ACH-000368,0.052693957183014783
ACH-000374,0.06644282039392545
ACH-000375,-0.008295073066613598
ACH-000376,-0.12272873509914095
ACH-000381,-0.1823929738463794
ACH-000383,-0.05487820828965645
ACH-000387,-0.012020995164063408
ACH-000389,-0.22307896972305805
ACH-000390,-0.05970544018719767
ACH-000393,-0.11286742476759752
ACH-000395,-0.12665356411468598
ACH-000396,0.22291698102403226
ACH-000397,-0.01590412384732494
ACH-000401,0.12237121162714415
ACH-000402,-0.08395468442038727
ACH-000403,-0.01274024937115288
ACH-000404,-0.10804527224427857
ACH-000406,-0.1344465692777139
ACH-000407,0.005310856617417556
ACH-000408,-0.007015678024880251
ACH-000410,0.11227930250031032
ACH-000411,-0.1995007024115517
ACH-000414,0.016295784075119286
ACH-000415,0.1183450244552392
ACH-000416,-0.10723144644910336
ACH-000420,-0.2671361022677391
ACH-000421,0.0010604062713319472
ACH-000424,-0.054317266296201434
ACH-000425,-0.08650487187075834
ACH-000426,-0.06619026514624189
ACH-000427,0.06316961952609035
ACH-000433,0.13551499405637887
ACH-000435,-0.3187153735123402
ACH-000436,-0.21038689998754825
ACH-000444,-0.13889718005718202
ACH-000445,-0.261881900553949
ACH-000448,-0.07118598946975535
ACH-000450,-0.2439522119485548
ACH-000452,0.0011526955908257586
ACH-000454,-0.11353530427801856
ACH-000458,-0.2912109169461413
ACH-000459,-0.0718799910701728
ACH-000460,-0.1666114057244734
ACH-000461,-0.014666622107415603
ACH-000463,-0.14955990985908604
ACH-000464,-0.11781179483972498
ACH-000466,-0.08328419754016787
ACH-000467,0.04143037200370823
ACH-000468,-0.1103589112343332
ACH-000469,-0.16274040749528135
ACH-000470,-0.2514622817555564
ACH-000471,-0.03875537437188528
ACH-000472,-0.08777758163821653
ACH-000473,-0.06729357171218144
ACH-000475,-0.016603618236035587
ACH-000476,-0.10691422356665058
ACH-000477,0.016986966874962695
ACH-000479,0.15637566301160322
ACH-000480,-0.14282837309216664
ACH-000481,-0.02923390079512863
ACH-000483,-0.1756232452091457
ACH-000484,-0.022102372737780877
ACH-000485,-0.07293955457413966
ACH-000486,0.07477272918224431
ACH-000487,-0.11437572886706306
ACH-000488,-0.15879800606621006
ACH-000490,-0.003814533705487201
ACH-000491,-0.07983716078528108
ACH-000495,-0.1313609153879354
ACH-000496,-0.1084638217118514
ACH-000499,-0.2620928862404189
ACH-000500,-0.127358432454025
ACH-000502,-0.004160065040618875
