,EFCAB6 (64800)
ACH-000004,0.15687243255890188
ACH-000005,0.30796468617329226
ACH-000007,0.1993974893809393
ACH-000009,0.029879030983562337
ACH-000011,0.16720881301366575
ACH-000012,0.12139447756830267
ACH-000013,-0.014073566927423398
ACH-000014,0.16135729750571526
ACH-000015,-0.003045044444040244
ACH-000017,0.07349636618524512
ACH-000018,0.016769340124914243
ACH-000019,0.09711134535438544
ACH-000021,0.12746744813489738
ACH-000022,-0.02211584963875424
ACH-000025,0.07541596930621212
ACH-000028,0.04371656452590335
ACH-000030,-0.07485988191845408
ACH-000035,0.014863256274260132
ACH-000036,0.08788760738270146
ACH-000037,0.04331058794723789
ACH-000039,0.1782382653414678
ACH-000040,0.043067166868835216
ACH-000041,0.032719782904862216
ACH-000042,-0.008435964800527595
ACH-000045,0.12980494033489925
ACH-000047,0.08330655873426834
ACH-000052,-0.013324709752762813
ACH-000053,0.12844111297579586
ACH-000054,0.06731618498842623
ACH-000055,-0.15405696726264345
ACH-000060,0.0007023895669095582
ACH-000067,0.07712407933214273
ACH-000070,0.04893153016332534
ACH-000075,0.1644929841763642
ACH-000078,0.046370940199191565
ACH-000082,0.06673427444578242
ACH-000085,0.2040542063792403
ACH-000086,0.1816083909377019
ACH-000087,-0.16390346866822547
ACH-000092,0.1550673937927179
ACH-000095,0.08737554143268926
ACH-000097,0.07632910254549186
ACH-000098,0.030309922824180387
ACH-000099,-0.030592482807278845
ACH-000108,0.10893035461775524
ACH-000113,0.10803385529762884
ACH-000116,0.07352938024096331
ACH-000118,0.028975929328397432
ACH-000120,0.11677981150792577
ACH-000123,0.0788657621606462
ACH-000127,0.1444967715118475
ACH-000128,0.0329732347813612
ACH-000132,0.20745557374459156
ACH-000133,0.004614601534558832
ACH-000137,0.0551328488444896
ACH-000138,0.08553401100716024
ACH-000142,0.13034739905047016
ACH-000143,-0.11718602659390312
ACH-000146,0.18706694676954413
ACH-000148,0.0524832789446581
ACH-000150,0.05202537001335724
ACH-000152,0.07696522324927041
ACH-000153,0.10581518208387522
ACH-000159,0.12064133777389675
ACH-000160,0.037812301930143975
ACH-000163,0.07902483967247112
ACH-000167,0.1184624347232147
ACH-000168,0.021064454432235463
ACH-000169,0.11124292941263847
ACH-000178,0.09190833508116823
ACH-000183,0.07596056646641637
ACH-000188,0.056810896572205075
ACH-000189,-0.050849932496465716
ACH-000190,0.15819000424921656
ACH-000198,0.0556915231649704
ACH-000203,-0.3533261306613197
ACH-000204,-0.12076418016419208
ACH-000206,-0.06275147121601203
ACH-000207,0.08170638502281098
ACH-000208,-0.029196223127258905
ACH-000210,-0.1113735879910899
ACH-000211,0.11305697793623075
ACH-000215,0.06781543438838482
ACH-000221,0.11811391081192575
ACH-000222,-0.11193666417587944
ACH-000223,0.018292950052636512
ACH-000226,-0.012286674160874509
ACH-000227,-0.027961712261349164
ACH-000228,0.0955428305290478
ACH-000231,-0.16790095882388806
ACH-000232,0.028936660860798533
ACH-000233,-0.07586466669698423
ACH-000234,0.004147253757676373
ACH-000235,0.046357034850927965
ACH-000237,0.0155625608842714
ACH-000238,-0.05140545806125199
ACH-000242,0.17790784527163522
ACH-000243,0.09963127570721428
ACH-000244,0.1881278370427244
ACH-000246,0.1683411041835766
ACH-000248,0.1748738838882764
ACH-000250,0.180200776902334
ACH-000251,0.11040890644309376
ACH-000252,0.19499011037198907
ACH-000253,0.03420731955941048
ACH-000255,0.14017676969242698
ACH-000256,-0.1122141559609044
ACH-000257,-0.057298693139384224
ACH-000258,0.08181809222518424
ACH-000259,0.03376903633949418
ACH-000260,0.0820450892373324
ACH-000261,0.10128829966904344
ACH-000262,0.07811423846885719
ACH-000263,0.568556898297742
ACH-000264,0.02065518250086251
ACH-000265,0.004086898155218151
ACH-000266,0.007552668903762459
ACH-000272,0.0858182958756114
ACH-000274,0.15245130786731798
ACH-000277,0.10944466916632352
ACH-000278,0.07577231592113119
ACH-000279,0.19210863181013407
ACH-000280,0.06571139922871629
ACH-000281,-0.19766362123325992
ACH-000288,0.019619744846418145
ACH-000291,0.18085334632143832
ACH-000293,0.15518044069852846
ACH-000294,0.003028187068311869
ACH-000295,0.24779504217871676
ACH-000296,-0.05730728282501935
ACH-000302,0.08877959478516154
ACH-000304,0.33692726217849017
ACH-000307,0.07919453149921465
ACH-000308,0.13171795671967854
ACH-000310,0.029606341924960505
ACH-000311,0.021970105795185442
ACH-000312,0.1622955573471671
ACH-000315,-0.11819654485989242
ACH-000316,-0.019874754323865224
ACH-000317,0.1043862261451591
ACH-000318,-0.04880582536661529
ACH-000319,0.2288190494542287
ACH-000320,0.0871595201740394
ACH-000322,0.1320508972775768
ACH-000323,-0.0005647548139960522
ACH-000324,0.025691484961821925
ACH-000329,0.07065959612769865
ACH-000330,0.0975229051541522
ACH-000331,0.1074762154417344
ACH-000332,0.02387479160550472
ACH-000334,0.05541986130451406
ACH-000335,0.2332249327698013
ACH-000336,0.07215657509553285
ACH-000337,-0.193363741465872
ACH-000338,0.2565971304947031
ACH-000339,0.1840301085250025
ACH-000341,0.06969961323369264
ACH-000348,0.08934366853075132
ACH-000350,-0.02059769840636923
ACH-000352,0.19867104167288355
ACH-000356,0.18496047227719967
ACH-000361,0.06751504874096285
ACH-000362,0.16127300457132826
ACH-000363,0.026209927910973475
ACH-000364,0.18308249627781248
ACH-000365,0.08202890786860889
ACH-000366,0.15255401724424328
ACH-000368,0.10793090368468884
ACH-000374,0.01937492669157793
ACH-000375,0.09823625808705944
ACH-000376,0.08908716808012394
ACH-000381,0.19358676219115836
ACH-000383,0.05582894504904953
ACH-000387,0.11039044283668924
ACH-000389,-0.076824796614812
ACH-000390,0.05459785781317781
ACH-000393,0.06652781417877535
ACH-000395,0.13342889844745207
ACH-000396,0.09947822419994098
ACH-000397,-0.02427945025678624
ACH-000401,0.10955666314627248
ACH-000402,0.08051320018664428
ACH-000403,0.05669551287314255
ACH-000404,-0.015708217085469357
ACH-000406,0.09711238241491588
ACH-000407,0.16510175464573598
ACH-000408,-0.07618205011558489
ACH-000410,0.035279923001154234
ACH-000411,0.018921570655605683
ACH-000414,0.115719933483623
ACH-000415,0.1655817465177373
ACH-000416,0.11645025466676012
ACH-000420,0.06625592659273123
ACH-000421,0.03247641252554119
ACH-000424,0.12925356748445202
ACH-000425,0.029660507213051437
ACH-000426,0.09242846648718354
ACH-000427,0.10850657763227628
ACH-000433,0.04350350595278313
ACH-000435,0.3809835112290501
ACH-000436,0.20420297822050415
ACH-000444,0.03819237359484953
ACH-000445,0.152665038764176
ACH-000448,-0.005576835202422697
ACH-000450,0.2338809070299448
ACH-000452,0.05562804146478072
ACH-000454,0.20201350201584792
ACH-000458,0.03243567980899195
ACH-000459,-0.057073631732803484
ACH-000460,0.11413145214340285
ACH-000461,0.02750521509434494
ACH-000463,0.06497373922262076
ACH-000464,0.0940679275958109
ACH-000466,0.11291689022415476
ACH-000467,0.19434877240350573
ACH-000468,0.0348034659214405
ACH-000469,0.018229339693990817
ACH-000470,0.0011383885333631325
ACH-000471,0.011608664660950205
ACH-000472,0.04139947155776835
ACH-000473,0.14952491368053852
ACH-000475,-0.040095434150129367
ACH-000476,0.18958769942571801
ACH-000477,0.050091844505418315
ACH-000479,0.08122144238370202
ACH-000480,0.12710519903852088
ACH-000481,0.0812284889540487
ACH-000483,0.1053735605163834
ACH-000484,0.11318159754535632
ACH-000485,0.15425692464571306
ACH-000486,0.08894501778497818
ACH-000487,0.11144385135201756
ACH-000488,0.13505212663177452
ACH-000490,0.0794161429160369
ACH-000491,0.13158558197849166
ACH-000495,0.12428370051786937
ACH-000496,0.09001580668421184
ACH-000499,-0.31262865608988005
ACH-000500,-0.07573187501859033
ACH-000502,0.08011888280223058
ACH-000503,0.11167893010327762
ACH-000505,0.1502850235651622
ACH-000507,0.1107571257994856
ACH-000510,0.032421597714327205
ACH-000511,0.044197176708062405
ACH-000512,0.18747030059322045
ACH-000516,-0.06098500824577895
ACH-000517,0.12278482244622364
ACH-000518,0.018101221973462516
ACH-000520,0.12525407253495416
ACH-000521,0.08195581674052163
ACH-000522,0.12707088375834608
ACH-000524,0.03554046236316128
ACH-000527,0.04305926211284982
ACH-000528,0.05921158278815222
ACH-000537,0.09029687031391764
ACH-000541,-0.030985723307504855
ACH-000542,0.1060799199350446
ACH-000544,0.0729944702604942
ACH-000545,0.17793168026389358
ACH-000547,-0.058606748617830176
ACH-000548,0.05580751677271889
ACH-000549,0.17517506257984705
ACH-000550,0.0710277876865118
ACH-000552,0.07671585155475825
ACH-000556,0.02688100595041371
ACH-000557,0.0014964029131966073
ACH-000569,-0.10777297327875007
ACH-000570,0.0558078884297552
ACH-000571,0.012282614368289157
ACH-000573,0.04429598348663575
ACH-000576,0.01768808869891681
ACH-000579,0.27984181496780913
ACH-000580,0.12100841513692455
ACH-000584,0.06688754645911446
ACH-000585,0.09101015245335548
ACH-000588,0.010891892826183578
ACH-000589,0.18884186336141467
ACH-000591,0.049628568772823664
ACH-000593,0.07768523805164894
ACH-000600,0.17318901501480216
ACH-000601,-0.0137236212560497
ACH-000605,-0.03257053667288738
