,REL (5966)
ACH-000004,0.03015047845178628
ACH-000005,0.029386549735195118
ACH-000007,0.028616143864137574
ACH-000009,0.03571744059311626
ACH-000011,0.18748482149492732
ACH-000012,-0.005225315894646014
ACH-000013,-0.04394189492643632
ACH-000014,-0.01061507706652435
ACH-000015,-0.01208840851132618
ACH-000017,-0.01913990837282887
ACH-000018,-0.10817463682716162
ACH-000019,0.0983001698089378
ACH-000021,-0.031995973857464895
ACH-000022,-0.015176070759914027
ACH-000025,0.01916812608323492
ACH-000028,0.0657935852562191
ACH-000030,-0.07785457942457367
ACH-000035,0.13668052802672878
ACH-000036,-0.058549663241758525
ACH-000037,-0.14459519214582828
ACH-000039,0.034170838651877894
ACH-000040,-0.054834990135107724
ACH-000041,0.0108377598152469
ACH-000042,-0.061753056232879876
ACH-000045,0.08401295792504794
ACH-000047,0.06786654589966891
ACH-000052,0.10606289567979392
ACH-000053,-0.06157177061295125
ACH-000054,-0.06437234685186861
ACH-000055,-0.21331504794973769
ACH-000060,-0.02637360366941984
ACH-000067,-0.08853552235782829
ACH-000070,0.0007161450995767978
ACH-000075,0.06582185752174052
ACH-000078,0.08270022010901132
ACH-000082,0.11647848526971405
ACH-000085,0.03903052636914075
ACH-000086,-0.030018044540685275
ACH-000087,0.14644420578072107
ACH-000092,-0.0697872966506015
ACH-000095,0.06305502544652103
ACH-000097,0.06301228955842897
ACH-000098,-0.02526777488564134
ACH-000099,0.07876099651069204
ACH-000108,0.024760190847372705
ACH-000113,-0.06186433367640064
ACH-000116,-0.0947185621984966
ACH-000118,0.05687831080182058
ACH-000120,-0.05778411612916864
ACH-000123,0.1554880680928931
ACH-000127,-0.051234358225522886
ACH-000128,-0.0064753283790083905
ACH-000132,-0.1569858679130271
ACH-000133,0.01561654226916054
ACH-000137,-0.08865966108306401
ACH-000138,0.059997710046369175
ACH-000142,0.05664817622945559
ACH-000143,0.07941634597910711
ACH-000146,-0.05533646663416045
ACH-000148,-0.014561862699247018
ACH-000150,0.13710649004989592
ACH-000152,-0.15122231468561054
ACH-000153,0.03110163330724825
ACH-000159,-0.06815413075166868
ACH-000160,0.09412549969866793
ACH-000163,-0.10814563044453998
ACH-000167,-0.2916537077138563
ACH-000168,-0.2265755629682117
ACH-000169,0.12359458804554108
ACH-000178,-0.04118380874192658
ACH-000183,-0.12512276704216535
ACH-000188,0.060597324697044985
ACH-000189,-0.26984216090436763
ACH-000190,0.39195917617742093
ACH-000198,-0.018061187345504003
ACH-000203,0.3957858341867356
ACH-000204,-0.2810210131156662
ACH-000206,-0.5937278576065018
ACH-000207,-0.1106101705596256
ACH-000208,0.09158406128219218
ACH-000210,0.1328135950644181
ACH-000211,-0.03679056971680713
ACH-000215,0.022671161477356615
ACH-000221,0.012163308014344969
ACH-000222,-0.2953171813152181
ACH-000223,-0.07739036518340743
ACH-000226,0.01292548785008806
ACH-000227,-0.013290240922943607
ACH-000228,-0.0030488232321694985
ACH-000231,-0.042416983829114914
ACH-000232,0.04143812256040017
ACH-000233,-0.05782934235527954
ACH-000234,0.02887737351012588
ACH-000235,0.047194179719951185
ACH-000237,0.045617962473782296
ACH-000238,-0.03813082889202355
ACH-000242,-0.08795640242623004
ACH-000243,0.015119937011565247
ACH-000244,0.0076843395560323375
ACH-000246,-0.010002005878771649
ACH-000248,-0.1495761087898281
ACH-000250,-0.008414756903031936
ACH-000251,-0.11434334630193445
ACH-000252,-0.15874861428910989
ACH-000253,0.016507691110258592
ACH-000255,-0.01946194286174631
ACH-000256,-0.0640266523080919
ACH-000257,-0.22858902078175544
ACH-000258,-0.13190217232871135
ACH-000259,-0.06168082200073725
ACH-000260,-0.06962765115841771
ACH-000261,0.00032404838064052714
ACH-000262,-0.06044947926237424
ACH-000263,0.04634194086202314
ACH-000264,-0.049032256238035136
ACH-000265,-0.033312059896109095
ACH-000266,-0.06143233558875628
ACH-000272,-0.09690986282520066
ACH-000274,-0.014219392021840575
ACH-000277,0.07860442542676349
ACH-000278,0.023768955976598442
ACH-000279,-0.07714222212491348
ACH-000280,-0.02999714105532656
ACH-000281,0.01587761306717024
ACH-000288,-0.003919718263376999
ACH-000291,0.04214419196144779
ACH-000293,-0.12159425949229405
ACH-000294,0.08726692462951087
ACH-000295,-0.04527667667580737
ACH-000296,-0.04400110390078262
ACH-000302,-0.06456381424414068
ACH-000304,0.12091187796992102
ACH-000307,0.024719010761883074
ACH-000308,0.04292186781792078
ACH-000310,0.09885981135435533
ACH-000311,0.022497081965416336
ACH-000312,-0.054579002871051406
ACH-000315,-0.1368941606994863
ACH-000316,-0.035912091222658725
ACH-000317,0.13199177814095256
ACH-000318,0.029723948183119287
ACH-000319,0.010345186021731092
ACH-000320,0.07046940129569881
ACH-000322,-0.046533474745744347
ACH-000323,0.07144586929029242
ACH-000324,0.0484444887681935
ACH-000329,-0.06087401335690632
ACH-000330,0.010395203906978156
ACH-000331,0.05251484560525666
ACH-000332,-0.02824471626162007
ACH-000334,-0.1587896306483601
ACH-000335,0.18086953906213968
ACH-000336,0.08828765067087757
ACH-000337,0.13916331913372182
ACH-000338,0.41337508566653297
ACH-000339,0.045628143531855216
ACH-000341,0.18202806507497526
ACH-000348,-0.1088643719276098
ACH-000350,0.02839341563678435
ACH-000352,-0.02969939679352389
ACH-000356,0.15729827867488733
ACH-000361,0.05635249303528315
ACH-000362,-0.034024229054184583
ACH-000363,-0.08670364814328095
ACH-000364,0.0007824007452740073
ACH-000365,-0.12971713240732946
ACH-000366,-0.030167709820208506
ACH-000368,-0.02959664795813052
ACH-000374,0.031675989416152066
ACH-000375,0.07702325882077879
ACH-000376,-0.14300674175520142
ACH-000381,0.017032628447103737
ACH-000383,0.05824961129511798
ACH-000387,0.0085111932829054
ACH-000389,0.016100533595676505
ACH-000390,0.006271085924936454
ACH-000393,-0.15428216644611786
ACH-000395,0.093064017887187
ACH-000396,-0.09109529230630904
ACH-000397,-0.008285158553120415
ACH-000401,-0.074967305962123
ACH-000402,-0.1721916961463833
ACH-000403,-0.06464981782230826
ACH-000404,0.0013330312111652775
ACH-000406,0.04806491655055506
ACH-000407,-0.023915637162780716
ACH-000408,0.26202038765965924
ACH-000410,-0.1218007434204118
ACH-000411,0.035054407699283995
ACH-000414,-0.07269816151489432
ACH-000415,-0.01603772296452161
ACH-000416,-0.03188343757567025
ACH-000420,-0.04049960410373521
ACH-000421,-0.11085181444275484
ACH-000424,0.09319809977975156
ACH-000425,0.052635611035967415
ACH-000426,0.08709522701625318
ACH-000427,-0.11240051970339916
ACH-000433,0.0409924866879117
ACH-000435,0.24819588573834414
ACH-000436,0.09767930043742598
ACH-000444,-0.06236785617784967
