,DPP3 (10072)
ACH-000004,-0.091620604137161
ACH-000005,-0.3262924213298328
ACH-000007,-0.29510664401011605
ACH-000009,-0.2298896390597821
ACH-000011,0.020832322223020828
ACH-000012,-0.06531666481311768
ACH-000013,-0.031136878659511282
ACH-000014,0.17076695404064138
ACH-000015,-0.09692412947503898
ACH-000017,-0.08331728302284064
ACH-000018,-0.03144948258220339
ACH-000019,-0.14838474863364226
ACH-000021,-0.061730836038506876
ACH-000022,-0.13939812278811392
ACH-000025,0.0027221072159167863
ACH-000028,-0.1322502788373013
ACH-000030,-0.053056583855845885
ACH-000035,0.044753855194373235
ACH-000036,-0.11786678788483003
ACH-000037,-0.055251020885477696
ACH-000039,-0.11221203752794064
ACH-000040,-0.010751628752957926
ACH-000041,-0.15573593359429266
ACH-000042,-0.13188524715173605
ACH-000045,-0.10195909020109498
ACH-000047,0.004792828539452458
ACH-000052,-0.1877598935635824
ACH-000053,-0.006238782844622307
ACH-000054,-0.09810181963824884
ACH-000055,-0.07187122478035114
ACH-000060,-0.0966939674628925
ACH-000067,0.10037366472472467
ACH-000070,-0.12782253777032845
ACH-000075,-0.07484073965437606
ACH-000078,-0.08258046582603935
ACH-000082,-0.23859411727767724
ACH-000085,-0.15165096852693138
ACH-000086,-0.14177578225627754
ACH-000087,-0.12738098547073073
ACH-000092,-0.1217486660159406
ACH-000095,-0.049344575300651096
ACH-000097,-0.2469711073290789
ACH-000098,-0.08057714454672962
ACH-000099,-0.08273905613959527
ACH-000108,-0.05809720946455092
ACH-000113,-0.03793650443067949
ACH-000116,-0.2533354254737312
ACH-000118,-0.18492316559611746
ACH-000120,0.02425058534532748
ACH-000123,-0.09168698491683124
ACH-000127,-0.08877950695056844
ACH-000128,-0.02365310376573051
ACH-000132,-0.3154496548665301
ACH-000133,-0.23514751895663016
ACH-000137,-0.0404055094591615
ACH-000138,-0.020197866311115382
ACH-000142,-0.013829173950989836
ACH-000143,0.003827191413254171
ACH-000146,-0.04238546210967933
ACH-000148,-0.02979113743964853
ACH-000150,-0.047482545831154126
ACH-000152,-0.08060856955129407
ACH-000153,-0.12285954127825795
ACH-000159,0.0006623442254178308
ACH-000160,-0.14482215628736092
ACH-000163,-0.09879902919417748
ACH-000167,-0.22799562406002
ACH-000168,-0.17287352824631785
ACH-000169,-0.06762836073738282
ACH-000178,0.013524552415916285
ACH-000183,-0.1261936247153763
ACH-000188,-0.21185358239985413
ACH-000189,0.08307739048502454
ACH-000190,-0.21067442599904165
ACH-000198,-0.07441065691937197
ACH-000203,-0.05610806474318965
ACH-000204,0.040580466456968
ACH-000206,-0.156163842228886
ACH-000207,-0.07281437459429968
ACH-000208,-0.19614367225442192
ACH-000210,-0.06270129659404748
ACH-000211,-0.10160322168860382
ACH-000215,-0.107437666121001
ACH-000221,-0.1236089586267642
ACH-000222,-0.12868307864041234
ACH-000223,-0.14976825542386948
ACH-000226,-0.16507558400479486
ACH-000227,-0.35234093192159666
ACH-000228,-0.20819768763632052
ACH-000231,-0.05845351864105033
ACH-000232,-0.011183702066455423
ACH-000233,-0.09593264176830577
ACH-000234,-0.04887598856138055
ACH-000235,-0.09296428536473818
ACH-000237,-0.15580279311480422
ACH-000238,-0.17245148131363555
ACH-000242,-0.04914678911366525
ACH-000243,-0.02224433505476434
ACH-000244,-0.2090912959886772
ACH-000246,-0.002255958498331192
ACH-000248,-0.16011800340823584
ACH-000250,-0.02186577735806896
ACH-000251,-0.3312609588480129
ACH-000252,-0.12383245073661114
ACH-000253,-0.07386887045828466
ACH-000255,-0.16246215881886686
ACH-000256,-0.06939801309926223
ACH-000257,0.08652682710214181
ACH-000258,-0.07777999681267468
ACH-000259,-0.1606719905728202
ACH-000260,-0.09755099217651296
ACH-000261,-0.15705616485015927
ACH-000262,-0.06965863514144945
ACH-000263,-0.08255132584903127
ACH-000264,-0.1162748638934072
ACH-000265,-0.14558735592088382
ACH-000266,-0.15518391874270487
ACH-000272,0.0436244210042312
ACH-000274,-0.028892091832870087
ACH-000277,-0.12505374851457082
ACH-000278,-0.01396422928288652
