,POPDC2 (64091)
ACH-000004,0.22010703455801325
ACH-000005,0.2631225480438213
ACH-000007,-0.0159831660007261
ACH-000009,0.1242419680605191
ACH-000011,0.21836106080281825
ACH-000012,0.15506832531534853
ACH-000013,0.24980037976845845
ACH-000014,0.07333719532743117
ACH-000015,0.15068701843397433
ACH-000017,0.3111231836671456
ACH-000018,0.31219094426459043
ACH-000019,0.2834612257683401
ACH-000021,0.12275686309786467
ACH-000022,0.23684838445077555
ACH-000025,0.0641266816225525
ACH-000028,0.15963620831001876
ACH-000030,0.14542795130779318
ACH-000035,0.028825531233619563
ACH-000036,0.19368752517592935
ACH-000037,-0.016627299369948972
ACH-000039,0.2201770348885969
ACH-000040,0.23017357548702916
ACH-000041,0.18610431170903466
ACH-000042,0.2691033982773267
ACH-000045,0.18485619546645804
ACH-000047,0.20292664943880093
ACH-000052,0.049470859395775765
ACH-000053,0.1341627110943411
ACH-000054,0.15551887004923878
ACH-000055,0.16535346658907862
ACH-000060,0.12753889704037286
ACH-000067,0.12062751806446978
ACH-000070,0.31283138528422955
ACH-000075,0.18329716557594936
ACH-000078,0.3071298368422607
ACH-000082,0.10948494916649694
ACH-000085,0.34882667049497545
ACH-000086,0.19681768351899204
ACH-000087,0.14295367460290154
ACH-000092,0.1834556217623856
ACH-000095,0.1854515735907253
ACH-000097,0.13294069233847888
ACH-000098,0.08459354813505188
ACH-000099,0.12499593823070496
ACH-000108,0.1478504533892126
ACH-000113,0.2543219114049909
ACH-000116,0.206115363750192
ACH-000118,0.19968266565870066
ACH-000120,0.2752139224123781
ACH-000123,0.1119198600139226
ACH-000127,0.2322992160426135
ACH-000128,0.3909096764505453
ACH-000132,0.12589013767236107
ACH-000133,0.13850220909955113
ACH-000137,0.2511688480944165
ACH-000138,0.11491103182454653
ACH-000142,0.09645225906648636
ACH-000143,0.11140544694257176
ACH-000146,0.12893899343679496
ACH-000148,0.17730272928705867
ACH-000150,0.10165864973569913
ACH-000152,0.2777688315447399
ACH-000153,0.2946547625231757
ACH-000159,0.06818252108995372
ACH-000160,0.20257720169787455
ACH-000163,0.09406404879959814
ACH-000167,0.16325493498285626
ACH-000168,0.2011281034051668
ACH-000169,0.1433453772441262
ACH-000178,0.19008840199826935
ACH-000183,0.33206046253154503
ACH-000188,0.14022782621307228
ACH-000189,0.3632009897657679
ACH-000190,0.1994684856870998
ACH-000198,0.13426642564036234
ACH-000203,0.046050435808328176
ACH-000204,0.4505230768760241
ACH-000206,0.29930659388069664
ACH-000207,0.0413043097329595
ACH-000208,0.10089574595875918
ACH-000210,-0.1038293289050007
ACH-000211,0.2369658867816129
ACH-000215,0.21694342689804708
ACH-000221,-0.052610964768033036
ACH-000222,0.05342160610774483
ACH-000223,0.2366958036177255
ACH-000226,0.09127484061676122
ACH-000227,0.2704118734289066
ACH-000228,0.13394218705743066
ACH-000231,0.15710929043856095
ACH-000232,0.18352210307350514
ACH-000233,0.179137193531045
ACH-000234,0.11644418703851545
ACH-000235,0.2464745044697145
ACH-000237,0.11108423371044224
ACH-000238,0.2303594128533285
ACH-000242,0.4267455891965901
ACH-000243,0.17141693181426515
ACH-000244,0.16191331643047988
ACH-000246,0.2048855460941801
ACH-000248,0.17828547263219618
ACH-000250,0.2300176621265653
ACH-000251,0.2683852278013232
ACH-000252,0.18567332100299533
ACH-000253,0.24709626495884304
ACH-000255,0.2134613910754232
ACH-000256,0.21177972153927685
ACH-000257,0.11575773392574552
ACH-000258,0.10970823147864064
ACH-000259,0.1623044523400318
ACH-000260,0.20807457957102052
ACH-000261,0.15419385678747785
ACH-000262,0.3080657342649173
ACH-000263,0.33515174730575725
ACH-000264,0.13966464935212233
ACH-000265,0.1719209571263612
ACH-000266,0.25516920833489226
ACH-000272,0.04280350371054184
ACH-000274,0.1938154295462231
ACH-000277,-0.005119401299798003
ACH-000278,0.16935772084013054
ACH-000279,0.19832990359546845
ACH-000280,0.2494289667323216
ACH-000281,0.18209363189517716
ACH-000288,0.22933523674946105
ACH-000291,0.1282751917614492
ACH-000293,0.30422130028714434
ACH-000294,0.028822593706289194
ACH-000295,0.2618565709142594
ACH-000296,0.18855716258734195
ACH-000302,0.06411144044074399
ACH-000304,0.2307348749608217
ACH-000307,0.1529377295894015
ACH-000308,0.1350981837304126
ACH-000310,0.22344266462831944
ACH-000311,0.06840820672463876
ACH-000312,0.25283286814072203
