,PACRG (135138)
ACH-000223,0.09318252518935054
ACH-000226,0.1872701078136559
ACH-000227,0.2431158945047732
ACH-000228,0.3297271652450157
ACH-000231,0.21218573313807296
ACH-000232,0.1828262099796261
ACH-000233,-0.03801462046598447
ACH-000234,0.2342211879669577
ACH-000235,0.14452795232505375
ACH-000237,0.14856362893806865
ACH-000238,0.12347113188811715
ACH-000242,0.3820884782724764
ACH-000243,0.1688281643570438
ACH-000244,0.2308015385047587
ACH-000246,0.2290584191692661
ACH-000248,0.21270551231548115
ACH-000250,0.1625237282787048
ACH-000251,0.03458566650676411
ACH-000252,0.06065161626317174
ACH-000253,0.2147317174762516
ACH-000255,0.25099810619370383
ACH-000256,0.08210625266224968
ACH-000257,0.06561077307340253
ACH-000258,0.1946390883875473
ACH-000259,0.2205512051284358
ACH-000260,0.1447125033035532
ACH-000261,0.18195562936876494
ACH-000262,0.2327105177453932
ACH-000263,0.19764508084481894
ACH-000264,0.1307004193709095
ACH-000265,0.15601759917105
ACH-000266,0.19069964287560584
ACH-000272,0.1851607787943482
ACH-000274,0.17381219654271982
ACH-000277,0.07404242593298795
ACH-000278,0.2388365328579004
ACH-000279,0.14145524002951496
ACH-000280,0.14717499794400085
ACH-000281,0.2398450813222081
ACH-000288,0.20101482108535595
ACH-000291,0.24544712280875444
ACH-000293,0.09949043479822814
ACH-000294,0.2620608373494029
ACH-000295,0.041353190603362185
ACH-000296,0.2342713155196445
ACH-000302,0.11398100857405727
ACH-000304,0.018962512121424583
ACH-000307,0.2332602016308199
ACH-000308,0.21944970009860515
ACH-000310,0.17648401511439096
ACH-000311,0.1864799419669996
ACH-000312,0.2025295841684917
ACH-000315,0.38316590494870617
ACH-000316,0.08399549464858834
ACH-000317,0.13995035634604538
ACH-000318,0.3434280476738753
ACH-000319,0.15768585023646342
ACH-000320,0.1908259209263235
ACH-000322,0.1814964862027268
ACH-000323,0.20083856412828652
ACH-000324,0.2908911267788467
ACH-000329,0.1409133316031528
ACH-000330,0.26189789478181125
ACH-000331,0.2483471773865581
ACH-000332,0.233625627354796
ACH-000334,0.1888227175557596
ACH-000335,0.2489680557263213
ACH-000336,0.06928520079309572
ACH-000337,0.3867959393592795
ACH-000338,-0.2447759428395385
ACH-000339,0.162888190304443
ACH-000341,0.16865331477425288
ACH-000348,0.08064554777822609
ACH-000350,0.18174746787418156
ACH-000352,0.2144148196040941
ACH-000356,0.10811058794345102
ACH-000361,0.1523039600980319
ACH-000362,0.2921384198865343
ACH-000363,0.2530896679824289
ACH-000364,0.08602071837061594
ACH-000365,0.2252341849578553
ACH-000366,0.05349392113099645
ACH-000368,0.09042341211209363
ACH-000374,0.2417042226098297
ACH-000375,0.0647380699295799
ACH-000376,0.14230403577519254
ACH-000381,0.2297085544758856
ACH-000383,0.20023156773332526
ACH-000387,0.14374985226095555
ACH-000389,0.13486610127018014
ACH-000390,0.17563060062183922
ACH-000393,0.12023215468151988
ACH-000395,0.0751395021427645
ACH-000396,0.04919678226428539
ACH-000397,0.07994643077408073
ACH-000401,0.15333274694321886
ACH-000402,0.8624193418441777
ACH-000403,0.12287552494174968
ACH-000404,0.28632882908759444
ACH-000406,0.19914239990381594
ACH-000407,0.08664653856847633
ACH-000408,0.2591050049740107
ACH-000410,0.11262917115326428
ACH-000411,0.28771677397671463
ACH-000414,0.2503833227130347
ACH-000415,0.10075295040469116
ACH-000416,0.25679019816908594
ACH-000420,0.15767501665848446
ACH-000421,0.23443001121929424
ACH-000424,0.25165822644954944
ACH-000425,0.11070047654305916
ACH-000426,0.18326383588342066
ACH-000427,0.26928163056577226
ACH-000433,0.2277621854381424
ACH-000435,0.16409138250442032
ACH-000436,0.015595405094030115
ACH-000444,0.2768745583980368
ACH-000445,-0.04480064679169718
ACH-000448,0.2159114206361764
ACH-000450,0.2192098446368832
ACH-000452,0.1985333543722523
ACH-000454,0.16036847454562184
ACH-000458,0.051936539814059296
ACH-000459,0.19305856913389705
ACH-000460,0.17321887283351212
ACH-000461,0.2973412100913917
ACH-000463,0.13689868642738875
ACH-000464,-0.025925862706842055
ACH-000466,0.2379078729055489
ACH-000467,0.11310677954137162
ACH-000468,0.27433055432818504
ACH-000469,0.2170342124292081
ACH-000470,0.18129126465604967
ACH-000471,0.19955772311626835
ACH-000472,0.1539189100322216
ACH-000473,0.2343396806254709
ACH-000475,0.2226157450055963
ACH-000476,0.15458132155341595
ACH-000477,0.11556786619087653
ACH-000479,0.16332529617550634
ACH-000480,0.20481367458900915
ACH-000481,0.2285688808453008
ACH-000483,0.2327718083196451
ACH-000484,0.1397304443742252
ACH-000485,0.1869469891500207
ACH-000486,0.16941201213043142
ACH-000487,0.19274225227716654
ACH-000488,0.042869610831263255
ACH-000490,0.14193535149748682
ACH-000491,0.215843205805524
ACH-000495,0.13631581481576552
ACH-000496,0.2407381128316665
ACH-000499,0.1691083001596202
ACH-000500,-0.2455580303916325
ACH-000502,0.09975059971277833
ACH-000503,-0.10410526223555956
ACH-000505,0.12546534521888922
ACH-000507,0.20154730495500567
ACH-000510,0.1842299810305812
ACH-000511,0.21232576214733626
ACH-000512,-0.05051670400871528
ACH-000516,0.2005414277750032
ACH-000517,0.2218665552552367
ACH-000518,0.22742214415339795
ACH-000520,0.13888715827189774
ACH-000521,-0.010132974225241358
ACH-000522,0.15772340858349032
ACH-000524,0.19610248482156767
ACH-000527,0.12807918378411268
ACH-000528,0.22456831250883694
ACH-000537,0.17985276531194722
ACH-000541,0.2705406760651045
ACH-000542,0.1881546528325228
ACH-000544,0.2950170408032233
ACH-000545,0.3173651096606112
ACH-000547,0.21867305573180856
ACH-000548,0.1491899534505659
ACH-000549,0.09513010657156797
ACH-000550,0.21667448064222275
ACH-000552,0.30211541025504873
ACH-000556,0.17112173650322893
ACH-000557,0.2522201673398262
ACH-000569,-0.005344300775989448
ACH-000570,0.13938266864271912
ACH-000571,0.18067420415864374
ACH-000573,0.1626711917871374
ACH-000576,0.1729063778762914
ACH-000579,0.22009214421746395
ACH-000580,0.2452471285046722
ACH-000584,0.08101241427314779
ACH-000585,0.18414300211299625
ACH-000588,0.2415919803814698
ACH-000589,0.1288501654766082
ACH-000591,0.2312269803661211
ACH-000593,0.27971296887286673
ACH-000600,0.12806431044639227
ACH-000601,0.19972353978890126
ACH-000605,0.14047707185017955
ACH-000606,0.2161698493469677
ACH-000608,0.2104871045282068
ACH-000614,0.3331184172717397
ACH-000616,0.2779861310105979
ACH-000618,0.19870415430184646
ACH-000619,0.08084344018953991
ACH-000620,0.13169386610212624
ACH-000621,0.2078160825423733
ACH-000622,0.045241669783470655
ACH-000623,0.17525281691042904
ACH-000624,0.2347389003517468
ACH-000627,0.16671798953943345
ACH-000630,0.08466786712080693
ACH-000631,-0.3852505765642629
ACH-000632,0.2150828342016209
ACH-000633,0.2617894207973612
ACH-000637,0.1716340328751523
ACH-000638,0.1184260742664658
ACH-000646,0.3062907099277574
ACH-000647,0.10971640615590712
ACH-000648,-0.0837467437382422
ACH-000649,0.1943647886833841
ACH-000651,0.13965904015254504
ACH-000652,0.044619369158787656
ACH-000653,0.2504055615992914
ACH-000657,0.10493269453246587
ACH-000658,0.10515990309016124
ACH-000661,0.014615435950402857
ACH-000662,-0.11221965919876804
ACH-000663,0.042424620995736274
ACH-000665,0.16739666496998448
ACH-000671,0.11430090989809515
ACH-000672,0.4699847140771409
ACH-000673,0.15950922323992986
ACH-000676,0.21626070772840614
ACH-000677,0.27971220662374136
ACH-000681,0.0754547562123057
ACH-000683,0.21161853755639246
ACH-000684,0.04823986221499889
ACH-000688,-0.029419276881965887
ACH-000693,0.21473358852845734
ACH-000694,0.1866469681064772
ACH-000695,0.28158918001449523
ACH-000696,0.32190219056208663
ACH-000697,0.09654378166785572
ACH-000699,0.2311410317807785
ACH-000701,0.16046923247408032
ACH-000706,0.2672797834939604
ACH-000711,0.2332209308711391
ACH-000713,0.2043326219933521
ACH-000714,0.09108474897137693
ACH-000718,0.19667410028862775
ACH-000720,0.1368253302052893
ACH-000721,0.2619394113562883
ACH-000724,0.4532934393660218
ACH-000725,0.13443749187272033
ACH-000732,0.33115577321504297
ACH-000734,0.2799151757351941
ACH-000735,0.1378190063611147
ACH-000736,0.14656849687251655
ACH-000738,0.19627777486915896
ACH-000746,0.27616168657640955
ACH-000747,0.19446701649326215
ACH-000748,0.19307719110778507
ACH-000753,0.15546564697025048
ACH-000756,0.24887676431165265
ACH-000757,0.15720965770885587
ACH-000758,0.2965820252184759
ACH-000760,0.1456435079500749
ACH-000762,0.2288621485602628
ACH-000763,0.1001441890928558
ACH-000764,0.28442127340803186
ACH-000765,0.17309429083736924
ACH-000766,0.15690921530059046
ACH-000767,0.15876754081388975
ACH-000768,0.2178209192544424
ACH-000769,0.19965567203357665
ACH-000770,0.19376631229131475
ACH-000771,0.18076081664535185
ACH-000773,0.19460548060590752
ACH-000776,0.2933073362810779
ACH-000777,0.0935618254718388
ACH-000778,0.2080047381885832
ACH-000781,0.18781683506117736
ACH-000782,0.12683884500196468
ACH-000783,0.11372742030429163
ACH-000784,0.17214886031191198
ACH-000785,0.18824537658107127
ACH-000787,0.2608392986379667
ACH-000788,0.25239089468403125
ACH-000791,0.19354800377264286
ACH-000792,0.1910340313658348
ACH-000794,0.2080296802072513
ACH-000796,0.06093027696940573
ACH-000798,0.08555628519094921
ACH-000799,0.17847243187225514
ACH-000800,0.2989367705658333
ACH-000802,0.15442901130371972
ACH-000804,0.18003965818311102
ACH-000805,0.14153478361523875
ACH-000809,0.16908244658473615
ACH-000810,0.04802301750728399
ACH-000811,0.1818328150050772
ACH-000817,0.05550185993630947
ACH-000819,0.1341538172906812
ACH-000820,0.1685583122503769
ACH-000821,0.1458860777099805
ACH-000822,0.15497284929762908
ACH-000823,0.1838467257138489
ACH-000824,0.243426427600722
ACH-000827,0.17522677625209496
ACH-000829,0.28836002756220697
ACH-000831,0.22913513501287716
ACH-000832,0.05370216035830421
ACH-000833,0.16595654852354616
ACH-000834,0.13557572074640808
ACH-000835,0.1959285542710484
ACH-000836,0.2103821482004638
ACH-000837,0.1708829324253334
ACH-000838,-0.04894815167645923
ACH-000839,0.10999577615286894
ACH-000840,0.15174900034836672
ACH-000841,0.17401125591645925
ACH-000843,0.025503610841793783
ACH-000846,0.20372963052254844
ACH-000847,0.1827081222502897
ACH-000848,8.894939757213104e-05
ACH-000849,0.12251314552165796
ACH-000851,-0.03768672790574483
ACH-000855,0.3764495235996547
ACH-000856,0.2956857023348507
ACH-000858,0.1092248112466825
ACH-000859,0.2557882890532634
ACH-000861,0.14247614227343355
ACH-000862,0.19715770929562285
ACH-000865,0.14062769491123445
ACH-000866,0.12102234915125898
ACH-000867,0.22440280074915575
ACH-000869,0.23245950120884745
ACH-000872,0.2857022256584301
ACH-000873,0.04743652076903987
ACH-000876,0.1520437266207495
ACH-000878,0.2399170602205831
ACH-000880,0.04529271467978877
ACH-000881,0.2377992788679095
ACH-000882,0.06726863347145788
ACH-000884,0.05082475346269203
ACH-000885,0.13213859488381835
ACH-000887,0.1424907916094221
ACH-000889,0.0919651706117058
ACH-000896,0.19899025055050196
ACH-000898,0.044181862476624464
ACH-000900,0.1742636596443424
ACH-000901,0.202967309470939
ACH-000905,0.1718790268815516
ACH-000906,0.20264028994830324
ACH-000907,0.18780639545908007
ACH-000910,0.2340465635561989
ACH-000911,0.0534930997406722
ACH-000912,0.1294410961278974
ACH-000913,0.1577447868225932
ACH-000915,0.14278387505638512
ACH-000916,0.21093360810346826
ACH-000917,0.0908254371972808
ACH-000920,0.033710081078771104
ACH-000921,0.2196643714622966
ACH-000924,0.20866522361038567
ACH-000926,0.1867903116334408
ACH-000928,0.17584135040545376
ACH-000929,0.17384755715129396
ACH-000932,0.1817909814731148
ACH-000935,0.10516882278307772
ACH-000936,0.1898391140827658
ACH-000937,0.17590938957277105
ACH-000938,0.02255664916209876
ACH-000939,0.3147727957725494
ACH-000941,0.18480998024487136
ACH-000943,0.1985180431308348
ACH-000946,0.16873390028352805
ACH-000947,0.2170572959145136
ACH-000948,0.12283146076770385
ACH-000950,0.28244358337765924
ACH-000953,0.19383200312722265
ACH-000954,-0.023592993358218708
ACH-000957,0.18193734332134287
ACH-000958,0.11273132373356325
ACH-000960,0.1514746091182438
ACH-000963,0.2631623754874329
ACH-000968,0.06850566971597123
ACH-000969,0.2512105896638908
ACH-000972,0.06320374837566603
ACH-000973,0.1969994904546347
ACH-000974,0.18765834980155946
ACH-000978,0.1521899098724881
ACH-000984,0.19389182781381625
ACH-000986,0.21001973549744926
ACH-000988,0.14483173107188566
ACH-000993,0.2535157740304778
ACH-000994,0.09420671009281324
ACH-000996,0.13799601972003284
ACH-001001,0.13482216162723262
ACH-001020,0.2273355238248907
ACH-001028,0.14709151782985602
ACH-001031,0.3921416991194576
ACH-001038,0.11640571495224925
ACH-001048,0.1733409266344312
ACH-001050,0.06271170027774994
ACH-001053,0.2678663921683159
ACH-001054,0.07079885763054147
ACH-001061,0.23264720526721594
ACH-001067,0.13389170040511972
ACH-001075,0.24605660335294366
ACH-001096,0.1215706200161251
ACH-001111,0.3150676366495168
ACH-001119,0.2832088744247659
ACH-001128,0.17462489912649892
ACH-001134,0.1826374782871459
ACH-001151,0.2247943844562252
ACH-001163,0.11655138969132425
ACH-001164,-0.015339860319471332
ACH-001183,0.111639500326936
ACH-001192,0.2540755500842192
ACH-001193,0.13588989538983398
ACH-001196,0.2781843257311504
ACH-001197,0.14944342580765554
ACH-001205,0.1787140261760126
ACH-001211,0.03997987659211736
ACH-001212,0.2440532869496367
ACH-001228,0.12521396928700348
ACH-001232,0.2174322581809424
ACH-001239,0.15991635332557394
ACH-001270,0.2522219660690624
ACH-001274,0.2211356637847189
ACH-001275,0.2290492978096863
ACH-001277,0.11822923941367093
ACH-001278,-0.02243366050224776
ACH-001280,0.16391229053075326
ACH-001283,0.09736799603996717
ACH-001289,0.2311395655909695
ACH-001300,0.17762909478170005
ACH-001301,0.29453391134678625
ACH-001302,0.2261806527849858
ACH-001306,0.10340057201981152
ACH-001318,0.30368508313026665
ACH-001322,0.02765603765619
ACH-001328,0.22286972161150548
ACH-001332,0.2932987421916408
ACH-001336,0.1061255098321999
ACH-001346,0.25206358269176504
ACH-001353,0.15924323329297635
ACH-001354,0.08433273023630948
ACH-001367,0.18871110549121475
ACH-001368,0.19041457177309234
ACH-001374,0.2954623943149496
ACH-001377,0.1743484495197138
ACH-001380,0.16978806028343232
ACH-001391,0.2395055851265569
ACH-001408,0.17453466429422984
ACH-001430,0.4174414404229986
ACH-001431,0.30069188709989403
ACH-001450,0.1855985279662272
ACH-001496,0.13570255259188735
ACH-001500,0.22463341213073604
ACH-001523,0.10741434181462747
ACH-001532,0.08261171256986202
ACH-001550,0.1924886979810913
ACH-001552,0.09640076193526742
ACH-001554,0.23001940590164835
ACH-001654,0.2172555550988196
ACH-001735,0.22323163155591624
ACH-001736,0.3089729008591445
ACH-001737,0.3601655470985628
ACH-001740,0.11212314465816783
ACH-001745,0.1937656632453268
ACH-001765,0.1411522198043354
