,MRPL46 (26589)
ACH-000004,-0.3199395883405553
ACH-000005,0.14469493150214566
ACH-000007,-0.5013035667787192
ACH-000009,-0.2808947076471034
ACH-000011,-0.1070814073976373
ACH-000012,-0.5056276505261783
ACH-000013,-0.6060436059368447
ACH-000014,-0.3874452034325384
ACH-000015,-0.5033173861050092
ACH-000017,-0.3187852352110616
ACH-000018,-0.6165011011335844
ACH-000019,-0.39813931816301945
ACH-000021,-0.3171406621157458
ACH-000022,-0.4642278683267307
ACH-000025,-0.34154806573628804
ACH-000028,-0.4352510035021804
ACH-000030,-0.3750275400823346
ACH-000035,-0.5470561937892
ACH-000036,-0.010650335260205096
ACH-000037,-0.2696310647654522
ACH-000039,-0.1451468195263227
ACH-000040,-0.14475824338249604
ACH-000041,-0.20843825458983148
ACH-000042,-0.1829849549269781
ACH-000045,-0.34585477467992604
ACH-000047,-0.6733663918186633
ACH-000052,-0.2900674489927097
ACH-000053,-0.2868717641793896
ACH-000054,-0.5548585237640506
ACH-000055,-0.2267547246569015
ACH-000060,-0.2388349934195119
ACH-000067,-0.2823697109594753
ACH-000070,-0.33987984548278977
ACH-000075,-0.15083319156521724
ACH-000078,-0.3720830807888489
ACH-000082,-0.3075225037799401
ACH-000085,-0.3820631079411124
ACH-000086,-0.5800536888414779
ACH-000087,-0.4612715067036428
ACH-000092,-0.2331422248640492
ACH-000095,-0.10836638317140812
ACH-000097,-0.20875069968033225
ACH-000098,-0.2617868513540745
ACH-000099,-0.35632129183045724
ACH-000108,-0.2051563520147636
ACH-000113,-0.4746960138332818
ACH-000116,-0.6769240263014781
ACH-000118,-0.6443067119307199
ACH-000120,-0.23002697143008255
ACH-000123,-0.4832531871248302
ACH-000127,-0.5123715410373341
ACH-000128,-0.4910536540471736
ACH-000132,-0.6857683135581174
ACH-000133,-0.3558870795568804
ACH-000137,-0.2279668408243811
ACH-000138,-0.2222249368404401
ACH-000142,-0.08221455615471554
ACH-000143,-0.5043287622763218
ACH-000146,-0.2650903222736232
ACH-000148,-0.4072856166156066
ACH-000150,-0.3926206340747389
ACH-000152,-0.4152486454233242
ACH-000153,-0.3778030337187153
ACH-000159,-0.31896070833093354
ACH-000160,-0.6979245425085912
ACH-000163,-0.2364513110597494
ACH-000167,-0.12091214418084048
ACH-000168,-0.010896198676067564
ACH-000169,-0.4326400369038253
ACH-000178,-0.4463560608969393
ACH-000183,-0.3615526273608726
ACH-000188,-0.4581780803218741
ACH-000189,-0.6424006181654378
ACH-000190,-0.6052058497579037
ACH-000198,-0.35667051449685505
ACH-000203,0.12889216687577748
ACH-000204,-0.16870895415650872
ACH-000206,-0.3673549379203798
ACH-000207,-0.2133027185164494
ACH-000208,-0.3095891030320473
ACH-000210,-0.6017938851471052
ACH-000211,-0.3991998463536394
ACH-000215,-0.3408693681521908
ACH-000221,-0.6217596972938818
ACH-000222,-0.23491062494488624
ACH-000223,-0.6385520791548083
ACH-000226,-0.3030705650160605
ACH-000227,-0.3999094909105236
ACH-000228,-0.27946476090586664
ACH-000231,-0.3633114203510109
ACH-000232,-0.4374191156497329
ACH-000233,-0.32982752280894523
ACH-000234,-0.20499758919908628
ACH-000235,-0.23444605884016226
ACH-000237,-0.06698664859100832
ACH-000238,-0.4361936567141948
ACH-000242,-0.21638686690521014
