,GLDC (2731)
ACH-000004,-0.2162372460810994
ACH-000005,0.032653480067005865
ACH-000007,-0.04195731645991894
ACH-000009,-0.03807874301825567
ACH-000011,0.22895984152488025
ACH-000012,0.13380417940106354
ACH-000013,0.1308248855617779
ACH-000014,0.222060237464458
ACH-000015,0.010241588687024804
ACH-000017,0.17461123886025715
ACH-000018,0.029360228015202557
ACH-000019,0.13232173571773892
ACH-000021,0.008945741430570659
ACH-000022,0.04492524315348316
ACH-000025,0.06554839410043745
ACH-000028,0.0901126720959149
ACH-000030,0.058517917464616015
ACH-000035,0.2421787716594035
ACH-000036,0.06601518109989099
ACH-000037,0.033068953738268764
ACH-000039,0.12108411614196217
ACH-000040,0.00972776441398848
ACH-000041,-0.16550012312084747
ACH-000042,0.10061680434233672
ACH-000045,0.06871783801198594
ACH-000047,0.022259650888385385
ACH-000052,-0.012957503818664482
ACH-000053,0.08439633131587128
ACH-000054,0.20278790552364898
ACH-000055,0.32486095512500346
ACH-000060,0.10564904147987332
ACH-000067,-0.1481464607244932
ACH-000070,0.0007305741182069579
ACH-000075,0.12088488114031225
ACH-000078,0.2240483778430494
ACH-000082,0.1687889605459361
ACH-000085,0.06056135207130092
ACH-000086,0.09127988667279613
ACH-000087,0.12757560671415374
ACH-000092,0.031055137748854437
ACH-000095,0.19538546610091928
ACH-000097,0.041381343021069834
ACH-000098,0.06804507017420612
ACH-000099,0.10294781161474734
ACH-000108,0.15836135955753636
ACH-000113,0.0371311422819355
ACH-000116,0.15674078689324036
ACH-000118,0.12258176288459988
ACH-000120,0.20044415654856607
ACH-000123,0.015381979505080785
ACH-000127,0.05615747096015815
ACH-000128,0.03860853142948237
ACH-000132,0.08325023322443705
ACH-000133,0.02970479435841342
ACH-000137,0.029906420662876982
ACH-000138,0.14505785907978508
ACH-000142,0.13476118432856798
ACH-000143,0.07606387339960728
ACH-000146,0.11530097637300492
ACH-000148,-0.028864410228218382
ACH-000150,-0.12779357027289615
ACH-000152,0.10984619304178593
ACH-000153,-0.1025331603745126
ACH-000159,0.06703725617833027
ACH-000160,0.2449996036552777
ACH-000163,-0.02577281089342396
ACH-000167,0.003610212086365167
ACH-000168,0.23229776682053715
ACH-000169,0.036147434724608254
ACH-000178,0.16749846490169384
ACH-000183,0.17728670468354898
ACH-000188,0.054168410721941215
ACH-000189,0.018088002225760142
ACH-000190,0.15982646727058872
ACH-000198,0.004047672230838675
ACH-000203,0.08365950301745982
ACH-000204,0.021729942161913637
ACH-000206,0.15722066969047024
ACH-000207,0.16400882793589422
ACH-000208,0.07860558887771528
ACH-000210,0.0639228489090081
ACH-000211,0.05548452060878508
ACH-000215,-0.01138352726418382
ACH-000221,-0.0024720393919313464
ACH-000222,0.14282783199258886
ACH-000223,0.13952449482898033
ACH-000226,0.03591968050980274
ACH-000227,-0.13817629751490293
ACH-000228,-0.02037221407440548
ACH-000231,0.061843237627514876
ACH-000232,0.07696466622563315
ACH-000233,0.08767872589376982
ACH-000234,0.08898939296791841
ACH-000235,0.1569833531697685
ACH-000237,0.04418757327263787
ACH-000238,0.21156366990474101
ACH-000242,0.22460355518802147
ACH-000243,-0.014604819100264527
ACH-000244,0.056247160403705004
ACH-000246,0.08482408819838315
ACH-000248,0.13478169142515226
ACH-000250,0.10323065920054313
ACH-000251,0.26271207068529673
ACH-000252,-0.042272714700074786
ACH-000253,0.11481396412437772
ACH-000255,0.007951544575792219
ACH-000256,0.17372044459587507
ACH-000257,-0.07341049770962563
ACH-000258,0.07238409739925683
ACH-000259,0.17028003307223916
ACH-000260,0.002493670806171723
ACH-000261,0.11159149309441932
ACH-000262,0.2339655415099068
ACH-000263,0.09826438441079492
ACH-000264,-0.023332018808740973
ACH-000265,-0.17727445334763636
ACH-000266,0.10934273238138324
ACH-000272,0.08813338722771144
ACH-000274,0.053479390213923464
ACH-000277,0.07665555657851944
ACH-000278,0.15118950858162766
ACH-000279,0.08720374545273331
ACH-000280,0.21732242916345468
ACH-000281,0.20636382594902827
ACH-000288,0.16753560306104154
ACH-000291,0.022934850514308464
ACH-000293,0.11232919507470683
ACH-000294,0.08978979342673092
ACH-000295,0.2707864804305854
ACH-000296,0.09116441908836516
ACH-000302,0.06595930018987921
ACH-000304,0.12076116820291374
ACH-000307,0.03868105704387843
ACH-000308,0.01116590628737674
ACH-000310,0.057683438393395986
ACH-000311,0.15237266290729082
ACH-000312,0.09861871177188017
ACH-000315,0.17738976661819314
ACH-000316,-0.08600498458330816
ACH-000317,0.060391344471237625
ACH-000318,0.0964193560971437
ACH-000319,0.03315761689364924
ACH-000320,0.1485390527925954
ACH-000322,0.0702443240839567
ACH-000323,0.00561072881651544
ACH-000324,0.06317860504876617
ACH-000329,0.12339509250240452
ACH-000330,-0.0955764466787075
ACH-000331,0.0924533315862964
ACH-000332,0.14147856428173214
ACH-000334,-0.06930734905216654
ACH-000335,0.3716929252330025
ACH-000336,0.13199427706225014
ACH-000337,0.2746529814987921
ACH-000338,-0.12950631791961814
ACH-000339,0.16907300209509146
ACH-000341,0.19010252946047754
ACH-000348,-0.07607239574174267
ACH-000350,0.09621753837737143
ACH-000352,0.040402106919927565
ACH-000356,0.08313868170011872
ACH-000361,-0.015054983597820653
ACH-000362,0.08193799151744366
ACH-000363,0.11592181142242272
ACH-000364,0.06399256001185763
ACH-000365,-0.034740407902457034
ACH-000366,-0.013258359533942894
ACH-000368,-0.012686664778494231
ACH-000374,0.015314792125848463
ACH-000375,0.2347895694892924
ACH-000376,0.017546218008732798
ACH-000381,-0.025856000669460158
ACH-000383,0.10698014495553196
ACH-000387,0.02289372022100569
ACH-000389,-0.020489495653818142
ACH-000390,-0.0008175910750281138
ACH-000393,0.0952001197047738
ACH-000395,0.06601322853945599
ACH-000396,0.546462108947538
ACH-000397,0.10193367826305832
ACH-000401,0.32953082682288626
ACH-000402,-0.14261613933904596
ACH-000403,0.047959753212208606
ACH-000404,0.020836482922157656
ACH-000406,0.10538891740830462
ACH-000407,0.04383216956191348
ACH-000408,0.03594562742384695
ACH-000410,0.07420420615075826
ACH-000411,0.046449943620642205
ACH-000414,0.1756484501314556
ACH-000415,0.1235178722994368
ACH-000416,0.005982697714253749
ACH-000420,0.17913182634227418
ACH-000421,0.04585206204671712
ACH-000424,0.1175255630913514
ACH-000425,0.06387281933403846
ACH-000426,0.07266209332507036
ACH-000427,0.08800120998467333
ACH-000433,0.04794548962399632
ACH-000435,0.014344303176741844
ACH-000436,-0.08010663550328814
ACH-000444,0.08337613756499347
ACH-000445,0.09597057004642404
ACH-000448,0.04664257933152678
ACH-000450,0.3803476909411617
ACH-000452,0.14767061615666932
ACH-000454,0.106842498965254
ACH-000458,0.15359846513011707
ACH-000459,-0.044279283962968666
ACH-000460,0.16395696715723534
ACH-000461,0.040784071194710725
ACH-000463,0.0895056878889704
ACH-000464,0.04794318243571239
ACH-000466,0.21383254367255056
ACH-000467,0.06250545534023692
ACH-000468,0.05261510015060697
ACH-000469,0.10275828895580026
ACH-000470,0.01881969329246061
ACH-000471,0.06820764764195668
ACH-000472,0.0479535884375596
ACH-000473,0.02815780114648165
ACH-000475,0.016359137007665912
ACH-000476,-0.03121593216785658
ACH-000477,0.04024227450186309
ACH-000479,0.058227424700232774
ACH-000480,0.047784429546200234
ACH-000481,0.10291850901973447
ACH-000483,0.208996915680912
ACH-000484,0.09147367176509752
ACH-000485,-0.11653871739918888
ACH-000486,0.15351977532571645
ACH-000487,0.07494939166450286
ACH-000488,0.14818859460770678
ACH-000490,0.038681225508279266
ACH-000491,0.1978411511049975
ACH-000495,0.17451362167014187
ACH-000496,0.0980904280849871
ACH-000499,0.03387444900101319
ACH-000500,0.02846053539282835
ACH-000502,0.05945147663527123
ACH-000503,0.01253330897791906
