,WDR26 (80232)
ACH-000004,-0.2700143570154776
ACH-000005,-0.3697502150709633
ACH-000007,-0.6378242480844546
ACH-000009,-0.4874942109239431
ACH-000011,-0.4283002481482018
ACH-000012,-0.6104291330935075
ACH-000013,-0.7306987435778796
ACH-000014,-0.2533958063379922
ACH-000015,-0.3642145005943485
ACH-000017,-0.6503650163029852
ACH-000018,-0.2716147127420041
ACH-000019,-0.6782701757451861
ACH-000021,-0.36964701932591015
ACH-000022,-0.10085041129603298
ACH-000025,-0.30192113876571075
ACH-000028,-0.5975609597252175
ACH-000030,-0.8140619159809998
ACH-000035,-0.5841593365390564
ACH-000036,-0.6028746311449813
ACH-000037,-0.3734134515020669
ACH-000039,-0.474062481277689
ACH-000040,-0.5127074186413703
ACH-000041,-0.4608737828569365
ACH-000042,-0.7036195941187122
ACH-000045,-0.4789636363394841
ACH-000047,-0.7097651298322957
ACH-000052,-0.201841101426065
ACH-000053,0.0493979227238951
ACH-000054,-0.5509361132742162
ACH-000055,-0.4767531780912536
ACH-000060,-0.5403802215652821
ACH-000067,-0.6339115882611274
ACH-000070,-0.5448582304614561
ACH-000075,-0.24332367366586116
ACH-000078,-0.4251882266837097
ACH-000082,-0.8316703633777327
ACH-000085,-0.833361333678478
ACH-000086,-0.3866564668466824
ACH-000087,-0.12606206965862948
ACH-000092,-0.7992016662864977
ACH-000095,-0.4567801392879192
ACH-000097,-0.67344055320408
ACH-000098,-0.605057688524201
ACH-000099,-0.4801499044956629
ACH-000108,-0.6885228018028601
ACH-000113,-0.4736968045569103
ACH-000116,-0.5666842206473253
ACH-000118,-0.6989379762036111
ACH-000120,-0.6252729189885
ACH-000123,-0.3688704028397342
ACH-000127,-0.3416549405926667
ACH-000128,-0.5462293736981152
ACH-000132,-0.4360824220861655
ACH-000133,-0.6474580336697948
ACH-000137,-0.4733108292683954
ACH-000138,-0.4905576134770522
ACH-000142,-0.6212564539865238
ACH-000143,-0.6013459112672508
ACH-000146,-0.25719583024222864
ACH-000148,-0.4937096392550016
ACH-000150,-0.3587906272604807
ACH-000152,-0.4973000178776138
ACH-000153,-0.6726438401209924
ACH-000159,-0.3060924817123372
ACH-000160,-0.24640906821704214
ACH-000163,-0.36665093617464617
ACH-000167,-0.6971315612655723
ACH-000168,-0.16077160534437349
ACH-000169,-0.2296399645325984
ACH-000178,-0.5755409591030207
ACH-000183,-0.3917235423838541
ACH-000188,-0.27575926197193856
ACH-000189,-0.6438313346397901
ACH-000190,-0.32961598719189994
ACH-000198,-0.18601216603015566
ACH-000203,-0.8843394931509214
ACH-000204,-0.5410639742805189
ACH-000206,-0.40870242050775824
ACH-000207,-0.6487440188143537
ACH-000208,-0.4829362448736147
ACH-000210,-0.6421898745325789
ACH-000211,-0.5477721130183051
ACH-000215,-0.3355161293100117
ACH-000221,-0.023863263930946444
ACH-000222,-0.4115644570618708
ACH-000223,-0.6048467884728708
ACH-000226,-0.3930430570775647
ACH-000227,-0.1880079247198398
ACH-000228,-0.739836201967339
ACH-000231,-0.7286445414927208
ACH-000232,-0.28430716464622746
ACH-000233,-0.3070641709008265
ACH-000234,-0.5247161066307457
ACH-000235,-0.6564947502096333
ACH-000237,-0.6798255394582721
ACH-000238,-0.5808397328088025
ACH-000242,-0.8019948482808957
ACH-000243,-0.7462568794371857
ACH-000244,-0.02842523520546905
ACH-000246,-0.6659562976568704
ACH-000248,-0.5278128659151653
ACH-000250,-0.4376018797507538
ACH-000251,-0.8085042236354545
ACH-000252,-0.20634666762307705
ACH-000253,-0.6646990819607651
ACH-000255,-0.4375973981829378
ACH-000256,-0.5492345193936163
ACH-000257,-0.335818131202398
ACH-000258,-0.2703294797677905
ACH-000259,-0.7887700493890818
ACH-000260,-0.3994078371322223
ACH-000261,-0.5120503800445877
ACH-000262,-0.406339440469824
ACH-000263,-0.5508804042756505
ACH-000264,-0.6766299160908287
ACH-000265,-0.2367737520892769
ACH-000266,-0.7440394033192965
ACH-000272,-0.4676808696451123
ACH-000274,-0.5726415431297629
ACH-000277,-0.5577897536490665
ACH-000278,-0.3520430561056011
ACH-000279,-0.28340244948090665
ACH-000280,-0.6085153672585296
ACH-000281,-0.7717967362667588
ACH-000288,-0.5129804158739996
ACH-000291,-0.3740212033779845
ACH-000293,-0.6211026769836104
ACH-000294,-0.27906698798749785
ACH-000295,-0.2852927080781904
ACH-000296,-0.3905444436465911
ACH-000302,-0.5352858556568093
ACH-000304,-0.6478435076328135
ACH-000307,-0.7434239071272261
ACH-000308,-0.5763150848178614
ACH-000310,-0.4179365427359201
ACH-000311,-0.3588448823014274
ACH-000312,-0.4806454583085821
ACH-000315,-0.38467362173510783
ACH-000316,-0.2630207419682129
ACH-000317,-0.41975832477072345
ACH-000318,-0.5404765943711586
ACH-000319,-0.3657906115985728
ACH-000320,-0.4253895758136163
ACH-000322,-0.35981644405579505
ACH-000323,-0.12504988918641954
ACH-000324,-0.34410063182395445
ACH-000329,-0.13117276677741024
ACH-000330,-0.6459173798128739
ACH-000331,-0.5658879222616112
ACH-000332,-0.25406732371500546
ACH-000334,-0.5526242863668804
ACH-000335,-0.16839368094215024
ACH-000336,-0.5039463681290923
ACH-000337,-0.5707509722871448
ACH-000338,-0.3912616980207373
ACH-000339,-0.0884045393591146
ACH-000341,-0.22791947010027525
ACH-000348,-0.4332567497062933
ACH-000350,-0.6357521734126057
ACH-000352,-0.5930423958844935
ACH-000356,-0.5947956944817478
ACH-000361,-0.14211394129779206
ACH-000362,-0.20866417518277336
ACH-000363,-0.7321210074491529
ACH-000364,-0.4224590583137171
ACH-000365,-0.5694751520228281
ACH-000366,-0.7014186291655279
ACH-000368,-0.5492577981305066
ACH-000374,-0.5778018659314872
ACH-000375,-0.6505093701718655
ACH-000376,-0.3161372726847822
ACH-000381,-0.4169990847523016
ACH-000383,-0.3497800528224245
ACH-000387,-0.23829770108024875
ACH-000389,-0.22128504697590384
ACH-000390,-0.2328061127855705
ACH-000393,-0.3730696597786998
ACH-000395,-0.3985468333795399
ACH-000396,-0.1134912389269114
ACH-000397,-0.7790169293492057
ACH-000401,-0.6263835079383943
ACH-000402,-0.5047011431002322
ACH-000403,-0.6774476572388639
ACH-000404,-0.4758978849509088
ACH-000406,-0.2513703081561288
ACH-000407,-0.3012448645760275
ACH-000408,-0.2896047884788022
ACH-000410,-0.8723695274725235
ACH-000411,-0.4941849097094614
ACH-000414,-0.18599170445913396
ACH-000415,-0.4036580564536117
ACH-000416,-0.6155800554150037
ACH-000420,-0.4300006313768693
ACH-000421,-0.4530753083402364
ACH-000424,-0.3277542272153294
ACH-000425,-0.4728828123606106
ACH-000426,-0.5528004671240361
ACH-000427,-0.6692183863055436
ACH-000433,-0.5477403980075551
ACH-000435,-0.5694443077502217
ACH-000436,-0.6899966730742413
ACH-000444,-0.40553543807547054
ACH-000445,-0.36235701433962025
ACH-000448,-0.6892919440971335
ACH-000450,-0.2905047710802053
ACH-000452,-0.5425387913371205
ACH-000454,-0.4819480849260875
ACH-000458,-0.24458999554221925
ACH-000459,-0.34111765872172817
ACH-000460,-0.8174586906850394
ACH-000461,-0.3471023260260269
ACH-000463,-0.4894358779882368
ACH-000464,-0.4453527627103294
ACH-000466,-0.5951794067772493
ACH-000467,-0.461480791698943
ACH-000468,-0.6605258290868606
ACH-000469,-0.4834041267706273
ACH-000470,-0.38628353008835614
ACH-000471,-0.061293788037319136
ACH-000472,-0.3621243144587836
ACH-000473,-0.6671600494885928
ACH-000475,-0.4871102902144188
ACH-000476,-0.5032555658817334
ACH-000477,-0.3072505292550649
ACH-000479,-0.206842824145328
ACH-000480,-0.2495515700539345
ACH-000481,-0.24920199008510116
ACH-000483,-0.5089142290267522
ACH-000484,0.09457441404011573
