,PIK3CB (5291)
ACH-000415,0.07553790396997857
ACH-000416,0.044659281661155126
ACH-000420,-0.4359458979979193
ACH-000421,-0.0705443792606883
ACH-000424,-0.31827702477972986
ACH-000425,-0.6071092057794031
ACH-000426,0.14347129223009014
ACH-000427,-0.027204684003403725
ACH-000433,-0.32192777302219994
ACH-000435,-0.0070809077138402985
ACH-000436,0.07878123921104205
ACH-000444,-0.12716111751962106
ACH-000445,-0.2572360400174456
ACH-000448,0.030281479693931124
ACH-000450,-0.4734499812386376
ACH-000452,-0.004554426651216781
ACH-000454,-0.21418209127696566
ACH-000458,-0.0674607660310808
ACH-000459,-0.042568849463047
ACH-000460,-0.14394301894962672
ACH-000461,0.034506280586008964
ACH-000463,-0.08811285880371983
ACH-000464,-0.19598068867064927
ACH-000466,-0.04502130029465977
ACH-000467,0.00988479582739553
ACH-000468,-0.08894676404934762
ACH-000469,-0.16843450335478555
ACH-000470,-0.027925006591340257
ACH-000471,-0.04705530137748908
ACH-000472,0.05584065365362375
ACH-000473,-0.032090531989708064
ACH-000475,-0.050570363306028265
ACH-000476,-0.05737279583115264
ACH-000477,-0.11624615816596952
ACH-000479,0.0857176681422957
ACH-000480,-0.0940562078409742
ACH-000481,0.04849325872398602
ACH-000483,-0.020436911325717164
ACH-000484,0.030885369219815714
ACH-000485,-0.040037692371654415
ACH-000486,0.05176767841718577
ACH-000487,-0.1762902781039064
ACH-000488,-0.0363861523982219
ACH-000490,-0.055159894582982615
ACH-000491,-0.0004489793261531693
ACH-000495,-0.13768220534216793
ACH-000496,-0.17398280161976798
ACH-000499,0.049253464799319226
ACH-000500,-0.11099400933662736
ACH-000502,-0.0468941697195602
ACH-000503,-0.19568374891240206
ACH-000505,-0.0035539805189190397
ACH-000507,-0.1197381187229508
ACH-000510,-0.030329239314414308
ACH-000511,-0.08955117082268567
ACH-000512,-0.0495409006484676
ACH-000516,0.05123117235820601
ACH-000517,0.015331934937978447
ACH-000518,0.17034225907935452
ACH-000520,-0.2554194450783097
ACH-000521,-0.14757682792188007
ACH-000522,-0.2804603863423528
ACH-000524,-0.30348224374664706
ACH-000527,0.03785978810468182
ACH-000528,-0.04142540740167843
ACH-000537,-0.19266088770415413
ACH-000541,-0.13523298589552654
ACH-000542,-0.06863947113418292
ACH-000544,0.09843428335742817
ACH-000545,-0.06176775951788091
ACH-000547,0.2179043438800288
ACH-000548,-0.0004161419435071554
ACH-000549,0.031024322626390582
ACH-000550,-0.30580942531722444
ACH-000552,-0.009298797174433571
ACH-000556,-0.41828935177469423
ACH-000557,0.10694617632450136
ACH-000569,-2.642821190471177e-05
ACH-000570,-0.17313729455741447
ACH-000571,-0.0037834487078626453
ACH-000573,-0.021967001078500904
ACH-000576,-0.15276198117996365
ACH-000579,-0.03298297867646292
ACH-000580,-0.3815281388420349
ACH-000584,0.0013293192537936294
ACH-000585,-0.14992558534907025
ACH-000588,-0.04455027396286505
ACH-000589,0.02315194957749508
ACH-000591,-0.4297199553218946
ACH-000593,-0.016317737089652545
ACH-000600,-0.4874675794486008
ACH-000601,-0.05642150234516021
ACH-000605,-0.10303833584025332
ACH-000606,0.09385974441633972
ACH-000608,-0.1154704215465838
ACH-000614,-0.5955455896236646
ACH-000616,-0.02351048607578811
ACH-000618,0.05025837900946073
ACH-000619,0.1620326916391003
ACH-000620,-0.054291325870704316
ACH-000621,-0.042551842606311854
ACH-000622,-0.15285755389690106
ACH-000623,-0.02290042709982211
ACH-000624,-0.08158810077775186
ACH-000627,-0.044300375199437365
ACH-000630,-0.10486474197393066
ACH-000631,0.12786688448005445
ACH-000632,-0.17618762632318782
ACH-000633,0.0018979166144794854
ACH-000637,0.04462776970963013
ACH-000638,0.043231404889783824
ACH-000646,-0.017331912126421732
ACH-000647,0.09616595197398994
ACH-000648,-0.08937033334079908
ACH-000649,-0.2494156087152665
ACH-000651,-0.061345222547614174
ACH-000652,-0.21630785396353402
ACH-000653,-0.013938106290776957
ACH-000657,-0.02188159344814672
ACH-000658,-0.1225675255260534
ACH-000661,0.06592612305319727
ACH-000662,-0.20126007345199176
ACH-000663,0.07384080474737359
ACH-000665,0.10388521082209123
ACH-000671,-0.19220097461932548
ACH-000672,0.2514878812114324
ACH-000673,0.0081965292275868
ACH-000676,-0.1388914887070424
ACH-000677,0.09416138723533747
ACH-000681,0.0034485532506639033
ACH-000683,0.06605153326995268
ACH-000684,-0.1920732979937636
ACH-000688,0.0131093431757987
ACH-000693,0.07274627369060935
ACH-000694,-0.0029856158466279314
ACH-000695,-0.3412050249640428
ACH-000696,-0.14710053610724833
ACH-000697,-0.009573631220951959
ACH-000699,-0.2063733145112964
ACH-000701,-0.10594258957513243
ACH-000706,0.027202692555031143
ACH-000711,0.062050854513107184
ACH-000713,0.05437143315660137
ACH-000714,-0.0025938198773458603
ACH-000718,-0.1309199064616929
ACH-000720,-0.013936927768430795
ACH-000721,-0.09258719118103677
ACH-000724,-0.02080820574456866
ACH-000725,0.1789870350860019
ACH-000732,0.09092654157343848
ACH-000734,0.02191922128016474
ACH-000735,-0.022621434096572853
ACH-000736,-0.01151427180490588
ACH-000738,0.04111067465180614
ACH-000746,0.08779959002597842
ACH-000747,-0.20918603910995195
ACH-000748,-0.017380534802492582
ACH-000753,-0.050404684034079085
ACH-000756,-0.10200967623977376
ACH-000757,-0.09605073221038628
ACH-000758,-0.012888610276698086
ACH-000760,0.020484000340143874
ACH-000762,-0.37106150257717535
ACH-000763,0.0038534800654412686
ACH-000764,-0.14491711725782302
ACH-000765,0.013721523026480418
ACH-000766,-0.1492369161384728
ACH-000767,-0.1089991973324449
ACH-000768,-0.04696870758751441
ACH-000769,-0.2366581668456253
ACH-000770,0.001237291020489886
ACH-000771,-0.08512840615700139
ACH-000773,0.07118084329174584
ACH-000776,-0.12241640850607882
ACH-000777,0.026411732675766447
ACH-000778,0.020289954186783702
ACH-000781,-0.018816912364407645
ACH-000782,0.0908186039044041
ACH-000783,-0.2564168792579128
ACH-000784,0.05585123844678997
ACH-000785,-0.08227040336516757
ACH-000787,-0.125637851980851
ACH-000788,-0.3512443243804281
ACH-000791,-0.16540079858455414
ACH-000792,-0.025349584664539702
ACH-000794,0.009173845016568477
ACH-000796,-0.030908568991076163
ACH-000798,-0.09255188193213827
ACH-000799,-0.10266126275670953
ACH-000800,-0.02165901549885865
ACH-000802,0.06639712137009625
ACH-000804,0.05879942522954953
ACH-000805,-0.15562448283821925
ACH-000809,-0.09098037355338294
ACH-000810,-0.09030722074172004
ACH-000811,-0.1024351282527612
ACH-000817,0.16646480153890392
ACH-000819,-0.4066307902277963
ACH-000820,0.038502416260375136
ACH-000821,-0.0497133800833763
ACH-000822,-0.002113927299245053
ACH-000823,0.03351646157739693
ACH-000824,0.0719643468557943
ACH-000827,-0.1608966037060285
ACH-000829,-0.13138044164893012
ACH-000831,0.08786564212576901
ACH-000832,-0.15747877387457127
ACH-000833,-0.05151454326351517
ACH-000834,0.08732755433432117
ACH-000835,-0.07191364691564363
ACH-000836,-0.1501989668992505
ACH-000837,0.14379597074690162
ACH-000838,0.005089353273277478
ACH-000839,-0.13065771554299965
ACH-000840,0.24100978288617966
ACH-000841,-0.2699976845493979
ACH-000843,0.047547097155097175
ACH-000846,0.01046048268042887
ACH-000847,0.07796852623986696
ACH-000848,0.05657117440723259
ACH-000849,-0.3766389692712737
ACH-000851,-0.16336567738694774
ACH-000855,0.12395844686451593
ACH-000856,-0.053954215524195735
ACH-000858,-0.0516662117864511
ACH-000859,-0.07749548549789972
ACH-000861,-0.12473982022905868
ACH-000862,0.06573539905372566
ACH-000865,-0.06196471517198095
ACH-000866,0.036589688261442314
ACH-000867,0.033170731290559016
ACH-000869,0.020620215116147447
ACH-000872,-0.1749925091723731
ACH-000873,-0.08479297656062905
ACH-000876,-0.6965154914905821
ACH-000878,-0.015244629401772418
ACH-000880,0.03365833022537521
ACH-000881,-0.007715545041360418
ACH-000882,-0.06167802929993237
ACH-000884,-0.0764660315103417
ACH-000885,-0.01370131058035161
ACH-000887,-0.10886735126821856
ACH-000889,-0.027795154067077936
ACH-000896,-0.21481589454552813
ACH-000898,-0.011567106712632195
ACH-000900,-0.08723627948015886
ACH-000901,-0.22894826284418865
ACH-000905,-0.031150935414890963
ACH-000906,-0.05974203211531245
ACH-000907,-0.3979401186663634
ACH-000910,0.020255646124061152
ACH-000911,0.014577628167048962
ACH-000912,-0.06535325460811195
ACH-000913,0.04894625455959914
ACH-000915,-0.2290470647834805
ACH-000916,-0.4019705263123404
ACH-000917,-0.0819175491096376
ACH-000920,0.09937787370818728
ACH-000921,-0.18408442748054346
ACH-000924,-0.09982005790775328
ACH-000926,-0.014345311984367353
ACH-000928,-0.11814266244763595
ACH-000929,-0.07604687559646375
ACH-000932,-0.028546473761226338
ACH-000935,-0.27651466398083563
ACH-000936,-0.09696711860056026
ACH-000937,-0.07559663930630167
ACH-000938,-0.008022012671600838
ACH-000939,-0.14094881662071354
ACH-000941,0.14095543837468952
ACH-000943,0.02136393358323111
ACH-000946,-0.07125034483457415
ACH-000947,-0.035678498680927824
ACH-000948,-0.3661522934950988
ACH-000950,-0.440610161958151
ACH-000953,-0.003328218038414904
ACH-000954,0.15663312175187907
ACH-000957,0.034018952079831716
ACH-000958,-0.14422135261990035
ACH-000960,0.08659195381727602
ACH-000963,-0.00018088652641755584
ACH-000968,-0.044635153294857885
ACH-000969,0.02119698571940349
ACH-000972,-0.04163088234343085
ACH-000973,-0.06584204077735951
ACH-000974,0.05696428342919284
ACH-000978,-0.020552323743125524
ACH-000984,0.03352179402679055
ACH-000986,-0.0034204151987362423
ACH-000988,-0.10933383471129554
ACH-000993,0.06408221467923084
ACH-000994,-0.04377973282335844
ACH-000996,0.03758265726209084
ACH-001001,0.012038632794208831
ACH-001020,0.15831627660052874
ACH-001028,-0.09551184831246133
ACH-001031,-0.09716784263006044
ACH-001038,0.07615048808134127
ACH-001048,0.06506475819569885
ACH-001050,-0.07188458463496415
ACH-001053,-0.28549756857660896
ACH-001054,-0.08566634661112707
ACH-001061,0.08155145158882457
ACH-001067,-0.14952269153182454
ACH-001075,0.03539913173761808
ACH-001096,-0.06892697957351197
ACH-001111,0.2845095248545588
ACH-001119,-0.13029955613719146
ACH-001128,-0.43902426682585466
ACH-001134,-0.013042276904279662
ACH-001151,0.07820480194898159
ACH-001163,-0.07265332981058152
ACH-001164,-0.09323696207969463
ACH-001183,0.12267081315265392
ACH-001192,-0.12434580772784573
ACH-001193,-0.4118066657605531
ACH-001196,0.0035171099283149627
ACH-001197,-0.4314594056424817
ACH-001205,-0.2945721875370461
ACH-001211,-0.3492408368913487
ACH-001212,-0.07534360464499779
ACH-001228,-0.015203103476269504
ACH-001232,-0.22023726993682569
ACH-001239,-0.6824299191185454
ACH-001270,-0.2820489380321417
ACH-001274,-0.19777431925594985
ACH-001275,-0.26820921071436044
ACH-001277,-0.07663388950552022
ACH-001278,-0.15289760954977466
ACH-001280,0.0619375257281483
ACH-001283,0.08587510065818013
ACH-001289,-0.1536573899191775
ACH-001300,0.061093432336773515
ACH-001301,0.02504385483864404
ACH-001302,0.10884693572699912
ACH-001306,-0.08472093852539908
ACH-001318,0.02720434067213787
ACH-001322,-0.2978939364675796
ACH-001328,0.0860968123694662
ACH-001332,0.0634603602700818
ACH-001336,0.03540242045595289
ACH-001346,0.01813634812056321
ACH-001353,0.0772840686926032
ACH-001354,-0.1276867998928565
ACH-001367,-0.3851459655969102
ACH-001368,0.034730908699782806
ACH-001374,-0.06518996504167965
ACH-001377,0.0007749070070085536
ACH-001380,-0.027782798420929358
ACH-001391,0.06919638684660448
ACH-001408,-0.07774864848398337
ACH-001430,-0.20066185692853186
ACH-001431,-0.3984063829770547
ACH-001450,-0.1774442580897845
ACH-001496,-0.044340889477367584
ACH-001500,-0.13619761112561413
ACH-001523,-0.0006090854906278808
ACH-001532,-0.010738748989761486
ACH-001550,-0.06464459963101536
ACH-001552,-0.110199044250267
ACH-001554,-0.1650461631961942
ACH-001654,0.09216157681760408
ACH-001735,-0.047489559413044925
ACH-001736,0.08096699395100936
ACH-001737,0.11076541099200364
ACH-001740,0.10107941754444964
ACH-001745,-0.13612899099933118
ACH-001765,0.001401125788161242
