,KIAA1211L (343990)
ACH-000004,-0.18645565184137333
ACH-000005,-0.6063711411088154
ACH-000007,0.0005097308427967341
ACH-000009,-0.2920261850311464
ACH-000011,-0.1386071561247593
ACH-000012,-0.15152452888675236
ACH-000013,-0.30878394363745953
ACH-000014,-0.2567406566851524
ACH-000015,-0.32180376609266625
ACH-000017,-0.1177756722821315
ACH-000018,-0.20209957092905895
ACH-000019,-0.3055756823656603
ACH-000021,-0.030021405394385324
ACH-000022,-0.2349280309942209
ACH-000025,-0.07261383610110413
ACH-000028,-0.24823846592454946
ACH-000030,-0.2788107185077627
ACH-000035,-0.3469038093277189
ACH-000036,-0.3442665585766108
ACH-000037,-0.3186163851541025
ACH-000039,-0.19031076513596334
ACH-000040,-0.0758183697078978
ACH-000041,-0.11381350984007325
ACH-000042,-0.09228140960559583
ACH-000045,-0.21261913658360806
ACH-000047,-0.16747250854863294
ACH-000052,-0.37929467150217305
ACH-000053,-0.3200781172844115
ACH-000054,-0.1911893711046712
ACH-000055,-0.04879350638485048
ACH-000060,-0.17229109885710006
ACH-000067,-0.14061934041155266
ACH-000070,-0.3572081848149621
ACH-000075,-0.2134859701511135
ACH-000078,-0.21828476594844845
ACH-000082,-0.14330194959717002
ACH-000085,-0.2550290976023189
ACH-000086,-0.3544771900899571
ACH-000087,-0.2876153852365669
ACH-000092,-0.38167803446320603
ACH-000095,-0.3374040738293891
ACH-000097,-0.12336300002363412
ACH-000098,-0.3773937303803511
ACH-000099,-0.22149592705364807
ACH-000108,-0.07280282155678652
ACH-000113,-0.24307019787490916
ACH-000116,-0.16961942237098998
ACH-000118,-0.23493802376130166
ACH-000120,-0.3479811691402207
ACH-000123,-0.3505328007236957
ACH-000127,-0.17769676683436725
ACH-000128,-0.35208330893954354
ACH-000132,-0.2672835120986485
ACH-000133,-0.30234400588563604
ACH-000137,-0.3535174471861112
ACH-000138,-0.13788536020407308
ACH-000142,-0.13344521700764325
ACH-000143,-0.30573978722594514
ACH-000146,-0.2566526397897003
ACH-000148,-0.2729120950794762
ACH-000150,-0.10958796253212387
ACH-000152,-0.2606557715355522
ACH-000153,0.11694615709134122
ACH-000159,-0.2541648965450495
ACH-000160,-0.1809706979341604
ACH-000163,-0.2953727626591389
ACH-000167,-0.12497025530952703
ACH-000168,-0.2772041177937539
ACH-000169,-0.17141799323532664
ACH-000178,0.05343707475923279
ACH-000183,-0.25822629469667857
ACH-000188,-0.17606164042391018
ACH-000189,0.047284470434316814
ACH-000190,-0.2437393603603014
ACH-000198,-0.15312429498048802
ACH-000203,-0.2469144568871133
ACH-000204,-0.37325212566769095
ACH-000206,-0.06052643391290737
ACH-000207,-0.17355265824784702
ACH-000208,-0.6510765591293173
ACH-000210,-0.4012695336790727
ACH-000211,-0.27781580903915565
ACH-000215,-0.19462179340899485
ACH-000221,-0.3083355949603393
ACH-000222,-0.20965071210700426
ACH-000223,-0.30626455624833826
ACH-000226,-0.19322723241130088
ACH-000227,-0.22174414303060444
ACH-000228,-0.2566978112591669
ACH-000231,-0.19985475638442288
ACH-000232,-0.31113930519061483
ACH-000233,-0.28140887653462165
ACH-000234,-0.21460691112450286
ACH-000235,-0.18429362396448049
ACH-000237,-0.17223488455943964
ACH-000238,-0.028225045906328693
ACH-000242,-0.3398082224757197
ACH-000243,-0.15492387047105205
ACH-000244,-0.09925958748043452
ACH-000246,-0.12915587180600924
ACH-000248,-0.2793236385375433
ACH-000250,-0.2831545814415724
ACH-000251,-0.1356707722744091
ACH-000252,-0.16583654366916184
ACH-000253,-0.16969622025611505
ACH-000255,-0.453315175267902
ACH-000256,-0.18630023096435505
ACH-000257,-0.15512482918797352
ACH-000258,-0.31623039026394545
ACH-000259,-0.10875677151919888
ACH-000260,-0.2007678381192599
ACH-000261,-0.2427937322935193
ACH-000262,-0.20219440951034706
ACH-000263,0.036507604302356736
ACH-000264,-0.18696842592226173
ACH-000265,-0.23119722894618394
ACH-000266,-0.048902810939668966
ACH-000272,-0.3048044062375416
ACH-000274,-0.23853135174563014
ACH-000277,-0.08527636364624652
ACH-000278,-0.0801260186818127
ACH-000279,-0.3070273000820952
ACH-000280,-0.16053545686377368
ACH-000281,-0.2258945373128733
ACH-000288,-0.2037404920468746
ACH-000291,-0.2878902412434326
ACH-000293,-0.2292149327101031
ACH-000294,-0.23495264352627904
ACH-000295,-0.2834964309398304
ACH-000296,-0.19878558639549665
ACH-000302,-0.2586445062377609
ACH-000304,-0.4649279930258642
ACH-000307,-0.2570047103173905
ACH-000308,-0.3242274336560854
ACH-000310,-0.32994263773222593
ACH-000311,-0.15926971133326354
ACH-000312,-0.21113755319162614
ACH-000315,-0.3093075161314715
ACH-000316,-0.344398656524748
ACH-000317,-0.31345664944094304
ACH-000318,-0.2550686902628456
ACH-000319,-0.2594080823941929
ACH-000320,-0.1611122633544303
ACH-000322,-0.16786039840026226
ACH-000323,-0.08519881092746688
ACH-000324,-0.28949568393286595
ACH-000329,-0.34909698398443234
ACH-000330,-0.2146458230924886
ACH-000331,-0.29139202124737945
ACH-000332,-0.08329222551885675
ACH-000334,-0.2257167509890997
ACH-000335,-0.37550101209187203
ACH-000336,-0.22313532838073613
ACH-000337,-0.2409948092380628
ACH-000338,-0.10553074167424123
ACH-000339,-0.3340102288494015
ACH-000341,-0.21650868186721853
ACH-000348,-0.20570821378831824
ACH-000350,0.009680295600448441
ACH-000352,-0.07584837345264138
ACH-000356,-0.15509532391041522
ACH-000361,-0.14191769759381204
ACH-000362,-0.26334364444131114
ACH-000363,-0.050953013899515995
ACH-000364,-0.24484978066413285
ACH-000365,-0.3357327296573181
ACH-000366,-0.224520249814043
ACH-000368,-0.3506574456228309
ACH-000374,-0.16758384531359444
ACH-000375,-0.28018567528250665
ACH-000376,-0.18754446176230974
ACH-000381,-0.34908964352393385
ACH-000383,-0.1947005402964026
ACH-000387,-0.34135417367996096
ACH-000389,-0.15592354566003214
ACH-000390,-0.2175268817210992
ACH-000393,-0.16961568064118704
ACH-000395,-0.1552894156094584
ACH-000396,-0.16016908851363834
ACH-000397,-0.0596914144028403
ACH-000401,-0.24465907040163
ACH-000402,-0.4482416753433268
ACH-000403,-0.17529240579992214
ACH-000404,-0.3202003690891968
ACH-000406,-0.2481145899035421
ACH-000407,-0.2423346153528517
ACH-000408,-0.02755364250395275
ACH-000410,-0.30125322473235755
ACH-000411,-0.25045845825137997
ACH-000414,-0.11292487225911277
ACH-000415,-0.32410307441193986
ACH-000416,-0.171066057232241
ACH-000420,-0.30387075703100896
ACH-000421,-0.20780316030037754
ACH-000424,-0.15497665523266832
ACH-000425,-0.21553553158326624
ACH-000426,-0.11963116515409038
ACH-000427,-0.058097692424478736
ACH-000433,-0.10251808656456217
ACH-000435,-0.39355854163567583
ACH-000436,-0.19152628165413976
ACH-000444,-0.14594050483628074
ACH-000445,-0.3337454604541391
ACH-000448,-0.1873509319698622
ACH-000450,-0.01263261775569555
ACH-000452,-0.09792736199396374
ACH-000454,-0.30431265431479765
ACH-000458,-0.20022119655993856
ACH-000459,-0.14033117559385133
ACH-000460,-0.23570732998649066
ACH-000461,-0.09918060853471768
ACH-000463,-0.19107621830462354
ACH-000464,-0.17830439200509512
ACH-000466,-0.34154356667144364
ACH-000467,-0.18501368832394727
ACH-000468,-0.3155286267202247
ACH-000469,-0.131986443823226
ACH-000470,-0.1852157058227067
ACH-000471,-0.217387306384891
ACH-000472,-0.2970525805929638
ACH-000473,-0.13334518075204574
ACH-000475,-0.3014982015054629
ACH-000476,-0.18275930124906048
ACH-000477,-0.1296660535716102
ACH-000479,-0.47528621389451203
ACH-000480,-0.11754720484072055
ACH-000481,-0.21684952085817316
ACH-000483,-0.044122074487668285
ACH-000484,-0.15741481191279832
ACH-000485,-0.11102331665664787
ACH-000486,-0.2995330173175313
ACH-000487,-0.2028451964570865
ACH-000488,-0.13339908743862278
ACH-000490,-0.2599312423991917
ACH-000491,-0.22579551821372856
ACH-000495,-0.4615699454950118
ACH-000496,-0.3992614562466199
ACH-000499,-0.1935684865788452
ACH-000500,-0.27824682857712874
ACH-000502,-0.16359629995391373
ACH-000503,-0.4514414662694728
ACH-000505,-0.26838453330084777
ACH-000507,-0.12908045209983535
ACH-000510,-0.32102096159279786
ACH-000511,-0.16973932039192036
ACH-000512,-0.5857409780184485
ACH-000516,-0.28429317683749955
ACH-000517,-0.1994413409271069
ACH-000518,-0.14271174291644484
ACH-000520,-0.3629316264228144
ACH-000521,-0.2929253820477484
ACH-000522,-0.2754629780100044
ACH-000524,-0.183424612459396
ACH-000527,-0.19005464175889816
ACH-000528,-0.24626037566475725
ACH-000537,-0.2601291147922441
ACH-000541,-0.03845367444784152
ACH-000542,-0.18140059613187648
ACH-000544,-0.2720271211789374
ACH-000545,-0.2552751410677721
ACH-000547,-0.22091910327337586
ACH-000548,-0.2698479667292926
ACH-000549,-0.27584162077419183
ACH-000550,-0.23297593622341625
ACH-000552,-0.10027124512266472
ACH-000556,-0.15273791830337738
ACH-000557,-0.23381239686745545
ACH-000569,-0.272049799766394
ACH-000570,-0.22147190086644286
ACH-000571,-0.09491814240298684
ACH-000573,-0.1227927470932944
ACH-000576,-0.12283642296672315
ACH-000579,-0.4916176550929004
ACH-000580,-0.2029015485264808
ACH-000584,-0.1875367227226538
ACH-000585,-0.2398751543585053
ACH-000588,-0.17442375730517484
ACH-000589,-0.20459619886384808
ACH-000591,-0.21140278608172772
ACH-000593,-0.15626398897862911
ACH-000600,-0.13696553110167273
ACH-000601,-0.165987160103457
ACH-000605,-0.1603465267315898
ACH-000606,-0.08463076862273003
ACH-000608,-0.20498304234623446
ACH-000614,-0.27363507615820665
ACH-000616,-0.27836331236869705
ACH-000618,-0.20221243520592802
ACH-000619,-0.11501801264397747
ACH-000620,-0.12233609572762336
ACH-000621,-0.21270209607202392
ACH-000622,-0.12615303246600096
ACH-000623,-0.3244911905468304
ACH-000624,-0.19136329673996225
ACH-000627,-0.2940541834736934
ACH-000630,-0.3654888828231713
ACH-000631,-0.4217701329217223
ACH-000632,-0.27824357830425994
ACH-000633,-0.1915455736200914
ACH-000637,-0.0006830129964051483
ACH-000638,-0.2432291400573669
ACH-000646,-0.2182967384665495
ACH-000647,-0.2366872521854476
ACH-000648,-0.3269005607026283
ACH-000649,-0.19162495603632895
ACH-000651,-0.1840023176211904
ACH-000652,-0.2851528829187157
ACH-000653,-0.2417955371075616
ACH-000657,-0.2485438107505401
ACH-000658,-0.17904479533412582
ACH-000661,-0.2128949654068308
ACH-000662,-0.3426537780353394
ACH-000663,-0.2530429014564757
ACH-000665,-0.4108982142013276
ACH-000671,-0.17831874176143098
ACH-000672,-0.20184636733976385
ACH-000673,-0.27139046324188937
ACH-000676,-0.21562486173581
ACH-000677,-0.1853336842395389
ACH-000681,-0.1861395578947158
ACH-000683,-0.187691335464864
ACH-000684,-0.07892901172115821
ACH-000688,-0.2571916479399204
ACH-000693,-0.122225033176246
ACH-000694,-0.0828875587021201
ACH-000695,-0.15338283898337166
ACH-000696,-0.2954930239851261
ACH-000697,-0.13499476928845247
ACH-000699,-0.20705979220318624
ACH-000701,-0.3597392683797957
ACH-000706,-0.10128976150427896
ACH-000711,-0.32948344501948257
ACH-000713,-0.2817714360206671
ACH-000714,-0.23230460425191804
ACH-000718,-0.056776400079647314
ACH-000720,-0.1701507003756473
ACH-000721,-0.4634784130024533
ACH-000724,-0.14726495131125175
ACH-000725,-0.09183591227366507
ACH-000732,-0.4307762265595713
