,SOX10 (6663)
ACH-000004,-0.3342739203282578
ACH-000005,-0.5580667655869069
ACH-000007,-0.4771497447100239
ACH-000009,-0.21041013065789266
ACH-000011,-0.3173481951213285
ACH-000012,-0.3090677215669404
ACH-000013,-0.3522388754007941
ACH-000014,-1.1951339441284516
ACH-000015,-0.33328662333592024
ACH-000017,-0.23728533159429435
ACH-000018,-0.3547266994420424
ACH-000019,-0.3037926189227829
ACH-000021,-0.3656885349265973
ACH-000022,-0.33416960376206084
ACH-000025,-0.34294371071374125
ACH-000028,-0.3738044210279428
ACH-000030,-0.424069471609696
ACH-000035,-0.23342281732401102
ACH-000036,-0.6067204204840121
ACH-000037,-0.15261892350848866
ACH-000039,-0.0915418364075488
ACH-000040,-0.07407365607015624
ACH-000041,-0.3449327024948169
ACH-000042,-0.6208754476949595
ACH-000045,-0.41156521673974106
ACH-000047,-0.5403716863209169
ACH-000052,-0.17796788576456182
ACH-000053,-0.21182772478943213
ACH-000054,-0.405843079576804
ACH-000055,-0.3954922612755853
ACH-000060,-0.5053157742627536
ACH-000067,-0.3335552867689711
ACH-000070,-0.07244946839040313
ACH-000075,-0.2753022457401915
ACH-000078,-0.4280618656348028
ACH-000082,-0.1348762753115884
ACH-000085,-0.4381261374946053
ACH-000086,-0.1615349816030849
ACH-000087,-0.36876510469981777
ACH-000092,-0.4230864590480613
ACH-000095,-0.24929336044745784
ACH-000097,-0.2915049979417054
ACH-000098,-0.2828744369037048
ACH-000099,-0.445689459993692
ACH-000108,-0.5390374831057229
ACH-000113,-0.3175842725356973
ACH-000116,-0.27229244669772035
ACH-000118,-0.3254166123386736
ACH-000120,-0.5307877019956012
ACH-000123,-0.3686530360854532
ACH-000127,-0.2717601130450488
ACH-000128,-0.3615774904649656
ACH-000132,-0.4059344878088753
ACH-000133,-0.40895857519304507
ACH-000137,-0.279706807202535
ACH-000138,-0.30823855015653423
ACH-000142,-0.4013412977129372
ACH-000143,-0.2162411424797947
ACH-000146,-0.2231893124221044
ACH-000148,-0.23349815286897915
ACH-000150,-0.30521227843736604
ACH-000152,-0.3878248115244814
ACH-000153,0.21141131960041226
ACH-000159,-0.15125589349654486
ACH-000160,-0.16058352730977593
ACH-000163,-0.22204850295495968
ACH-000167,0.1689262898963782
ACH-000168,-0.11806975993852165
ACH-000169,-0.3632066798593125
ACH-000178,-0.19975027503873544
ACH-000183,-0.2222628769363928
ACH-000188,-0.2435246687574711
ACH-000189,-0.3388399571133311
ACH-000190,-0.18221665375093413
ACH-000198,-0.2908631076896857
ACH-000203,-0.5519675348559252
ACH-000204,-0.4859065093893843
ACH-000206,-0.13229625578995607
ACH-000207,-0.0138665113394127
ACH-000208,-0.3568778782931385
ACH-000210,-0.29834243732323124
ACH-000211,-0.22273173353864265
ACH-000215,-0.3721807284867227
ACH-000221,-0.501781907495174
ACH-000222,-0.2774830189896466
ACH-000223,-0.2506081195682533
ACH-000226,-0.4162390978574929
ACH-000227,-0.5748279066972609
ACH-000228,-0.16965524339801116
ACH-000231,-0.32541722263437456
ACH-000232,-0.42613931325696985
ACH-000233,-0.3276837067385573
ACH-000234,-0.19110048404274207
ACH-000235,-0.17303911899285468
ACH-000237,-0.16635843182329324
ACH-000238,-0.2613919312626484
ACH-000242,-0.06995285353458719
ACH-000243,-0.3836479480415329
ACH-000244,-0.572503896113818
ACH-000246,-0.3590891739071265
ACH-000248,-0.2932452748549362
ACH-000250,-0.185061706865352
ACH-000251,-0.31750020724987005
ACH-000252,-0.25823070154697586
ACH-000253,-0.4825000648020954
ACH-000255,-0.4643119036446066
ACH-000256,-0.5511120459130265
ACH-000257,-0.4395938379715553
ACH-000258,-0.09949797495587673
ACH-000259,-0.3893360792056645
ACH-000260,-0.3667790344198232
ACH-000261,-0.2438067048368547
ACH-000262,-0.36316832328565823
ACH-000263,-0.14724519439847067
ACH-000264,-0.22070288227424087
ACH-000265,-0.4028892612434768
ACH-000266,-0.4072019810939597
ACH-000272,-0.269081175753481
ACH-000274,-0.9721679357972268
ACH-000277,-0.392906314350342
ACH-000278,-0.2596849103762077
ACH-000279,-0.3581805091502926
ACH-000280,-0.1976311042137884
ACH-000281,-0.40032134629489946
ACH-000288,-0.2365339783488324
ACH-000291,-0.37095154792399615
ACH-000293,-0.4064187807296372
ACH-000294,-0.05393843794010995
ACH-000295,-0.3315383103798031
ACH-000296,-0.3544458732570337
ACH-000302,-0.4821679826358606
ACH-000304,-1.8242327548129609
ACH-000307,-0.2692729799342599
ACH-000308,-0.3132341231586627
ACH-000310,-0.4486592399423563
ACH-000311,-0.343143438534259
ACH-000312,-0.4613163693983992
ACH-000315,-0.32401581558574954
ACH-000316,-0.2420034603287197
ACH-000317,-0.008512680413740672
ACH-000318,-0.13357274026165009
ACH-000319,-0.4062429203499575
ACH-000320,-0.3970789411440559
ACH-000322,-1.1583109187756748
ACH-000323,-0.4680476579960008
ACH-000324,-0.2711348671758569
ACH-000329,-0.2621188476910669
ACH-000330,-0.15739663598467002
ACH-000331,-0.15517676304981035
ACH-000332,-0.46419223962988704
ACH-000334,-0.3742861166449142
ACH-000335,-0.11463925558199192
ACH-000336,-0.1773615213615185
ACH-000337,-0.1350733214848984
ACH-000338,-0.4519327882141742
ACH-000339,-0.228434815596742
ACH-000341,-0.25058656347364616
ACH-000348,-0.14120938146921874
ACH-000350,-0.3833103861812507
ACH-000352,-0.3691409839692715
ACH-000356,-0.4969884967073359
ACH-000361,-0.6128373794872595
ACH-000362,-0.19948629804441514
ACH-000363,-0.2281190874691016
ACH-000364,-0.22693805078888274
ACH-000365,-0.33029598390179177
ACH-000366,-0.2575601899577022
ACH-000368,-0.3470006566608877
ACH-000374,-0.15266665533961135
ACH-000375,-0.4062191162090644
ACH-000376,-0.3164148366734379
ACH-000381,-0.2268901482154572
ACH-000383,-0.26223295666150553
ACH-000387,-0.2518810815633089
ACH-000389,-0.3636533638300067
ACH-000390,-0.3389242442703669
ACH-000393,-0.19624697203022887
ACH-000395,-0.24050878882722104
ACH-000396,-0.024340826794710804
ACH-000397,-0.24874065598478484
ACH-000401,-1.259191971839467
ACH-000402,-0.14533939217699307
ACH-000403,-0.3966370434038343
ACH-000404,-1.1098690767960235
ACH-000406,-0.2245157693627881
ACH-000407,-0.36602777471838777
ACH-000408,-0.33651652257946
ACH-000410,-0.3999052791445414
ACH-000411,-0.2999372749264554
ACH-000414,-0.20542735315468816
ACH-000415,-0.1378618643805738
ACH-000416,-0.23573840240260224
ACH-000420,-0.3482783369658347
ACH-000421,-0.3015321450076551
ACH-000424,-0.2805567443452971
ACH-000425,-1.0515308956817044
ACH-000426,-0.3365429394713397
ACH-000427,-0.3755908150127888
ACH-000433,-0.21031676282363795
ACH-000435,-0.22348540514535756
ACH-000436,-0.5207871044169109
ACH-000444,-0.21593862142307174
ACH-000445,-0.4780281379571506
ACH-000448,-0.3312215447547567
ACH-000450,-1.1664444039929307
ACH-000452,-0.24151741636443785
ACH-000454,-0.33847489957975263
ACH-000458,-0.41131695809926105
ACH-000459,-0.26165786264077484
ACH-000460,-0.3302749788112535
ACH-000461,-0.2509501686997882
ACH-000463,-0.36423140743537374
ACH-000464,-0.3681844767973069
ACH-000466,-0.2914522893673556
ACH-000467,-0.4066512038769887
ACH-000468,-0.3792566995842157
ACH-000469,-0.22944497107464595
ACH-000470,-0.5523523222128486
ACH-000471,-0.20736583224012511
ACH-000472,-0.26895661856339936
ACH-000473,-0.471315497360035
ACH-000475,-0.20503280114290529
ACH-000476,-0.3089552907120677
ACH-000477,-1.666550483891622
ACH-000479,-0.3508829305810931
ACH-000480,-0.460659954718793
ACH-000481,-0.0922178420441638
ACH-000483,-0.27801413085484994
ACH-000484,-0.44462690801538335
ACH-000485,-0.2644399691592612
ACH-000486,-0.35042953821394296
ACH-000487,-0.30219795368978697
ACH-000488,-0.2936265503494192
ACH-000490,-0.27310035262659205
ACH-000491,-0.3561969689209003
ACH-000495,-0.3308650634489838
ACH-000496,-0.1480910287128183
ACH-000499,-0.2003903549015057
ACH-000500,0.11236037401744728
ACH-000502,-0.4191258434843971
ACH-000503,-0.592737484029279
ACH-000505,-0.26051404711137993
