,NTN3 (4917)
ACH-000004,-0.0724020037314829
ACH-000005,-0.05524282866944751
ACH-000007,0.05152474088961896
ACH-000009,0.08854801052975175
ACH-000011,0.1225920991167956
ACH-000012,0.05610933016073746
ACH-000013,-0.026070937707455062
ACH-000014,-0.1573063715462503
ACH-000015,-0.08209864349420816
ACH-000017,0.12409891274808604
ACH-000018,-0.10208263720302747
ACH-000019,0.19869412228967195
ACH-000021,-0.008536034622030241
ACH-000022,0.22662642411521305
ACH-000025,0.033537663066163834
ACH-000028,0.16731376759844954
ACH-000030,0.17495606475391773
ACH-000035,0.008944908468152223
ACH-000036,0.14399249205277367
ACH-000037,0.011083641563682148
ACH-000039,0.249618990675396
ACH-000040,0.16291318875426986
ACH-000041,0.16596335627822598
ACH-000042,0.07046933327042798
ACH-000045,0.08155203538680315
ACH-000047,0.02608613397780481
ACH-000052,-0.028272790620004287
ACH-000053,0.15242098521169706
ACH-000054,-0.027335178502190204
ACH-000055,-0.13138803424903833
ACH-000060,-0.10136559813103384
ACH-000067,-0.10963774977773083
ACH-000070,0.017473421670237733
ACH-000075,0.040538504785968335
ACH-000078,0.1490206643481353
ACH-000082,-0.05981564561873341
ACH-000085,0.2313855444296379
ACH-000086,0.1322815379398602
ACH-000087,0.0610824218126664
ACH-000092,0.024925119500988628
ACH-000095,0.04129889143850297
ACH-000097,0.0905598901770645
ACH-000098,-0.014169584554670222
ACH-000099,0.13525429376481435
ACH-000108,0.13552209442705812
ACH-000113,0.012586144975518848
ACH-000116,0.14599733584498464
ACH-000118,0.0741979132994318
ACH-000120,0.158163088397083
ACH-000123,0.1541746055139965
ACH-000127,0.11252328469362416
ACH-000128,0.15321030292193005
ACH-000132,-0.05682342263119425
ACH-000133,0.07348189054081834
ACH-000137,0.042670067680232286
ACH-000138,0.03234297732418949
ACH-000142,0.16397205631279088
ACH-000143,0.045111821056619934
ACH-000146,0.07430412952114207
ACH-000148,0.06811903697488084
ACH-000150,-0.1952252459666246
ACH-000152,0.07305844985953036
ACH-000153,0.21867282832441015
ACH-000159,0.1446758268842624
ACH-000160,0.2016272506270848
ACH-000163,0.15267415808433524
ACH-000167,0.4812373871371643
ACH-000168,0.0627193016827901
ACH-000169,0.09632003880831924
ACH-000178,0.0687589728251055
ACH-000183,0.10060514710139028
ACH-000188,0.14802753725614112
ACH-000189,0.11301034189954992
ACH-000190,0.044704825657482926
ACH-000198,0.16166660840603556
ACH-000203,-0.29530718436669184
ACH-000204,0.19521561374060226
ACH-000206,0.16275416263486536
ACH-000207,0.17839558837337385
ACH-000208,-0.14663256116726184
ACH-000210,0.013695689313428669
ACH-000211,0.10248978729296396
ACH-000215,0.09466674854041736
ACH-000221,0.1830761648372793
ACH-000222,0.019522207439410508
ACH-000223,0.1855463732648457
ACH-000226,0.18830369245453404
ACH-000227,0.18102592124811506
ACH-000228,0.06089605898104465
