,RSAD2 (91543)
ACH-000004,-0.18148888005669528
ACH-000005,-0.0318357328179566
ACH-000007,-0.13404577641356658
ACH-000009,-0.11319968012007585
ACH-000011,-0.18368097535997302
ACH-000012,0.10649323475602024
ACH-000013,0.010443735697174024
ACH-000014,0.2471075269857988
ACH-000015,-0.017937460921607584
ACH-000017,0.056830404085679236
ACH-000018,0.13614142781277522
ACH-000019,0.006870470139438071
ACH-000021,0.02202911242934249
ACH-000022,-0.0353241777811753
ACH-000025,-0.00620149434601285
ACH-000028,-0.1889526362836131
ACH-000030,0.08148341801992871
ACH-000035,0.06864741680953107
ACH-000036,-0.1533686886019323
ACH-000037,-0.05118296830803002
ACH-000039,0.08077436005321084
ACH-000040,-0.13568001589053688
ACH-000041,-0.1835943108749828
ACH-000042,-0.015544561881350338
ACH-000045,0.05495086905928562
ACH-000047,0.09782101640292797
ACH-000052,-0.3009027605925195
ACH-000053,-0.1181407533584023
ACH-000054,-0.21893163559845533
ACH-000055,0.19246126558746304
ACH-000060,-0.07002599205463493
ACH-000067,0.0424346372316001
ACH-000070,-0.11133913790793212
ACH-000075,-0.0839348933346998
ACH-000078,-0.16728983454314428
ACH-000082,0.017196873103194996
ACH-000085,0.24148803167986185
ACH-000086,0.05962857955270987
ACH-000087,0.03942049209576843
ACH-000092,-0.04986492395005858
ACH-000095,-0.0009642057944381793
ACH-000097,0.0023638433498324113
ACH-000098,-0.013757909024063332
ACH-000099,-0.1398405107405646
ACH-000108,0.043804949250143416
ACH-000113,-0.10341295519722543
ACH-000116,0.029682257101389036
ACH-000118,0.09106774196375868
ACH-000120,0.004082749357705004
ACH-000123,0.08875849827297508
ACH-000127,0.04451624030525388
ACH-000128,0.2615102058506114
ACH-000132,0.1503092692271034
ACH-000133,0.0017862614679892371
ACH-000137,0.02733400242095575
ACH-000138,-0.026829427437646318
ACH-000142,0.06713846367585401
ACH-000143,-0.10830613380207592
ACH-000146,-0.02353396150549998
ACH-000148,0.0035486752489759274
ACH-000150,-0.046339614310000485
ACH-000152,-0.12023120035850066
ACH-000153,0.007379484894851466
ACH-000159,0.041467788637691176
ACH-000160,0.028957034715356125
ACH-000163,-0.1225617858512413
ACH-000167,0.21265803256108215
ACH-000168,-0.10960425758534163
ACH-000169,-0.14864291524067744
ACH-000178,-0.08142500956838804
ACH-000183,-0.07858026881222413
ACH-000188,0.04583977762101272
ACH-000189,0.07380133848998834
ACH-000190,0.09564584706247972
ACH-000198,-0.013241169441320531
ACH-000203,0.27333648137430605
ACH-000204,-0.4234453675577587
ACH-000206,-0.02814579551809957
ACH-000207,0.04264568397792413
ACH-000208,-0.26304096023114765
ACH-000210,-0.25047135991167746
ACH-000211,-0.016837827841633582
ACH-000215,-0.00765988058670196
ACH-000221,0.04943526169992981
ACH-000222,-0.017131894681871037
ACH-000223,-0.07829081936557716
ACH-000226,0.014244149556906519
ACH-000227,-0.019303217237388308
ACH-000228,-0.0013597172434837955
ACH-000231,0.009572344022729074
ACH-000232,-0.008276682746621982
ACH-000233,-0.09002299676137543
ACH-000234,0.003728092067341328
ACH-000235,0.05149560195781498
ACH-000237,-0.034727205776553485
ACH-000238,-0.1977672045816865
ACH-000242,0.12349324337477252
ACH-000243,0.06781224352409508
ACH-000244,0.20473299485667865
ACH-000246,0.01748636752793845
ACH-000248,0.058830181707528614
ACH-000250,-0.0265146797678024
ACH-000251,-0.1406301501370499
ACH-000252,-0.0939771862035289
ACH-000253,-0.08614157505065942
ACH-000255,0.04834222274177443
ACH-000256,0.03585484890962291
ACH-000257,0.12757198888741048
ACH-000258,0.1558360797972717
ACH-000259,-0.1287208230046006
ACH-000260,0.12521144533560974
ACH-000261,-0.10385645889102472
ACH-000262,0.05925335753067364
ACH-000263,-0.1593545430460072
ACH-000264,-0.012979077903386944
ACH-000265,0.092708514740888
ACH-000266,-0.0471182929929258
ACH-000272,-0.023596082202756982
ACH-000274,-0.07635214537899923
ACH-000277,-0.24263993482509935
ACH-000278,0.0916564738247019
ACH-000279,0.05955114798178859
ACH-000280,-0.032438321994708634
ACH-000281,0.04964024055767152
ACH-000288,-0.06598292206806357
ACH-000291,0.04669269017639177
ACH-000293,-0.13101493429957192
ACH-000294,0.04841052525854548
ACH-000295,0.12105842625446706
ACH-000296,0.02990855822223225
ACH-000302,0.09178102938901722
ACH-000304,-0.051732205990219625
ACH-000307,0.08479557598573609
ACH-000308,-0.09560779758874006
ACH-000310,0.13502014958335054
ACH-000311,-0.07814340129965014
ACH-000312,-0.07180028216159401
ACH-000315,0.05428068509991688
ACH-000316,-0.0008537445052301402
ACH-000317,0.13777782799242408
ACH-000318,0.06331016429713146
ACH-000319,-0.002425661799945561
ACH-000320,-0.042256933368577054
ACH-000322,-0.11237754891115144
ACH-000323,-0.13000090556397936
ACH-000324,-0.01585619756661395
ACH-000329,-0.08997778819364981
ACH-000330,-0.03185345189800178
ACH-000331,-0.02550317548160452
ACH-000332,-0.032335307574594414
ACH-000334,-0.10157562017657597
ACH-000335,-0.016235708836295864
ACH-000336,-0.019958345610361264
ACH-000337,-0.2259724527784274
ACH-000338,-0.10823196502719706
ACH-000339,-0.018529769816621768
ACH-000341,-0.13079630026660422
ACH-000348,-0.0065456420993540935
ACH-000350,-0.001828039326133116
ACH-000352,-0.08523355898995974
ACH-000356,0.1984414112539696
ACH-000361,-0.11516605498930732
ACH-000362,0.0128161578503769
ACH-000363,0.012984243238573771
ACH-000364,-0.11178495871881093
ACH-000365,-0.12332879238204278
ACH-000366,-0.10109930881348653
ACH-000368,0.03055887522908593
ACH-000374,0.1570993255731969
ACH-000375,-0.0071354314303419715
ACH-000376,-0.07101454412806782
ACH-000381,0.10887798617884076
ACH-000383,-0.013185420188622284
ACH-000387,0.06556882251269698
ACH-000389,-0.02641081874721761
ACH-000390,-0.023325490042602696
ACH-000393,-0.09256760173145466
ACH-000395,0.019107186283751847
ACH-000396,0.3841233984345391
ACH-000397,-0.03391130510422859
ACH-000401,-0.0576184280483198
ACH-000402,0.012126319307672004
ACH-000403,0.02609579935365408
ACH-000404,-0.18400288266766016
ACH-000406,0.056224065832090164
ACH-000407,0.0015210388442927607
ACH-000408,0.1280963543545844
ACH-000410,0.17500515069302897
ACH-000411,-0.015231973236125728
ACH-000414,-0.01217310112614215
ACH-000415,0.18335906904971688
ACH-000416,-0.014772750667142804
ACH-000420,0.033418559537290345
ACH-000421,0.05373730175920741
ACH-000424,-0.18512818433769487
ACH-000425,-0.03425296218874862
ACH-000426,0.0904776629543882
ACH-000427,0.1347307076519017
ACH-000433,0.1058533663286365
ACH-000435,-0.2594312905275297
ACH-000436,-0.030253607591308983
ACH-000444,-0.0057741667996415065
ACH-000445,-0.008012714189274182
ACH-000448,-0.05593893648126449
ACH-000450,-0.0029613565380747038
ACH-000452,0.12908032637676708
ACH-000454,0.011676977878658429
ACH-000458,-0.1017643589264666
ACH-000459,-0.19832404967304168
ACH-000460,-0.016682827600096987
ACH-000461,0.17551333582084136
ACH-000463,0.014769513753202719
ACH-000464,-0.05896772258634644
ACH-000466,0.06719016815415654
ACH-000467,-0.0417196628757412
ACH-000468,0.013328836421370293
ACH-000469,0.10254138925997687
ACH-000470,0.04227400702077109
ACH-000471,-0.04832032062365677
ACH-000472,-0.02423113526345409
ACH-000473,0.0835661213528039
ACH-000475,0.01913533295290482
ACH-000476,0.10194016971125378
ACH-000477,-0.14563619817165166
ACH-000479,0.22369825072238972
ACH-000480,-0.1421785740755262
ACH-000481,-0.02193848166669348
ACH-000483,0.06921734132392154
ACH-000484,-0.14779428095423916
ACH-000485,0.009735503140566879
ACH-000486,0.000132054329917742
ACH-000487,-0.13600631045295378
ACH-000488,0.012028389622922488
ACH-000490,0.1652650761327421
ACH-000491,0.038833531015821314
ACH-000495,0.04630910157807477
ACH-000496,0.14536740114690913
ACH-000499,-0.1740840082813538
ACH-000500,0.1745333601629819
ACH-000502,0.008773521610014389
ACH-000503,0.14588160490863364
ACH-000505,-0.07288024021191652
ACH-000507,-0.03519697740481094
ACH-000510,-0.058493221661548786
ACH-000511,-0.0982155181237237
ACH-000512,-0.1487665329508549
ACH-000516,0.034258512571222706
ACH-000517,0.013579769260180957
ACH-000518,0.013801972608371151
ACH-000520,0.015245002793031578
ACH-000521,-0.16447029762943646
ACH-000522,-0.08020540502340194
ACH-000524,0.026242612322295827
ACH-000527,-0.005643821280623437
ACH-000528,0.03597730069179058
ACH-000537,0.015314827743446478
ACH-000541,0.15253236905079454
ACH-000542,0.033315301273490694
ACH-000544,0.08816310083197695
ACH-000545,-0.1796935322291065
ACH-000547,-0.15097600435367622
ACH-000548,0.022319418194554318
ACH-000549,0.04172098293757311
ACH-000550,-0.08984000662762205
ACH-000552,0.047813309590638696
ACH-000556,-0.00265452347732466
ACH-000557,0.0679001730225747
ACH-000569,0.1912938702600752
ACH-000570,0.01680370292936424
ACH-000571,0.06933796340131279
ACH-000573,0.1562487237903463
ACH-000576,-0.0399502499046855
ACH-000579,-0.1823671704185034
ACH-000580,0.11983201086680285
ACH-000584,0.10134093587918598
ACH-000585,0.073937422195533
ACH-000588,0.11909067984155593
ACH-000589,-0.11804590514326575
ACH-000591,-0.15777272320670688
ACH-000593,-0.1409963392628221
ACH-000600,0.2416131855686894
ACH-000601,0.007931232128506254
ACH-000605,0.20236368471310984
ACH-000606,-0.02721147893870429
ACH-000608,0.0720614331197582
ACH-000614,-0.08539531190546665
ACH-000616,0.012136364560045871
ACH-000618,0.10774639702991656
ACH-000619,-0.0410007584493646
ACH-000620,0.02313908733738889
ACH-000621,-0.0570352754081345
ACH-000622,0.06080989499425458
ACH-000623,0.008967043604464733
ACH-000624,0.01355157322029968
ACH-000627,-0.08732514809331153
ACH-000630,-0.05335163277278196
ACH-000631,-0.1217458894759808
ACH-000632,-0.012138252529374005
ACH-000633,-0.09171943995635193
ACH-000637,0.009019753869467531
ACH-000638,0.005945131579846414
ACH-000646,0.08880665516916883
ACH-000647,0.06291136908675374
ACH-000648,-0.11987097050432045
ACH-000649,-0.055276560831687915
ACH-000651,0.14912316745681747
ACH-000652,-0.17039822858421738
ACH-000653,0.026055195651233477
ACH-000657,0.007512827568550016
ACH-000658,-0.09562118063842086
ACH-000661,-0.12118998279292426
ACH-000662,-0.1251006819756457
ACH-000663,0.04479686878260223
ACH-000665,0.014721269364256504
ACH-000671,0.007078527287744791
ACH-000672,-0.2654624062978902
ACH-000673,-0.02146400246611316
ACH-000676,0.03679824492141048
ACH-000677,0.015656736730508825
ACH-000681,-0.06318053642809683
ACH-000683,-0.013656884498946215
ACH-000684,0.07371074200645905
ACH-000688,-0.0670579964807332
ACH-000693,0.11386622683219562
ACH-000694,0.0779091169756814
ACH-000695,-0.03449946762099505
ACH-000696,0.03655202844959623
ACH-000697,-0.2167842427741343
ACH-000699,0.023118700622034773
ACH-000701,0.2263053268103937
ACH-000706,0.02679664895898671
ACH-000711,0.06847750889905786
ACH-000713,0.0552785017892156
ACH-000714,-0.19728228347825985
ACH-000718,0.03553475496159747
ACH-000720,-0.1257862738173436
ACH-000721,0.041957637219423284
ACH-000724,0.009550807930990463
ACH-000725,0.11757257375140867
ACH-000732,0.0369795592173349
ACH-000734,0.060872165064254614
ACH-000735,0.08175345804624587
ACH-000736,0.12616706421466795
ACH-000738,0.03381147683067225
ACH-000746,0.008282673833774895
ACH-000747,-0.0528754335904386
ACH-000748,0.04815681431766343
ACH-000753,0.07806927458958984
ACH-000756,-0.03168699182066381
ACH-000757,0.05384453716282826
ACH-000758,-0.06855737101496258
ACH-000760,0.024454016165742824
ACH-000762,-0.07093859913853195
ACH-000763,-0.006288594052984653
ACH-000764,-0.09833835521000668
ACH-000765,0.04136405304580307
ACH-000766,-0.0540968691223869
ACH-000767,0.01059515692754982
ACH-000768,-0.045625207403938633
ACH-000769,-0.05188781504435296
ACH-000770,-0.14147296595438266
ACH-000771,0.04956640706673585
ACH-000773,0.06773879233281853
ACH-000776,-0.05410343547786259
ACH-000777,0.0021802383569066975
ACH-000778,0.03792240385770968
ACH-000781,0.05092787331055421
ACH-000782,0.11911393100793473
ACH-000783,-0.10877021794916752
ACH-000784,0.020935051711338498
ACH-000785,0.027690763972283542
ACH-000787,0.038078362470095016
ACH-000788,0.02815779795600322
ACH-000791,-0.03188250110510196
ACH-000792,-0.10235903241774967
ACH-000794,-0.08090234535895942
ACH-000796,-0.15952019015607022
ACH-000798,-0.28042639125153884
ACH-000799,-0.1503758422560493
ACH-000800,-0.017651882356940478
ACH-000802,-0.05432738716528022
ACH-000804,-0.07226049272928177
ACH-000805,0.07128525833787208
ACH-000809,-0.06566739024845528
ACH-000810,-0.3582493267661709
ACH-000811,0.04080037836066934
ACH-000817,-0.15091862673946918
ACH-000819,-0.04091415309438677
ACH-000820,0.17338056888216544
ACH-000821,0.12486266776820433
ACH-000822,-0.08132463045118893
ACH-000823,0.006634663311349202
ACH-000824,-0.06709888891249166
ACH-000827,0.07815847001122682
ACH-000829,-0.12019599930463187
ACH-000831,0.12561252955462876
ACH-000832,-0.00808036135328555
ACH-000833,0.029734697488963176
ACH-000834,0.1818397850664456
ACH-000835,0.1152016343414171
ACH-000836,0.000613267618902716
ACH-000837,-0.0059873752013925785
ACH-000838,0.06660623255538975
ACH-000839,0.1284175865144956
ACH-000840,-0.1668989245451968
ACH-000841,-0.14345440425114028
ACH-000843,0.10502470755804502
ACH-000846,0.11024073949781447
ACH-000847,0.19079089708936128
ACH-000848,-0.0060818401568944105
ACH-000849,0.006697826297109842
ACH-000851,-0.0298923069530007
ACH-000855,-0.16120902992934874
ACH-000856,0.1743139272491288
ACH-000858,-0.027468626884698942
ACH-000859,0.06136960732831995
ACH-000861,0.08728562611411657
ACH-000862,-0.005994606521098501
ACH-000865,-0.0021525768597285967
ACH-000866,-0.01803622325277433
ACH-000867,-0.12112073001279695
ACH-000869,-0.016603569679808798
ACH-000872,0.041683799844153865
ACH-000873,-0.04525633032621476
ACH-000876,-0.0342672898180865
ACH-000878,-0.1604093374846128
ACH-000880,-0.15022647788358845
ACH-000881,-0.10869123034362932
ACH-000882,-0.11634976125568328
ACH-000884,0.0014045645518289632
ACH-000885,0.03629394004416972
ACH-000887,0.034005242267364434
ACH-000889,0.016501450216376917
ACH-000896,0.10648926745536197
ACH-000898,0.11576481682512282
ACH-000900,0.07146702233174006
ACH-000901,-0.04516429800197512
ACH-000905,0.2533000441370912
ACH-000906,0.02236734227005676
ACH-000907,-0.07920886484694392
ACH-000910,-0.07326161054303658
ACH-000911,0.016644696236032392
ACH-000912,0.18765442694019985
ACH-000913,-0.10619535430995206
ACH-000915,0.056596875605902285
ACH-000916,0.09448950374759248
ACH-000917,-0.11235165695170472
ACH-000920,-0.1865764254136732
ACH-000921,-0.0034023275881680513
ACH-000924,-0.06495502944045205
ACH-000926,-0.13099232394074936
ACH-000928,-0.06649775841646231
ACH-000929,0.07327880427712836
ACH-000932,-0.033676930948907564
ACH-000935,-0.07044711596692657
ACH-000936,0.07508440154518697
ACH-000937,0.06662758264273166
ACH-000938,0.01982597587646555
ACH-000939,0.06718650428544014
ACH-000941,0.01617725525949238
ACH-000943,0.0446326566389984
ACH-000946,0.08260779044465799
ACH-000947,0.011888745780728913
ACH-000948,-0.1646080086912981
ACH-000950,0.0978789297911175
ACH-000953,-0.06789231753487346
ACH-000954,0.21502989510721732
ACH-000957,-0.14712292250086184
ACH-000958,0.042776797569415936
ACH-000960,-0.0179067178177943
ACH-000963,-0.21994591629914084
ACH-000968,0.12320098493888855
ACH-000969,-0.0911292405334324
ACH-000972,0.16139772213603687
ACH-000973,-0.1020773512941674
ACH-000974,0.0434235708343826
ACH-000978,-0.12936464353356594
ACH-000984,-0.08395774096505773
ACH-000986,0.19019258528658856
ACH-000988,0.05282626253347975
ACH-000993,0.14293735316254688
ACH-000994,0.041027651622919104
ACH-000996,0.06062046001958615
ACH-001001,-0.046788928659865926
ACH-001020,0.1947303902643656
ACH-001028,-0.030200083315343577
ACH-001031,0.07531538579520274
ACH-001038,0.05489126048235322
ACH-001048,0.01986155684517691
ACH-001050,-0.08747523907296413
ACH-001053,0.19383582406100408
ACH-001054,0.029480230746106426
ACH-001061,-0.013038509067273666
ACH-001067,-0.03044096615269297
ACH-001075,0.0970174231617134
ACH-001096,0.02211339928819817
ACH-001111,0.06428228178268673
ACH-001119,0.4372333526217838
ACH-001128,-0.04158128526929531
ACH-001134,0.09802925805614064
ACH-001151,-0.01564057577027178
ACH-001163,-0.10875684414140327
ACH-001164,0.05276885575926527
ACH-001183,-0.16875982585867003
ACH-001192,0.03392016892138987
ACH-001193,0.1519946467879112
ACH-001196,0.005571847670053029
ACH-001197,-0.13403246700259333
ACH-001205,-0.04869983358943651
ACH-001211,-0.09025294265671398
ACH-001212,-0.1819924495282452
ACH-001228,-0.041319467376002166
ACH-001232,0.10180050627361567
ACH-001239,0.04075187747014288
ACH-001270,0.13300536270727398
ACH-001274,0.0500657625765767
ACH-001275,-0.07482682377393014
ACH-001277,-0.015957346250106433
ACH-001278,-0.013244734160559149
ACH-001280,-0.2223884311686067
ACH-001283,-0.08076851745749382
ACH-001289,0.05391082990691914
ACH-001300,-0.15179738660708572
ACH-001301,-0.10996355071545713
ACH-001302,-0.1255775299006938
ACH-001306,0.04781605680815868
ACH-001318,0.06785552761812604
ACH-001322,-0.007005587345229689
ACH-001328,-0.03681132497124926
ACH-001332,0.2532987051947932
ACH-001336,0.06104210950265165
ACH-001346,0.05386383095326623
ACH-001353,-0.00832316273409192
ACH-001354,-0.2860284339374061
ACH-001367,-0.02713465995551512
ACH-001368,0.06453559005338318
ACH-001374,0.12939429041745104
ACH-001377,0.00045727772697953995
ACH-001380,-0.035454807093826465
ACH-001391,0.1041989605683637
ACH-001408,-0.014439014800223646
ACH-001430,-0.007964302621215858
ACH-001431,-0.1137103282321552
ACH-001450,-0.04917568983074713
ACH-001496,-0.026107325386734586
ACH-001500,0.13093131173423275
ACH-001523,0.10025150780887374
ACH-001532,0.052630244443457715
ACH-001550,0.0820766626144725
ACH-001552,0.0685966768311455
ACH-001554,-0.04114916822601115
ACH-001654,-0.10353575962767413
ACH-001735,0.00013069396987703234
ACH-001736,-0.06532375845412634
ACH-001737,0.04008421028736775
ACH-001740,-0.04139977138880079
ACH-001745,-0.047795499418322944
ACH-001765,0.005465593948410771
