,URGCP (55665)
ACH-000487,0.009933684693060442
ACH-000488,-0.022549843954636824
ACH-000490,-0.15229616265629758
ACH-000491,-0.10550016297553763
ACH-000495,-0.06733184302077179
ACH-000496,0.09527044999579737
ACH-000499,0.0040614030153885575
ACH-000500,-0.03583934552062425
ACH-000502,-0.1584921613094773
ACH-000503,-0.11973418717870454
ACH-000505,-0.02427414289934921
ACH-000507,0.02739305174569496
ACH-000510,-0.030705801935977783
ACH-000511,-0.1992338582580707
ACH-000512,0.4637817720247794
ACH-000516,-0.09346029626817777
ACH-000517,-0.15484739305430897
ACH-000518,-0.12285557767747347
ACH-000520,-0.08239843782334658
ACH-000521,0.12856716212530836
ACH-000522,-0.11762154078033492
ACH-000524,-0.1968974056641292
ACH-000527,-0.11969589614001168
ACH-000528,-0.05947904487677441
ACH-000537,0.08339762322942453
ACH-000541,-0.10087908108203056
ACH-000542,-0.034163667883616425
ACH-000544,0.2150810440272956
ACH-000545,-0.15397931191092604
ACH-000547,-0.16629600944237044
ACH-000548,0.08619616376186896
ACH-000549,-0.12143454289278754
ACH-000550,-0.02231708164535176
ACH-000552,-0.05135148221660468
ACH-000556,-0.07745073759718987
ACH-000557,-0.118053366734825
ACH-000569,-0.1925493217796614
ACH-000570,-0.06132653762828945
ACH-000571,0.0023235171245874608
ACH-000573,0.04075729957349481
ACH-000576,-0.06872460123567432
ACH-000579,0.17175350616908605
ACH-000580,-0.18021383166687568
ACH-000584,-0.04149554313247186
ACH-000585,-0.14226245941142646
ACH-000588,0.04572349115018945
ACH-000589,0.00828948769809541
ACH-000591,-0.11296287210117527
ACH-000593,-0.09157833285348366
ACH-000600,-0.13029708031918094
ACH-000601,-0.06265580446437682
ACH-000605,-0.07490821703653798
ACH-000606,0.014934404532104041
ACH-000608,-0.13272548373029808
ACH-000614,-0.1380579498766019
ACH-000616,-0.10630345100377313
ACH-000618,-0.0683455916569033
ACH-000619,-0.05114022730187347
ACH-000620,-0.06917716416446759
ACH-000621,-0.12994890190230496
ACH-000622,-0.2187425625458865
ACH-000623,-0.1039589529091344
ACH-000624,-0.08181027669631316
ACH-000627,0.11881637598801023
ACH-000630,-0.052932963126483455
ACH-000631,-0.08020556517873692
ACH-000632,-0.06989843953253172
ACH-000633,-0.07184589648181514
ACH-000637,0.0010028840052177263
ACH-000638,0.022998088014899724
ACH-000646,0.0051275982910144275
ACH-000647,0.035646873487643116
ACH-000648,0.01473685055758426
ACH-000649,0.025842822632205446
ACH-000651,-0.008451328532357501
ACH-000652,0.1079541390368848
ACH-000653,-0.10392583212871204
ACH-000657,-0.11238596984043596
ACH-000658,-0.10001938494332936
ACH-000661,-0.08284526352403866
ACH-000662,-0.11850281317820455
ACH-000663,0.037428715581646656
ACH-000665,0.010920581302008148
ACH-000671,0.02374315115779976
ACH-000672,0.2789131759057673
ACH-000673,-0.19647021230599224
ACH-000676,-0.07810263654211255
ACH-000677,-0.11786628751795948
ACH-000681,-0.19503376019950805
ACH-000683,-0.11783377661399487
ACH-000684,-0.03139887945467554
ACH-000688,-0.17302061165779462
ACH-000693,-0.08866213764605267
ACH-000694,0.017392578250886817
ACH-000695,-0.08380950098064324
ACH-000696,-0.01878715156897189
ACH-000697,-0.2128164046901414
ACH-000699,-0.046121361879624664
ACH-000701,-0.1849339202915377
ACH-000706,0.03635824576923671
ACH-000711,-0.10178981624736197
ACH-000713,-0.3750792650470561
ACH-000714,0.05880131540628535
ACH-000718,0.005154051342166468
ACH-000720,0.027537742383397158
ACH-000721,-0.0820234062810955
ACH-000724,-0.03591233983847489
ACH-000725,-0.032772208367517014
ACH-000732,0.05980811251999686
ACH-000734,-0.04429719206528615
ACH-000735,-0.08526826227438969
ACH-000736,-0.046616553505856834
ACH-000738,-0.043546285084387064
ACH-000746,-0.08686263832192972
ACH-000747,-0.2158024980783821
ACH-000748,-0.3059339386607793
ACH-000753,-0.14667483525123115
ACH-000756,-0.06937471371860138
ACH-000757,0.08764303961424902
ACH-000758,0.12107144219550355
ACH-000760,-0.0555458589181048
ACH-000762,-0.039652710098567724
ACH-000763,-0.2121093966459654
ACH-000764,-0.01710741568386818
ACH-000765,0.02826133262455428
ACH-000766,-0.13909353360358978
ACH-000767,-0.10910965228706836
ACH-000768,0.014802365741212568
ACH-000769,0.02618736130985465
ACH-000770,-0.1251533605447178
ACH-000771,-0.0430613417407387
ACH-000773,-0.14128053042221778
ACH-000776,-0.07087087277815045
ACH-000777,-0.0015000090991463928
ACH-000778,-0.14289374412900632
ACH-000781,-0.12356356046696307
ACH-000782,0.19497956364509855
ACH-000783,-0.15562818876115925
ACH-000784,0.11423451094676625
ACH-000785,-0.15138008620368626
ACH-000787,0.16501714178350954
ACH-000788,-0.09308060357735044
ACH-000791,-0.04838213654497395
ACH-000792,0.0018984285565934761
ACH-000794,-0.04349764744317597
ACH-000796,-0.15326993624049542
ACH-000798,-0.04711539295946771
ACH-000799,-0.7974117462489188
ACH-000800,-0.13222265374911302
ACH-000802,0.007027278909658586
ACH-000804,-0.2619004271153261
ACH-000805,-0.08781487266939217
ACH-000809,0.01868809465484567
ACH-000810,-0.4769782641606472
ACH-000811,-0.3029767762342577
ACH-000817,0.11371063333377887
ACH-000819,0.0052502785426698645
ACH-000820,-0.3427468564586499
ACH-000821,0.09814521919404336
ACH-000822,-0.13643284206936845
ACH-000823,0.07279054950019836
ACH-000824,-0.15522590703717098
ACH-000827,-0.037909344619207565
ACH-000829,-0.1537288284225244
ACH-000831,-0.07524274761101657
ACH-000832,0.1471509432837443
ACH-000833,0.09450248242407754
ACH-000834,0.023451695970120232
ACH-000835,-0.006547970313254407
ACH-000836,-0.16196537823148285
ACH-000837,0.113212371254087
ACH-000838,-0.16444061896792211
ACH-000839,-0.005725800857106857
ACH-000840,0.13405985761691944
ACH-000841,0.05617679219403406
ACH-000843,0.16313613204359725
ACH-000846,-0.007424463018922915
ACH-000847,0.053694946963287186
ACH-000848,0.05582193087205952
ACH-000849,-0.13603362820252698
ACH-000851,0.07622596192919738
ACH-000855,0.22881076737744865
ACH-000856,0.06256447667604807
ACH-000858,-0.06997322077921977
ACH-000859,0.010469377731796441
ACH-000861,0.15724752352190136
ACH-000862,-0.02528953250175753
ACH-000865,-0.0023245094943472678
ACH-000866,-0.1733276777462042
ACH-000867,-0.11631978350632965
ACH-000869,0.01811485112832334
ACH-000872,-0.004835132864343301
ACH-000873,0.04684543302602112
ACH-000876,-0.1217648390062986
ACH-000878,-0.23377158358363506
ACH-000880,-0.14873389790242286
ACH-000881,-0.06381249908544462
ACH-000882,-0.1431959551961345
ACH-000884,0.2488202190298109
ACH-000885,-0.16534908948543284
ACH-000887,-0.10652739810470356
ACH-000889,-0.1281907568335263
ACH-000896,-0.17449164984877974
ACH-000898,-0.2271576763535901
ACH-000900,-0.3070229560976411
ACH-000901,-0.1487180636831335
ACH-000905,-0.04002988727339469
ACH-000906,-0.0044105632134918155
ACH-000907,0.04202692554835928
ACH-000910,-0.009438191993057241
ACH-000911,-0.13148495717846168
ACH-000912,-0.1304359887787375
ACH-000913,0.04414674904543218
ACH-000915,-0.12261205939858325
ACH-000916,-0.11910150604969055
ACH-000917,-0.1786443827299228
ACH-000920,-0.26914786822459746
ACH-000921,-0.04194676928586477
ACH-000924,-0.0208060556378569
ACH-000926,0.0008303582979147117
ACH-000928,-0.2936311795107949
ACH-000929,-0.15520492224868754
ACH-000932,-0.14092974413256196
ACH-000935,-0.15828488760539533
ACH-000936,-0.16157160748039964
ACH-000937,-0.19090769344684444
ACH-000938,-0.05391259125626647
ACH-000939,-0.0640805206357021
ACH-000941,0.06377488416315774
ACH-000943,-0.09450755686996963
ACH-000946,-0.11512675390962075
ACH-000947,-0.21431301378328085
ACH-000948,-0.17774528777872092
ACH-000950,0.11868873914041722
ACH-000953,-0.1100282769239525
ACH-000954,-0.21169780261707072
ACH-000957,-0.17933872682222324
ACH-000958,-0.15571913391269104
ACH-000960,-0.01848575895444541
ACH-000963,-0.1339173759499001
ACH-000968,0.0016276647313722386
ACH-000969,-0.13897078889464462
ACH-000972,-0.010853459889965951
ACH-000973,-0.10684517200700093
ACH-000974,-0.09568654076643683
ACH-000978,0.12893019687528176
ACH-000984,-0.14244816536327598
ACH-000986,-0.01743909643311834
ACH-000988,-0.20579353034847825
ACH-000993,0.06701516419617394
ACH-000994,0.07574650995603291
ACH-000996,-0.3210282496066643
ACH-001001,-0.1491653570555515
ACH-001020,-0.25516726771124554
ACH-001028,-0.12485314372130565
ACH-001031,0.06096642429646178
ACH-001038,-0.07241335039044218
ACH-001048,-0.054005404662906674
ACH-001050,-0.022013188585931927
ACH-001053,0.05747761831465983
ACH-001054,0.017104533728688847
ACH-001061,-0.13151994995661373
ACH-001067,-0.11173176717203544
ACH-001075,-0.04795140940095916
ACH-001096,-0.040084997890106285
ACH-001111,-0.20406399202597764
ACH-001119,-0.17718307696388322
ACH-001128,-0.07234539026734432
ACH-001134,-0.1010969467915398
ACH-001151,-0.1016007623988395
ACH-001163,-0.014739904876548337
ACH-001164,-0.036804038468676296
ACH-001183,0.015594884886416315
ACH-001192,-0.08005514633719417
ACH-001193,-0.1053106734204962
ACH-001196,-0.24235721493258106
ACH-001197,0.032064473358137606
ACH-001205,-0.1699892557792659
ACH-001211,-0.3388017353745499
ACH-001212,-0.17309090683438902
ACH-001228,-0.22968916952461835
ACH-001232,-0.10431559500324472
ACH-001239,-0.13072437217243327
ACH-001270,-0.10384163329540076
ACH-001274,0.004311379958489975
ACH-001275,-0.207558119845566
ACH-001277,0.003406862319952141
ACH-001278,-0.0702876658133542
ACH-001280,-0.3452078389013408
ACH-001283,-0.09857698353595036
ACH-001289,-0.0005339919459812678
ACH-001300,-0.1731934431062289
ACH-001301,-0.0843931694938228
ACH-001302,0.05026455170935114
ACH-001306,-0.17159489835552905
ACH-001318,-0.0715887481746856
ACH-001322,-0.06664708625179322
ACH-001328,0.023750716721354783
ACH-001332,-0.10615071428664988
ACH-001336,-0.08462067751367297
ACH-001346,0.038980608868598936
ACH-001353,-0.0579224844533374
ACH-001354,-0.26610721839514445
ACH-001367,0.002425800525947933
ACH-001368,-0.07392039928542123
ACH-001374,-0.18335013180002616
ACH-001377,-0.11052340002682802
ACH-001380,-0.27565568010631103
ACH-001391,-0.09560295887320573
ACH-001408,-0.12536616692781333
ACH-001430,-0.2770147555007742
ACH-001431,-0.15098758063135756
ACH-001450,-0.08304131738142688
ACH-001496,-0.13276567641195508
ACH-001500,0.10840346604418633
ACH-001523,-0.09819096138142534
ACH-001532,-0.18280626472113806
ACH-001550,-0.04404487344622997
ACH-001552,-0.03303490540777549
ACH-001554,-0.15162432515680005
ACH-001654,-0.06453352191410998
ACH-001735,-0.0021387363910483686
ACH-001736,0.05101438299535462
ACH-001737,0.02970343972199188
ACH-001740,0.06349147537545326
ACH-001745,0.06945873618005187
ACH-001765,-0.060520683280321085
