,HS6ST3 (266722)
ACH-000004,-0.043530068894788526
ACH-000005,0.30847485208001746
ACH-000007,-0.09409678393918493
ACH-000009,-0.12490460541453315
ACH-000011,-0.031039426245562583
ACH-000012,-0.06805197530882047
ACH-000013,0.0067863230211935785
ACH-000014,-0.09011535073226463
ACH-000015,-0.13327398051489478
ACH-000017,-0.23189474097649715
ACH-000018,-0.2280056087314579
ACH-000019,-0.18335032039016672
ACH-000021,0.014300930052580691
ACH-000022,0.015632980614427434
ACH-000025,-0.09313839290705786
ACH-000028,0.007410204803917823
ACH-000030,-0.04351384740818928
ACH-000035,-0.044752676356574025
ACH-000036,0.021738307715801118
ACH-000037,-0.13862051620337598
ACH-000039,0.030551585732737224
ACH-000040,-0.0860503549239299
ACH-000041,-0.06256120555377552
ACH-000042,-0.08199097293445883
ACH-000045,-0.2635086887505346
ACH-000047,-0.1379166000563885
ACH-000052,-0.2357873324765932
ACH-000053,-0.11308409165605335
ACH-000054,-0.11545490696803724
ACH-000055,-0.029970866703983644
ACH-000060,-0.1915787195649465
ACH-000067,-0.14278683259071318
ACH-000070,-0.2258124010129861
ACH-000075,-0.044499785607087936
ACH-000078,-0.22191123254185624
ACH-000082,-0.05990527091503019
ACH-000085,0.13896146898762946
ACH-000086,-0.14162576007945138
ACH-000087,0.15614520113786104
ACH-000092,0.013934734721526204
ACH-000095,-0.033425706213470165
ACH-000097,-0.03760503473764075
ACH-000098,0.02877320131530453
ACH-000099,-0.07575606962353539
ACH-000108,-0.0763838538368283
ACH-000113,-0.10127782583952942
ACH-000116,-0.11788505563751307
ACH-000118,-0.032888558247184764
ACH-000120,0.14121720155751605
ACH-000123,0.10651593327830416
ACH-000127,-0.2148468046529746
ACH-000128,-0.062215239691359475
ACH-000132,0.0033121192936456517
ACH-000133,0.0144021707801473
ACH-000137,-0.2364559512099663
ACH-000138,-0.09639327972935073
ACH-000142,-0.1373042655406647
ACH-000143,0.025524066801583683
ACH-000146,-0.1266036708731631
ACH-000148,-0.009366291107483741
ACH-000150,-0.02196921018998969
ACH-000152,-0.05943244452368921
ACH-000153,-0.4367188051076321
ACH-000159,-0.1598602439622685
ACH-000160,-0.06882914837370993
ACH-000163,-0.022610862989949517
ACH-000167,-0.22174411262691207
ACH-000168,0.0011548305579097116
ACH-000169,-0.08012370990512674
ACH-000178,0.017433208110485637
ACH-000183,0.07581211520943272
ACH-000188,0.005676551952326304
ACH-000189,0.0072087953218179296
ACH-000190,0.1384242254701937
ACH-000198,-0.0038737241441101017
ACH-000203,-0.11137538150002703
ACH-000204,-0.11717551461509396
ACH-000206,0.14766360348984248
ACH-000207,-0.3505098502897516
ACH-000208,-0.004325378202976664
ACH-000210,-0.20132474961746646
ACH-000211,-0.002528717749167345
ACH-000215,-0.12407545834723095
ACH-000221,-0.02198788926224314
ACH-000222,-0.23592959048526094
ACH-000223,-0.028961660715071245
ACH-000226,0.03757863387638751
ACH-000227,-0.1281537425993745
ACH-000228,-0.12310211530456193
ACH-000231,-0.06953289675100982
ACH-000232,0.05446456038315156
ACH-000233,-0.12074355731380587
ACH-000234,-0.1298690728378121
ACH-000235,-0.02720115491580524
ACH-000237,-0.0940421538375548
ACH-000238,0.06983254722151175
ACH-000242,0.14707915641907773
ACH-000243,-0.034560594044405264
ACH-000244,-0.162623433321349
ACH-000246,-0.1128868868136801
ACH-000248,0.01990839660143173
ACH-000250,-0.05430172425664475
ACH-000251,-0.08561079611801442
ACH-000252,-0.05431238902605332
ACH-000253,0.07482281083188178
ACH-000255,0.05855485554686495
ACH-000256,-0.10776458324485287
ACH-000257,0.1399246615868172
ACH-000258,-0.2102436711222191
ACH-000259,-0.029522487371917257
ACH-000260,-0.08248013306795915
ACH-000261,-0.042964429932437084
ACH-000262,-0.04393305259303209
ACH-000263,-0.2252655387725973
ACH-000264,-0.11333622399513402
ACH-000265,-0.010241322023550627
ACH-000266,-0.07819800117751394
ACH-000272,-0.10078665667147137
ACH-000274,-0.060903956924098314
ACH-000277,0.08718403411170203
ACH-000278,0.0156845634495896
ACH-000279,-0.16584534130179598
ACH-000280,-0.010241142548172856
ACH-000281,0.03662796814663221
ACH-000288,-0.1157176098940275
ACH-000291,0.02729698931555001
ACH-000293,-0.08693198100156793
ACH-000294,-0.17645907193752805
ACH-000295,-0.28577882526079845
ACH-000296,-0.08515948185426211
ACH-000302,-0.19733492134675004
ACH-000304,-0.2806104872292575
ACH-000307,-0.07075781500743215
ACH-000308,-0.01646461465424244
ACH-000310,-0.15941987625333995
ACH-000311,-0.09938522351248613
ACH-000312,-0.00036425143154733775
ACH-000315,-0.1613599321265598
ACH-000316,-0.17826796849823398
ACH-000317,0.10132637071916736
ACH-000318,0.0032615115518887586
ACH-000319,0.0020714162117118164
ACH-000320,0.07439726505498252
ACH-000322,-0.08726899557858826
ACH-000323,-0.13072431800702108
ACH-000324,0.04418380267517378
ACH-000329,0.018583493206651456
ACH-000330,-0.2704038687675525
ACH-000331,-0.06903207777747591
ACH-000332,-0.09920830551242107
ACH-000334,0.0763022591415208
ACH-000335,-0.28666848583318344
ACH-000336,0.4815787295679277
ACH-000337,-0.21893604074018785
ACH-000338,-0.2697902128334048
ACH-000339,-0.09144221192273767
ACH-000341,-0.22293741571919373
ACH-000348,-0.13664824323123378
ACH-000350,0.05958369343551988
ACH-000352,0.005900258600047573
ACH-000356,0.062024122271232086
ACH-000361,0.12438100952452424
ACH-000362,-0.10113521228455262
ACH-000363,-0.003673091500537632
ACH-000364,-0.10184031789879436
ACH-000365,-0.06531347470407553
ACH-000366,-0.22092272247551165
ACH-000368,0.002662828575177686
ACH-000374,0.0083929760881642
ACH-000375,-0.008119524571111994
ACH-000376,-0.051193799406668516
ACH-000381,-0.07731097083842159
ACH-000383,-0.07167752337907603
ACH-000387,-0.10985760551214943
ACH-000389,-0.027637007300503492
ACH-000390,-0.08558324503538027
ACH-000393,-0.10928647555333366
ACH-000395,0.06842559742522362
ACH-000396,0.3354644737305376
ACH-000397,0.00939435467411249
ACH-000401,-0.12560671709292828
ACH-000402,-0.17659361772350107
ACH-000403,-0.15468974276969022
ACH-000404,-0.09246194770739534
ACH-000406,-0.00875934563095939
ACH-000407,-0.16911728563694806
ACH-000408,-0.08612375566620799
ACH-000410,-0.05116870370091528
ACH-000411,-0.05321020254231382
ACH-000414,-0.06789438625718433
ACH-000415,-0.13257157612964826
ACH-000416,-0.07678371844630077
ACH-000420,-0.1610764456583512
ACH-000421,-0.1070293753833948
ACH-000424,-0.12249216055770905
ACH-000425,-0.05506082541169607
ACH-000426,-0.2039330738657959
ACH-000427,-0.19567461589721605
ACH-000433,-0.14250675796807027
ACH-000435,0.2565280680060241
ACH-000436,-0.251922106601272
ACH-000444,0.0781687307859108
ACH-000445,-0.2271134466084173
ACH-000448,0.03885438499229416
ACH-000450,-0.1908213884408315
ACH-000452,-0.03835023511505668
ACH-000454,0.033332536554134005
ACH-000458,-0.06259335351280043
ACH-000459,0.08517349701660896
ACH-000460,-0.13330990696467634
ACH-000461,0.16421105154781127
ACH-000463,-0.052359268145001664
ACH-000464,-0.06029718750004043
ACH-000466,-0.09403255543883077
ACH-000467,-0.04713288438139397
ACH-000468,-0.0018828231373403566
ACH-000469,-0.04108602984088956
ACH-000470,0.11011416732978488
ACH-000471,0.015324301189685332
ACH-000472,-0.09346123171104256
ACH-000473,0.01975026027191701
ACH-000475,-0.09990068636505503
ACH-000476,0.003598499796169078
ACH-000477,0.11858819658610427
ACH-000479,-0.1797115105224861
ACH-000480,-0.12855830982462566
ACH-000481,-0.030432604017209267
ACH-000483,-0.06878545654780853
ACH-000484,-0.04712863512744642
ACH-000485,-0.1560266531705773
ACH-000486,0.07245127423828035
ACH-000487,-0.06393092889830372
ACH-000488,-0.039268591996752734
ACH-000490,-0.053397343782783935
ACH-000491,-0.1017104734084378
ACH-000495,-0.0940406171335092
ACH-000496,-0.23855474673858784
ACH-000499,0.05605863458188772
ACH-000500,0.12871499667106567
ACH-000502,0.033100220407911066
ACH-000503,-0.1970413968389712
ACH-000505,-0.15435867159190336
ACH-000507,-0.1902543526398466
ACH-000510,-0.04830053718849794
ACH-000511,-0.1502979296492416
ACH-000512,-0.11208531490653274
ACH-000516,-0.056688766545594176
ACH-000517,-0.016555690193227026
ACH-000518,0.13043570027153906
ACH-000520,-0.11000938403562664
ACH-000521,-0.15963094691422464
ACH-000522,-0.03970292167014458
ACH-000524,-0.09161408291626667
ACH-000527,0.0024797718032140213
ACH-000528,0.005307075408239017
ACH-000537,-0.093928750652153
ACH-000541,0.038101807797817
ACH-000542,-0.015144327392184876
ACH-000544,-0.24760308963757066
ACH-000545,-0.021438605472255384
ACH-000547,-0.06174759966507371
ACH-000548,-0.2875465789502659
ACH-000549,-0.12796997797420254
ACH-000550,-0.08363013382037268
ACH-000552,-0.019308402218139332
ACH-000556,-0.05994458119143627
ACH-000557,-0.3098580832415678
ACH-000569,-0.2263626983657004
ACH-000570,-0.19490164707653476
ACH-000571,-0.024684431533906585
ACH-000573,-0.04294882219063746
ACH-000576,-0.14132127929509194
ACH-000579,0.06473821134654506
ACH-000580,0.14070673380114998
ACH-000584,-0.06837672170819803
ACH-000585,-0.005555448753651764
ACH-000588,-0.21357870857038191
ACH-000589,-0.204189722342604
ACH-000591,-0.03856281475130291
ACH-000593,0.04311421986978877
ACH-000600,-0.06968986923082571
ACH-000601,-0.03262857220855832
ACH-000605,-0.16406185628118813
ACH-000606,-0.0519682913636419
