,HEXB (3074)
ACH-000004,0.11635755892710326
ACH-000005,0.03284334258865135
ACH-000007,0.2311676411302321
ACH-000009,0.04695760476108237
ACH-000011,0.19718060711128016
ACH-000012,-0.016462624828564604
ACH-000013,0.17141597642321968
ACH-000014,-0.16295781418194832
ACH-000015,-0.032971503165841284
ACH-000017,0.14494902992740588
ACH-000018,0.17354644132087735
ACH-000019,0.2374984330201701
ACH-000021,-0.033757349262792516
ACH-000022,0.07237758218773785
ACH-000025,0.03679851977602702
ACH-000028,0.008813610218339842
ACH-000030,-0.022643234399761573
ACH-000035,0.2059682259743593
ACH-000036,-0.05278556546748911
ACH-000037,-0.030656216834511776
ACH-000039,-0.2363962674844357
ACH-000040,0.018390724747744308
ACH-000041,0.061998118020051736
ACH-000042,-0.020598563912058568
ACH-000045,0.0980158605839409
ACH-000047,0.033241421916901964
ACH-000052,0.14543272381497346
ACH-000053,-0.04418590040335492
ACH-000054,-0.05081945263186023
ACH-000055,-0.09082322047325507
ACH-000060,0.03713082870067653
ACH-000067,-0.03978756800172363
ACH-000070,0.031761492024589985
ACH-000075,0.2301984724527875
ACH-000078,-0.04216775904073752
ACH-000082,-0.1856940233492768
ACH-000085,0.2398627929713657
ACH-000086,-0.07905235955560502
ACH-000087,-0.06569016211093584
ACH-000092,0.018487384324184616
ACH-000095,0.16085591111216427
ACH-000097,-0.013862832622812536
ACH-000098,0.022237860589314186
ACH-000099,-0.005172932840710962
ACH-000108,0.10121479171743662
ACH-000113,-0.06484578559124451
ACH-000116,0.17663213593701066
ACH-000118,-0.003058964947996424
ACH-000120,0.04761021401849794
ACH-000123,0.1169211568891716
ACH-000127,0.004465438390780417
ACH-000128,-0.16263638969563468
ACH-000132,0.028785134507648868
ACH-000133,0.01457248148971062
ACH-000137,-0.03939954334706428
ACH-000138,0.04525290673135594
ACH-000142,0.0488479306369924
ACH-000143,0.19253829779824436
ACH-000146,0.06628636587108018
ACH-000148,-0.0119248495654333
ACH-000150,-0.004832742545281357
ACH-000152,0.02934164200478766
ACH-000153,0.00901734848218259
ACH-000159,-0.08743963576834081
ACH-000160,0.035679219799776306
ACH-000163,0.032207398178290325
ACH-000167,-0.0985654898504751
ACH-000168,0.11101942266394543
ACH-000169,0.0964726586125714
ACH-000178,-0.003591573470877528
ACH-000183,0.08709804350655292
ACH-000188,-0.0037769096405728475
ACH-000189,-0.19138107947116928
ACH-000190,0.11820602113042775
ACH-000198,0.0755645924844677
ACH-000203,0.04071544538229259
ACH-000204,0.028213452546720932
ACH-000206,0.028805193289102957
ACH-000207,0.04153967643384145
ACH-000208,0.33127221936129003
ACH-000210,-0.09747847985803043
ACH-000211,-0.018326917785035056
ACH-000215,0.0417575889404908
ACH-000221,-0.00041594596224619725
ACH-000222,0.07059891660343245
ACH-000223,0.12454494818636765
ACH-000226,-0.03280833110749568
ACH-000227,0.005690782652170242
ACH-000228,0.046775239254021765
ACH-000231,0.035278662265608884
ACH-000232,-0.09491184856173948
ACH-000233,0.17733541342986936
ACH-000234,0.09208021135397908
ACH-000235,-0.07261821255448365
ACH-000237,0.1807941652602114
ACH-000238,0.14630916310572786
ACH-000242,0.010870524603156259
ACH-000243,0.011828631297244164
ACH-000244,0.2045441548148067
ACH-000246,0.08072319976593438
ACH-000248,0.07732214606383045
ACH-000250,0.03493297500209985
ACH-000251,0.09561028414052723
ACH-000252,0.07385336050657257
ACH-000253,-0.010660963427846112
ACH-000255,0.008134846790497972
ACH-000256,-0.0906125121502672
ACH-000257,-0.04982167074428792
ACH-000258,-0.03793040688071669
ACH-000259,0.04659544802440424
ACH-000260,0.16901686480130956
ACH-000261,-0.042446474906558194
ACH-000262,-0.012031263349450491
ACH-000263,0.0713069425440085
ACH-000264,-0.019042457834041248
ACH-000265,0.050347569307061066
ACH-000266,0.014854856588068847
ACH-000272,0.02833732702663818
ACH-000274,0.035121942488465195
ACH-000277,0.062426402945673
ACH-000278,0.1280996786373182
ACH-000279,0.11851176730197027
ACH-000280,0.2124217881405573
ACH-000281,0.1398861224175431
ACH-000288,0.14280260073874246
ACH-000291,-0.1035770016700723
ACH-000293,0.05279552617616582
ACH-000294,0.06049325238123297
ACH-000295,-0.0485388877153012
ACH-000296,0.3019872693282165
ACH-000302,-0.01101110303969082
ACH-000304,0.13749259842742154
ACH-000307,0.046570079548012566
ACH-000308,0.0543637119229004
ACH-000310,0.018843608013079192
ACH-000311,-0.03463809140358992
ACH-000312,0.04873666158274423
ACH-000315,-0.1704846579269788
ACH-000316,0.2426262628335554
ACH-000317,-0.15670111183982874
ACH-000318,0.06382469682437382
ACH-000319,-0.04896410893199323
ACH-000320,0.10090539232250896
ACH-000322,0.07219364868989747
ACH-000323,-0.03860580372398738
ACH-000324,0.1049693328909828
ACH-000329,0.08029948750314085
ACH-000330,-0.10857719725503308
ACH-000331,0.05438748707755349
ACH-000332,-0.017080749265790073
ACH-000334,-0.1397139556242509
ACH-000335,-0.011029755266256314
ACH-000336,0.4639190157474287
ACH-000337,0.08735035995246926
ACH-000338,-0.6807572944638894
ACH-000339,-0.012791049412971952
ACH-000341,-0.12348512325121662
ACH-000348,-0.0002653494872905399
ACH-000350,0.2917544987227785
ACH-000352,0.02620307570387305
ACH-000356,-0.1100520703741886
ACH-000361,0.02247754158050691
ACH-000362,-0.10655827266142147
