,MAFA (389692)
ACH-000204,0.050481006001084905
ACH-000206,0.16165300561613716
ACH-000207,-0.09387962074499794
ACH-000208,0.0895279098857114
ACH-000210,-0.023327736339605425
ACH-000211,-0.05886996082708613
ACH-000215,-0.0040387881415200715
ACH-000221,-0.0649573314826763
ACH-000222,-0.01199862789659866
ACH-000223,-0.032539306704734115
ACH-000226,-0.09100989990440668
ACH-000227,0.03704298604187741
ACH-000228,-0.0682343794483504
ACH-000231,-0.08936919407989069
ACH-000232,-0.06622934780625322
ACH-000233,-0.00933743275649777
ACH-000234,-0.11185756331630707
ACH-000235,-0.11716876110349175
ACH-000237,0.04688386363563884
ACH-000238,0.06846056603622369
ACH-000242,0.08090306662706807
ACH-000243,0.004145557343246815
ACH-000244,0.22907507852307854
ACH-000246,-0.14551547017892855
ACH-000248,-0.13435387317745673
ACH-000250,-0.13979424902872448
ACH-000251,0.005534182533033913
ACH-000252,-0.05977304349327432
ACH-000253,-0.2242315634299099
ACH-000255,0.03542531941500146
ACH-000256,-0.20100619860173688
ACH-000257,-0.2524031346275051
ACH-000258,0.08537944899921206
ACH-000259,0.003216631311990325
ACH-000260,-0.13194966645384396
ACH-000261,-0.0579886053513373
ACH-000262,-0.07077670924315076
ACH-000263,-0.02786845340498741
ACH-000264,-0.05193969034856241
ACH-000265,0.03786380312054628
ACH-000266,-0.05245039501934107
ACH-000272,-0.01934783147001062
ACH-000274,-0.03100487568907507
ACH-000277,-0.10796812078042513
ACH-000278,-0.017149059110413117
ACH-000279,0.07804812369158827
ACH-000280,-0.378710104120313
ACH-000281,0.003348620806832149
ACH-000288,0.06707402406758413
ACH-000291,-0.026480299536517624
ACH-000293,-0.026713980380038718
ACH-000294,-0.02641472269763897
ACH-000295,-0.07739363247511166
ACH-000296,-0.08936633434209451
ACH-000302,0.13343544743088595
ACH-000304,0.1359884835170621
ACH-000307,-0.03044939134603405
ACH-000308,-0.06465785437691865
ACH-000310,-0.1071134098709047
ACH-000311,0.0763547388738091
ACH-000312,0.08238744022308499
ACH-000315,0.08687660194964479
ACH-000316,-0.11130493925706167
ACH-000317,-0.1191700305605759
ACH-000318,-0.11543132429762723
ACH-000319,-0.042580672001352515
ACH-000320,0.053260744572491914
ACH-000322,-0.15871346520599058
ACH-000323,-0.1034413349624265
ACH-000324,-0.0843418127222023
ACH-000329,-0.015507897478731878
ACH-000330,-0.00327036772522513
ACH-000331,-0.056155911690356185
ACH-000332,-0.026971218473254403
ACH-000334,0.12230355335369256
ACH-000335,-0.2360027603631341
ACH-000336,-0.3018070947712221
ACH-000337,0.027342297628499025
ACH-000338,-0.5075957684205678
ACH-000339,-0.01619322219669515
ACH-000341,-0.0580144506348922
ACH-000348,0.07845511710142668
ACH-000350,0.0031846023025780155
ACH-000352,0.058832455990201975
ACH-000356,-0.08149708238273977
ACH-000361,0.03194077046305602
ACH-000362,-0.08697687941431002
ACH-000363,-0.017296214152748526
ACH-000364,0.03431429713304947
ACH-000365,-0.010692273190352763
ACH-000366,0.033936494380761836
ACH-000368,-0.012127793987523408
ACH-000374,-0.18083000765210114
ACH-000375,-0.028368494130346537
ACH-000376,-0.013644555506028905
ACH-000381,-0.146474047191781
ACH-000383,-0.08570105707679293
ACH-000387,-0.18547191299330976
ACH-000389,-0.0423288480532561
ACH-000390,-0.10561482891312393
ACH-000393,-0.03768142937644835
ACH-000395,-0.10383909738970132
ACH-000396,0.04025217527459369
ACH-000397,-0.050377911680319166
ACH-000401,-0.09038479250327433
ACH-000402,0.3056205735382241
ACH-000403,-0.03229432009534712
ACH-000404,-0.07596364196503942
ACH-000406,0.029285406788364676
ACH-000407,0.004821043799301575
ACH-000408,-0.1175321566938083
ACH-000410,-0.007063569906169859
ACH-000411,-0.09372667561373664
ACH-000414,0.01978139151093036
ACH-000415,0.0010064285387073103
ACH-000416,-0.0035864402890751312
ACH-000420,-0.1676206326527703
ACH-000421,-0.07925992714315612
ACH-000424,0.06849318538946951
ACH-000425,-0.1030410996039984
ACH-000426,-0.06466813607700579
ACH-000427,-0.06278647447308143
ACH-000433,-0.08673710242957178
ACH-000435,0.14393002668777907
ACH-000436,0.04285430681461765
ACH-000444,-0.13454821609593978
ACH-000445,0.005501453234252663
ACH-000448,-0.06375111920002538
ACH-000450,-0.18435349912425847
ACH-000452,-0.1040885829035463
ACH-000454,0.07257064256491695
ACH-000458,-0.0892512630587001
ACH-000459,0.02371092283911006
ACH-000460,-0.14146874926897976
ACH-000461,-0.08433326416117759
ACH-000463,-0.1086595054410273
ACH-000464,-0.04789478156493582
ACH-000466,-0.26222034992738896
ACH-000467,-0.128398089910639
ACH-000468,-0.16030991275769882
ACH-000469,0.01738781707389186
ACH-000470,-0.17200896014336794
ACH-000471,-0.0446684369269844
ACH-000472,-0.09517035773211087
ACH-000473,-0.17808488971837486
ACH-000475,-0.009267632758980534
ACH-000476,-0.007585805603988091
ACH-000477,-0.1085321827878333
ACH-000479,0.005772541174295286
ACH-000480,0.12212729001909245
ACH-000481,-0.027030132940272684
ACH-000483,-0.059904657083596026
ACH-000484,-0.2140367609379245
ACH-000485,-0.22677182364325402
ACH-000486,-0.037302604710158734
ACH-000487,0.001636079755471701
ACH-000488,-0.10275535572712087
ACH-000490,0.04168162843019227
ACH-000491,0.0478329789570655
ACH-000495,0.0010832923703029307
ACH-000496,-0.10178622836486233
ACH-000499,-0.024675939001816957
ACH-000500,-0.314903875703948
ACH-000502,-0.1470555281560348
ACH-000503,0.1955500553869357
ACH-000505,-0.002310240159889418
ACH-000507,0.04889671133224343
ACH-000510,-0.05239890004847817
ACH-000511,-0.08169327171467639
ACH-000512,0.2642486257218305
ACH-000516,-0.07495656201387615
ACH-000517,-0.10777340620593208
ACH-000518,-0.1339777075573053
ACH-000520,-0.057896247127305935
ACH-000521,-0.015713629808133706
ACH-000522,-0.015273430470902946
ACH-000524,-0.2133950726552072
ACH-000527,0.007800568809557678
ACH-000528,-0.10419367473694012
ACH-000537,-0.14809377874626362
ACH-000541,0.14302708290967306
ACH-000542,0.008656379701925308
ACH-000544,0.06243463288343507
ACH-000545,-0.09303856634461853
ACH-000547,0.04399636713166826
ACH-000548,-0.041888565138311386
ACH-000549,-0.023977962364790408
ACH-000550,0.05583608096165662
ACH-000552,-0.2017114234478636
ACH-000556,0.0010012064098696583
ACH-000557,-0.13063851752391034
ACH-000569,-0.3219987941175887
ACH-000570,-0.012151597109048614
ACH-000571,-0.04589397808468116
ACH-000573,0.02814889868933572
ACH-000576,0.14856056271311266
ACH-000579,0.0783386186229675
ACH-000580,-0.0723185181984506
ACH-000584,-0.0045387528119551785
ACH-000585,-0.050099932076855785
ACH-000588,-0.1161574804304422
ACH-000589,-0.17210398663826526
ACH-000591,0.01719204214971996
ACH-000593,0.0024548276085464976
ACH-000600,-0.20734333280552494
ACH-000601,0.09003672419678929
ACH-000605,0.12104256728199585
ACH-000606,-0.1056371057203127
ACH-000608,-0.03880716464033827
ACH-000614,-0.06368225640681298
ACH-000616,0.08322171743312991
ACH-000618,-0.16377416922030244
ACH-000619,-0.2623229841362506
ACH-000620,0.02766943832914433
ACH-000621,-0.09905068849318018
ACH-000622,0.02469442684688397
ACH-000623,0.041329974296917135
ACH-000624,-0.08222506847201103
ACH-000627,-0.0905742094359788
ACH-000630,-0.056010276038473236
ACH-000631,-0.07257264375839642
ACH-000632,-0.013814376586542302
ACH-000633,0.05152900191766579
ACH-000637,-0.02574345919031516
ACH-000638,-0.01462622411324364
ACH-000646,-0.08898733342061603
ACH-000647,-0.0072128395528068935
ACH-000648,-0.2867077233898158
ACH-000649,-0.17845251761316447
ACH-000651,0.013089009281687554
ACH-000652,-0.03495460160007583
ACH-000653,-0.16754698344814234
ACH-000657,-0.010437234589510827
ACH-000658,-0.20082842922176916
ACH-000661,-0.1998876332390903
ACH-000662,-0.04119285919203993
ACH-000663,-0.1180530034604035
ACH-000665,0.013371952103179085
ACH-000671,0.0444586694112434
ACH-000672,-0.1493132656223712
ACH-000673,-0.05496382144285163
ACH-000676,0.06810246189965828
ACH-000677,0.008828457577093938
ACH-000681,0.07193283903689554
ACH-000683,-0.11088780305887498
ACH-000684,-0.0016286349812977365
ACH-000688,-0.024467510756727068
ACH-000693,0.030525739581702762
ACH-000694,0.03400677510786522
ACH-000695,0.08149296557663126
ACH-000696,-0.002520636963238007
ACH-000697,0.09526750674818084
ACH-000699,-0.01707286993750683
ACH-000701,-0.035230825801666005
ACH-000706,-0.09854708482258023
ACH-000711,0.02744944793733695
ACH-000713,-0.06269174749248052
ACH-000714,0.03292936331889988
ACH-000718,-0.17140025499866682
ACH-000720,0.00810225577613669
ACH-000721,0.026401761925224244
ACH-000724,-0.08792970785097047
ACH-000725,-0.02424870221174136
ACH-000732,-0.0711903724092399
ACH-000734,-0.09879783359728513
ACH-000735,-0.06798999734230013
ACH-000736,-0.1769901357609775
ACH-000738,0.07899241114512733
ACH-000746,-0.009400746661156235
ACH-000747,-0.0651758758596601
ACH-000748,-0.04843571674061094
ACH-000753,-0.16848062722071494
ACH-000756,-0.13601519723170147
ACH-000757,0.02010251198914351
ACH-000758,-0.10723852853264396
ACH-000760,0.056985659560613924
ACH-000762,0.07769471342758623
ACH-000763,-0.0417863944167884
ACH-000764,0.016739036594558183
ACH-000765,0.008148200795945434
ACH-000766,-0.04999358283744377
ACH-000767,-0.0015577030915577704
ACH-000768,-0.14060465006318454
ACH-000769,-0.07754276431602775
ACH-000770,-0.05091079006236519
ACH-000771,-0.16848430064591835
ACH-000773,-0.18538360747747126
ACH-000776,-0.26286576379410104
ACH-000777,0.03350326017789208
ACH-000778,-0.04368270934078169
ACH-000781,-0.015401551630274396
ACH-000782,-0.06670311667567193
ACH-000783,-0.4450035127697245
ACH-000784,0.009230255303769974
ACH-000785,0.05032756924554198
ACH-000787,0.034568521504961564
ACH-000788,0.07462729414822324
ACH-000791,-0.009684692702388548
ACH-000792,0.00014889614207043444
ACH-000794,-0.08173332604141903
ACH-000796,-0.027476743272917586
ACH-000798,-0.1710183726427314
ACH-000799,-0.0948553553614356
ACH-000800,-0.0854975231306937
ACH-000802,-0.053883206074032325
ACH-000804,-0.012424110240022029
ACH-000805,-0.14141712478211255
ACH-000809,-0.04708668201154504
ACH-000810,0.14434182631689255
ACH-000811,-0.05457201408676168
ACH-000817,0.09776589319341164
ACH-000819,-0.05689337492832446
ACH-000820,-0.08406676532143081
ACH-000821,0.01780382992562645
ACH-000822,-0.0029623143150086058
ACH-000823,-0.08373454300131708
ACH-000824,-0.057960586899236215
ACH-000827,-0.14292959817640366
ACH-000829,-0.11211601949492844
ACH-000831,0.02702252945323717
ACH-000832,-0.07169391874529743
ACH-000833,0.09008302537481297
ACH-000834,0.01999817642713069
ACH-000835,0.04999811138431908
ACH-000836,-0.18801101570047324
ACH-000837,0.039691720833748834
ACH-000838,-0.11429541677342812
ACH-000839,-0.2467736330361872
ACH-000840,0.057193551119763014
ACH-000841,-0.10980652561317736
ACH-000843,-0.11659303731284805
ACH-000846,-0.049271170627945865
ACH-000847,-0.010737217528515407
ACH-000848,-0.01981487547902451
ACH-000849,0.016701342917736884
ACH-000851,0.01775345890642151
ACH-000855,0.008613734696317347
ACH-000856,-0.0751011590401791
ACH-000858,-0.051904768828928916
ACH-000859,-0.040015295752285705
ACH-000861,-0.11900530884500488
ACH-000862,-0.05144575840332022
ACH-000865,-0.11243777757779858
ACH-000866,0.025323638044005208
ACH-000867,-0.04513765690226985
ACH-000869,-0.1138458809272803
ACH-000872,-0.10785617405903043
ACH-000873,-0.2211537442142854
ACH-000876,-0.18112767665086368
ACH-000878,-0.007186631425226988
ACH-000880,-0.5094169547419364
ACH-000881,-0.001385544720345633
ACH-000882,-0.006019540718590829
ACH-000884,-0.12238232141450844
ACH-000885,-0.1541030717002291
ACH-000887,-0.03139537202555492
ACH-000889,0.10484067308565087
ACH-000896,-0.15017803409029354
ACH-000898,0.006208667670961695
ACH-000900,-0.23953421817438905
ACH-000901,0.010544633406828588
ACH-000905,-0.08603431154103386
ACH-000906,-0.02342277895974262
ACH-000907,-0.08341356785817072
ACH-000910,-0.26575532396445745
ACH-000911,-0.18550723079236156
ACH-000912,-0.13379975356129845
ACH-000913,-0.1112724653503407
ACH-000915,-0.012567354481305349
ACH-000916,0.1602309515991636
ACH-000917,0.14412590929397934
ACH-000920,0.2444401958347893
ACH-000921,-0.07441164428419247
ACH-000924,-0.045153942170422776
ACH-000926,-0.057533899853704724
ACH-000928,-0.2165922209635842
ACH-000929,-0.2767152776792593
ACH-000932,-0.033896070902923785
ACH-000935,0.05111627006298173
ACH-000936,-0.112053327269634
ACH-000937,-0.05819498813513985
ACH-000938,0.0338868660332485
ACH-000939,0.05229910326750915
ACH-000941,-0.12661801050102195
ACH-000943,-0.1361164827319011
ACH-000946,-0.012503829794042838
ACH-000947,-0.034612432664136925
ACH-000948,-0.009283755618859198
ACH-000950,0.062962407605978
ACH-000953,-0.07246090961522979
ACH-000954,0.1514955557167384
ACH-000957,-0.0169267774327308
ACH-000958,0.08848490868647574
ACH-000960,-0.010484049536950427
ACH-000963,0.01798558178119998
ACH-000968,0.08202961198722322
ACH-000969,-0.1217189527547778
ACH-000972,-0.1090608377000893
ACH-000973,0.02573726319860096
ACH-000974,-0.17486928060239793
ACH-000978,-0.09321664541393067
ACH-000984,-0.15158081075936455
ACH-000986,-0.14447673934009336
ACH-000988,-0.09439287384299157
ACH-000993,0.005600928495262503
ACH-000994,-0.2008393118841489
ACH-000996,-0.16917806402161778
ACH-001001,0.039666234849211474
ACH-001020,-0.06751847217938013
ACH-001028,-0.1810795806547633
ACH-001031,-0.06870616046432965
ACH-001038,0.03565039627574459
ACH-001048,0.0057719263138768725
ACH-001050,-0.03638093633164418
ACH-001053,-0.07800361056859591
ACH-001054,0.038106196665559575
ACH-001061,-0.08626621840576645
ACH-001067,-0.0022226984116923785
ACH-001075,0.03253571229084125
ACH-001096,-0.02102190216416753
ACH-001111,-0.35958046189397785
ACH-001119,-0.033288734098126424
ACH-001128,-0.2517191063542686
ACH-001134,0.10829787442324264
ACH-001151,-0.011971887498040094
ACH-001163,-0.13234069242869884
ACH-001164,0.10032298438192504
ACH-001183,-0.002485504157341197
ACH-001192,-0.07264300036459903
ACH-001193,-0.19321006536847787
ACH-001196,-0.17324906824762487
ACH-001197,-0.1715304033636167
ACH-001205,-0.08986633006717935
ACH-001211,-0.2780711747459573
ACH-001212,-0.1389278819664796
ACH-001228,-0.3109205078737506
ACH-001232,-0.042325768655579486
ACH-001239,-0.06088297500570766
ACH-001270,-0.2906804291850565
ACH-001274,-0.2319862442053532
ACH-001275,-0.18293116786923405
ACH-001277,-0.19866283516039848
ACH-001278,-0.08884010882733845
ACH-001280,-0.12326704218030698
ACH-001283,0.07606480095613716
ACH-001289,-0.19634086931018055
ACH-001300,-0.021138322529815453
ACH-001301,0.00797122493878621
ACH-001302,-0.04161138799285058
ACH-001306,-0.023555670661344532
ACH-001318,0.1105921370497712
ACH-001322,0.04032514039612228
ACH-001328,-0.09295691943713093
ACH-001332,0.14238493660396398
ACH-001336,-0.1118507346074694
ACH-001346,-0.23444385919617045
ACH-001353,-0.011451612715303842
ACH-001354,0.0798159889943954
ACH-001367,-0.021119139556628048
ACH-001368,-0.11994100573245467
ACH-001374,-0.18845835669012995
ACH-001377,-0.024693922913436545
ACH-001380,-0.1058917030618938
ACH-001391,0.0050140395162023045
ACH-001408,0.023423463895496384
ACH-001430,-0.1310786789422124
ACH-001431,0.04916352369194914
ACH-001450,0.04735643344113038
ACH-001496,-0.106231563560593
ACH-001500,-0.1124673136650628
ACH-001523,0.014750894524348185
ACH-001532,0.029645775565527537
ACH-001550,0.024454784814863267
ACH-001552,-0.048822797163717964
ACH-001554,0.021529197177291143
ACH-001654,-0.10535947115082213
ACH-001735,0.055187385226108346
ACH-001736,0.029929859575513064
ACH-001737,0.3749479529338981
ACH-001740,-0.07128464816332471
ACH-001745,0.1227771739931844
ACH-001765,0.06546213294479104
