,DUS2 (54920)
ACH-000004,-0.1446340325274656
ACH-000005,0.050242744614562254
ACH-000007,-0.14958701226135748
ACH-000009,-0.0825314006505497
ACH-000011,-0.15222799771817194
ACH-000012,-0.09052996462913496
ACH-000013,-0.20684288650354307
ACH-000014,-0.20301732601583966
ACH-000015,-0.015338022075210104
ACH-000017,-0.211453159441448
ACH-000018,-0.15247021852620166
ACH-000019,-0.18272972217434127
ACH-000021,-0.10816666900427
ACH-000022,-0.008663789867957461
ACH-000025,-0.16440119580338008
ACH-000028,0.02061296015320356
ACH-000030,-0.034753759945377716
ACH-000035,-0.26636171912258105
ACH-000036,-0.13039510062173926
ACH-000037,-0.18253752535479087
ACH-000039,-0.09688699384065852
ACH-000040,-0.045763811099540315
ACH-000041,-0.08988927179784639
ACH-000042,-0.0845953479794145
ACH-000045,-0.17355695945149646
ACH-000047,-0.1200185417013148
ACH-000052,-0.25054296614351385
ACH-000053,-0.008788317388959773
ACH-000054,-0.06371072758570999
ACH-000055,0.03883099725406986
ACH-000060,-0.04816596335963034
ACH-000067,0.04763460060463002
ACH-000070,-0.3910417904899777
ACH-000075,-0.17583528990006947
ACH-000078,-0.08270939681746049
ACH-000082,-0.09718801645792548
ACH-000085,-0.07390635322444372
ACH-000086,-0.03488365907444525
ACH-000087,-0.01279210857494742
ACH-000092,-0.07604839156452088
ACH-000095,-0.19567336305297955
ACH-000097,-0.06479465914623476
ACH-000098,-0.12838364480046485
ACH-000099,-0.04673344642775378
ACH-000108,-0.07294369150346973
ACH-000113,0.02010387915994615
ACH-000116,-0.05034198034410341
ACH-000118,0.012752775772000869
ACH-000120,-0.2618381821558545
ACH-000123,0.02051959004279451
ACH-000127,-0.16767402731670278
ACH-000128,-0.014961541893344006
ACH-000132,-0.2345238934901937
ACH-000133,-0.08984641655060689
ACH-000137,-0.05595265912454076
ACH-000138,-0.1555695388312427
ACH-000142,-0.06262878933213277
ACH-000143,0.02096055006492976
ACH-000146,-0.0902792700801069
ACH-000148,-0.05860201019680175
ACH-000150,0.08153301633668332
ACH-000152,-0.05403321023372437
ACH-000153,-0.06695209129447582
ACH-000159,-0.12226262168895878
ACH-000160,-0.145496014302044
ACH-000163,-0.08115542559247538
ACH-000167,-0.1793595986844925
ACH-000168,-0.17028914494191605
ACH-000169,0.04751511652073994
ACH-000178,-0.10956889967646227
ACH-000183,-0.09901044994345723
ACH-000188,-0.06104331915043795
ACH-000189,0.013860361087743644
ACH-000190,-0.1100106741383714
ACH-000198,-0.14733759582925304
ACH-000203,-0.22769403072456765
ACH-000204,-0.07854395494829082
ACH-000206,0.06781196627419901
ACH-000207,-0.15261876372003602
ACH-000208,-0.24848251148760406
ACH-000210,0.2881143721078206
ACH-000211,-0.1546959033453036
ACH-000215,-0.14777569452633132
ACH-000221,-0.019754344119258437
ACH-000222,-0.10886613935542068
ACH-000223,-0.10712912067682016
ACH-000226,0.021889982727358568
ACH-000227,-0.14557600458698544
ACH-000228,-0.11435562168614538
ACH-000231,-0.046068277205387004
ACH-000232,-0.1903402409672375
ACH-000233,-0.05968579685750531
ACH-000234,-0.0637576258588788
ACH-000235,-0.08356894725371028
ACH-000237,-0.06574826651391122
ACH-000238,-0.06405046958675363
ACH-000242,0.07362407351912864
ACH-000243,-0.0802248180683863
ACH-000244,-0.0178569329199737
ACH-000246,-0.009035413300250426
ACH-000248,-0.2587556838689564
ACH-000250,-0.06764221679476512
ACH-000251,0.10266664231877327
ACH-000252,0.03150149549697563
ACH-000253,-0.07799718679480012
ACH-000255,-0.011663005578924879
ACH-000256,-0.18358337394493285
ACH-000257,-0.07871169873983339
ACH-000258,-0.06613461331405032
ACH-000259,-0.10109382636061533
ACH-000260,-0.09089248905661433
ACH-000261,-0.08704077540446717
ACH-000262,-0.16421398070606608
ACH-000263,-0.11397398985102385
ACH-000264,-0.12008668434487865
ACH-000265,0.035982990139160384
ACH-000266,-0.09623406289560657
ACH-000272,-0.051354229973348924
ACH-000274,-0.12074963910724655
ACH-000277,-0.1758863444927317
ACH-000278,-0.10794396797326264
ACH-000279,-0.23954246338633214
ACH-000280,-0.15979486456023115
ACH-000281,-0.2897427501528618
ACH-000288,-0.11718734031881
ACH-000291,-0.05673543388789928
ACH-000293,0.010075308481653724
ACH-000294,-0.27054766815450243
ACH-000295,-0.06309389729714591
ACH-000296,-0.023221952990517117
ACH-000302,-0.03637045457438497
ACH-000304,-0.04438130286430436
ACH-000307,-0.11302112498454332
ACH-000308,-0.040323174384549104
ACH-000310,-0.10103665454634699
ACH-000311,-0.009561149766796695
ACH-000312,-0.13132385649176564
ACH-000315,0.05632475015461925
ACH-000316,-0.18791075936383408
ACH-000317,0.00567026184034231
ACH-000318,-0.05898284880361774
ACH-000319,-0.185330356369316
ACH-000320,-0.09441923491494036
ACH-000322,-0.08207121414337147
ACH-000323,-0.025835685863974903
ACH-000324,-0.12896753651684478
ACH-000329,-0.11987526965883302
ACH-000330,-0.09801273897200567
ACH-000331,-0.0019678747217977653
ACH-000332,-0.09033320760408177
ACH-000334,-0.073848706867157
ACH-000335,-0.32104186929015965
ACH-000336,-0.13450394612437125
ACH-000337,-0.2414309469550789
ACH-000338,0.1304693097770616
ACH-000339,-0.05779339910672731
ACH-000341,-0.19555815140543212
ACH-000348,-0.11851548913361905
ACH-000350,-0.20611699288284635
ACH-000352,-0.11854815003986695
ACH-000356,-0.1526344437174039
ACH-000361,-0.33988856005963364
ACH-000362,-0.13904151430681744
ACH-000363,-0.14447474090569104
ACH-000364,-0.0951939131709386
ACH-000365,-0.013868308643476771
ACH-000366,-0.19013127607308272
ACH-000368,-0.17248465824828724
ACH-000374,0.025067144882444718
ACH-000375,-0.16118718556967965
ACH-000376,-0.08066403632052799
ACH-000381,-0.11831557610107275
ACH-000383,-0.05148698044038076
ACH-000387,-0.15747442180410146
ACH-000389,-0.24910295533336504
ACH-000390,-0.08136862453965885
ACH-000393,-0.08357839494521986
ACH-000395,-0.2171994804323316
ACH-000396,-0.4101591657970081
ACH-000397,-0.12404101389272172
ACH-000401,-0.10972097325767492
ACH-000402,-0.27019470845721405
ACH-000403,-0.0986561972672622
ACH-000404,0.026882969745889586
ACH-000406,-0.10208758307634744
ACH-000407,-0.07860026240146943
ACH-000408,-0.2354027579424048
ACH-000410,-0.07957022452068481
ACH-000411,0.05942083184988658
ACH-000414,-0.00307783522455882
ACH-000415,-0.034778976719396976
ACH-000416,-0.26159157944037736
ACH-000420,-0.12291667090508315
ACH-000421,-0.14436277558477173
ACH-000424,-0.001590079981311557
ACH-000425,-0.16053292544993275
ACH-000426,-0.060715133993940164
ACH-000427,-0.009934657485830495
ACH-000433,-0.10511424944255583
ACH-000435,-0.03149128230267505
ACH-000436,-0.02835065319170789
ACH-000444,-0.10696697557329736
ACH-000445,-0.0186706752141504
ACH-000448,-0.06803939005933267
ACH-000450,-0.17773030586527572
ACH-000452,-0.11175896518807413
ACH-000454,-0.22160423845012506
ACH-000458,-0.10330431939224037
ACH-000459,-0.09635910507861
ACH-000460,-0.2179674436765948
ACH-000461,-0.12240172350665204
ACH-000463,-0.09809373901617968
ACH-000464,-0.0449794517598088
ACH-000466,-0.11800254576039307
ACH-000467,-0.05229442138078248
ACH-000468,-0.09140608676877096
ACH-000469,-0.050521690896559585
ACH-000470,-0.024324412468309024
ACH-000471,-0.15068938161355594
ACH-000472,-0.11394861215899195
ACH-000473,-0.1501552933272485
ACH-000475,-0.17437490576965578
ACH-000476,-0.2107044958205824
ACH-000477,-0.05641289540105369
ACH-000479,-0.20371116860603605
ACH-000480,-0.06629281849836402
ACH-000481,-0.05142738470477354
ACH-000483,-0.059239838241441
ACH-000484,-0.0982646426719064
ACH-000485,-0.13151020229349822
ACH-000486,-0.08790194019434222
ACH-000487,-0.17015175850311284
ACH-000488,-0.05667317906396216
ACH-000490,-0.05546783541383003
ACH-000491,0.010131691562346707
ACH-000495,-0.06795937046120573
ACH-000496,-0.1825310553795377
ACH-000499,-0.3780629921811936
ACH-000500,-0.0929102214069341
ACH-000502,-0.09167177320606644
ACH-000503,0.0067194623818984025
ACH-000505,-0.2713845624626305
ACH-000507,-0.011649896768824063
ACH-000510,-0.044962260663759725
ACH-000511,-0.04511573826289469
ACH-000512,-0.07830864927338724
ACH-000516,-0.057991384919874024
ACH-000517,-0.08075693898822009
ACH-000518,-0.10249807024212024
ACH-000520,-0.03464224069387504
ACH-000521,-0.12949044643026267
ACH-000522,-0.2107391354829628
ACH-000524,-0.12168445063543565
ACH-000527,-0.09900208868267976
ACH-000528,-0.12343408438939155
ACH-000537,-0.10762562384456784
ACH-000541,-0.31329722317924
ACH-000542,-0.03746809316008878
ACH-000544,-0.20123293867254652
ACH-000545,-0.2853332989255177
ACH-000547,-0.11026366045462396
ACH-000548,-0.2379288873560617
ACH-000549,-0.0353867769990761
ACH-000550,-0.3087510266738199
ACH-000552,-0.10778997208736124
ACH-000556,-0.16815032962839607
ACH-000557,-0.22383019181884972
ACH-000569,0.0039785201283295815
ACH-000570,-0.11622718606305225
ACH-000571,-0.10789498017948672
ACH-000573,-0.14215009939321527
ACH-000576,0.034680424556262544
ACH-000579,-0.20421715723338008
ACH-000580,-0.03879699085095286
ACH-000584,-0.07270134073494484
ACH-000585,-0.1489573399603147
ACH-000588,-0.13038420104334816
ACH-000589,-1.5360633918164382e-05
ACH-000591,-0.18711921330624734
ACH-000593,-0.19081330650580036
ACH-000600,-0.06947117642648007
ACH-000601,-0.07583923389276198
ACH-000605,-0.2045308006928625
ACH-000606,-0.02125286331895913
ACH-000608,-0.14500645060704326
ACH-000614,-0.06731093324970501
ACH-000616,-0.147765623522501
ACH-000618,-0.13659505556801058
ACH-000619,-0.0924242287481818
ACH-000620,-0.20109937254830806
ACH-000621,-0.18161994168657988
ACH-000622,-0.0789593500755461
ACH-000623,-0.08653659612977829
ACH-000624,-0.0206629781916132
ACH-000627,-0.09159341874551463
ACH-000630,-0.06895529828166146
ACH-000631,-0.06097568279617738
ACH-000632,0.005552118203465542
ACH-000633,-0.003194509898188414
ACH-000637,-0.11290680343212375
ACH-000638,-0.021898829017398886
ACH-000646,-0.13888223627699772
ACH-000647,-0.2414979756331312
ACH-000648,-0.00322299142426918
ACH-000649,0.016649991983946996
ACH-000651,-0.35279905388456834
ACH-000652,-0.2290316261347697
ACH-000653,-0.25298533092246955
ACH-000657,-0.10101838816932557
ACH-000658,-0.11365492823496855
ACH-000661,0.018207776216844017
ACH-000662,0.0007479373618027443
ACH-000663,-0.03340794841718805
ACH-000665,0.059082253908624115
ACH-000671,-0.2289431419542312
ACH-000672,0.009098091435476028
ACH-000673,-0.02473312062320222
ACH-000676,-0.032443308865667785
ACH-000677,-0.02075270779618877
ACH-000681,-0.12839246259031356
ACH-000683,-0.2031448600367913
ACH-000684,-0.08821613167588133
ACH-000688,-0.17178870878628458
ACH-000693,-0.07366397250300237
ACH-000694,-0.08859567353378807
ACH-000695,-0.23777403546082185
ACH-000696,-0.08416636711347504
ACH-000697,-0.2196046486889422
ACH-000699,-0.12276254888789155
ACH-000701,-0.21604678312774464
ACH-000706,-0.05255685742604604
ACH-000711,-0.0551543058069035
ACH-000713,-0.09828802998032336
ACH-000714,-0.16281474933578724
ACH-000718,-0.0617556382846268
ACH-000720,-0.2191917263946461
ACH-000721,-0.026218763864857147
ACH-000724,-0.123471377771778
ACH-000725,-0.13280455208537836
ACH-000732,-0.047183985969165315
ACH-000734,-0.07326222244685189
ACH-000735,-0.10018442867861836
ACH-000736,0.09566115521231464
ACH-000738,-0.07919351078059557
ACH-000746,0.005630325089403089
ACH-000747,-0.24822861395119106
ACH-000748,-0.0695722028205715
ACH-000753,-0.1216500091248844
ACH-000756,-0.035637766010238534
ACH-000757,-0.22851773718136406
ACH-000758,0.010193845470488157
ACH-000760,-0.06539260681005943
ACH-000762,-0.2216917673305921
ACH-000763,-0.10439542684920668
ACH-000764,-0.37923175279580384
ACH-000765,-0.07266258444215046
ACH-000766,-0.033313402681200345
ACH-000767,-0.0855697170101133
ACH-000768,0.06442833989012085
ACH-000769,0.03072195320654928
ACH-000770,-0.07581229918670797
ACH-000771,-0.19314181433369426
ACH-000773,-0.08581586055606928
ACH-000776,-0.1382136293461163
ACH-000777,-0.1311718770659943
ACH-000778,-0.07894412296584295
ACH-000781,-0.014381110183982375
ACH-000782,-0.15975135186003012
ACH-000783,-0.01061953057416365
ACH-000784,-0.14412963350097052
ACH-000785,-0.08639215443022749
ACH-000787,-0.07809110922717283
ACH-000788,-0.10937704707014682
ACH-000791,-0.033295324598184114
ACH-000792,-0.04493325668557333
ACH-000794,-0.18412488609387756
ACH-000796,-0.0038496732764541257
ACH-000798,0.08460373975448382
ACH-000799,-0.023059870885953213
ACH-000800,-0.06833651316954735
ACH-000802,-0.15235797945024268
ACH-000804,-0.13791520783622518
ACH-000805,-0.004679435688660336
ACH-000809,0.001070471690969338
ACH-000810,0.08243812731384527
ACH-000811,-0.09979217266785438
ACH-000817,-0.2260977651242672
ACH-000819,-0.17461422671824064
ACH-000820,0.058986414570669936
ACH-000821,-0.002245999517159831
ACH-000822,-0.06985167451752873
ACH-000823,-0.02403464974077248
ACH-000824,-0.11991980572019792
ACH-000827,-0.08596572711240738
ACH-000829,-0.09802227585398547
ACH-000831,-0.24900572503565266
ACH-000832,-0.03035944425471732
ACH-000833,-0.2692742598037785
ACH-000834,-0.13585655297789695
ACH-000835,-0.13630362469701665
ACH-000836,-0.1060152467942662
ACH-000837,-0.08212992498041413
ACH-000838,-0.04663840479534608
ACH-000839,-0.13484198657447571
ACH-000840,0.04884190484970545
ACH-000841,-0.3679326856549134
ACH-000843,0.02136192621942601
ACH-000846,-0.0035023413347484173
ACH-000847,-0.12917625104464164
ACH-000848,-0.10481162505340526
ACH-000849,-0.000183242233888344
ACH-000851,-0.0734080913765482
ACH-000855,-0.0696006043055406
ACH-000856,-0.06618640564278185
ACH-000858,-0.02734447700484481
ACH-000859,0.03195980807489915
ACH-000861,-0.13876416595423205
ACH-000862,-0.11677763397268401
ACH-000865,-0.07152228507265516
ACH-000866,-0.118675305066236
ACH-000867,-0.03624101830303633
ACH-000869,-0.2133795719896958
ACH-000872,-0.0968901554139661
ACH-000873,-0.24681379643481166
ACH-000876,-0.20012178777262296
ACH-000878,0.03482177068446442
