,BSCL2 (26580)
ACH-000152,-0.2767734243976959
ACH-000153,-0.1571879921554064
ACH-000159,-0.10847946492784563
ACH-000160,-0.18516963877487716
ACH-000163,-0.19911445143820897
ACH-000167,-0.13992236585099582
ACH-000168,-0.32388868983382274
ACH-000169,-0.24314488757924566
ACH-000178,-0.24101736436508295
ACH-000183,-0.258884780923102
ACH-000188,-0.3318542335660293
ACH-000189,-0.2551559939508549
ACH-000190,-0.06807914464953535
ACH-000198,-0.07880404915529332
ACH-000203,-0.2414603275623467
ACH-000204,0.01006444925615554
ACH-000206,-0.4197558364565528
ACH-000207,-0.6634854631406993
ACH-000208,-0.3575954459654715
ACH-000210,-0.08927765769068424
ACH-000211,-0.2327153512623077
ACH-000215,-0.3238454754058098
ACH-000221,-0.15470362329001555
ACH-000222,-0.01029408948825776
ACH-000223,-0.2696479736172483
ACH-000226,-0.09835235819955006
ACH-000227,-0.18044566998277198
ACH-000228,-0.4021280144151068
ACH-000231,-0.1313203096624151
ACH-000232,-0.12254373373013312
ACH-000233,-0.3444993446501332
ACH-000234,-0.11541897096321713
ACH-000235,-0.2378563193824879
ACH-000237,-0.2329222700837779
ACH-000238,-0.16515932713292975
ACH-000242,-0.2942344632364027
ACH-000243,-0.17287646594883427
ACH-000244,-0.3510896929944431
ACH-000246,-0.08128368625015438
ACH-000248,-0.2941957520790398
ACH-000250,-0.18439481336149774
ACH-000251,-0.012428783768274963
ACH-000252,-0.4193224244615866
ACH-000253,-0.15379611182652034
ACH-000255,-0.0885954321526828
ACH-000256,-0.3524456198408687
ACH-000257,-0.13295617536943113
ACH-000258,-0.21564207610955852
ACH-000259,-0.1639774518142995
ACH-000260,-0.2607362904565654
ACH-000261,-0.22232725489186175
ACH-000262,-0.11778546161809915
ACH-000263,-0.28942581535118306
ACH-000264,-0.15238554539642404
ACH-000265,-0.1695895692925357
ACH-000266,-0.15754189558678142
ACH-000272,-0.115850605739244
ACH-000274,-0.08549389034265363
ACH-000277,-0.2252071368879964
ACH-000278,-0.10030084600720113
ACH-000279,-0.16991161022883827
ACH-000280,-0.2215531390935289
ACH-000281,-0.2263914737439423
ACH-000288,-0.20725229080215848
ACH-000291,-0.1097092315785286
ACH-000293,-0.16495164774321908
ACH-000294,-0.2369289043852842
ACH-000295,-0.3032885913877372
ACH-000296,-0.10456858950312184
ACH-000302,-0.23170730253398664
ACH-000304,-0.2829162952764177
ACH-000307,-0.2305317069570036
ACH-000308,-0.3324635195867706
ACH-000310,-0.14065185404897654
ACH-000311,-0.07682423290237635
ACH-000312,-0.0964277640492934
ACH-000315,-0.18824668937363376
ACH-000316,-0.1982956561867004
ACH-000317,-0.4125484383180771
ACH-000318,-0.4307581448700027
ACH-000319,-0.20108760315967406
ACH-000320,-0.22497036229619224
ACH-000322,-0.23280823374370985
ACH-000323,-0.3115691262262525
ACH-000324,-0.20141673176399905
ACH-000329,0.030691373292050805
ACH-000330,-0.22379135833369426
ACH-000331,-0.2092013424530908
ACH-000332,-0.1541153181816572
ACH-000334,-0.3360959004295156
ACH-000335,-0.4518886389045062
ACH-000336,-0.1441795285096848
ACH-000337,-0.6003973539762231
ACH-000338,-0.1941404952920803
ACH-000339,-0.22374875359976976
ACH-000341,-0.14008251311442088
ACH-000348,-0.08929073963433062
ACH-000350,-0.2122809558083681
ACH-000352,-0.2046165074747884
ACH-000356,-0.4063159218375455
ACH-000361,-0.2625386794029643
ACH-000362,-0.12947000295720218
ACH-000363,-0.16196616121571158
ACH-000364,-0.2454416490258419
ACH-000365,-0.25323524773092265
ACH-000366,-0.39714366653116395
ACH-000368,-0.2150690764100263
ACH-000374,-0.3622219821314798
ACH-000375,-0.2713744761811246
ACH-000376,-0.25574316107983985
ACH-000381,-0.3470664625434046
ACH-000383,-0.22798393884549376
ACH-000387,-0.3784827648289924
ACH-000389,0.027001050242927545
ACH-000390,-0.2224015168627445
ACH-000393,-0.3316510861482354
ACH-000395,-0.6250644971185711
ACH-000396,-0.1280915997125954
ACH-000397,-0.1678222469557113
ACH-000401,-0.4714032648846193
ACH-000402,-0.31143349618990296
ACH-000403,-0.2004712297593912
ACH-000404,-0.2938006277780762
ACH-000406,-0.17857833962772035
ACH-000407,-0.19596870145446565
ACH-000408,-0.3053988403282028
ACH-000410,-0.09341431358609607
ACH-000411,-0.07786634871886823
ACH-000414,-0.10149295112332207
ACH-000415,-0.3230818810696761
ACH-000416,-0.099836333295576
ACH-000420,-0.2462183102286259
ACH-000421,-0.15710272254383573
ACH-000424,-0.11514791383018368
ACH-000425,-0.0802315599509993
ACH-000426,0.05576042433518897
ACH-000427,-0.2311752669406407
ACH-000433,-0.1846368344245956
ACH-000435,-0.4228099077023855
ACH-000436,-0.00483294115855635
ACH-000444,-0.1560491563386401
ACH-000445,-0.2782323477801914
ACH-000448,-0.18767569070380755
ACH-000450,-0.20939668317843815
ACH-000452,-0.184136491317702
ACH-000454,-0.16289409439545324
ACH-000458,-0.3684473129637055
ACH-000459,-0.07489774340368308
ACH-000460,-0.1870440368204384
ACH-000461,-0.18781131636960444
ACH-000463,-0.188281304490074
ACH-000464,-0.14411941288023458
ACH-000466,-0.3236076701439518
ACH-000467,-0.24526043636235356
ACH-000468,-0.1872223003865068
ACH-000469,-0.23949861464471986
ACH-000470,-0.3478136419700301
ACH-000471,-0.13528984246219702
ACH-000472,-0.27088975249809505
ACH-000473,-0.1325755072732676
ACH-000475,-0.12369644327584417
ACH-000476,-0.09437000919351897
ACH-000477,-0.19276820118672466
ACH-000479,-0.07336398484954057
ACH-000480,-0.22048233721379995
ACH-000481,-0.2370225221875196
ACH-000483,-0.26186085428205874
ACH-000484,-0.4638285598065656
ACH-000485,-0.1625216837661217
ACH-000486,-0.2528802130491459
ACH-000487,-0.18751422642747714
ACH-000488,-0.21241455995934266
ACH-000490,-0.2479452062829096
ACH-000491,-0.10012290898332728
ACH-000495,-0.25839725798540336
ACH-000496,-0.11048703782284497
ACH-000499,-0.21128658553567745
ACH-000500,-0.10501496656842016
ACH-000502,-0.08573294234844245
ACH-000503,-0.416516107245592
ACH-000505,-0.22859171043802126
ACH-000507,-0.15056195275003162
ACH-000510,-0.21951717717028565
ACH-000511,-0.2766167432042512
ACH-000512,-0.20165102727426465
ACH-000516,-0.1846764300149711
ACH-000517,-0.2561079857845306
ACH-000518,-0.28325815312582936
ACH-000520,-0.2976302638933977
ACH-000521,-0.07929906071684098
ACH-000522,-0.4225692754575405
ACH-000524,-0.2329037427301764
ACH-000527,-0.13997655194167125
ACH-000528,-0.17528217179830746
ACH-000537,-0.16257499331778066
ACH-000541,-0.3439726952268719
ACH-000542,-0.15805966800824178
ACH-000544,-0.23808983423281066
ACH-000545,-0.3765914400944136
ACH-000547,-0.13347531775723925
ACH-000548,-0.24814624715871536
ACH-000549,-0.23799582809214226
ACH-000550,-0.09073993942535982
ACH-000552,-0.17221366142424946
ACH-000556,-0.19684325325872004
ACH-000557,-0.1840739670626604
ACH-000569,-0.15291910601349726
ACH-000570,-0.277656098367975
ACH-000571,-0.19916065311376205
ACH-000573,-0.25984945557329275
ACH-000576,-0.3037506102837333
ACH-000579,-0.09308418379347216
ACH-000580,-0.1082499847616262
ACH-000584,-0.14903088422909108
ACH-000585,-0.31686525355988954
ACH-000588,-0.11195477376034163
ACH-000589,-0.18718843636350066
ACH-000591,-0.1777528358926349
ACH-000593,-0.2569440418211291
ACH-000600,-0.2063100136369416
ACH-000601,-0.265209171420106
ACH-000605,-0.05078727680029516
ACH-000606,-0.28868747513063703
ACH-000608,-0.2355312595708375
ACH-000614,-0.4938574983644089
ACH-000616,-0.13481974422733692
ACH-000618,-0.36114822283693454
ACH-000619,-0.25367255815808115
ACH-000620,-0.12055968390984068
ACH-000621,-0.23081170776887386
ACH-000622,-0.09798740405470732
ACH-000623,-0.13275324414048906
ACH-000624,-0.3014223138055068
ACH-000627,-0.19589391391262492
ACH-000630,-0.2944658994359231
ACH-000631,-0.11056368123989747
ACH-000632,-0.2356892623605649
ACH-000633,-0.21934107932255265
ACH-000637,-0.3408777391106141
ACH-000638,-0.07513371852904394
ACH-000646,-0.3078938709737554
ACH-000647,-0.14538310090217238
ACH-000648,-0.1344631637895819
ACH-000649,-0.1982506513693504
ACH-000651,-0.1141672459493573
ACH-000652,-0.1798845731870484
ACH-000653,-0.22537560729200384
ACH-000657,-0.33992819751121883
ACH-000658,-0.2713183798073754
ACH-000661,-0.2545464459742495
ACH-000662,-0.21707398128624408
ACH-000663,-0.2522510576148325
ACH-000665,-0.3808379182501698
ACH-000671,-0.2570398611780786
ACH-000672,-0.21136054579933608
ACH-000673,-0.2419919990771921
ACH-000676,-0.22155750038554967
ACH-000677,-0.1886730987108873
ACH-000681,-0.2539615908140034
ACH-000683,-0.2646320149713759
ACH-000684,-0.08030850459417263
ACH-000688,0.03423668344628132
ACH-000693,-0.22342879339180247
ACH-000694,-0.3704783345491111
ACH-000695,-0.04318242896116694
ACH-000696,-0.2611869738050272
ACH-000697,-0.2440386018076636
ACH-000699,-0.16344150231539673
ACH-000701,-0.2029691076780917
ACH-000706,-0.18217081128163345
ACH-000711,-0.15046788286182514
ACH-000713,-0.31594293806659085
ACH-000714,-0.18440804839067468
ACH-000718,-0.27629341147470665
ACH-000720,-0.3191052189415296
ACH-000721,-0.2270992502747149
ACH-000724,-0.32200016283424643
ACH-000725,-0.15165133629353073
ACH-000732,-0.5491865232148889
ACH-000734,-0.3490342315802599
ACH-000735,-0.3129903672981262
ACH-000736,-0.14952855272303753
ACH-000738,-0.20028366140322587
ACH-000746,-0.3048136385611816
ACH-000747,-0.1938624270344218
ACH-000748,-0.2251888916616871
ACH-000753,-0.1069422379012856
ACH-000756,-0.1681391932769683
ACH-000757,-0.2583101425241519
ACH-000758,-0.16439330911324576
ACH-000760,-0.17677544959535094
ACH-000762,-0.2706419366474657
ACH-000763,-0.32046890666697153
ACH-000764,-0.4717654334490694
ACH-000765,-0.3089912006395568
ACH-000766,-0.1501382299814092
ACH-000767,-0.3070754435032864
ACH-000768,-0.1964516500740091
ACH-000769,-0.23710176124053145
ACH-000770,-0.2836784251347789
ACH-000771,-0.08927249024370458
ACH-000773,-0.2269302370398216
ACH-000776,-0.19091241263631475
ACH-000777,-0.07993240350291153
ACH-000778,-0.3960348993888957
ACH-000781,-0.27843463125952833
ACH-000782,-0.1332216071506985
ACH-000783,-0.2012151122405125
ACH-000784,-0.2366050795844724
ACH-000785,-0.01519262132227408
ACH-000787,-0.09853192184494478
ACH-000788,-0.13481965477257735
ACH-000791,-0.1437431428020056
ACH-000792,-0.22212586128574188
ACH-000794,-0.3539348550545791
ACH-000796,-0.17858319370108686
ACH-000798,-0.17501366281754166
ACH-000799,-0.22299638351707984
ACH-000800,0.022209313394414336
ACH-000802,-0.359103888218469
ACH-000804,-0.1693738825099406
ACH-000805,-0.23612933240061176
ACH-000809,-0.18260921323293333
ACH-000810,-0.010182257119791795
ACH-000811,-0.31252455169737914
ACH-000817,-0.2961985860127493
ACH-000819,-0.15581127649703827
ACH-000820,-0.3703390886651036
ACH-000821,-0.12778028834474447
ACH-000822,-0.2952861718164408
ACH-000823,-0.2308264425603544
ACH-000824,-0.2402255511834167
ACH-000827,-0.2842982135020582
ACH-000829,-0.07667673847196751
ACH-000831,-0.3940806305330844
ACH-000832,-0.2998245578265683
ACH-000833,-0.20846892970777486
ACH-000834,-0.2197684563023206
ACH-000835,-0.14220997177641898
ACH-000836,-0.21122618217130254
ACH-000837,-0.1708294674571606
ACH-000838,-0.2110494393727124
ACH-000839,-0.3456126013428348
ACH-000840,-0.4972152682229058
ACH-000841,-0.11792230552927332
ACH-000843,-0.16928999799878067
ACH-000846,-0.0867826000109628
ACH-000847,-0.11511594292982585
ACH-000848,-0.24381142251741994
ACH-000849,-0.13532162037310894
ACH-000851,-0.19058005501892006
ACH-000855,-0.11750513508910805
ACH-000856,-0.2786146428876517
ACH-000858,-0.19604470925782644
ACH-000859,-0.35514280560958195
ACH-000861,-0.3520390073445477
ACH-000862,-0.12540604663339106
ACH-000865,-0.2977691741315888
ACH-000866,-0.1689448523423235
ACH-000867,-0.1422101763003141
ACH-000869,-0.19206456933551333
ACH-000872,-0.3520153333129701
ACH-000873,-0.23106448699412924
ACH-000876,-0.289541574686604
ACH-000878,0.05063308731951824
ACH-000880,-0.06819713474633332
ACH-000881,-0.3010136633752175
ACH-000882,-0.19001204937417315
ACH-000884,-0.23534877365681275
ACH-000885,-0.25871349989093795
ACH-000887,-0.2327632061357927
ACH-000889,-0.07891871432624152
ACH-000896,-0.2371221402335732
ACH-000898,-0.2308128737273116
ACH-000900,-0.2614454530856548
ACH-000901,-0.4629791543601627
ACH-000905,-0.1951811245600701
ACH-000906,-0.2293912063894362
ACH-000907,-0.027233966897325355
ACH-000910,-0.14630762638201847
ACH-000911,-0.3002449711851945
ACH-000912,-0.3654720081214862
ACH-000913,-0.25352415776298004
ACH-000915,-0.10756484773656504
ACH-000916,-0.18339570892250345
ACH-000917,-0.3064978900085213
ACH-000920,-0.38156358889627867
ACH-000921,-0.14179380344047535
ACH-000924,-0.1182540863186783
ACH-000926,-0.08911235471238739
ACH-000928,-0.052036704232928
ACH-000929,-0.14771121823654418
ACH-000932,-0.17218224379254904
ACH-000935,-0.23016624011069756
ACH-000936,-0.4059021481105831
ACH-000937,-0.15793912667897347
ACH-000938,-0.15149120637906427
ACH-000939,-0.16706079538573826
ACH-000941,-0.3464882555228518
ACH-000943,-0.26816736906992283
ACH-000946,-0.2250103656920565
ACH-000947,-0.14847413746189025
ACH-000948,-0.1979920488341744
ACH-000950,-0.2724842134877689
ACH-000953,-0.2219986196535612
ACH-000954,-0.31782173309560524
ACH-000957,-0.2541493905743779
ACH-000958,-0.11053317572187983
ACH-000960,-0.23504711208220103
ACH-000963,-0.43038701597446705
ACH-000968,-0.23226837998046
ACH-000969,-0.379379993616678
ACH-000972,-0.036865279906320714
ACH-000973,-0.2674102913006504
ACH-000974,-0.09700468570135744
ACH-000978,0.0018344508727453856
ACH-000984,-0.2789371875329437
ACH-000986,-0.2993501478616477
ACH-000988,-0.14181819916992164
ACH-000993,-0.0855591417112916
ACH-000994,-0.22791194493552644
ACH-000996,-0.2937792345472683
ACH-001001,-0.2191927700042844
ACH-001020,-0.17556970884862733
ACH-001028,-0.23734420324613054
ACH-001031,-0.1440010187393477
ACH-001038,-0.19076394825464613
ACH-001048,-0.17996440242836795
ACH-001050,-0.1818716746640192
ACH-001053,-0.3643907046473479
ACH-001054,-0.1136171388302786
ACH-001061,-0.26855220647365835
ACH-001067,-0.2744927227703536
ACH-001075,-0.2499497665823828
ACH-001096,-0.04743501448028078
ACH-001111,-0.3531841496973975
ACH-001119,-0.2404706102661056
ACH-001128,-0.0062533767887193465
ACH-001134,-0.1845117514521239
ACH-001151,-0.19870817852030767
ACH-001163,-0.3954592899129649
ACH-001164,-0.2952316850774904
ACH-001183,-0.4079214962852025
ACH-001192,-0.33611288946562123
ACH-001193,-0.06334818672557818
ACH-001196,-0.06410705695989387
ACH-001197,-0.2141969170030224
ACH-001205,-0.3087425965928243
ACH-001211,-0.2097966583387838
ACH-001212,-0.2699569099298761
ACH-001228,-0.2672456031636645
ACH-001232,-0.16185119017492955
ACH-001239,-0.029349606733559474
ACH-001270,-0.04489211374484203
ACH-001274,-0.0632082362767491
ACH-001275,-0.12133131136843668
ACH-001277,-0.17903907789593335
ACH-001278,-0.12027104764866045
ACH-001280,-0.2802831855017992
ACH-001283,-0.3234378901728379
ACH-001289,-0.18658949966732186
ACH-001300,-0.1554081289591875
ACH-001301,-0.1799327375786279
ACH-001302,-0.3597838752438857
ACH-001306,-0.3283881104444863
ACH-001318,-0.18705746163518447
ACH-001322,-0.3985221562675289
ACH-001328,-0.2725995000766913
ACH-001332,-0.16356444318166213
ACH-001336,-0.3324433193489296
ACH-001346,-0.1529201624402754
ACH-001353,-0.2825534397870392
ACH-001354,-0.23891954689662215
ACH-001367,-0.1872917048820622
ACH-001368,-0.2500989110480323
ACH-001374,-0.09532982638988327
ACH-001377,-0.3763849163024511
ACH-001380,-0.12723311620023173
ACH-001391,-0.24697738467013886
ACH-001408,-0.31475702407114103
ACH-001430,-0.3434888105278669
ACH-001431,-0.2363306226286839
ACH-001450,-0.385326309324054
ACH-001496,-0.3629075019183184
ACH-001500,-0.1299895491006436
ACH-001523,-0.17152342901539616
ACH-001532,-0.1965153061531017
ACH-001550,-0.3434259542599697
ACH-001552,-0.1321915778466524
ACH-001554,-0.2913072871531102
ACH-001654,-0.2417594562447672
ACH-001735,-0.2559632501505956
ACH-001736,-0.2216441005966567
ACH-001737,-0.24054168433551126
ACH-001740,-0.12844733322132146
ACH-001745,-0.13124192716129482
ACH-001765,-0.14091735267793554
