,SCMH1 (22955)
ACH-000243,-0.045969752401490135
ACH-000244,-0.030802618848751673
ACH-000246,0.029137197703124656
ACH-000248,0.11990513048588745
ACH-000250,-0.0413105014514016
ACH-000251,-0.20240318100996
ACH-000252,-0.1981302432388244
ACH-000253,-0.1031826796863794
ACH-000255,-0.06858073406674887
ACH-000256,0.04856098098019293
ACH-000257,-0.3096177546538795
ACH-000258,0.15068815183130968
ACH-000259,-0.1059646124793393
ACH-000260,-0.0520005016214129
ACH-000261,-0.051876239145642766
ACH-000262,-0.03813481797988087
ACH-000263,-0.2591784988100557
ACH-000264,-0.05156050836073476
ACH-000265,-0.13344458578559112
ACH-000266,-0.030329251137570387
ACH-000272,-0.13186907626736113
ACH-000274,-0.16794693755068862
ACH-000277,-0.1230018102830512
ACH-000278,0.021288560601972487
ACH-000279,-0.15790652719234086
ACH-000280,-0.18944670760188698
ACH-000281,0.012056812510734656
ACH-000288,-0.03950013460678173
ACH-000291,-0.02226572983286981
ACH-000293,-0.2854343041656686
ACH-000294,-0.0900451946118323
ACH-000295,-0.1705210296254024
ACH-000296,-0.0933088523710492
ACH-000302,-0.12875343791835464
ACH-000304,-0.21592400038220166
ACH-000307,-0.18335326918096584
ACH-000308,-0.0341797904966912
ACH-000310,-0.1677666400820255
ACH-000311,-0.16456662831756427
ACH-000312,-0.19317241685825084
ACH-000315,0.03920350359659304
ACH-000316,-0.1560088689079928
ACH-000317,-0.02004406944871507
ACH-000318,-0.19334633239627494
ACH-000319,-0.0384134407202079
ACH-000320,-0.21825874118587224
ACH-000322,-0.3990525721685169
ACH-000323,-0.2244971283217052
ACH-000324,-0.056712849094226685
ACH-000329,-0.14526592765676855
ACH-000330,-0.18111300042035464
ACH-000331,-0.011651170787655304
ACH-000332,-0.17179530315558053
ACH-000334,-0.2664545484160512
ACH-000335,-0.015143842728905997
ACH-000336,-0.3252475194590108
ACH-000337,0.08578719633427352
ACH-000338,0.0036246987888798217
ACH-000339,0.03210819117934923
ACH-000341,-0.09365850492005154
ACH-000348,-0.12150408824719723
ACH-000350,-0.06223574569938431
ACH-000352,-0.12933379918903526
ACH-000356,0.02512065305476813
ACH-000361,-0.05298308369373829
ACH-000362,-0.06116965726922996
ACH-000363,-0.0399611631350436
ACH-000364,-0.33914931083799155
ACH-000365,-0.1376381923830352
ACH-000366,-0.12931750249025736
ACH-000368,-0.11899681731270065
ACH-000374,-0.20466168953620129
ACH-000375,-0.14430757739455813
ACH-000376,-0.10935098493616996
ACH-000381,-0.06348564985623406
ACH-000383,-0.12039278748330755
ACH-000387,0.061961051339921414
ACH-000389,-0.07623151201000966
ACH-000390,-0.09446500890770533
ACH-000393,-0.03318862654865133
ACH-000395,-0.10536163340024143
ACH-000396,0.15023080392665564
ACH-000397,-0.06512882889764612
ACH-000401,-0.09187048130360446
ACH-000402,0.1472089769285339
ACH-000403,-0.08396407256634987
ACH-000404,-0.07690374248448899
ACH-000406,-0.07691668712702597
ACH-000407,-0.10497378078686584
ACH-000408,-0.0477754261934833
ACH-000410,-0.1346197752444936
ACH-000411,-0.052574075509824486
ACH-000414,-0.05173772206903248
ACH-000415,-0.20619523043566956
ACH-000416,-0.0645012910158126
ACH-000420,-0.17648801219122665
ACH-000421,-0.13444828012094326
ACH-000424,-0.2747988476302897
ACH-000425,-0.04430817217977341
ACH-000426,-0.05257343441888418
ACH-000427,-0.13910536111926095
ACH-000433,-0.1369623232314337
ACH-000435,-0.248526585659236
ACH-000436,0.09622272679547672
ACH-000444,0.007161589877383125
ACH-000445,-0.2599553541387172
ACH-000448,-0.03134302168272208
ACH-000450,-0.3963611424050291
ACH-000452,-0.05142587372171067
ACH-000454,-0.1577217825636418
ACH-000458,-0.17808764327547602
ACH-000459,-0.2736827700446089
ACH-000460,-0.014598554070935719
ACH-000461,-0.0834884464680002
ACH-000463,-0.1007383216432524
ACH-000464,-0.11558351790988068
ACH-000466,-0.12227570991698095
ACH-000467,-0.07770717870982283
ACH-000468,0.0017212337594499439
ACH-000469,-0.08846442343336514
ACH-000470,-0.0634661630005599
ACH-000471,-0.06785303887138804
ACH-000472,-0.054109011125974125
ACH-000473,-0.16779144455615194
ACH-000475,-0.1566167135836002
ACH-000476,-0.15930559608507427
ACH-000477,-0.14688294237118166
ACH-000479,-0.19481316189742348
ACH-000480,-0.11257208490812116
ACH-000481,-0.13337826277159398
ACH-000483,-0.01948797880678001
ACH-000484,-0.170980535902664
ACH-000485,-0.047198863354296336
ACH-000486,-0.20074088403442028
ACH-000487,-0.010426931990838
ACH-000488,-0.19686533618120053
ACH-000490,-0.2423551846649169
ACH-000491,-0.1256064919924599
ACH-000495,-0.10125161798839016
ACH-000496,-0.10860224055080273
ACH-000499,0.02564338610240863
ACH-000500,-0.13646943312545298
ACH-000502,-0.06120238024995985
ACH-000503,-0.11233218695486437
ACH-000505,-0.034661605074024354
ACH-000507,-0.11359986421411734
ACH-000510,-0.14940640777598896
ACH-000511,-0.11750643645744857
ACH-000512,-0.13565936344826865
ACH-000516,0.046267975627619036
ACH-000517,-0.056343126623263164
ACH-000518,-0.08661839618435539
ACH-000520,-0.10229168635125532
ACH-000521,-0.23059507870953494
ACH-000522,-0.1296491947684351
ACH-000524,-0.013545492441976085
ACH-000527,-0.1434948484051639
ACH-000528,-0.033347835665335036
ACH-000537,-0.2305097715692529
ACH-000541,-0.32969662724036475
ACH-000542,-0.0943616071287176
ACH-000544,-0.256931024266337
ACH-000545,-0.0622115607316721
ACH-000547,-0.11561544427885902
ACH-000548,-0.1669155938644829
ACH-000549,-0.0116243089221038
ACH-000550,-0.26100577136297115
ACH-000552,-0.059168378922213986
ACH-000556,-0.06495296786455512
ACH-000557,0.014439267152331984
ACH-000569,-0.19584518366096906
ACH-000570,-0.11258063864776263
ACH-000571,-0.07528599725326615
ACH-000573,-0.039865909218087775
ACH-000576,-0.10121278838943992
ACH-000579,0.03502772856654112
ACH-000580,-0.024163145338840075
ACH-000584,-0.025155333305449862
ACH-000585,-0.3485673555282429
ACH-000588,-0.17208145166794084
ACH-000589,-0.20243788211523894
ACH-000591,-0.14577308271271427
ACH-000593,-0.15736056546379046
ACH-000600,-0.2005914796663184
ACH-000601,-0.10938336758679734
ACH-000605,-0.2618979992641182
ACH-000606,-0.21330368408134454
ACH-000608,-0.22127324809612772
ACH-000614,-0.04530620128547223
ACH-000616,0.04241626785669618
ACH-000618,-0.058093270260243475
ACH-000619,-0.2278614092593074
ACH-000620,-0.10825227249832607
ACH-000621,-0.13692445181531515
ACH-000622,-0.3126896386178289
ACH-000623,-0.12181221005841596
ACH-000624,-0.06241480011055245
ACH-000627,-0.2343746134144987
ACH-000630,-0.20241593295378169
ACH-000631,-0.2010857982196244
ACH-000632,-0.051041332250738924
ACH-000633,-0.15427054246851624
ACH-000637,-0.05062461847640265
ACH-000638,-0.27838820778339063
ACH-000646,-0.14174494096180054
ACH-000647,-0.0923724061204684
ACH-000648,-0.22748248877736876
ACH-000649,-0.0992233134006214
ACH-000651,-0.13842827518144793
ACH-000652,-0.05263468010520598
ACH-000653,-0.14738650778733356
ACH-000657,-0.2400853448708846
ACH-000658,-0.07179994209070333
ACH-000661,-0.10171451273074003
ACH-000662,-0.18078125644920687
ACH-000663,-0.11588381135944835
ACH-000665,-0.17346222261443073
ACH-000671,-0.12686942610251614
ACH-000672,-0.049550584162558836
ACH-000673,-0.14723254869767094
ACH-000676,-0.2080577365619772
ACH-000677,0.0104300776285242
ACH-000681,-0.05110239161635576
ACH-000683,-0.2274735840913565
ACH-000684,-0.14559731618113525
ACH-000688,-0.27100544056336545
ACH-000693,-0.22967635371318884
ACH-000694,-0.16807013051675165
ACH-000695,-0.05825000600125393
ACH-000696,-0.09191784234243386
ACH-000697,-0.3175800724175951
ACH-000699,-0.11492957566532758
ACH-000701,-0.10109836212175063
ACH-000706,-0.1725982828697528
ACH-000711,-0.1503652554526641
ACH-000713,-0.3065631999676869
ACH-000714,0.05847895044831136
ACH-000718,-0.02363939884335781
ACH-000720,-0.02245897255834421
ACH-000721,-0.1246461521869718
ACH-000724,-0.20113489762061604
ACH-000725,-0.037935048879596055
ACH-000732,-0.044601273304880285
ACH-000734,-0.048067399794473095
ACH-000735,-0.12214280349098673
ACH-000736,-0.12918989039936915
ACH-000738,-0.023985771157271414
ACH-000746,-0.0980055584263764
ACH-000747,-0.20505146037996225
ACH-000748,-0.0011583525833592679
ACH-000753,-0.09770294945191718
ACH-000756,-0.0050828327077381535
ACH-000757,-0.08617088460547191
ACH-000758,-0.07409605166381639
ACH-000760,-0.2431541443574337
ACH-000762,-0.0932641928057014
ACH-000763,0.048218901025144464
ACH-000764,0.06306557423815164
ACH-000765,-0.13114787922303622
ACH-000766,-0.1170148912500182
ACH-000767,-0.0702780842742928
ACH-000768,-0.07274988856682603
ACH-000769,-0.1807730116013193
ACH-000770,-0.20154418792220805
ACH-000771,-0.061338680262767876
ACH-000773,0.06260678928729342
ACH-000776,-0.13398475062938767
ACH-000777,-0.2114523289085007
ACH-000778,-0.1638866324798923
ACH-000781,-0.05151592791938042
ACH-000782,0.01624625378402968
ACH-000783,-0.06169496646778089
ACH-000784,-0.2037593121026971
ACH-000785,-0.2720726920948709
ACH-000787,-0.1286307026856933
ACH-000788,-0.15559380617917146
ACH-000791,-0.1157817594419712
ACH-000792,-0.10921780476973156
ACH-000794,-0.1590697383608108
ACH-000796,-0.08682271697348183
ACH-000798,0.022961009906255537
ACH-000799,-0.27134547280028115
ACH-000800,-0.2617989025295283
ACH-000802,-0.11512199753786904
ACH-000804,0.1250456037115426
ACH-000805,-0.13481913732479334
ACH-000809,-0.04959526554878839
ACH-000810,-0.2410549132593541
ACH-000811,-0.17667982967954254
ACH-000817,-0.11700961844869487
ACH-000819,-0.09178555644532296
ACH-000820,0.19293481423146566
ACH-000821,-0.2120602878234332
ACH-000822,-0.0323021408761407
ACH-000823,-0.14968807716615656
ACH-000824,-0.09383909056160204
ACH-000827,-0.049549873695655285
ACH-000829,0.015375510558304597
ACH-000831,-0.18576489097457807
ACH-000832,-0.10189835766916347
ACH-000833,-0.09683125759137788
ACH-000834,-0.10688982931982767
ACH-000835,-0.11015502260203566
ACH-000836,-0.0811728487870213
ACH-000837,-0.19559775980835975
ACH-000838,-0.2261183068580889
ACH-000839,-0.3374972526948226
ACH-000840,-0.024629469142687013
ACH-000841,-0.07801203871085369
ACH-000843,-0.06259080395992288
ACH-000846,-0.2977416054710798
ACH-000847,-0.05134028754402857
ACH-000848,-0.009491560468865456
ACH-000849,-0.1831894568661156
ACH-000851,-0.12793101778430865
ACH-000855,-0.032925843431450295
ACH-000856,-0.19610392632654086
ACH-000858,-0.12657111277987268
ACH-000859,-0.09717879799628704
ACH-000861,-0.160609034327641
ACH-000862,0.08621872996180384
ACH-000865,-0.09623453119240168
ACH-000866,-0.07939775554809753
ACH-000867,-0.17248891212611886
ACH-000869,-0.1368107219283894
ACH-000872,-0.19603579674855573
ACH-000873,-0.1451290871122053
ACH-000876,-0.10345647244207297
ACH-000878,-0.11156072683820603
ACH-000880,-0.2488634233152824
ACH-000881,-0.08326127135884544
ACH-000882,-0.2004536954968173
ACH-000884,-0.15422519121264658
ACH-000885,-0.14859907786152216
ACH-000887,-0.2617671750290582
ACH-000889,-0.1371816550031901
ACH-000896,-0.15698303124456914
ACH-000898,-0.11633594968637938
ACH-000900,-0.08801180281598031
ACH-000901,-0.04521917537368442
ACH-000905,-0.07878481818687852
ACH-000906,-0.1034179699331636
ACH-000907,-0.18676239014554916
ACH-000910,-0.11063389027307197
ACH-000911,-0.1972826973726687
ACH-000912,-0.140904882236939
ACH-000913,-0.13027796848208245
ACH-000915,-0.0655719501423781
ACH-000916,-0.0287435707495159
ACH-000917,-0.09213879589060923
ACH-000920,-0.2598576236924333
ACH-000921,-0.09175450269359883
ACH-000924,-0.1217084631833533
ACH-000926,-0.25331056293513066
ACH-000928,-0.09629484564128338
ACH-000929,-0.09532091164950356
ACH-000932,-0.07124676330342118
ACH-000935,-0.06942837561154776
ACH-000936,-0.20189769830509435
ACH-000937,-0.06947852969873818
ACH-000938,-0.1835278618803724
ACH-000939,-0.18234095358442626
ACH-000941,-0.01275548557222573
ACH-000943,-0.1477940797616883
ACH-000946,-0.04884496181893115
ACH-000947,-0.1255317774393151
ACH-000948,-0.1266543824316301
ACH-000950,-0.06467870429311016
ACH-000953,-0.2359693139369984
ACH-000954,-0.1990557511182208
ACH-000957,-0.09786496778323163
ACH-000958,-0.16298326669757307
ACH-000960,-0.07377468542910337
ACH-000963,-0.11980773870752355
ACH-000968,-0.1343236536840709
ACH-000969,-0.07450032056948737
ACH-000972,-0.14837028468753016
ACH-000973,-0.08557395657189625
ACH-000974,-0.10253505367990884
ACH-000978,0.1513341615112899
ACH-000984,-0.09390399697580824
ACH-000986,-0.09154338522606527
ACH-000988,-0.24087470982471146
ACH-000993,-0.11701841306289695
ACH-000994,-0.09406819743747026
ACH-000996,-0.1522482604637669
ACH-001001,-0.1147290957043
ACH-001020,-0.3659482734250472
ACH-001028,-0.11170960620968813
ACH-001031,-0.208759978823612
ACH-001038,-0.11948099767636773
ACH-001048,-0.11199382443081307
ACH-001050,-0.2119947494894411
ACH-001053,-0.1060900434660676
ACH-001054,-0.12846552360085972
ACH-001061,-0.1202555146877072
ACH-001067,-0.3503775018269625
ACH-001075,0.020978818440507814
ACH-001096,-0.12748561675603415
ACH-001111,-0.03808797140176468
ACH-001119,-0.15587376865988245
ACH-001128,-0.09492146985896817
ACH-001134,0.0028736632190307053
ACH-001151,-0.03000490750865285
ACH-001163,-0.16478526715307035
ACH-001164,-0.03396243153401882
ACH-001183,-0.26873581283447745
ACH-001192,-0.04298696333840008
ACH-001193,-0.1772079176280903
ACH-001196,-0.24007781680314724
ACH-001197,-0.0633956032999819
ACH-001205,0.03156952607272042
ACH-001211,-0.2820494758720787
ACH-001212,-0.11898906888834875
ACH-001228,-0.2263431802475094
ACH-001232,-0.03755748695106309
ACH-001239,0.016782575183057518
ACH-001270,-0.13985363109926974
ACH-001274,-0.11651380686540358
ACH-001275,0.03878477071381512
ACH-001277,-0.2871096891242331
ACH-001278,-0.1099799263556598
ACH-001280,-0.13685217617457834
ACH-001283,0.010216982859977988
ACH-001289,0.02150594540151541
ACH-001300,-0.11041537106147163
ACH-001301,0.009798321268499994
ACH-001302,0.2591027310178113
ACH-001306,-0.08863802647969639
ACH-001318,-0.11529137980791905
ACH-001322,0.024714161637166956
ACH-001328,-0.015425029007748925
ACH-001332,0.0459877820746876
ACH-001336,-0.17577709238223724
ACH-001346,-0.12995844317461072
ACH-001353,-0.1203456702787383
ACH-001354,-0.27147899982175155
ACH-001367,0.015416421682414794
ACH-001368,-0.10901803866362614
ACH-001374,0.18517016297642813
ACH-001377,-0.09222735453262124
ACH-001380,-0.11058676992133326
ACH-001391,0.009002719345611664
ACH-001408,-0.09054939925297176
ACH-001430,-0.028151447017202444
ACH-001431,0.0402827980404119
ACH-001450,-0.08466142459492249
ACH-001496,-0.15450968423890896
ACH-001500,-0.21979215024077264
ACH-001523,-0.03780093833372393
ACH-001532,-0.17777608023470465
ACH-001550,-0.11784800100247302
ACH-001552,0.12092872055382756
ACH-001554,-0.039297674509941184
ACH-001654,-0.07480494183085001
ACH-001735,-0.10967216110319862
ACH-001736,-0.12857514289127756
ACH-001737,-0.047072150028695005
ACH-001740,-0.1633562685428957
ACH-001745,-0.14009791977189004
ACH-001765,-0.15393079363818796
