,PROZ (8858)
ACH-000004,-0.12448580561848956
ACH-000005,0.04899506693889224
ACH-000007,0.05267267024061823
ACH-000009,-0.003680733289320078
ACH-000011,-0.13383461757658488
ACH-000012,-0.07363240324439731
ACH-000013,0.010622804328167586
ACH-000014,0.06572372717426386
ACH-000015,-0.14760918558288275
ACH-000017,-0.05041086071642967
ACH-000018,-0.15629132664680365
ACH-000019,-0.13827901874628998
ACH-000021,0.05546217158955564
ACH-000022,-0.11887253442008518
ACH-000025,0.02105522463730111
ACH-000028,0.09395992206394443
ACH-000030,-0.05387519871632294
ACH-000035,-0.027022597686773776
ACH-000036,-0.02758802726408404
ACH-000037,-0.016975883553648263
ACH-000039,-0.16719548595573086
ACH-000040,-0.02647903997188452
ACH-000041,-0.08343751997965086
ACH-000042,-0.07313071631731757
ACH-000045,0.10557377600863224
ACH-000047,-0.14894877312704471
ACH-000052,-0.035262304861601965
ACH-000053,-0.008177647038036142
ACH-000054,-0.04854977719524791
ACH-000055,-0.17053982169136994
ACH-000060,-0.08225630590945829
ACH-000067,-0.0766439540007339
ACH-000070,-0.20011648007846247
ACH-000075,-0.020690019055245555
ACH-000078,-0.2732009469730749
ACH-000082,-0.05175206326993289
ACH-000085,-0.1182103572208048
ACH-000086,-0.017954543822176885
ACH-000087,-0.02080812961692649
ACH-000092,-0.02560777846085558
ACH-000095,-0.07332439306702393
ACH-000097,-0.08537908507014083
ACH-000098,-0.03641630706300247
ACH-000099,-0.08457120468551985
ACH-000108,-0.0886575944541312
ACH-000113,-0.09009817233967528
ACH-000116,-0.0026749404860085787
ACH-000118,-0.024994366466597442
ACH-000120,-0.0421072519458641
ACH-000123,0.05089439593474825
ACH-000127,-0.033869685722149837
ACH-000128,-0.14864946950731267
ACH-000132,-0.04943879137710587
ACH-000133,-0.07319072324977369
ACH-000137,0.004554711045526751
ACH-000138,-0.019007566084199092
ACH-000142,-0.0675785213590175
ACH-000143,-0.01805680549682922
ACH-000146,-0.08650011417570425
ACH-000148,0.028525060335367888
ACH-000150,-0.01833000405815929
ACH-000152,-0.0654486812034839
ACH-000153,0.11811436992717275
ACH-000159,0.04512088232101482
ACH-000160,0.007820170590505425
ACH-000163,-0.1805059735976912
ACH-000167,0.013943913998529128
ACH-000168,-0.0259080957054775
ACH-000169,0.07823816626966124
ACH-000178,-0.016238578515236586
ACH-000183,0.00539390007442629
ACH-000188,-0.024536264979466482
ACH-000189,8.925404282670305e-05
ACH-000190,-0.04066031823969229
ACH-000198,-0.04083454601513373
ACH-000203,0.3178370281661835
ACH-000204,-0.05083481776700286
ACH-000206,-0.09916800713549967
ACH-000207,-0.060571589124177164
ACH-000208,0.3269934307036279
ACH-000210,0.24526007319656684
ACH-000211,-0.04939113322397837
ACH-000215,-0.05115651183993724
ACH-000221,0.07497358625532177
ACH-000222,-0.09566826653960694
ACH-000223,-0.06037576701465329
ACH-000226,0.07631802188347889
ACH-000227,-0.01661461264570774
ACH-000228,-0.08560268354688441
ACH-000231,-0.013747958485774066
ACH-000232,-0.022205744059586245
ACH-000233,0.10108830744080824
ACH-000234,-0.05859284846873356
ACH-000235,-0.05943921897018056
ACH-000237,-0.08242091028203713
ACH-000238,0.02654334850211684
ACH-000242,-0.20842628834058374
ACH-000243,-0.060606057979256264
ACH-000244,0.09125261001912206
ACH-000246,-0.038839681413377916
ACH-000248,-0.011108900192974608
ACH-000250,-0.027152841974657657
ACH-000251,-0.11802160150325218
ACH-000252,0.06210963901866661
ACH-000253,-0.10166159519723604
ACH-000255,-0.019029361852881545
ACH-000256,-0.004639751565205313
ACH-000257,0.16212400565917856
ACH-000258,-0.0660441349773733
ACH-000259,0.0010151115897524138
ACH-000260,0.011755668689332472
ACH-000261,-0.0283501382043946
ACH-000262,-0.04411351675024553
ACH-000263,0.0968554398613151
ACH-000264,-0.08714691256349752
ACH-000265,0.020639325164585685
ACH-000266,-0.08149092999149522
ACH-000272,-0.013230826093645004
ACH-000274,-0.1460206476786155
ACH-000277,-0.07056944898178079
ACH-000278,-0.04893230918348846
ACH-000279,0.07328443440462759
ACH-000280,-0.13253971432699793
ACH-000281,-0.15656039849652634
ACH-000288,-0.21419228243488228
ACH-000291,-0.05191504326655723
ACH-000293,-0.09749887469099
ACH-000294,0.07056747345402359
ACH-000295,-0.07865205321952977
ACH-000296,0.07547299238331974
ACH-000302,-0.02618547623126539
ACH-000304,0.08352659617132087
ACH-000307,-0.05443740547760048
ACH-000308,-0.046685788894581776
ACH-000310,-0.21271620994158874
ACH-000311,-0.06970763213644778
ACH-000312,-0.06322782487763355
ACH-000315,0.061769088750153876
ACH-000316,-0.0986131930065842
ACH-000317,-0.04829112383559935
ACH-000318,-0.06574694958938003
