,TCEA3 (6920)
ACH-000004,-0.1855109814123474
ACH-000005,0.16690374463428334
ACH-000007,-0.2749329218922361
ACH-000009,-0.17429673947150934
ACH-000011,-0.021488121859485343
ACH-000012,-0.17359515194189412
ACH-000013,-0.20099993637558036
ACH-000014,-0.15713756958202885
ACH-000015,-0.04515711764646675
ACH-000017,-0.1818404595408005
ACH-000018,-0.16449347573512715
ACH-000019,-0.2743577812920692
ACH-000021,-0.12190849327427908
ACH-000022,-0.06892864183573773
ACH-000025,-0.16355879143041605
ACH-000028,-0.1294832831260702
ACH-000030,-0.1162249669340722
ACH-000035,-0.28826541806162626
ACH-000036,-0.16762568790905735
ACH-000037,-0.0438473915588968
ACH-000039,-0.08267149337811289
ACH-000040,-0.14464755092108705
ACH-000041,0.07191198797121619
ACH-000042,-0.172486842041714
ACH-000045,-0.22929005593476465
ACH-000047,-0.07250568391884532
ACH-000052,-0.07878908477628609
ACH-000053,-0.10462548150840284
ACH-000054,-0.18330164402610907
ACH-000055,-0.21489800251142466
ACH-000060,-0.2224926362420261
ACH-000067,-0.20148264745787453
ACH-000070,-0.06609695745644664
ACH-000075,-0.016567584741216487
ACH-000078,-0.13736229517498208
ACH-000082,-0.17371635250824174
ACH-000085,-0.0678933684540453
ACH-000086,-0.11542420453363444
ACH-000087,-0.1981750975276196
ACH-000092,-0.3874943179874088
ACH-000095,-0.1159405178943196
ACH-000097,-0.1643580358040744
ACH-000098,-0.08647245055318997
ACH-000099,-0.20448493756474886
ACH-000108,-0.16766103821874706
ACH-000113,-0.19787213368371326
ACH-000116,-0.13257515919253474
ACH-000118,-0.1240532679117536
ACH-000120,-0.09109257007699163
ACH-000123,-0.013262116738878421
ACH-000127,-0.08427189750359565
ACH-000128,-0.2254259428745883
ACH-000132,-0.044953277814463836
ACH-000133,-0.2049054342676673
ACH-000137,-0.16320747349969936
ACH-000138,-0.1554672831428882
ACH-000142,-0.2110379792443608
ACH-000143,-0.06661199783329744
ACH-000146,-0.07067253948697509
ACH-000148,-0.06582397472411641
ACH-000150,-0.36668518954814505
ACH-000152,-0.2743899332354897
ACH-000153,-0.1717717156199473
ACH-000159,-0.2550960156824163
ACH-000160,-0.2263077668240403
ACH-000163,-0.14924971849232052
ACH-000167,0.06412713911485192
ACH-000168,-0.1157830853664138
ACH-000169,-0.12484804240801
ACH-000178,-0.22966430768396184
ACH-000183,-0.16119928388632765
ACH-000188,-0.14665423595441446
ACH-000189,-0.1992578893359499
ACH-000190,-0.11678446189173923
ACH-000198,-0.20495271692203965
ACH-000203,-0.3363357078590227
ACH-000204,0.07144139347311054
ACH-000206,-0.39008694451515896
ACH-000207,-0.18187028244707013
ACH-000208,-0.015768978433117975
ACH-000210,-0.1888726577888336
ACH-000211,0.0260765900463803
ACH-000215,-0.1822717066462368
ACH-000221,-0.18704217828561465
ACH-000222,-0.0966761805547501
ACH-000223,-0.11583665981229813
