,DENND5A (23258)
ACH-000004,-0.046889122025739916
ACH-000005,0.15249772622822907
ACH-000007,0.048401891407226214
ACH-000009,0.0210715899331129
ACH-000011,0.13228715826012893
ACH-000012,0.12744768017455885
ACH-000013,-0.06024273340107453
ACH-000014,-0.11507112871589847
ACH-000015,0.08597527306285448
ACH-000017,0.042432711742980335
ACH-000018,-0.02225980341752669
ACH-000019,-0.04178160194639922
ACH-000021,0.016671840381882137
ACH-000022,0.0017271376863009233
ACH-000025,0.05241649787571714
ACH-000028,-0.1124960256986058
ACH-000030,-0.04936332006207619
ACH-000035,-0.0437238081121157
ACH-000036,-0.09984433941379788
ACH-000037,-0.07504302699789396
ACH-000039,0.06828111205305586
ACH-000040,-0.06170544311422354
ACH-000041,0.002894676006946077
ACH-000042,-0.013737076028427716
ACH-000045,0.1285590156651756
ACH-000047,0.018523624983445543
ACH-000052,-0.020894836491913742
ACH-000053,-0.013124652359283622
ACH-000054,-0.09488252946802947
ACH-000055,0.0471855862939746
ACH-000060,0.08045402094100669
ACH-000067,0.09821419366147352
ACH-000070,-0.1834513944077216
ACH-000075,0.11940099536075137
ACH-000078,-0.22622084050560265
ACH-000082,-0.06672249345934192
ACH-000085,-0.008970684102846873
ACH-000086,0.07475677845261644
ACH-000087,-0.2377190820821177
ACH-000092,0.003154889705704935
ACH-000095,-0.06588905982958015
ACH-000097,-0.02196044135409936
ACH-000098,0.052666655663303086
ACH-000099,-0.2790620860647413
ACH-000108,0.02605613112267216
ACH-000113,0.12129233026784683
ACH-000116,0.07219464192899484
ACH-000118,0.06206274837730157
ACH-000120,0.012487046635463538
ACH-000123,-0.1387426516531133
ACH-000127,-0.013791943976890306
ACH-000128,0.12601481174560758
ACH-000132,0.019354415051843724
ACH-000133,-0.10505007712833454
ACH-000137,0.16548172176416726
ACH-000138,0.032260016023253964
ACH-000142,-0.01079362283190646
ACH-000143,-0.06900427312472082
ACH-000146,-0.0011259798308844856
ACH-000148,0.017613197430782292
ACH-000150,0.08146979276958224
ACH-000152,-0.007749833494530212
ACH-000153,0.031299030197822805
ACH-000159,0.026522643913957544
ACH-000160,0.0018875147532566839
ACH-000163,0.06285919518160132
ACH-000167,-0.06754847403604054
ACH-000168,-0.005996776555442991
ACH-000169,-0.001044885393279604
ACH-000178,0.029305168379773826
ACH-000183,0.06713747517003066
ACH-000188,0.05894440759448466
ACH-000189,-0.06329254685908624
ACH-000190,0.17004708754367956
ACH-000198,0.04000837373137418
ACH-000203,0.21318150159530427
ACH-000204,0.10085434729096754
ACH-000206,-0.054096587065368316
ACH-000207,-0.03878756871347015
ACH-000208,-0.06734186496889362
ACH-000210,0.05892844708336889
ACH-000211,0.06705503213868066
ACH-000215,-0.0475199590608629
ACH-000221,0.20780727484395964
ACH-000222,-0.05522956390707645
ACH-000223,0.009743644841208644
ACH-000226,0.05202105096207985
ACH-000227,-0.2920752206822985
ACH-000228,0.08954915210463021
ACH-000231,-0.05339444173192681
ACH-000232,0.005969547020057123
ACH-000233,-0.045066603594664016
ACH-000234,0.10760557217743164
ACH-000235,0.02485714272359825
ACH-000237,0.0477830030485898
ACH-000238,0.03368513831537216
ACH-000242,-0.16258477837781976
ACH-000243,-0.004403716068663124
ACH-000244,-0.15536835653357706
ACH-000246,0.0028135754722630898
ACH-000248,0.186557950885344
ACH-000250,-0.07235460590166874
ACH-000251,0.15135217749695962
ACH-000252,-0.04442901295670471
ACH-000253,0.011915616217592415
ACH-000255,0.07205635545093456
ACH-000256,-0.0956343529771235
ACH-000257,-0.03560084103053987
ACH-000258,-0.16110844509021993
ACH-000259,0.014774398694821878
ACH-000260,0.02088514153318989
ACH-000261,-0.07074082594565674
ACH-000262,0.06729717872417351
ACH-000263,-0.184432338601148
ACH-000264,-0.024085661044172795
ACH-000265,0.018570165096985763
ACH-000266,0.1097043304535427
ACH-000272,0.11036842971306876
ACH-000274,-0.04389335420618839
ACH-000277,0.11932175046252776
ACH-000278,-0.04490995128771808
ACH-000279,0.061847531438984873
ACH-000280,-0.08351834873756951
ACH-000281,-0.05723182867696225
ACH-000288,-0.10048685355338366
ACH-000291,-0.05792401486851655
ACH-000293,0.16223769825800194
ACH-000294,0.015619571953984952
ACH-000295,-0.0039447209858510844
ACH-000296,-0.08289120834362163
ACH-000302,0.005786965139421725
