,NRBF2 (29982)
ACH-000210,-0.17184562214991153
ACH-000211,-0.32950932557160995
ACH-000215,-0.2433967057258639
ACH-000221,-0.16884947826534616
ACH-000222,0.023984274272825342
ACH-000223,-0.4277440716922843
ACH-000226,-0.23968102668468624
ACH-000227,-0.5651543886096032
ACH-000228,-0.2774061413414103
ACH-000231,-0.3263623490118576
ACH-000232,-0.3495656979995616
ACH-000233,-0.2207706619353209
ACH-000234,-0.3449427391409393
ACH-000235,-0.26598988667314016
ACH-000237,-0.3044816407911365
ACH-000238,-0.3835500967871005
ACH-000242,-0.12444205930835175
ACH-000243,-0.29373994011113863
ACH-000244,-0.10505252486956924
ACH-000246,-0.19155449749575246
ACH-000248,-0.262209800181671
ACH-000250,-0.32996282266131505
ACH-000251,-0.24062017144903464
ACH-000252,-0.16591946037052174
ACH-000253,-0.16797240684583706
ACH-000255,-0.2628222621831965
ACH-000256,-0.03475446799806277
ACH-000257,-0.3973559273711948
ACH-000258,-0.3473931652884588
ACH-000259,-0.4080858949845777
ACH-000260,-0.2989822374924658
ACH-000261,-0.19737208112866467
ACH-000262,-0.368878015083526
ACH-000263,0.062335947283063325
ACH-000264,-0.28477763369948383
ACH-000265,-0.4619080780264624
ACH-000266,-0.24227058794903586
ACH-000272,-0.4893326425730733
ACH-000274,-0.3391791282371395
ACH-000277,-0.24825039564773466
ACH-000278,-0.43447570658341295
ACH-000279,-0.4932133213357854
ACH-000280,-0.14588343225216388
ACH-000281,-0.2575036371163609
ACH-000288,-0.33649800871303764
ACH-000291,-0.2907818759560378
ACH-000293,-0.4757110041710166
ACH-000294,-0.4967189228474459
ACH-000295,-0.3041253414372949
ACH-000296,-0.2929812664506472
ACH-000302,-0.27541876165547274
ACH-000304,-0.532127315378861
ACH-000307,-0.2775354919051471
ACH-000308,-0.2407719988551005
ACH-000310,-0.3465704190959559
ACH-000311,-0.17822922159461935
ACH-000312,-0.3736413821005739
ACH-000315,-0.2265630819958516
ACH-000316,-0.2587631972050519
ACH-000317,-0.2492103934359068
ACH-000318,-0.2909411751108677
ACH-000319,-0.25210849029254817
ACH-000320,-0.3381190505847257
ACH-000322,-0.20825497603019927
ACH-000323,-0.4688739553879988
ACH-000324,-0.3925547804668705
ACH-000329,-0.3874789233961541
ACH-000330,-0.3920877235509809
ACH-000331,-0.3666659662470002
ACH-000332,-0.2653156012081016
ACH-000334,-0.2723990630173129
ACH-000335,-0.4478145313306986
ACH-000336,-0.019099789658235774
ACH-000337,-0.3114398390631213
ACH-000338,0.5356246688303851
ACH-000339,-0.252228225625095
ACH-000341,-0.4577023925967579
ACH-000348,-0.4139789773046828
ACH-000350,-0.14732457833877774
ACH-000352,-0.4130439433212473
ACH-000356,-0.21946211144859626
ACH-000361,-0.2582465359971553
ACH-000362,-0.3132984596039061
ACH-000363,-0.43809569309467744
ACH-000364,-0.38870320634684297
ACH-000365,-0.334160869370432
ACH-000366,-0.3091531077174677
ACH-000368,-0.4614879737065714
ACH-000374,-0.3462167225989484
ACH-000375,-0.15462039108547712
ACH-000376,-0.3071473692092285
ACH-000381,-0.29611103729907523
ACH-000383,-0.3716976486143517
ACH-000387,-0.3437264944983377
ACH-000389,-0.1781239636590934
ACH-000390,-0.2879514195222917
ACH-000393,-0.29030749248022936
ACH-000395,-0.11007959024888517
ACH-000396,0.2603469301404002
ACH-000397,-0.1976654050945528
ACH-000401,-0.061924064753690715
ACH-000402,-0.3390226228892108
ACH-000403,-0.1370035419840328
ACH-000404,-0.29677290500684456
ACH-000406,-0.2763152338581093
ACH-000407,-0.2022771733526317
ACH-000408,-0.4031797702224867
ACH-000410,-0.368302378197398
ACH-000411,-0.2717937117566086
ACH-000414,-0.1885399229124922
ACH-000415,-0.4325490250325598
ACH-000416,-0.2468403561671505
ACH-000420,-0.2019780514814948
ACH-000421,-0.1816631372231276
ACH-000424,-0.4634467639655458
ACH-000425,-0.3792242885718576
ACH-000426,-0.16310888148961794
ACH-000427,-0.474628876388205
ACH-000433,-0.2437242480539585
ACH-000435,0.052392722248738005
ACH-000436,-0.4262180819514444
ACH-000444,-0.12333788956976448
ACH-000445,-0.19795203479706944
ACH-000448,-0.3498395317083444
ACH-000450,-0.31066861516117883
ACH-000452,-0.20130315096654855
ACH-000454,-0.321178164322302
ACH-000458,-0.3281108145282521
ACH-000459,-0.2986951175450889
ACH-000460,-0.31807375217856115
ACH-000461,-0.2718364953138452
ACH-000463,-0.3550583580136325
ACH-000464,-0.4242914956866334
ACH-000466,-0.3872686308995519
ACH-000467,-0.26780822618492217
ACH-000468,-0.1760270335700151
ACH-000469,-0.38619569705848
ACH-000470,-0.07676352020551193
ACH-000471,-0.33166308401206274
ACH-000472,-0.33501959376424617
ACH-000473,-0.11289344722151655
ACH-000475,-0.30250783470386955
ACH-000476,-0.3285052694872092
ACH-000477,-0.3990056632116145
ACH-000479,-0.42139220525235976
ACH-000480,-0.3650964917420629
ACH-000481,-0.242843388366077
ACH-000483,-0.2810932232919488
ACH-000484,-0.18319306057205328
ACH-000485,-0.26437238333319824
ACH-000486,-0.4135049779229651
ACH-000487,-0.3165350708449772
ACH-000488,-0.3903416209059356
ACH-000490,-0.2840336207841214
ACH-000491,-0.34785781234294844
ACH-000495,-0.3445083501114015
ACH-000496,-0.2937379282187776
ACH-000499,-0.5263530111812322
ACH-000500,-0.03317397925466381
ACH-000502,-0.309845968250173
ACH-000503,-0.42238576224649976
ACH-000505,-0.40499748017340936
ACH-000507,-0.4562218727723585
ACH-000510,-0.2728540365731508
ACH-000511,-0.3899899849409152
ACH-000512,-0.4215573941513143
ACH-000516,-0.3027338783166601
ACH-000517,-0.16254180874170698
ACH-000518,-0.15638726502523292
ACH-000520,-0.2270196729825317
ACH-000521,-0.2848832360995418
ACH-000522,-0.5253775206395382
ACH-000524,-0.2561849316318288
ACH-000527,-0.19937531770606948
ACH-000528,-0.1664261757529856
ACH-000537,-0.32924961290265875
ACH-000541,-0.1682117992164715
ACH-000542,-0.3315042004218444
ACH-000544,-0.35037024293264185
ACH-000545,-0.3697510131591759
ACH-000547,-0.3859160706056462
ACH-000548,-0.26906697124011475
ACH-000549,-0.4839541004757336
ACH-000550,-0.11276903802848473
ACH-000552,-0.4162945681898231
ACH-000556,-0.3149081535013265
ACH-000557,-0.4023857826246086
ACH-000569,-0.08991474225744503
ACH-000570,-0.09341473758367988
ACH-000571,-0.3211682281892073
ACH-000573,-0.25594067583378033
ACH-000576,-0.12604714332452646
ACH-000579,-0.3754904525861407
ACH-000580,-0.1848723844764804
ACH-000584,-0.3462180823393827
ACH-000585,-0.15166852872733574
ACH-000588,-0.04997014305627009
ACH-000589,-0.201904618948864
ACH-000591,-0.3186904792806001
ACH-000593,-0.3568830132612608
ACH-000600,-0.3294380231949252
ACH-000601,-0.1126581196757188
ACH-000605,-0.5500607803181734
ACH-000606,-0.3144951626661689
ACH-000608,-0.2858006568585065
ACH-000614,-0.34707301921220624
ACH-000616,-0.16176749240494467
ACH-000618,-0.26282223690565976
ACH-000619,-0.09118135519645293
ACH-000620,-0.20398957024099335
ACH-000621,-0.3926685590230141
ACH-000622,-0.3574854261793271
ACH-000623,-0.39202401451935176
ACH-000624,-0.180144905180154
ACH-000627,-0.24484631285789865
ACH-000630,-0.5887010978694369
ACH-000631,-0.5370353481147221
ACH-000632,-0.2877868394452376
ACH-000633,-0.3492916773293183
ACH-000637,-0.2423749515441643
ACH-000638,-0.3903418824532734
ACH-000646,-0.14856808072876024
ACH-000647,-0.2131538048120412
ACH-000648,-0.3438658014932697
ACH-000649,-0.3442694052067835
ACH-000651,-0.2658392232258963
ACH-000652,-0.3406011005488669
ACH-000653,-0.3905566713867086
ACH-000657,-0.27234908595361323
ACH-000658,-0.3265205805849342
ACH-000661,-0.1803440886959416
ACH-000662,0.13876207037604055
ACH-000663,-0.19556098957700926
ACH-000665,-0.36443490636464654
ACH-000671,-0.3402284573727677
ACH-000672,-0.2630093496646275
ACH-000673,-0.3048612252783777
ACH-000676,-0.27232884167209753
ACH-000677,-0.369926487533663
ACH-000681,-0.032818562591248324
ACH-000683,-0.2571944579084754
ACH-000684,-0.1925482462320389
ACH-000688,-0.4210921838261031
ACH-000693,-0.3041038631404868
ACH-000694,-0.1348115353410381
ACH-000695,-0.5695826145480196
ACH-000696,-0.25258881608171674
ACH-000697,-0.3303013259810842
ACH-000699,-0.2326984289248274
ACH-000701,-0.2648266000300569
ACH-000706,-0.5753645378102867
ACH-000711,-0.22681411697500795
ACH-000713,-0.2693618062787427
ACH-000714,-0.30595703612372044
ACH-000718,-0.2671601227554594
ACH-000720,-0.3592809474995756
ACH-000721,-0.3226873412051912
ACH-000724,-0.3872718205809633
ACH-000725,-0.4665020603146348
ACH-000732,-0.24160412233574924
ACH-000734,-0.3277286881866293
ACH-000735,-0.3919823810612159
ACH-000736,-0.3390363498552641
ACH-000738,-0.31012109841826696
ACH-000746,-0.20130208190751933
ACH-000747,-0.3049464411621051
ACH-000748,-0.28992334790771995
ACH-000753,-0.2555002937339839
ACH-000756,-0.3298174748407369
ACH-000757,-0.3488531141347063
ACH-000758,-0.361507971684384
ACH-000760,-0.18323477864982626
ACH-000762,-0.2939031201582952
ACH-000763,-0.2366121123296667
ACH-000764,-0.3245484788584108
ACH-000765,-0.2911708976201201
ACH-000766,-0.3383982756303241
ACH-000767,-0.3512539462227535
ACH-000768,-0.31481289877746554
ACH-000769,-0.3206932821034743
ACH-000770,-0.3994971791646584
ACH-000771,-0.26193607522350904
ACH-000773,-0.20394458933726115
ACH-000776,-0.2986650677133886
ACH-000777,-0.1281462423709381
ACH-000778,-0.2786279492221349
ACH-000781,-0.2935450149827241
ACH-000782,-0.3269893507119299
ACH-000783,-0.6764813404113228
ACH-000784,-0.2132633308342644
ACH-000785,-0.3539510427501003
ACH-000787,-0.08514001429028505
ACH-000788,-0.22035505684361115
ACH-000791,-0.3753747144415766
ACH-000792,-0.21034829920783413
ACH-000794,-0.3400586440982346
ACH-000796,-0.25987825431589184
ACH-000798,-0.4673067887314067
ACH-000799,-0.3511255768557069
ACH-000800,-0.34879647731366226
ACH-000802,-0.4080464398231251
ACH-000804,-0.2501979188159445
ACH-000805,-0.18967000761983466
ACH-000809,-0.3734810629827818
ACH-000810,-0.3361501145174651
ACH-000811,-0.3440847376667796
ACH-000817,-0.2210208377774477
ACH-000819,-0.31199682714476845
ACH-000820,-0.5899045910260767
ACH-000821,-0.08366663339947744
ACH-000822,-0.21783832418183774
ACH-000823,-0.2357274848595545
ACH-000824,-0.3143332476631736
ACH-000827,-0.32996234525290064
ACH-000829,-0.2800394705689881
ACH-000831,-0.3481893535440165
ACH-000832,-0.3119497344205441
ACH-000833,-0.0504490025853455
ACH-000834,-0.24234005432703626
ACH-000835,-0.4177291300614828
ACH-000836,-0.2186048785122787
ACH-000837,-0.34316941768733017
ACH-000838,-0.2936924626549522
ACH-000839,-0.4952487515805426
ACH-000840,-0.14378004973086894
ACH-000841,-0.1354972397158205
ACH-000843,-0.16633879189205272
ACH-000846,-0.7244978944398042
ACH-000847,-0.4578088249363252
ACH-000848,-0.3016161798874037
ACH-000849,-0.3846617759915892
ACH-000851,-0.3774137277304377
ACH-000855,-0.1608382277710991
ACH-000856,-0.10011430982330262
ACH-000858,-0.16061671458136942
ACH-000859,-0.4774050632894406
ACH-000861,-0.4355114380148751
ACH-000862,-0.3429039850054959
ACH-000865,-0.3464354300058843
ACH-000866,-0.2859096983218293
ACH-000867,-0.2620539506675314
ACH-000869,-0.4885782272395868
ACH-000872,-0.4985128556829818
ACH-000873,-0.012194189687780702
ACH-000876,-0.3333700846777141
ACH-000878,-0.1316612186526217
ACH-000880,-0.43823189744721824
ACH-000881,-0.34374518954251426
ACH-000882,-0.2223833237573347
ACH-000884,-0.2804602697502672
ACH-000885,-0.2055023407621368
ACH-000887,-0.350913076547094
ACH-000889,-0.3832117366162523
ACH-000896,-0.3690395079715595
ACH-000898,-0.2570715881724519
ACH-000900,-0.15181405501771694
ACH-000901,-0.2596476624132541
ACH-000905,-0.41267341409532615
ACH-000906,-0.2496888156448968
ACH-000907,-0.2694646675594196
ACH-000910,-0.0705611466679935
ACH-000911,-0.2178132408000584
ACH-000912,-0.11678607148602392
ACH-000913,-0.2753629457033997
ACH-000915,-0.3855351379361676
ACH-000916,-0.4094985820263617
ACH-000917,-0.12237352530619933
ACH-000920,-0.4966773558069753
ACH-000921,-0.34000280693874435
ACH-000924,-0.22439762142372727
ACH-000926,-0.2626361735802486
ACH-000928,-0.2087975243829808
ACH-000929,-0.2918437295047233
ACH-000932,-0.35253672643504097
ACH-000935,-0.0838611912762061
ACH-000936,-0.2969597483170101
ACH-000937,-0.2630367630358184
ACH-000938,-0.24335120599723814
ACH-000939,-0.2115522908537089
ACH-000941,-0.2892338278370808
ACH-000943,-0.29457027599044594
ACH-000946,-0.3228491272564153
ACH-000947,-0.14979755963395822
ACH-000948,-0.13267373649996742
ACH-000950,-0.17433526956465484
ACH-000953,-0.3837454172325104
ACH-000954,-0.15648942152460305
ACH-000957,-0.11393152438630245
ACH-000958,-0.17322933886844946
ACH-000960,-0.3903879838807995
ACH-000963,-0.2083798151562822
ACH-000968,-0.32312642502822525
ACH-000969,-0.2555850494130175
ACH-000972,-0.32450889464115795
ACH-000973,-0.2621415345790601
ACH-000974,-0.4298036264352303
ACH-000978,-0.3491456080468115
ACH-000984,-0.2869215692825508
ACH-000986,-0.261760085904656
ACH-000988,-0.3780643753398695
ACH-000993,-0.4097406967599316
ACH-000994,-0.32968340453071937
ACH-000996,-0.22264833618009325
ACH-001001,-0.5141919161402931
ACH-001020,-0.2873748899377319
ACH-001028,-0.28277545737485504
ACH-001031,-0.26337291681237257
ACH-001038,-0.3343643099367531
ACH-001048,-0.2649100096653209
ACH-001050,-0.2278777856503119
ACH-001053,-0.3855618809456161
ACH-001054,-0.26371658919353125
ACH-001061,-0.22336506372272652
ACH-001067,-0.24022177221978455
ACH-001075,-0.4419206725428089
ACH-001096,-0.3448829333656425
ACH-001111,-0.13919010397660042
ACH-001119,-0.2515011575960038
ACH-001128,-0.1643485619651916
ACH-001134,-0.2260137683379491
ACH-001151,-0.2941554667209305
ACH-001163,-0.3422471820922453
ACH-001164,-0.4844315310277657
ACH-001183,-0.3330383023241029
ACH-001192,-0.31088679143921033
ACH-001193,-0.4186081109095661
ACH-001196,-0.2697194814298186
ACH-001197,-0.17429525591278228
ACH-001205,-0.2661913168584215
ACH-001211,-0.37854545042917664
ACH-001212,-0.3587281404655943
ACH-001228,-0.29758368763990856
ACH-001232,-0.35055475040101225
ACH-001239,-0.4019430199905065
ACH-001270,-0.15748249430336747
ACH-001274,-0.3049425054174789
ACH-001275,-0.2431478766124041
ACH-001277,-0.3350127816708277
ACH-001278,-0.3943381933249248
ACH-001280,-0.4280137371771033
ACH-001283,-0.3455751027076234
ACH-001289,-0.213552546030956
ACH-001300,-0.434605610204053
ACH-001301,-0.4009848919503921
ACH-001302,0.14520689343560214
ACH-001306,-0.4567950606363604
ACH-001318,-0.3189673948475189
ACH-001322,-0.15387995264294455
ACH-001328,-0.2273794514981889
ACH-001332,-0.3773463411608892
ACH-001336,-0.33615371928055576
ACH-001346,-0.24757347059914164
ACH-001353,-0.3044604799134472
ACH-001354,-0.5237354474568703
ACH-001367,-0.32223802214321856
ACH-001368,-0.3448259958208781
ACH-001374,-0.3168184820341654
ACH-001377,-0.27153734461562284
ACH-001380,-0.3985295433579253
ACH-001391,-0.34093075257229155
ACH-001408,-0.27256344600263444
ACH-001430,-0.5353904424366127
ACH-001431,-0.5040970225905044
ACH-001450,-0.3261518926671864
ACH-001496,-0.3737481006146654
ACH-001500,-0.349369821803303
ACH-001523,-0.2704572502243261
ACH-001532,-0.3264925021926455
ACH-001550,-0.3039243213031585
ACH-001552,-0.25842600878370514
ACH-001554,-0.3575404000185058
ACH-001654,-0.2567141854122965
ACH-001735,-0.3813329421213376
ACH-001736,-0.08859474008744292
ACH-001737,-0.5256270974359559
ACH-001740,-0.16914681613947302
ACH-001745,-0.3460513568204881
ACH-001765,-0.2695884101684637
