,TNFRSF10D (8793)
ACH-000004,-0.013057670376116735
ACH-000005,0.06859010479183487
ACH-000007,0.08516025299801931
ACH-000009,0.040303947192685034
ACH-000011,7.461092024214382e-05
ACH-000012,-0.04180185239185673
ACH-000013,0.015450090587237838
ACH-000014,0.021483777351082818
ACH-000015,0.04564388176545316
ACH-000017,0.06308861268363622
ACH-000018,0.2010652084572768
ACH-000019,0.04375710851507077
ACH-000021,0.06305858509305966
ACH-000022,0.004643634384325165
ACH-000025,0.0021812796157128066
ACH-000028,-0.038129965464435145
ACH-000030,0.013234090798090284
ACH-000035,0.02775280139597484
ACH-000036,-0.04201027884785402
ACH-000037,0.0940116931752593
ACH-000039,0.0355150112586276
ACH-000040,0.135708841123929
ACH-000041,-0.02388711262987941
ACH-000042,0.0191266569871168
ACH-000045,-0.08200797988205194
ACH-000047,0.0026973944815624398
ACH-000052,0.24327711314381376
ACH-000053,0.0029990606200309567
ACH-000054,0.0005868984567512048
ACH-000055,0.08853275346489478
ACH-000060,0.03855682294234431
ACH-000067,-0.038878870473279495
ACH-000070,0.022201245659729085
ACH-000075,-0.11876520982042095
ACH-000078,-0.20368884506644466
ACH-000082,-0.003302840043001744
ACH-000085,-0.033364579132051465
ACH-000086,0.09608918480041176
ACH-000087,-0.11413365018661376
ACH-000092,-0.014344945502936373
ACH-000095,0.05671856689124999
ACH-000097,-0.011316724269526271
ACH-000098,0.09462171187614613
ACH-000099,-0.0378622832269983
ACH-000108,0.008894805188500627
ACH-000113,0.1031039116348952
ACH-000116,0.07174691931378258
ACH-000118,0.057192420196893086
ACH-000120,-0.033386691371843955
ACH-000123,-0.02774451651494168
ACH-000127,0.07533369728195463
ACH-000128,-0.09127834584865188
ACH-000132,0.07973126843346018
ACH-000133,-0.021192804568854025
ACH-000137,0.006363724474953689
ACH-000138,0.048812221760864916
ACH-000142,0.20835118784481574
ACH-000143,0.09219896755843213
ACH-000146,0.015435861476236087
ACH-000148,-0.03269248052632533
ACH-000150,0.08187112485691715
ACH-000152,-0.008033672297566678
ACH-000153,0.005266676666463017
ACH-000159,-0.07344282145518144
ACH-000160,0.07617707649176858
ACH-000163,-0.07217842181716617
ACH-000167,-0.17559749048946569
ACH-000168,-0.14590242390490213
ACH-000169,0.046124868609709206
ACH-000178,-0.02064614947288387
ACH-000183,0.014723753585013656
ACH-000188,0.090881319695382
ACH-000189,0.08154572789327133
ACH-000190,0.1252339914237555
ACH-000198,-0.10864462285000157
ACH-000203,0.2364883111112737
ACH-000204,0.020523461450665144
ACH-000206,-0.06318887578866361
ACH-000207,0.06875190253453208
ACH-000208,0.08943255622293526
ACH-000210,-0.07475454052467627
ACH-000211,-0.055402985336024134
ACH-000215,0.031503056468635375
ACH-000221,-0.011990719538758344
ACH-000222,-0.05027050441323549
ACH-000223,0.08966170153977082
ACH-000226,0.10036406353567556
ACH-000227,-0.15609623856434446
ACH-000228,-0.0825455825397256
ACH-000231,0.0652677385125538
ACH-000232,0.01071347332931365
ACH-000233,0.011314369950065444
ACH-000234,-0.018111386901169133
ACH-000235,0.02372426876804225
ACH-000237,-0.012140629195637222
ACH-000238,0.06882025106687106
ACH-000242,-0.18594126951285075
ACH-000243,-0.0061249589543893425
ACH-000244,0.037339599890550634
ACH-000246,0.053557183071728826
ACH-000248,0.07872412609468839
ACH-000250,-0.0028606480373951164
ACH-000251,-0.015198925871424759
ACH-000252,0.03946152250275765
ACH-000253,0.05277921489554847
ACH-000255,0.0826208545672709
ACH-000256,-0.06934330234073363
ACH-000257,0.12721747330773542
ACH-000258,-0.2099293392371036
ACH-000259,0.03246408342674625
ACH-000260,0.04452259318012857
ACH-000261,-0.0523613903832807
ACH-000262,0.050904363279740496
ACH-000263,-0.04253613134543226
ACH-000264,-0.04307650519155876
