,RNASET2 (8635)
ACH-000169,-0.2648452920330276
ACH-000178,-0.3365576271880465
ACH-000183,0.09585921368160184
ACH-000188,-0.13057225514846196
ACH-000189,-0.15784354992232558
ACH-000190,0.1283033758351185
ACH-000198,-0.12721876053219974
ACH-000203,-0.1961404977581445
ACH-000204,0.031655398574445805
ACH-000206,-0.08539064878426772
ACH-000207,0.06920774487957322
ACH-000208,-0.1416499975711215
ACH-000210,-0.16295288137825867
ACH-000211,-0.1324924181793117
ACH-000215,-0.10065586792239838
ACH-000221,-0.2877215639088762
ACH-000222,-0.07868317120907993
ACH-000223,-0.1129436995319988
ACH-000226,-0.05909355541235985
ACH-000227,-0.2629289836246151
ACH-000228,-0.20560383664897025
ACH-000231,-0.16411095904628384
ACH-000232,-0.26171950090529034
ACH-000233,0.01139256496442493
ACH-000234,-0.18924092925739874
ACH-000235,-0.2403577998834124
ACH-000237,-0.35402413889751105
ACH-000238,-0.2269019799263355
ACH-000242,-0.5500952028715903
ACH-000243,-0.2474461429221112
ACH-000244,-0.2907005168717981
ACH-000246,-0.04425133580230569
ACH-000248,-0.10941497957203604
ACH-000250,-0.2433672313327451
ACH-000251,-0.05083453954932511
ACH-000252,-0.13417900429851298
ACH-000253,-0.16494006265074104
ACH-000255,-0.14131532928636192
ACH-000256,-0.027853783959858942
ACH-000257,-0.5471521273177976
ACH-000258,0.1371800272611673
ACH-000259,-0.03132568616927333
ACH-000260,-0.19054957781585752
ACH-000261,0.036506304303846916
ACH-000262,-0.3412788139413039
ACH-000263,0.09483417365317638
ACH-000264,-0.08667050198432143
ACH-000265,-0.1610670911979381
ACH-000266,-0.2558728873135222
ACH-000272,-0.10351210598553436
ACH-000274,0.1469543636977801
ACH-000277,-0.2654031894664093
ACH-000278,-0.11990199699873505
ACH-000279,-0.2272804075804411
ACH-000280,-0.32180989763291346
ACH-000281,-0.09773855520760803
ACH-000288,-0.14549366459848698
ACH-000291,-0.16688326379195886
ACH-000293,-0.18760751854253946
ACH-000294,-0.37082430237117503
ACH-000295,-0.11413753492813405
ACH-000296,-0.07830835243825804
ACH-000302,-0.1630902325490883
ACH-000304,-0.4921353398566096
ACH-000307,-0.16513809686598654
ACH-000308,-0.0692586361593758
ACH-000310,-0.13763918536633754
ACH-000311,-0.1837700061742875
ACH-000312,-0.23267003589915106
ACH-000315,-0.2108975477283753
ACH-000316,-0.2485077677229185
ACH-000317,0.017389279319066885
ACH-000318,-0.05307152247757823
ACH-000319,-0.11899905470050386
ACH-000320,-0.29701857191570025
ACH-000322,-0.18566894817188
ACH-000323,-0.08675137941735811
ACH-000324,-0.08525870481091588
ACH-000329,-0.1453171380254783
ACH-000330,-0.16700140405386407
ACH-000331,-0.047288995561439735
ACH-000332,-0.14921432076773944
ACH-000334,0.013301008086034294
ACH-000335,0.24861741984621216
ACH-000336,0.04145578167752266
ACH-000337,-0.2554567186161801
ACH-000338,0.17886983087720834
ACH-000339,-0.17553255830486805
ACH-000341,-0.19761314734445987
ACH-000348,-0.11971149061829672
ACH-000350,-0.11715602504469387
ACH-000352,-0.09763141612846317
ACH-000356,0.2186424457791261
ACH-000361,-0.0001997632990752381
ACH-000362,-0.08406131197695707
ACH-000363,-0.2707401062240127
ACH-000364,-0.007099994271814608
ACH-000365,-0.19082706371659774
ACH-000366,-0.05929666661984408
ACH-000368,-0.32103032761129946
ACH-000374,-0.056679439270570516
ACH-000375,-0.18702657868276248
ACH-000376,0.0008847517849811402
ACH-000381,-0.06165195449430262
ACH-000383,-0.10138359206423088
ACH-000387,-0.1036762842809887
ACH-000389,-0.1322095972531382
ACH-000390,-0.34561797708384795
ACH-000393,-0.24532098733528584
ACH-000395,-0.4334797357122877
ACH-000396,0.03399554634400994
ACH-000397,-0.20429297012559844
ACH-000401,-0.20137389040923068
ACH-000402,-0.3846906094322742
ACH-000403,-0.19334913122245212
ACH-000404,-0.3812287284769797
ACH-000406,-0.16692313040882892
ACH-000407,-0.103299539027719
ACH-000408,-0.2563186762774088
ACH-000410,-0.12197400390950575
ACH-000411,-0.2345519576202416
ACH-000414,-0.10229307700479913
ACH-000415,-0.14113674901025272
ACH-000416,-0.12691487961405584
ACH-000420,-0.34723142566053106
ACH-000421,-0.18733309764085893
ACH-000424,-0.29425614695506724
ACH-000425,-0.10926044425757438
ACH-000426,0.1317382047808779
ACH-000427,-0.16847652173587646
ACH-000433,-0.30326079746460305
ACH-000435,-0.4582138105149803
ACH-000436,-0.06451762889008737
ACH-000444,-0.22797862746392966
ACH-000445,-0.1935482288661258
ACH-000448,-0.2873238538096152
ACH-000450,-0.09906638512362877
ACH-000452,-0.2855858076276805
ACH-000454,-0.10695216777995266
ACH-000458,-0.1585850813117902
ACH-000459,-0.2594371620389159
ACH-000460,-0.105514424345066
ACH-000461,-0.1303583686587266
ACH-000463,-0.16222455170184352
ACH-000464,-0.1861918129652405
ACH-000466,-0.217563197923498
ACH-000467,-0.14439591354036999
ACH-000468,-0.18003002133030135
ACH-000469,-0.2291416992595396
ACH-000470,-0.2972349783883825
ACH-000471,-0.25834546547974785
ACH-000472,-0.2888560048962687
ACH-000473,-0.22203682059656984
ACH-000475,-0.20677031954119676
ACH-000476,-0.2814876148246452
ACH-000477,-0.21630414589977864
ACH-000479,-0.3364887543138122
ACH-000480,-0.21305667898519115
ACH-000481,-0.07104171323378553
ACH-000483,-0.08182407710368628
ACH-000484,-0.019054982099585033
ACH-000485,-0.16024587462658774
ACH-000486,-0.16531754979314062
ACH-000487,-0.13030628760468796
ACH-000488,-0.11520500816418765
ACH-000490,-0.10943317595721
ACH-000491,-0.08343630363205941
ACH-000495,-0.044739017497781634
ACH-000496,-0.20219294305295546
ACH-000499,-0.13325259976196244
ACH-000500,0.12653466273842273
ACH-000502,-0.22160510195755007
ACH-000503,-0.15587529776095874
ACH-000505,-0.15283418911490235
ACH-000507,-0.1089818413762788
ACH-000510,-0.08815290341030173
ACH-000511,-0.04786076906696028
ACH-000512,-0.18318075425209185
ACH-000516,-0.102526914837191
ACH-000517,-0.14051512284800846
ACH-000518,-0.20216010116848934
ACH-000520,-0.031000593738762468
ACH-000521,-0.07444425267678566
ACH-000522,-0.2272148093962589
ACH-000524,-0.19242091071567727
ACH-000527,-0.21187830513638425
ACH-000528,-0.13253023886007215
ACH-000537,-0.21717723340744235
ACH-000541,0.2650444092847881
ACH-000542,-0.14096180397624622
ACH-000544,-0.33355354316711355
ACH-000545,-0.16060647060627245
ACH-000547,0.03994257244320891
ACH-000548,-0.18402207498372145
ACH-000549,-0.09063418827036028
ACH-000550,-0.3681167618045095
ACH-000552,-0.0251932217139549
ACH-000556,-0.10234096246008068
ACH-000557,-0.12285674404970065
ACH-000569,-0.1600778915567954
ACH-000570,-0.2321245595260196
ACH-000571,-0.12534695957189587
ACH-000573,-0.2817768892186794
ACH-000576,0.059658556633725365
ACH-000579,-0.24711379683779755
ACH-000580,-0.15413710959450055
ACH-000584,-0.2382996321455877
ACH-000585,-0.15641174976909514
ACH-000588,-0.1343687698749862
ACH-000589,-0.1667299113902237
ACH-000591,-0.1837855950777775
ACH-000593,-0.21410442816828748
ACH-000600,-0.06467242920734732
ACH-000601,-0.09828704669331656
ACH-000605,0.013928401206411204
ACH-000606,-0.15851363436743746
ACH-000608,-0.20712654288395285
ACH-000614,-0.4404112124486476
ACH-000616,-0.10382915675738028
ACH-000618,-0.0917070462681994
ACH-000619,-0.15965131295668952
ACH-000620,-0.16803192984599852
ACH-000621,-0.1382740742522351
ACH-000622,-0.20628183429997496
ACH-000623,-0.215820749820896
ACH-000624,-0.1724583351260417
ACH-000627,-0.30959493050579523
ACH-000630,-0.2103692165605772
ACH-000631,0.14657470328469635
ACH-000632,-0.18058486498972887
ACH-000633,-0.12882293934506442
ACH-000637,-0.2032403569358736
ACH-000638,-0.1889145999710884
ACH-000646,-0.15029535305448555
ACH-000647,-0.04535633239863629
ACH-000648,-0.3099709343733309
ACH-000649,-0.1561829981056652
ACH-000651,-0.2378615696884389
ACH-000652,-0.31147792122559104
ACH-000653,0.05006554179796712
ACH-000657,-0.2625464883392547
ACH-000658,0.046020033893138766
ACH-000661,-0.20464725101648776
ACH-000662,-0.15213296870118007
ACH-000663,-0.1423256118163437
ACH-000665,-0.12469067957113901
ACH-000671,-0.2272207467393991
ACH-000672,-0.5448277409390007
ACH-000673,-0.2041212299286324
ACH-000676,-0.10383264889428998
ACH-000677,-0.15709845197831895
ACH-000681,-0.3557546550370101
ACH-000683,-0.1758293661846179
ACH-000684,-0.4068895781550541
ACH-000688,-0.27797693297275083
ACH-000693,-0.1243418391091072
ACH-000694,-0.2034482831676169
ACH-000695,0.16461117995098162
ACH-000696,-0.09804220747679407
ACH-000697,-0.10581942609619988
ACH-000699,-0.1848487793797423
ACH-000701,-0.2445669873653421
ACH-000706,-0.06535565693874308
ACH-000711,-0.1418460041417842
ACH-000713,-0.16042973688582762
ACH-000714,-0.11526770077084712
ACH-000718,-0.06004064774377384
ACH-000720,-0.17745065996150494
ACH-000721,-0.2707819478299047
ACH-000724,0.04982155628431066
ACH-000725,-0.2827000380678871
ACH-000732,-0.15019688760635236
ACH-000734,-0.2326402609044469
ACH-000735,-0.1556965570781481
ACH-000736,-0.08532063994212218
ACH-000738,-0.16705566763377594
ACH-000746,-0.2740004029865737
ACH-000747,-0.1003606611978835
ACH-000748,-0.12380454454172418
ACH-000753,-0.20167280767564869
ACH-000756,-0.2222513523721474
ACH-000757,-0.1652126648732385
ACH-000758,-0.12557930224691666
ACH-000760,-0.20343577232969173
ACH-000762,-0.26649852832288284
ACH-000763,0.034061091857290005
ACH-000764,-0.29694121813444546
ACH-000765,-0.1612695315905938
ACH-000766,-0.17525165831119566
ACH-000767,-0.12278457377262306
ACH-000768,-0.22396011244242375
ACH-000769,-0.2270287912355308
ACH-000770,-0.10157629493765484
ACH-000771,-0.08839387171610162
ACH-000773,0.059888535980521275
ACH-000776,-0.1977578672963352
ACH-000777,-0.4725046641685428
ACH-000778,-0.2168189965981069
ACH-000781,-0.288724673125687
ACH-000782,-0.08958230399115161
ACH-000783,-0.12515939654457986
ACH-000784,-0.1449721074422799
ACH-000785,-0.31226050921117304
ACH-000787,-0.06141649606533554
ACH-000788,-0.29083370620089605
ACH-000791,-0.19779656628031228
ACH-000792,-0.1844203802738338
ACH-000794,-0.295867446445835
ACH-000796,-0.28209145397576546
ACH-000798,-0.3211005990060058
ACH-000799,-0.16530386495836502
ACH-000800,-0.1837897243851892
ACH-000802,-0.014316062479012319
ACH-000804,-0.04993054627385463
ACH-000805,-0.06701120920844962
ACH-000809,-0.1352416914698008
ACH-000810,0.13356217641387413
ACH-000811,-0.2694234327207595
ACH-000817,-0.2262953886001468
ACH-000819,-0.3099219754718465
ACH-000820,0.35697599122888674
ACH-000821,-0.21509744373070605
ACH-000822,-0.2512708049277486
ACH-000823,-0.11903887192285967
ACH-000824,-0.016197730372613097
ACH-000827,-0.175908131650806
ACH-000829,-0.18217599273490684
ACH-000831,-0.07394543188792352
ACH-000832,-0.35401433435783297
ACH-000833,-0.052229636211433186
ACH-000834,-0.18878747130725498
ACH-000835,-0.08254076869118879
ACH-000836,-0.2726822331174085
ACH-000837,-0.1330221766225026
ACH-000838,-0.15472801108600912
ACH-000839,-0.11195933380349367
ACH-000840,-0.1142639105165156
ACH-000841,-0.035863549553332784
ACH-000843,-0.14203981167765836
ACH-000846,-0.013663117394677684
ACH-000847,-0.17242954641659666
ACH-000848,-0.302340921723648
ACH-000849,-0.0040261650378222045
ACH-000851,-0.16997317953800226
ACH-000855,0.14482566048342374
ACH-000856,-0.15369866259212636
ACH-000858,-0.07292092511278232
ACH-000859,-0.09963512885693714
ACH-000861,-0.17733650864277894
ACH-000862,-0.07859331222544498
ACH-000865,-0.14275123221074726
ACH-000866,-0.08407588760214167
ACH-000867,-0.17600806286569545
ACH-000869,-0.1306336045853197
ACH-000872,-0.15795664884949842
ACH-000873,-0.3465293483379148
ACH-000876,-0.2723167885169903
ACH-000878,-0.20735274202225948
ACH-000880,0.05098741520208769
ACH-000881,-0.1519361292805647
ACH-000882,-0.21655306776869634
ACH-000884,-0.16720560104165472
ACH-000885,-0.3860049006919482
ACH-000887,-0.10150718172512524
ACH-000889,-0.1030722655905648
ACH-000896,-0.2978032324979012
ACH-000898,-0.2639481158326547
ACH-000900,-0.19412995328835128
ACH-000901,-0.13027606197333488
ACH-000905,-0.1323401218068663
ACH-000906,-0.20932182365092705
ACH-000907,-0.06245426563827052
ACH-000910,-0.09474319419252172
ACH-000911,-0.14116276130459202
ACH-000912,-0.20939454849589376
ACH-000913,-0.3176003274986162
ACH-000915,-0.1443125177086705
ACH-000916,-0.04529960188569359
ACH-000917,-0.19772723464067984
ACH-000920,-0.4723638318951849
ACH-000921,-0.02718820206658127
ACH-000924,-0.21778705530317294
ACH-000926,-0.21729021664632767
ACH-000928,-0.2331470584046029
ACH-000929,-0.15090058448212645
ACH-000932,-0.14689635720073418
ACH-000935,-0.2298312510340612
ACH-000936,-0.10853140956536438
ACH-000937,-0.2687418882818532
ACH-000938,-0.17191759702916418
ACH-000939,-0.1683000159814145
ACH-000941,-0.05161587257114345
ACH-000943,-0.05871430118594643
ACH-000946,-0.19456539559897376
ACH-000947,-0.30733175501702364
ACH-000948,-0.3557837290165615
ACH-000950,-0.27754203377880954
ACH-000953,-0.07118100915642822
ACH-000954,-0.2344808230920876
ACH-000957,-0.23403052272897834
ACH-000958,-0.08316608018597277
ACH-000960,-0.2963034884107272
ACH-000963,-0.08995622263054613
ACH-000968,-0.05705544485465471
ACH-000969,-0.06755123947493072
ACH-000972,-0.08884975406343458
ACH-000973,-0.12607281617082544
ACH-000974,-0.07305594781869561
ACH-000978,-0.1026273761463055
ACH-000984,-0.2137424689056872
ACH-000986,-0.09211087957700999
ACH-000988,-0.1424582725553699
ACH-000993,-0.1809975627397436
ACH-000994,-0.07638658931021132
ACH-000996,-0.21167494891339952
ACH-001001,0.029250130763325256
ACH-001020,-0.30521801199873705
ACH-001028,-0.20195110068656166
ACH-001031,-0.10796509183622384
ACH-001038,-0.16396595573713454
ACH-001048,-0.2524459186830369
ACH-001050,-0.15569420235225395
ACH-001053,-0.030971076381501036
ACH-001054,-0.11768151947590445
ACH-001061,-0.056314814187616816
ACH-001067,-0.3058061670992222
ACH-001075,0.04916592729227101
ACH-001096,-0.3883491578806085
ACH-001111,-0.11006433368897213
ACH-001119,-0.3783018862424859
ACH-001128,-0.2758798335494844
ACH-001134,-0.2520220972278364
ACH-001151,-0.23670368324306415
ACH-001163,-0.1505703232839244
ACH-001164,-0.2772848520174845
ACH-001183,-0.360553778162373
ACH-001192,0.13448754268018534
ACH-001193,0.13635457993422595
ACH-001196,-0.05122052092090742
ACH-001197,0.036144731581363686
ACH-001205,-0.03980560007556698
ACH-001211,-0.27327511091534473
ACH-001212,-0.2174833948398744
ACH-001228,-0.02609906037642899
ACH-001232,-0.17930473653518764
ACH-001239,-0.08059524055029504
ACH-001270,-0.09525151806718447
ACH-001274,-0.0573895361399501
ACH-001275,-0.3604400681037958
ACH-001277,-0.0186093717828271
ACH-001278,-0.11592153584064792
ACH-001280,-0.09006486804725435
ACH-001283,-0.2336932978342121
ACH-001289,-0.016199873266014346
ACH-001300,-0.2351725022662029
ACH-001301,-0.1963294902770953
ACH-001302,-0.1187672229533494
ACH-001306,-0.2596230372573713
ACH-001318,-0.10739422095210473
ACH-001322,-0.10837081945132096
ACH-001328,-0.22440661352603636
ACH-001332,-0.3851046044101827
ACH-001336,-0.2082469901380953
ACH-001346,0.03395150575930686
ACH-001353,-0.19859667779343895
ACH-001354,-0.40748557847761296
ACH-001367,-0.2561814050628479
ACH-001368,-0.11156952312200616
ACH-001374,-0.3445336997516176
ACH-001377,-0.052437537200047166
ACH-001380,-0.2176896832508668
ACH-001391,-0.05366754139981095
ACH-001408,-0.2536080809979575
ACH-001430,-0.2050522058551769
ACH-001431,-0.040370608690362735
ACH-001450,-0.3510339126084496
ACH-001496,-0.1072490768895568
ACH-001500,-0.10031859269386692
ACH-001523,-0.4164991609223469
ACH-001532,-0.0676604434077039
ACH-001550,-0.17043268413504614
ACH-001552,-0.2773212214132304
ACH-001554,-0.2349040574606253
ACH-001654,-0.13025113040506178
ACH-001735,-0.2663523292939628
ACH-001736,-0.20681237606801575
ACH-001737,-0.3403010946525104
ACH-001740,-0.2032946561366636
ACH-001745,-0.05487358263636387
ACH-001765,-0.11586744424663407
