,RELT (84957)
ACH-000004,0.033543142949736836
ACH-000005,-0.0306338566611335
ACH-000007,0.12003981010690745
ACH-000009,-0.12801594355253018
ACH-000011,-0.05666767502112877
ACH-000012,0.04392246223478399
ACH-000013,0.03149166363713815
ACH-000014,0.13636011311176302
ACH-000015,0.07390322214855803
ACH-000017,-0.10495195017828893
ACH-000018,-0.21266971374088148
ACH-000019,-0.019349729819098997
ACH-000021,-0.08354594975774357
ACH-000022,0.11997521632414765
ACH-000025,0.05853474177342139
ACH-000028,-0.06292119361210688
ACH-000030,-0.15608209679005247
ACH-000035,-0.043152880490593466
ACH-000036,-9.601609070950482e-05
ACH-000037,-0.07491961744541313
ACH-000039,-0.10931898892425072
ACH-000040,-0.0402999882915946
ACH-000041,-0.14566034152500434
ACH-000042,-0.08332126820148858
ACH-000045,0.06018592795448498
ACH-000047,-0.06838680152916303
ACH-000052,-0.20701734913907266
ACH-000053,-0.003103534043258959
ACH-000054,0.0358912733676118
ACH-000055,-0.13711445637876254
ACH-000060,0.12454888551487417
ACH-000067,0.051684168526554684
ACH-000070,0.015183993074696209
ACH-000075,-0.04501984270402895
ACH-000078,-0.09487839326394083
ACH-000082,-0.12786116732773062
ACH-000085,-0.2842642890223369
ACH-000086,-0.06880908159664617
ACH-000087,0.06533666135303444
ACH-000092,0.09874896587934072
ACH-000095,0.0357934718580299
ACH-000097,0.006312477686314419
ACH-000098,-0.03540232155540588
ACH-000099,0.027920632186528464
ACH-000108,-0.03131137838789248
ACH-000113,0.05407990989415912
ACH-000116,-0.24790548346445346
ACH-000118,-0.08461177270629634
ACH-000120,-0.18797524232075444
ACH-000123,0.11156213270877888
ACH-000127,0.043243993066755734
ACH-000128,0.020979069300191663
ACH-000132,-0.034621216048961345
ACH-000133,-0.008475140887105404
ACH-000137,-0.12331298428676273
ACH-000138,-0.16938690059585618
ACH-000142,0.08088752290477112
ACH-000143,0.16053917705185622
ACH-000146,-0.020244574170321536
ACH-000148,0.06905270852694023
ACH-000150,0.18605986724800525
ACH-000152,0.028830075196756687
ACH-000153,0.0937237261139624
ACH-000159,-0.007130008470953153
ACH-000160,-0.19199070750125988
ACH-000163,0.25126173835552346
ACH-000167,-0.2522064056256041
ACH-000168,-0.02952660883773235
ACH-000169,-0.05593962608754128
ACH-000178,-0.007301828355767686
ACH-000183,-0.11683385182934752
ACH-000188,-0.10109852635626704
ACH-000189,-0.048895920225974686
ACH-000190,-0.21406349645712236
ACH-000198,-0.019519163639741374
ACH-000203,0.22504836886391152
