,ENTHD1 (150350)
ACH-000004,0.12460621832107427
ACH-000005,-0.3022158092176774
ACH-000007,-0.12322555901128185
ACH-000009,-0.07079201209384273
ACH-000011,0.04389474313524688
ACH-000012,0.013393725302109109
ACH-000013,-0.10754216565263182
ACH-000014,-0.07106537015032123
ACH-000015,-0.07600795461049781
ACH-000017,-0.08551110048613142
ACH-000018,0.04511967609979745
ACH-000019,-0.17365918805782815
ACH-000021,-0.09868306295736948
ACH-000022,0.03893297935133208
ACH-000025,-0.04378787942647012
ACH-000028,-0.02175006917859835
ACH-000030,-0.10189351335368714
ACH-000035,0.004837903122600682
ACH-000036,-0.12351614671715945
ACH-000037,0.01159027443586822
ACH-000039,0.06022904530690989
ACH-000040,-0.19381936630189014
ACH-000041,-0.17816878417276358
ACH-000042,-0.20274979026177964
ACH-000045,-0.02344686266841957
ACH-000047,-0.08186240673568879
ACH-000052,-0.09667934164389663
ACH-000053,-0.11228936453987287
ACH-000054,0.04074504413682123
ACH-000055,0.06780296912525861
ACH-000060,-0.2925948099299883
ACH-000067,-0.0940070176423808
ACH-000070,0.0040377178644343415
ACH-000075,0.20168391462823287
ACH-000078,-7.977321981230192e-05
ACH-000082,-0.021724491614320503
ACH-000085,-0.13827420842049204
ACH-000086,0.19112886418817984
ACH-000087,-0.034889681601346235
ACH-000092,-0.15804988440188106
ACH-000095,-0.10120268014172484
ACH-000097,-0.10048955735666552
ACH-000098,-0.11872497118033852
ACH-000099,-0.014403322245477815
ACH-000108,-0.11549290989520875
ACH-000113,-0.01979893517499707
ACH-000116,-0.07690118197639792
ACH-000118,-0.06104764189905965
ACH-000120,-0.16037839031654835
ACH-000123,-0.03999401044612662
ACH-000127,0.04855318546384448
ACH-000128,-0.11966402417355138
ACH-000132,-0.07553679070464983
ACH-000133,0.01080526810576338
ACH-000137,0.05530201443718775
ACH-000138,0.09942607115435377
ACH-000142,-0.020087070115271482
ACH-000143,-0.01239001213336028
ACH-000146,-0.003495915246356139
ACH-000148,-0.02793686835112264
ACH-000150,-0.10793506268959666
ACH-000152,-0.022401809664930977
ACH-000153,0.10985312811845203
ACH-000159,0.05484957287992386
ACH-000160,-0.12045939922811152
ACH-000163,0.08550900272718928
ACH-000167,0.2550035341413029
ACH-000168,0.12652352286703905
ACH-000169,-0.149652061145657
ACH-000178,-0.22460439655122966
ACH-000183,-0.09200799637852332
ACH-000188,0.09576013835543637
ACH-000189,0.19897855352150576
ACH-000190,-0.06279092235209126
ACH-000198,-0.0789714845353589
ACH-000203,-0.028878058159223362
ACH-000204,0.07773629195985879
ACH-000206,-0.021283201537416186
ACH-000207,-0.0126141588214983
ACH-000208,0.06020076910587335
ACH-000210,-0.08113902264052045
ACH-000211,0.047083863921880936
ACH-000215,0.0019300460268238747
ACH-000221,-0.033357832242279235
ACH-000222,-0.02232011138922904
ACH-000223,-0.05040289503377589
ACH-000226,-0.01902271132803097
ACH-000227,-0.16446535710267854
ACH-000228,0.06645265348280911
ACH-000231,-0.16248029983928433
ACH-000232,0.021280088114333903
ACH-000233,-0.14135357736412754
ACH-000234,-0.0640123051171482
ACH-000235,-0.0609705213552657
ACH-000237,0.007959754167018983
ACH-000238,-0.04315357870937151
ACH-000242,-0.2242677033722346
ACH-000243,-0.15229091094272945
ACH-000244,-0.0226361348454327
ACH-000246,0.0033858662004496265
ACH-000248,-0.11653427901160485
ACH-000250,0.0040581259773585145
ACH-000251,-0.1731390245727336
ACH-000252,0.005447239761050157
ACH-000253,-0.07299832940043463
ACH-000255,-0.1634531143879346
ACH-000256,-0.1267295623406134
ACH-000257,-0.020928818428800414
ACH-000258,-0.09240398219598377
ACH-000259,-0.06923741098598538
ACH-000260,0.018598516261369474
ACH-000261,-0.020266356293711426
ACH-000262,0.03455184163547778
ACH-000263,-0.07276841648772897
ACH-000264,-0.039708992530050745
ACH-000265,0.02850175494147005
ACH-000266,-0.0584221591815721
ACH-000272,-0.07679798461789054
ACH-000274,-0.07853149326769766
ACH-000277,-0.024461883713324688
ACH-000278,-0.026341228977359143
ACH-000279,-0.07797527185354249
ACH-000280,-0.049074380061571415
ACH-000281,-0.15827538788496084
ACH-000288,0.01182398871096817
ACH-000291,-0.04138626853509892
ACH-000293,-0.04118980880439793
ACH-000294,0.030480889547735937
ACH-000295,-0.03999771213186554
ACH-000296,-0.17494564998592965
ACH-000302,-0.22954103028886816
ACH-000304,0.03250528767220503
ACH-000307,-0.0495410196567416
ACH-000308,-0.0053558055513502475
ACH-000310,-0.019865692633677032
ACH-000311,-0.1289262315354411
ACH-000312,-0.063061846049403
ACH-000315,-0.1284789903646938
ACH-000316,0.01653545766507598
ACH-000317,0.061246393004441624
ACH-000318,-0.07059943113245408
ACH-000319,0.03708721994279754
ACH-000320,-0.15212107646108178
ACH-000322,0.1314695846323474
ACH-000323,-0.12228472224511415
ACH-000324,-0.05243741385292695
ACH-000329,0.06382107837313172
ACH-000330,-0.2385759588942775
ACH-000331,0.03909257444965615
ACH-000332,-0.15527810232790767
ACH-000334,-0.08297802948570546
ACH-000335,-0.11967812502222637
ACH-000336,-0.19736813435431327
ACH-000337,-0.026681178207997
ACH-000338,0.018860231152604604
ACH-000339,0.0
ACH-000341,0.0051910272473510675
ACH-000348,-0.04475202360256349
ACH-000350,-0.027159978816814468
ACH-000352,-0.11816423185914288
ACH-000356,-0.0028627505082507213
ACH-000361,0.015962644839965418
ACH-000362,-0.08960367955475185
ACH-000363,-0.15146060434353265
ACH-000364,0.09632922927808167
ACH-000365,-0.02734809219207991
ACH-000366,-0.0890703652106469
ACH-000368,-0.15906733958849575
ACH-000374,0.1155544342571231
ACH-000375,-0.07184110044059551
ACH-000376,-0.03571776190261677
ACH-000381,-0.15032934113529514
ACH-000383,-0.06502171049365639
ACH-000387,-0.08643477710921038
ACH-000389,0.03191291563054723
ACH-000390,0.014860462576487132
ACH-000393,-0.13266610805547455
ACH-000395,0.007710710455323628
ACH-000396,-0.12979934986461195
ACH-000397,-0.015060461251999691
ACH-000401,-0.2618296399199125
ACH-000402,-0.2568566293687546
ACH-000403,-0.10013726159741383
ACH-000404,-0.09383839005313133
ACH-000406,-0.04967947771084672
ACH-000407,-0.12176639624285687
ACH-000408,0.031193487054784037
ACH-000410,-0.07936961800443552
ACH-000411,0.03670537326673766
ACH-000414,-0.04562295937660127
ACH-000415,-0.0008433253113211488
ACH-000416,-0.0009762427983749924
ACH-000420,-0.05748200438029656
ACH-000421,-0.024851714944612392
ACH-000424,0.06759656489511062
ACH-000425,-0.15625021967874622
ACH-000426,0.17919798413087726
ACH-000427,-0.05207482545548171
ACH-000433,-0.002283110409665258
ACH-000435,0.08304544907831306
ACH-000436,-0.1478553505964626
ACH-000444,-0.187328182450369
ACH-000445,-0.24807969530725685
ACH-000448,-0.0742221115986652
ACH-000450,-0.12915082902244893
ACH-000452,-0.06164208692073736
ACH-000454,-0.07252592678718595
ACH-000458,-0.1714753554220699
ACH-000459,-0.03890179031912989
ACH-000460,0.004538451985369507
ACH-000461,-0.15939719071445152
ACH-000463,-0.13303248439460422
ACH-000464,-0.1762264781931866
ACH-000466,-0.15074666946001128
ACH-000467,0.14138924981153606
ACH-000468,-0.02599866022967603
ACH-000469,0.013989406114663686
ACH-000470,-0.1373056204241343
ACH-000471,0.003195536263819328
ACH-000472,-0.12151409608006515
ACH-000473,-0.009466499400413777
ACH-000475,-0.09771253345485932
ACH-000476,-0.02133168245771432
ACH-000477,0.06610786097478885
ACH-000479,-0.054567949733477436
ACH-000480,-0.054664511630904564
ACH-000481,0.02055916621943054
ACH-000483,-0.1579309051751116
ACH-000484,0.1876655858272044
ACH-000485,0.024486892933106918
ACH-000486,0.009290497895288114
ACH-000487,-0.08587000514198741
ACH-000488,-0.05283558485730555
ACH-000490,0.009362980693504195
ACH-000491,-0.1316221577342998
ACH-000495,0.04626696258931765
ACH-000496,-0.1279143595639644
ACH-000499,-0.1071704215944534
ACH-000500,0.2918060323171724
ACH-000502,0.07029506077041657
ACH-000503,-0.020552241481832503
ACH-000505,-0.003882724119902846
ACH-000507,-0.012268798025793582
ACH-000510,-0.06758301064563611
ACH-000511,0.13148018302505593
ACH-000512,-0.10898833353647727
ACH-000516,-0.23363528835325184
ACH-000517,-0.07206907311925805
ACH-000518,-0.03141603562845125
ACH-000520,0.07025816888634583
ACH-000521,0.04856674236801335
ACH-000522,0.07222614086590412
ACH-000524,-0.16967340007063006
ACH-000527,0.0021008024621254145
ACH-000528,-0.04411411355914214
ACH-000537,0.05678359854110706
ACH-000541,0.01618279126332789
ACH-000542,0.046472356334600416
ACH-000544,0.17045467106532058
ACH-000545,0.002848008928978883
ACH-000547,-0.0409145265582896
ACH-000548,0.04978232709460998
ACH-000549,0.044347313614958216
ACH-000550,-0.02547449795124049
ACH-000552,-0.02685689029151392
ACH-000556,-0.05735645531338018
ACH-000557,-0.2665764865419267
ACH-000569,-0.3202681363367297
ACH-000570,-0.07168465825979131
ACH-000571,-0.031951208739541964
ACH-000573,-0.08824079508712822
ACH-000576,-0.0006615365692620133
ACH-000579,-0.01610966920508055
ACH-000580,-0.013175109059142478
ACH-000584,-0.07671060206282454
ACH-000585,0.08237633123783847
ACH-000588,0.16023436637756952
ACH-000589,-0.1262350203329933
ACH-000591,-0.0917247983777436
ACH-000593,0.005359448220633648
ACH-000600,0.03774118710284138
ACH-000601,-0.0019533050678634464
ACH-000605,-0.002941310131902056
ACH-000606,0.06345742060200718
ACH-000608,-0.08731274824938556
ACH-000614,0.10013410350838936
ACH-000616,-0.017604544820730858
ACH-000618,-0.09096388613740307
ACH-000619,0.05835565692034626
ACH-000620,-0.013030075396605006
ACH-000621,-0.0720187889329316
ACH-000622,-0.17883222680897756
ACH-000623,-0.026143361266036343
ACH-000624,-0.05328110337683674
ACH-000627,-0.03779709815693184
ACH-000630,-0.061010544889910825
ACH-000631,0.15047221588847567
ACH-000632,0.04381195842195521
ACH-000633,-0.10584345377322606
ACH-000637,-0.08256090256443684
ACH-000638,-0.11262245556016473
ACH-000646,-0.33799684856284024
ACH-000647,-0.04452807395285791
ACH-000648,0.19096704998834274
ACH-000649,-0.02848244316944633
ACH-000651,-0.1989030233130907
ACH-000652,0.02980645871139628
ACH-000653,0.0400660311729305
ACH-000657,0.02303609542837865
ACH-000658,0.008019474881852909
ACH-000661,0.1510729137574245
ACH-000662,0.4146410852269268
ACH-000663,0.12056254847809104
ACH-000665,-0.05490297670314463
ACH-000671,0.026545657418612947
ACH-000672,-0.19276962236526085
ACH-000673,-0.00401806423925074
ACH-000676,0.0097197652538607
ACH-000677,-0.02656623632294853
ACH-000681,0.016609745402146783
ACH-000683,-0.0470983705779008
ACH-000684,0.030474497248731126
ACH-000688,-0.08030689150818435
ACH-000693,0.02062860085412653
ACH-000694,-0.08922787152264634
ACH-000695,-0.19331544839724088
ACH-000696,-0.04116608684627257
ACH-000697,0.2051245630196138
ACH-000699,0.031465120899042284
ACH-000701,0.003809248081342491
ACH-000706,-0.1602725375547895
ACH-000711,-0.0403434452512431
ACH-000713,0.1328392425331582
ACH-000714,-0.137840987116796
ACH-000718,-0.10897686095557127
ACH-000720,0.037093686736527055
ACH-000721,0.029378505463267143
ACH-000724,-0.08503412620641389
ACH-000725,-0.21723905248988615
ACH-000732,0.02238796020684413
ACH-000734,-0.03378768360298925
ACH-000735,-0.024313039643775937
ACH-000736,-0.12800521762282474
ACH-000738,-0.0019977497859184484
ACH-000746,-0.11730751820887493
ACH-000747,-0.11827183153527462
ACH-000748,0.024860794245329148
ACH-000753,0.0
ACH-000756,0.016117709811718648
ACH-000757,-0.07161140508695324
ACH-000758,-0.047291858926937665
ACH-000760,-0.1452476422489653
ACH-000762,-0.18652323428300432
ACH-000763,-0.09307798777566974
ACH-000764,-0.01515149567447244
ACH-000765,0.06869290334876678
ACH-000766,-0.015136273085672988
ACH-000767,-0.19354491416351494
ACH-000768,0.0231521967895352
ACH-000769,-0.11563055740491217
ACH-000770,-0.13880514644643854
ACH-000771,0.06502079329097422
ACH-000773,-0.0040265349600477115
ACH-000776,-0.17682962410164446
ACH-000777,-0.03350107137115501
ACH-000778,-0.04028751769724355
ACH-000781,-0.07646780390235719
ACH-000782,-0.01848553871610696
ACH-000783,0.005793365735505801
ACH-000784,-0.12304642040011672
ACH-000785,0.02820004409913672
ACH-000787,-0.036126135564505606
ACH-000788,0.030940924930696174
ACH-000791,-0.20424277620344636
ACH-000792,-0.053900484232384215
ACH-000794,0.06606777817293702
ACH-000796,0.016644606636829255
ACH-000798,-0.114390406947477
ACH-000799,0.07143237745926041
ACH-000800,-0.055968717878001936
ACH-000802,0.11377546181294235
ACH-000804,-0.06862050238008584
ACH-000805,-0.10486536693946856
ACH-000809,-0.11094777279264847
ACH-000810,0.0891763999316052
ACH-000811,-0.08993572524822888
ACH-000817,-0.0818034796032549
ACH-000819,-0.18607819417956215
ACH-000820,-0.01683959823563979
ACH-000821,-0.11155760457464838
ACH-000822,0.027967546029549414
ACH-000823,-0.07358956065948458
ACH-000824,-0.15816119433400988
ACH-000827,0.08167990519769502
ACH-000829,-0.2421615368953802
ACH-000831,-0.0456425758656784
ACH-000832,0.13645449021373846
ACH-000833,-0.17518180065387634
ACH-000834,0.05479586887873995
ACH-000835,-0.15681959528097136
ACH-000836,-0.08151194769403047
ACH-000837,-0.07192617147690879
ACH-000838,0.033678207530748835
ACH-000839,0.0005240543929497509
ACH-000840,0.015113927346757297
ACH-000841,-0.10227664074688
ACH-000843,0.03227541355923241
ACH-000846,-0.2321048772231228
ACH-000847,0.055859554573437165
ACH-000848,-0.019100540373647446
ACH-000849,0.1109716310052976
ACH-000851,0.00841151917104189
ACH-000855,-0.17082288105105325
ACH-000856,-0.056158526049912415
ACH-000858,-0.061402540453958016
ACH-000859,-0.06854793245260174
ACH-000861,-0.01789063584836699
ACH-000862,-0.14551321282187296
ACH-000865,-0.010927593137110921
ACH-000866,-0.0367605151096996
ACH-000867,0.03310764764036625
ACH-000869,-0.1079238416440059
ACH-000872,-0.16785264618354562
ACH-000873,0.09850687235365786
ACH-000876,-0.044292057108247
ACH-000878,-0.07795807234107932
ACH-000880,-0.1345416861485932
ACH-000881,-0.020513191937062084
ACH-000882,-0.0538575522999757
ACH-000884,-0.14272372811558373
ACH-000885,-0.1025460816237379
ACH-000887,-0.04458555690101814
ACH-000889,0.02268380868705832
ACH-000896,0.034555799459207164
ACH-000898,0.05251225267343723
ACH-000900,-0.06641623439732958
ACH-000901,-0.02488933622775486
ACH-000905,0.060661121576046036
ACH-000906,-0.12146861827852537
ACH-000907,0.09979424770229796
ACH-000910,-0.13519384609280255
ACH-000911,0.03866769705847198
ACH-000912,-0.004764599128435053
ACH-000913,-0.035260901628475144
ACH-000915,-0.06798544498680749
ACH-000916,-0.022991198410637903
ACH-000917,-0.06121757662019822
ACH-000920,0.18003478429318606
ACH-000921,0.042937179949818
ACH-000924,-0.10075275120494144
ACH-000926,0.008686822771630817
ACH-000928,0.07120987812802414
ACH-000929,0.1965229164762042
ACH-000932,0.016309525211952898
ACH-000935,0.0502970774772472
ACH-000936,-0.07816762735806902
ACH-000937,0.011010040532071788
ACH-000938,-0.04964455938511081
ACH-000939,-0.08433075094723907
ACH-000941,-0.06613083480079611
ACH-000943,0.0597541016918333
ACH-000946,-0.045315560216999895
ACH-000947,-0.085417124251918
ACH-000948,-0.13921306443950734
ACH-000950,-0.15587207523779775
ACH-000953,9.585417326032707e-05
ACH-000954,0.09184994896952013
ACH-000957,-0.013383638229203841
ACH-000958,-0.2348833187028663
ACH-000960,-0.03556014777751495
ACH-000963,-0.123671584139651
ACH-000968,0.06691133486923444
ACH-000969,-0.09730847408316563
ACH-000972,0.17418863432872825
ACH-000973,-0.03962358482111803
ACH-000974,-0.16620439096141265
ACH-000978,-0.0043023795922959435
ACH-000984,-0.1360266980533491
ACH-000986,-0.08589207151099121
ACH-000988,-0.21919005705499212
ACH-000993,-0.11942837917511287
ACH-000994,0.029557078108250638
ACH-000996,-0.03406906385352825
ACH-001001,0.0071595481314827595
ACH-001020,-0.3244170285995818
ACH-001028,-0.03653850162142872
ACH-001031,-0.08551204406584452
ACH-001038,-0.05042013189408851
ACH-001048,-0.09941596541582967
ACH-001050,0.03802933544604932
ACH-001053,-0.0951356863418314
ACH-001054,0.14650015256834775
ACH-001061,-0.05529570178152424
ACH-001067,-0.099529467832956
ACH-001075,0.0034291402093141873
ACH-001096,-0.07135340438948191
ACH-001111,-0.25269075796636226
ACH-001119,-0.17935853681143635
ACH-001128,-0.12807501807809865
ACH-001134,-0.07259919303159076
ACH-001151,0.10557484053513876
ACH-001163,-0.09126648406232266
ACH-001164,-0.2264320355866477
ACH-001183,0.047722468669748434
ACH-001192,-0.0900821439260048
ACH-001193,0.06101200671449939
ACH-001196,-0.03270615902884242
ACH-001197,-0.15249403457968222
ACH-001205,0.005382806552047873
ACH-001211,-0.046365250322992164
ACH-001212,0.05055783876186638
ACH-001228,-0.06530944593832178
ACH-001232,0.00594147686928259
ACH-001239,-0.20866820599929053
ACH-001270,-0.03149334405429759
ACH-001274,-0.037242520258293915
ACH-001275,-0.12020314855894748
ACH-001277,0.033989041308056585
ACH-001278,0.25171487777092755
ACH-001280,0.03167727561143189
ACH-001283,-0.08377638078149681
ACH-001289,-0.18655784713116366
ACH-001300,-0.11529954785106485
ACH-001301,-0.0934139228916328
ACH-001302,-0.1860457324307759
ACH-001306,-0.1014576129780942
ACH-001318,0.0128936434880366
ACH-001322,-0.15488526532330898
ACH-001328,-0.06913551094132242
ACH-001332,-0.034837806528702414
ACH-001336,-0.018875530253963692
ACH-001346,-0.08201507967280007
ACH-001353,-0.01847577148328417
ACH-001354,0.09905109079177862
ACH-001367,-0.1334879465220481
ACH-001368,-0.02604341186102956
ACH-001374,0.19014781577596604
ACH-001377,-0.006044130758302309
ACH-001380,0.03095906574162705
ACH-001391,0.01091422385945087
ACH-001408,-0.01838316258640381
ACH-001430,-0.03841591163738129
ACH-001431,-0.2300880667819034
ACH-001450,-0.048850358061695735
ACH-001496,-0.12940468342356656
ACH-001500,-0.012841989452224159
ACH-001523,0.0010783221903834682
ACH-001532,-0.007664217406337434
ACH-001550,-0.09534877528342252
ACH-001552,-0.13483534024293065
ACH-001554,-0.005320421420244225
ACH-001654,-0.08130201127782875
ACH-001735,-0.13824234879120967
ACH-001736,0.09244435311885316
ACH-001737,-0.29187332578114383
ACH-001740,-0.14408921091508525
ACH-001745,-0.17564823004797828
ACH-001765,-0.15930588209681934
